time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	3077	3.087264e+03	4102	3.630447e+03	1.000000e-01	1	5.713888e-01	5.404292e-01	
2.000000e-01	2	2556	3.087264e+03	2798	3.630447e+03	2.000000e-01	2	5.225999e-01	5.404292e-01	
3.000000e-01	3	2844	3.087264e+03	2646	3.630447e+03	3.000000e-01	3	4.819672e-01	5.404292e-01	
4.000000e-01	4	3547	3.087264e+03	3826	3.630447e+03	4.000000e-01	4	5.189204e-01	5.404292e-01	
5.000000e-01	5	2463	3.087264e+03	5187	3.630447e+03	5.000000e-01	5	6.780392e-01	5.404292e-01	
6.000000e-01	6	2999	3.087264e+03	3951	3.630447e+03	6.000000e-01	6	5.684892e-01	5.404292e-01	
7.000000e-01	7	4295	3.087264e+03	3230	3.630447e+03	7.000000e-01	7	4.292359e-01	5.404292e-01	
8.000000e-01	8	3459	3.087264e+03	3058	3.630447e+03	8.000000e-01	8	4.692343e-01	5.404292e-01	
9.000000e-01	9	1859	3.087264e+03	4048	3.630447e+03	9.000000e-01	9	6.852886e-01	5.404292e-01	
1	10	3952	3.087264e+03	4285	3.630447e+03	1	10	5.202137e-01	5.404292e-01	
1.100000e+00	11	3217	3.087264e+03	2857	3.630447e+03	1.100000e+00	11	4.703655e-01	5.404292e-01	
1.200000e+00	12	2952	3.087264e+03	3792	3.630447e+03	1.200000e+00	12	5.622776e-01	5.404292e-01	
1.300000e+00	13	2704	3.087264e+03	5948	5.790361e+03	1.300000e+00	13	6.874711e-01	5.404292e-01	
1.400000e+00	14	4001	3.087264e+03	4635	5.790361e+03	1.400000e+00	14	5.367068e-01	5.404292e-01	
1.500000e+00	15	1476	7.480666e+02	3994	5.790361e+03	1.500000e+00	15	7.301645e-01	5.404292e-01	
1.600000e+00	16	5.306000e+02	7.480666e+02	6218	5.790361e+03	1.600000e+00	16	9.213763e-01	5.404292e-01	
1.700000e+00	17	1545	7.480666e+02	5018	5.790361e+03	1.700000e+00	17	7.645894e-01	5.404292e-01	
1.800000e+00	18	4.796000e+02	7.480666e+02	4780	5.790361e+03	1.800000e+00	18	9.088144e-01	5.404292e-01	
1.900000e+00	19	1.778000e+02	7.480666e+02	5645	5.790361e+03	1.900000e+00	19	9.694649e-01	5.404292e-01	
2	20	9.205000e+02	7.480666e+02	5712	5.790361e+03	2	20	8.612137e-01	5.404292e-01	
2.100000e+00	21	8.653000e+02	7.480666e+02	6402	5.790361e+03	2.100000e+00	21	8.809324e-01	5.404292e-01	
2.200000e+00	22	6.621000e+02	7.480666e+02	5352	5.790361e+03	2.200000e+00	22	8.899087e-01	5.404292e-01	
2.300000e+00	23	758	7.480666e+02	5206	5.790361e+03	2.300000e+00	23	8.729041e-01	5.404292e-01	
2.400000e+00	24	682	7.480666e+02	5339	5.790361e+03	2.400000e+00	24	8.867298e-01	5.404292e-01	
2.500000e+00	25	2.233000e+01	7.480666e+02	6085	5.790361e+03	2.500000e+00	25	9.963437e-01	5.404292e-01	
2.600000e+00	26	-1.289000e+02	7.480666e+02	7308	5.790361e+03	2.600000e+00	26	1.017955e+00	5.404292e-01	
2.700000e+00	27	1186	7.480666e+02	5670	5.790361e+03	2.700000e+00	27	8.270128e-01	5.404292e-01	
2.800000e+00	28	516	7.480666e+02	4671	5.790361e+03	2.800000e+00	28	9.005205e-01	5.404292e-01	
2.900000e+00	29	4.913000e+02	7.480666e+02	5650	5.790361e+03	2.900000e+00	29	9.200007e-01	5.404292e-01	
3	30	-8.646000e+00	7.480666e+02	4789	5.790361e+03	3	30	1.001809e+00	5.404292e-01	
3.100000e+00	31	3.118000e+02	7.480666e+02	5658	5.790361e+03	3.100000e+00	31	9.477704e-01	5.404292e-01	
3.200000e+00	32	4.181000e+02	7.480666e+02	5072	5.790361e+03	3.200000e+00	32	9.238447e-01	5.404292e-01	
3.300000e+00	33	1473	7.480666e+02	6937	5.790361e+03	3.300000e+00	33	8.248514e-01	5.404292e-01	
3.400000e+00	34	1798	7.480666e+02	5420	5.790361e+03	3.400000e+00	34	7.509005e-01	5.404292e-01	
3.500000e+00	35	8.481000e+02	7.480666e+02	5919	5.790361e+03	3.500000e+00	35	8.746731e-01	5.404292e-01	
3.600000e+00	36	4.992000e+02	7.480666e+02	6008	5.790361e+03	3.600000e+00	36	9.232850e-01	5.404292e-01	
3.700000e+00	37	4.513000e+02	7.480666e+02	7400	5.790361e+03	3.700000e+00	37	9.425191e-01	5.404292e-01	
3.800000e+00	38	-2.634000e+02	7.480666e+02	5727	5.790361e+03	3.800000e+00	38	1.048210e+00	5.404292e-01	
3.900000e+00	39	3.703000e+02	7.480666e+02	5597	5.790361e+03	3.900000e+00	39	9.379451e-01	5.404292e-01	
4	40	9.146000e+02	7.480666e+02	6203	5.790361e+03	4	40	8.715016e-01	5.404292e-01	
4.100000e+00	41	1.222000e+02	7.480666e+02	6749	5.790361e+03	4.100000e+00	41	9.822156e-01	5.404292e-01	
4.200000e+00	42	-2.884000e+02	7.480666e+02	5451	5.790361e+03	4.200000e+00	42	1.055863e+00	5.404292e-01	
4.300000e+00	43	-3.214000e+02	7.480666e+02	5685	5.790361e+03	4.300000e+00	43	1.059922e+00	5.404292e-01	
4.400000e+00	44	9.583000e+02	7.480666e+02	7109	5.790361e+03	4.400000e+00	44	8.812118e-01	5.404292e-01	
4.500000e+00	45	-314	7.480666e+02	5888	5.790361e+03	4.500000e+00	45	1.056333e+00	5.404292e-01	
4.600000e+00	46	6.975000e+02	7.480666e+02	5043	5.790361e+03	4.600000e+00	46	8.784949e-01	5.404292e-01	
4.700000e+00	47	-1.273000e+02	7.480666e+02	5790	5.790361e+03	4.700000e+00	47	1.022480e+00	5.404292e-01	
4.800000e+00	48	7.611000e+02	7.480666e+02	7176	5.790361e+03	4.800000e+00	48	9.041086e-01	5.404292e-01	
4.900000e+00	49	3.984000e+02	7.480666e+02	4888	5.790361e+03	4.900000e+00	49	9.246368e-01	5.404292e-01	
5	50	1523	7.480666e+02	5027	5.790361e+03	5	50	7.674809e-01	5.404292e-01	
5.100000e+00	51	2.677000e+02	7.480666e+02	6475	5.790361e+03	5.100000e+00	51	9.602978e-01	5.404292e-01	
5.200000e+00	52	8.401000e+02	7.480666e+02	6381	5.790361e+03	5.200000e+00	52	8.836604e-01	5.404292e-01	
5.300000e+00	53	6.334000e+02	7.480666e+02	6625	5.790361e+03	5.300000e+00	53	9.127356e-01	5.404292e-01	
5.400000e+00	54	1022	7.480666e+02	5193	5.790361e+03	5.400000e+00	54	8.355591e-01	5.404292e-01	
5.500000e+00	55	2.449000e+02	7.480666e+02	5865	5.790361e+03	5.500000e+00	55	9.599175e-01	5.404292e-01	
5.600000e+00	56	2.763000e+02	7.480666e+02	5007	5.790361e+03	5.600000e+00	56	9.477031e-01	5.404292e-01	
5.700000e+00	57	7.385000e+02	7.480666e+02	5422	5.790361e+03	5.700000e+00	57	8.801234e-01	5.404292e-01	
5.800000e+00	58	1501	7.480666e+02	5256	5.790361e+03	5.800000e+00	58	7.778600e-01	5.404292e-01	
5.900000e+00	59	8.592000e+02	7.480666e+02	6372	5.790361e+03	5.900000e+00	59	8.811815e-01	5.404292e-01	
