time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	3107	4.495867e+03	3680	3.030321e+03	1.000000e-01	1	5.422131e-01	4.026369e-01	
2.000000e-01	2	3324	4.495867e+03	4923	3.030321e+03	2.000000e-01	2	5.969443e-01	4.026369e-01	
3.000000e-01	3	1786	4.495867e+03	3577	3.030321e+03	3.000000e-01	3	6.669774e-01	4.026369e-01	
4.000000e-01	4	3490	4.495867e+03	3264	3.030321e+03	4.000000e-01	4	4.832692e-01	4.026369e-01	
5.000000e-01	5	3563	4.495867e+03	4687	3.030321e+03	5.000000e-01	5	5.681212e-01	4.026369e-01	
6.000000e-01	6	2841	4.495867e+03	3467	3.030321e+03	6.000000e-01	6	5.496195e-01	4.026369e-01	
7.000000e-01	7	3126	4.495867e+03	4011	3.030321e+03	7.000000e-01	7	5.620008e-01	4.026369e-01	
8.000000e-01	8	3844	4.495867e+03	4530	3.030321e+03	8.000000e-01	8	5.409601e-01	4.026369e-01	
9.000000e-01	9	3451	4.495867e+03	4532	3.030321e+03	9.000000e-01	9	5.677064e-01	4.026369e-01	
1	10	3350	4.495867e+03	4618	3.030321e+03	1	10	5.795683e-01	4.026369e-01	
1.100000e+00	11	7.216000e+02	9.215221e+02	6841	6.858254e+03	1.100000e+00	11	9.045831e-01	8.815490e-01	
1.200000e+00	12	1246	9.215221e+02	5503	6.858254e+03	1.200000e+00	12	8.153801e-01	8.815490e-01	
1.300000e+00	13	5.003000e+02	9.215221e+02	6223	6.858254e+03	1.300000e+00	13	9.255871e-01	8.815490e-01	
1.400000e+00	14	-3.144000e+02	9.215221e+02	5329	6.858254e+03	1.400000e+00	14	1.062697e+00	8.815490e-01	
1.500000e+00	15	5.088000e+02	9.215221e+02	7340	6.858254e+03	1.500000e+00	15	9.351748e-01	8.815490e-01	
1.600000e+00	16	1.284000e+02	9.215221e+02	6017	6.858254e+03	1.600000e+00	16	9.791063e-01	8.815490e-01	
1.700000e+00	17	1476	9.215221e+02	7495	6.858254e+03	1.700000e+00	17	8.354698e-01	8.815490e-01	
1.800000e+00	18	8.022000e+02	9.215221e+02	6248	6.858254e+03	1.800000e+00	18	8.862160e-01	8.815490e-01	
1.900000e+00	19	9.089000e+02	9.215221e+02	5992	6.858254e+03	1.900000e+00	19	8.682925e-01	8.815490e-01	
2	20	1096	9.215221e+02	5879	6.858254e+03	2	20	8.428674e-01	8.815490e-01	
2.100000e+00	21	1173	9.215221e+02	5992	6.858254e+03	2.100000e+00	21	8.362875e-01	8.815490e-01	
2.200000e+00	22	5.265000e+02	9.215221e+02	8135	6.858254e+03	2.200000e+00	22	9.392138e-01	8.815490e-01	
2.300000e+00	23	8.105000e+02	9.215221e+02	6702	6.858254e+03	2.300000e+00	23	8.921131e-01	8.815490e-01	
2.400000e+00	24	1411	9.215221e+02	6016	6.858254e+03	2.400000e+00	24	8.100175e-01	8.815490e-01	
2.500000e+00	25	4469	4.495867e+03	2949	3.030321e+03	2.500000e+00	25	3.975465e-01	4.026369e-01	
2.600000e+00	26	7120	4.495867e+03	2324	3.030321e+03	2.600000e+00	26	2.460822e-01	4.026369e-01	
2.700000e+00	27	7965	4.495867e+03	2084	3.030321e+03	2.700000e+00	27	2.073838e-01	4.026369e-01	
2.800000e+00	28	7870	4.495867e+03	1039	3.030321e+03	2.800000e+00	28	1.166236e-01	4.026369e-01	
2.900000e+00	29	5253	4.495867e+03	1304	3.030321e+03	2.900000e+00	29	1.988714e-01	4.026369e-01	
3	30	7981	4.495867e+03	6.912000e+00	3.030321e+03	3	30	8.653075e-04	4.026369e-01	
3.100000e+00	31	8454	4.495867e+03	8.563000e+02	3.030321e+03	3.100000e+00	31	9.197341e-02	4.026369e-01	
3.200000e+00	32	6176	4.495867e+03	3.773000e+02	3.030321e+03	3.200000e+00	32	5.757405e-02	4.026369e-01	
3.300000e+00	33	7835	4.495867e+03	1259	3.030321e+03	3.300000e+00	33	1.384429e-01	4.026369e-01	
3.400000e+00	34	7551	4.495867e+03	-8.451000e+02	3.030321e+03	3.400000e+00	34	-1.260234e-01	4.026369e-01	
3.500000e+00	35	7554	4.495867e+03	-1.859000e+02	3.030321e+03	3.500000e+00	35	-2.523039e-02	4.026369e-01	
3.600000e+00	36	7430	4.495867e+03	1660	3.030321e+03	3.600000e+00	36	1.826183e-01	4.026369e-01	
3.700000e+00	37	8108	4.495867e+03	-4.683000e+02	3.030321e+03	3.700000e+00	37	-6.129822e-02	4.026369e-01	
3.800000e+00	38	7213	4.495867e+03	1036	3.030321e+03	3.800000e+00	38	1.255910e-01	4.026369e-01	
3.900000e+00	39	6476	4.495867e+03	1236	3.030321e+03	3.900000e+00	39	1.602697e-01	4.026369e-01	
4	40	8682	4.495867e+03	1649	3.030321e+03	4	40	1.596167e-01	4.026369e-01	
4.100000e+00	41	8724	4.495867e+03	6.811000e+02	3.030321e+03	4.100000e+00	41	7.241816e-02	4.026369e-01	
4.200000e+00	42	-1.834000e+00	9.215221e+02	8305	6.858254e+03	4.200000e+00	42	1.000221e+00	8.815490e-01	
4.300000e+00	43	1418	9.215221e+02	7956	6.858254e+03	4.300000e+00	43	8.487305e-01	8.815490e-01	
4.400000e+00	44	1063	9.215221e+02	5380	6.858254e+03	4.400000e+00	44	8.350147e-01	8.815490e-01	
4.500000e+00	45	3.479000e+02	9.215221e+02	6978	6.858254e+03	4.500000e+00	45	9.525110e-01	8.815490e-01	
4.600000e+00	46	9.946000e+02	9.215221e+02	6516	6.858254e+03	4.600000e+00	46	8.675738e-01	8.815490e-01	
4.700000e+00	47	9.353000e+02	9.215221e+02	6739	6.858254e+03	4.700000e+00	47	8.781257e-01	8.815490e-01	
4.800000e+00	48	1421	9.215221e+02	7157	6.858254e+03	4.800000e+00	48	8.343437e-01	8.815490e-01	
4.900000e+00	49	-1.992000e+02	9.215221e+02	8425	6.858254e+03	4.900000e+00	49	1.024216e+00	8.815490e-01	
5	50	8.382000e+02	9.215221e+02	6196	6.858254e+03	5	50	8.808393e-01	8.815490e-01	
5.100000e+00	51	560	9.215221e+02	6285	6.858254e+03	5.100000e+00	51	9.181885e-01	8.815490e-01	
5.200000e+00	52	8.988000e+02	9.215221e+02	8158	6.858254e+03	5.200000e+00	52	9.007597e-01	8.815490e-01	
5.300000e+00	53	6.155000e+02	9.215221e+02	7361	6.858254e+03	5.300000e+00	53	9.228358e-01	8.815490e-01	
5.400000e+00	54	1173	9.215221e+02	8373	6.858254e+03	5.400000e+00	54	8.771213e-01	8.815490e-01	
5.500000e+00	55	7.075000e+02	9.215221e+02	6909	6.858254e+03	5.500000e+00	55	9.071096e-01	8.815490e-01	
5.600000e+00	56	7.502000e+01	9.215221e+02	5271	6.858254e+03	5.600000e+00	56	9.859671e-01	8.815490e-01	
5.700000e+00	57	3.616000e+02	9.215221e+02	5821	6.858254e+03	5.700000e+00	57	9.415133e-01	8.815490e-01	
5.800000e+00	58	1126	9.215221e+02	6327	6.858254e+03	5.800000e+00	58	8.489199e-01	8.815490e-01	
5.900000e+00	59	1074	9.215221e+02	5745	6.858254e+03	5.900000e+00	59	8.424989e-01	8.815490e-01	
6	60	760	9.215221e+02	6269	6.858254e+03	6	60	8.918765e-01	8.815490e-01	
6.100000e+00	61	9.262000e+02	9.215221e+02	6486	6.858254e+03	6.100000e+00	61	8.750438e-01	8.815490e-01	
6.200000e+00	62	1239	9.215221e+02	6542	6.858254e+03	6.200000e+00	62	8.407660e-01	8.815490e-01	
6.300000e+00	63	6.673000e+02	9.215221e+02	5924	6.858254e+03	6.300000e+00	63	8.987605e-01	8.815490e-01	
6.400000e+00	64	1.985000e+02	9.215221e+02	7669	6.858254e+03	6.400000e+00	64	9.747696e-01	8.815490e-01	
6.500000e+00	65	1481	9.215221e+02	6826	6.858254e+03	6.500000e+00	65	8.217166e-01	8.815490e-01	
6.600000e+00	66	8.166000e+02	9.215221e+02	7582	6.858254e+03	6.600000e+00	66	9.027695e-01	8.815490e-01	
6.700000e+00	67	8.371000e+02	9.215221e+02	6277	6.858254e+03	6.700000e+00	67	8.823323e-01	8.815490e-01	
6.800000e+00	68	3104	4.495867e+03	4136	3.030321e+03	6.800000e+00	68	5.712707e-01	4.026369e-01	
6.900000e+00	69	3213	4.495867e+03	3780	3.030321e+03	6.900000e+00	69	5.405405e-01	4.026369e-01	
7	70	3006	4.495867e+03	3157	3.030321e+03	7	70	5.122505e-01	4.026369e-01	
7.100000e+00	71	3102	4.495867e+03	5149	3.030321e+03	7.100000e+00	71	6.240456e-01	4.026369e-01	
7.200000e+00	72	2473	4.495867e+03	3572	3.030321e+03	7.200000e+00	72	5.909016e-01	4.026369e-01	
7.300000e+00	73	3170	4.495867e+03	2363	3.030321e+03	7.300000e+00	73	4.270739e-01	4.026369e-01	
7.400000e+00	74	2431	4.495867e+03	4090	3.030321e+03	7.400000e+00	74	6.272044e-01	4.026369e-01	
7.500000e+00	75	3562	4.495867e+03	3412	3.030321e+03	7.500000e+00	75	4.892458e-01	4.026369e-01	
7.600000e+00	76	2919	4.495867e+03	3984	3.030321e+03	7.600000e+00	76	5.771404e-01	4.026369e-01	
7.700000e+00	77	4341	4.495867e+03	3641	3.030321e+03	7.700000e+00	77	4.561513e-01	4.026369e-01	
7.800000e+00	78	5191	4.495867e+03	4280	3.030321e+03	7.800000e+00	78	4.519058e-01	4.026369e-01	
7.900000e+00	79	3691	4.495867e+03	4196	3.030321e+03	7.900000e+00	79	5.320147e-01	4.026369e-01	
8	80	4720	4.495867e+03	4466	3.030321e+03	8	80	4.861746e-01	4.026369e-01	
8.100000e+00	81	3536	4.495867e+03	3739	3.030321e+03	8.100000e+00	81	5.139519e-01	4.026369e-01	
8.200000e+00	82	2419	4.495867e+03	4413	3.030321e+03	8.200000e+00	82	6.459309e-01	4.026369e-01	
8.300000e+00	83	2926	4.495867e+03	4087	3.030321e+03	8.300000e+00	83	5.827748e-01	4.026369e-01	
8.400000e+00	84	4701	4.495867e+03	5085	3.030321e+03	8.400000e+00	84	5.196199e-01	4.026369e-01	
8.500000e+00	85	2665	4.495867e+03	3668	3.030321e+03	8.500000e+00	85	5.791884e-01	4.026369e-01	
8.600000e+00	86	4515	4.495867e+03	2713	3.030321e+03	8.600000e+00	86	3.753459e-01	4.026369e-01	
8.700000e+00	87	2772	4.495867e+03	4756	3.030321e+03	8.700000e+00	87	6.317747e-01	4.026369e-01	
8.800000e+00	88	4192	4.495867e+03	4059	3.030321e+03	8.800000e+00	88	4.919404e-01	4.026369e-01	
8.900000e+00	89	4961	4.495867e+03	3857	3.030321e+03	8.900000e+00	89	4.374008e-01	4.026369e-01	
9	90	2916	4.495867e+03	3221	3.030321e+03	9	90	5.248493e-01	4.026369e-01	
9.100000e+00	91	3943	4.495867e+03	3724	3.030321e+03	9.100000e+00	91	4.857180e-01	4.026369e-01	
9.200000e+00	92	5185	4.495867e+03	4766	3.030321e+03	9.200000e+00	92	4.789468e-01	4.026369e-01	
9.300000e+00	93	2284	4.495867e+03	4340	3.030321e+03	9.300000e+00	93	6.551932e-01	4.026369e-01	
9.400000e+00	94	3519	4.495867e+03	2221	3.030321e+03	9.400000e+00	94	3.869338e-01	4.026369e-01	
9.500000e+00	95	2262	4.495867e+03	4440	3.030321e+03	9.500000e+00	95	6.624888e-01	4.026369e-01	
9.600000e+00	96	3701	4.495867e+03	2057	3.030321e+03	9.600000e+00	96	3.572421e-01	4.026369e-01	
9.700000e+00	97	3409	4.495867e+03	3105	3.030321e+03	9.700000e+00	97	4.766656e-01	4.026369e-01	
9.800000e+00	98	2317	4.495867e+03	6121	6.858254e+03	9.800000e+00	98	7.254089e-01	4.026369e-01	
9.900000e+00	99	1768	9.215221e+02	7491	6.858254e+03	9.900000e+00	99	8.090507e-01	8.815490e-01	
10	100	1612	9.215221e+02	7854	6.858254e+03	10	100	8.297063e-01	8.815490e-01	
1.010000e+01	101	2.107000e+02	9.215221e+02	6622	6.858254e+03	1.010000e+01	101	9.691630e-01	8.815490e-01	
1.020000e+01	102	6.874000e+02	9.215221e+02	7296	6.858254e+03	1.020000e+01	102	9.138963e-01	8.815490e-01	
1.030000e+01	103	-6.367000e+01	9.215221e+02	8030	6.858254e+03	1.030000e+01	103	1.007992e+00	8.815490e-01	
1.040000e+01	104	2596	9.215221e+02	6376	6.858254e+03	1.040000e+01	104	7.106554e-01	8.815490e-01	
1.050000e+01	105	5.754000e+02	9.215221e+02	9270	6.858254e+03	1.050000e+01	105	9.415565e-01	8.815490e-01	
1.060000e+01	106	1744	9.215221e+02	5358	6.858254e+03	1.060000e+01	106	7.544354e-01	8.815490e-01	
1.070000e+01	107	1250	9.215221e+02	6622	6.858254e+03	1.070000e+01	107	8.412093e-01	8.815490e-01	
1.080000e+01	108	7.627000e+02	9.215221e+02	7203	6.858254e+03	1.080000e+01	108	9.042520e-01	8.815490e-01	
1.090000e+01	109	6.818000e+02	9.215221e+02	5831	6.858254e+03	1.090000e+01	109	8.953138e-01	8.815490e-01	
11	110	1626	9.215221e+02	5863	6.858254e+03	11	110	7.828816e-01	8.815490e-01	
1.110000e+01	111	2068	9.215221e+02	6512	6.858254e+03	1.110000e+01	111	7.589744e-01	8.815490e-01	
1.120000e+01	112	1115	9.215221e+02	5406	6.858254e+03	1.120000e+01	112	8.290140e-01	8.815490e-01	
1.130000e+01	113	911	9.215221e+02	8187	6.858254e+03	1.130000e+01	113	8.998681e-01	8.815490e-01	
1.140000e+01	114	1604	9.215221e+02	6965	6.858254e+03	1.140000e+01	114	8.128136e-01	8.815490e-01	
1.150000e+01	115	5.849000e+02	9.215221e+02	7454	6.858254e+03	1.150000e+01	115	9.272413e-01	8.815490e-01	
1.160000e+01	116	2.049000e+02	9.215221e+02	8323	6.858254e+03	1.160000e+01	116	9.759730e-01	8.815490e-01	
1.170000e+01	117	1084	9.215221e+02	8004	6.858254e+03	1.170000e+01	117	8.807218e-01	8.815490e-01	
1.180000e+01	118	2591	9.215221e+02	6994	6.858254e+03	1.180000e+01	118	7.296818e-01	8.815490e-01	
1.190000e+01	119	1631	9.215221e+02	7222	6.858254e+03	1.190000e+01	119	8.157687e-01	8.815490e-01	
12	120	2.186000e+02	9.215221e+02	8363	6.858254e+03	12	120	9.745269e-01	8.815490e-01	
1.210000e+01	121	5.268000e+02	9.215221e+02	7822	6.858254e+03	1.210000e+01	121	9.369011e-01	8.815490e-01	
1.220000e+01	122	1659	9.215221e+02	7323	6.858254e+03	1.220000e+01	122	8.152973e-01	8.815490e-01	
1.230000e+01	123	2231	4.495867e+03	7705	6.858254e+03	1.230000e+01	123	7.754630e-01	8.815490e-01	
1.240000e+01	124	3632	4.495867e+03	6097	6.858254e+03	1.240000e+01	124	6.266831e-01	0	
