time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	1770	6.352803e+02	7895	7.086987e+03	1.000000e-01	1	8.168650e-01	9.177340e-01	
2.000000e-01	2	4.081000e+02	6.352803e+02	7694	7.086987e+03	2.000000e-01	2	9.496303e-01	9.177340e-01	
3.000000e-01	3	1199	6.352803e+02	6388	7.086987e+03	3.000000e-01	3	8.419665e-01	9.177340e-01	
4.000000e-01	4	3.915000e+02	6.352803e+02	8538	7.086987e+03	4.000000e-01	4	9.561566e-01	9.177340e-01	
5.000000e-01	5	4.771000e+02	6.352803e+02	7617	7.086987e+03	5.000000e-01	5	9.410558e-01	9.177340e-01	
6.000000e-01	6	8.869000e+02	6.352803e+02	7875	7.086987e+03	6.000000e-01	6	8.987777e-01	9.177340e-01	
7.000000e-01	7	7.726000e+02	6.352803e+02	7589	7.086987e+03	7.000000e-01	7	9.076014e-01	9.177340e-01	
8.000000e-01	8	3.746000e+02	6.352803e+02	6798	7.086987e+03	8.000000e-01	8	9.477735e-01	9.177340e-01	
9.000000e-01	9	1805	6.352803e+02	6852	7.086987e+03	9.000000e-01	9	7.914982e-01	9.177340e-01	
1	10	2402	6.352803e+02	6100	7.086987e+03	1	10	7.174782e-01	9.177340e-01	
1.100000e+00	11	895	6.352803e+02	6679	7.086987e+03	1.100000e+00	11	8.818326e-01	9.177340e-01	
1.200000e+00	12	5.297000e+02	6.352803e+02	7789	7.086987e+03	1.200000e+00	12	9.363242e-01	9.177340e-01	
1.300000e+00	13	1587	6.352803e+02	7849	7.086987e+03	1.300000e+00	13	8.318143e-01	9.177340e-01	
1.400000e+00	14	-1.632000e+02	6.352803e+02	7014	7.086987e+03	1.400000e+00	14	1.023822e+00	9.177340e-01	
1.500000e+00	15	5.524000e+02	6.352803e+02	7721	7.086987e+03	1.500000e+00	15	9.332318e-01	9.177340e-01	
1.600000e+00	16	1637	6.352803e+02	8268	7.086987e+03	1.600000e+00	16	8.347299e-01	9.177340e-01	
1.700000e+00	17	-164	6.352803e+02	6813	7.086987e+03	1.700000e+00	17	1.024665e+00	9.177340e-01	
1.800000e+00	18	3.348000e+02	6.352803e+02	6841	7.086987e+03	1.800000e+00	18	9.533432e-01	9.177340e-01	
1.900000e+00	19	1.639000e+02	6.352803e+02	7682	7.086987e+03	1.900000e+00	19	9.791101e-01	9.177340e-01	
2	20	-3.306000e+02	6.352803e+02	7327	7.086987e+03	2	20	1.047253e+00	9.177340e-01	
2.100000e+00	21	5057	5.737696e+03	2861	1.949636e+03	2.100000e+00	21	3.613286e-01	2.536168e-01	
2.200000e+00	22	5925	5.737696e+03	1282	1.949636e+03	2.200000e+00	22	1.778826e-01	2.536168e-01	
2.300000e+00	23	8162	5.737696e+03	1317	1.949636e+03	2.300000e+00	23	1.389387e-01	2.536168e-01	
2.400000e+00	24	6435	5.737696e+03	9.649000e+02	1.949636e+03	2.400000e+00	24	1.303937e-01	2.536168e-01	
2.500000e+00	25	6852	5.737696e+03	-7.586000e+02	1.949636e+03	2.500000e+00	25	-1.244954e-01	2.536168e-01	
2.600000e+00	26	5755	5.737696e+03	6.228000e+02	1.949636e+03	2.600000e+00	26	9.765123e-02	2.536168e-01	
2.700000e+00	27	8181	5.737696e+03	1224	1.949636e+03	2.700000e+00	27	1.301435e-01	2.536168e-01	
2.800000e+00	28	3595	5.737696e+03	3796	1.949636e+03	2.800000e+00	28	5.135976e-01	2.536168e-01	
2.900000e+00	29	4353	5.737696e+03	4117	1.949636e+03	2.900000e+00	29	4.860685e-01	2.536168e-01	
3	30	3824	5.737696e+03	4852	1.949636e+03	3	30	5.592439e-01	2.536168e-01	
3.100000e+00	31	3882	5.737696e+03	3550	1.949636e+03	3.100000e+00	31	4.776642e-01	2.536168e-01	
3.200000e+00	32	4167	5.737696e+03	4228	1.949636e+03	3.200000e+00	32	5.036331e-01	2.536168e-01	
3.300000e+00	33	3639	5.737696e+03	4231	1.949636e+03	3.300000e+00	33	5.376112e-01	2.536168e-01	
3.400000e+00	34	3514	5.737696e+03	4116	1.949636e+03	3.400000e+00	34	5.394495e-01	2.536168e-01	
3.500000e+00	35	4702	5.737696e+03	4594	1.949636e+03	3.500000e+00	35	4.941910e-01	2.536168e-01	
3.600000e+00	36	3495	5.737696e+03	3154	1.949636e+03	3.600000e+00	36	4.743570e-01	2.536168e-01	
3.700000e+00	37	3049	5.737696e+03	3522	1.949636e+03	3.700000e+00	37	5.359915e-01	2.536168e-01	
3.800000e+00	38	5397	5.737696e+03	3748	1.949636e+03	3.800000e+00	38	4.098414e-01	2.536168e-01	
3.900000e+00	39	4556	5.737696e+03	4845	1.949636e+03	3.900000e+00	39	5.153707e-01	2.536168e-01	
4	40	3123	5.737696e+03	2930	1.949636e+03	4	40	4.840575e-01	2.536168e-01	
4.100000e+00	41	2652	5.737696e+03	3328	1.949636e+03	4.100000e+00	41	5.565217e-01	2.536168e-01	
4.200000e+00	42	4872	5.737696e+03	3882	1.949636e+03	4.200000e+00	42	4.434544e-01	2.536168e-01	
4.300000e+00	43	2949	5.737696e+03	4291	1.949636e+03	4.300000e+00	43	5.926796e-01	2.536168e-01	
4.400000e+00	44	3647	5.737696e+03	4434	1.949636e+03	4.400000e+00	44	5.486945e-01	2.536168e-01	
4.500000e+00	45	3700	5.737696e+03	3424	1.949636e+03	4.500000e+00	45	4.806289e-01	2.536168e-01	
4.600000e+00	46	2272	5.737696e+03	5922	7.086987e+03	4.600000e+00	46	7.227239e-01	2.536168e-01	
4.700000e+00	47	1123	6.352803e+02	7753	7.086987e+03	4.700000e+00	47	8.734790e-01	9.177340e-01	
4.800000e+00	48	1309	6.352803e+02	5964	7.086987e+03	4.800000e+00	48	8.200192e-01	9.177340e-01	
4.900000e+00	49	4951	5.737696e+03	2702	1.949636e+03	4.900000e+00	49	3.530642e-01	2.536168e-01	
5	50	5896	5.737696e+03	5.616000e+02	1.949636e+03	5	50	8.696729e-02	2.536168e-01	
5.100000e+00	51	6259	5.737696e+03	1366	1.949636e+03	5.100000e+00	51	1.791475e-01	2.536168e-01	
5.200000e+00	52	7050	5.737696e+03	6.612000e+02	1.949636e+03	5.200000e+00	52	8.574541e-02	2.536168e-01	
5.300000e+00	53	6063	5.737696e+03	1780	1.949636e+03	5.300000e+00	53	2.269540e-01	2.536168e-01	
5.400000e+00	54	5917	5.737696e+03	-3.987000e+02	1.949636e+03	5.400000e+00	54	-7.225051e-02	2.536168e-01	
5.500000e+00	55	6439	5.737696e+03	1172	1.949636e+03	5.500000e+00	55	1.539876e-01	2.536168e-01	
5.600000e+00	56	6813	5.737696e+03	4.135000e+02	1.949636e+03	5.600000e+00	56	5.721995e-02	2.536168e-01	
