time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	7460	7.128793e+03	-1.778000e+02	7.454851e+02	1.000000e-01	1	-2.441570e-02	9.467346e-02	
2.000000e-01	2	7475	7.128793e+03	1877	7.454851e+02	2.000000e-01	2	2.007057e-01	9.467346e-02	
3.000000e-01	3	6481	7.128793e+03	4.649000e+02	7.454851e+02	3.000000e-01	3	6.693157e-02	9.467346e-02	
4.000000e-01	4	8.612000e+02	1.023501e+03	6288	6.595390e+03	4.000000e-01	4	8.795390e-01	8.656627e-01	
5.000000e-01	5	1818	1.023501e+03	6552	6.595390e+03	5.000000e-01	5	7.827957e-01	8.656627e-01	
6.000000e-01	6	6.046000e+02	1.023501e+03	8095	6.595390e+03	6.000000e-01	6	9.305026e-01	8.656627e-01	
7.000000e-01	7	8.456000e+01	1.023501e+03	5862	6.595390e+03	7.000000e-01	7	9.857800e-01	8.656627e-01	
8.000000e-01	8	659	1.023501e+03	6215	6.595390e+03	8.000000e-01	8	9.041315e-01	8.656627e-01	
9.000000e-01	9	-6.439000e+02	1.023501e+03	4395	6.595390e+03	9.000000e-01	9	1.171656e+00	8.656627e-01	
1	10	1656	1.023501e+03	6505	6.595390e+03	1	10	7.970837e-01	8.656627e-01	
1.100000e+00	11	2.341000e+02	1.023501e+03	6322	6.595390e+03	1.100000e+00	11	9.642928e-01	8.656627e-01	
1.200000e+00	12	1677	1.023501e+03	7500	6.595390e+03	1.200000e+00	12	8.172605e-01	8.656627e-01	
1.300000e+00	13	6.386000e+02	1.023501e+03	6003	6.595390e+03	1.300000e+00	13	9.038485e-01	8.656627e-01	
1.400000e+00	14	-2.723000e+02	1.023501e+03	8154	6.595390e+03	1.400000e+00	14	1.034548e+00	8.656627e-01	
1.500000e+00	15	1829	1.023501e+03	6686	6.595390e+03	1.500000e+00	15	7.852026e-01	8.656627e-01	
1.600000e+00	16	5.333000e+02	1.023501e+03	6104	6.595390e+03	1.600000e+00	16	9.196511e-01	8.656627e-01	
1.700000e+00	17	769	1.023501e+03	5779	6.595390e+03	1.700000e+00	17	8.825596e-01	8.656627e-01	
1.800000e+00	18	8.685000e+02	1.023501e+03	6636	6.595390e+03	1.800000e+00	18	8.842694e-01	8.656627e-01	
1.900000e+00	19	1234	1.023501e+03	6365	6.595390e+03	1.900000e+00	19	8.376102e-01	8.656627e-01	
2	20	1533	1.023501e+03	6139	6.595390e+03	2	20	8.001825e-01	8.656627e-01	
2.100000e+00	21	1648	1.023501e+03	7280	6.595390e+03	2.100000e+00	21	8.154122e-01	8.656627e-01	
2.200000e+00	22	1519	1.023501e+03	6486	6.595390e+03	2.200000e+00	22	8.102436e-01	8.656627e-01	
2.300000e+00	23	2027	1.023501e+03	6083	6.595390e+03	2.300000e+00	23	7.500617e-01	8.656627e-01	
2.400000e+00	24	1374	1.023501e+03	7612	6.595390e+03	2.400000e+00	24	8.470955e-01	8.656627e-01	
2.500000e+00	25	1606	1.023501e+03	8153	6.595390e+03	2.500000e+00	25	8.354340e-01	8.656627e-01	
2.600000e+00	26	1430	1.023501e+03	6905	6.595390e+03	2.600000e+00	26	8.284343e-01	8.656627e-01	
2.700000e+00	27	9.811000e+02	1.023501e+03	7744	6.595390e+03	2.700000e+00	27	8.875543e-01	8.656627e-01	
2.800000e+00	28	6.714000e+02	1.023501e+03	7297	6.595390e+03	2.800000e+00	28	9.157422e-01	8.656627e-01	
2.900000e+00	29	1024	1.023501e+03	5865	6.595390e+03	2.900000e+00	29	8.513572e-01	8.656627e-01	
3	30	2359	1.023501e+03	6937	6.595390e+03	3	30	7.462349e-01	8.656627e-01	
3.100000e+00	31	7.013000e+02	1.023501e+03	6757	6.595390e+03	3.100000e+00	31	9.059705e-01	8.656627e-01	
3.200000e+00	32	4.875000e+02	1.023501e+03	6744	6.595390e+03	3.200000e+00	32	9.325866e-01	8.656627e-01	
3.300000e+00	33	4.087000e+02	1.023501e+03	6998	6.595390e+03	3.300000e+00	33	9.448202e-01	8.656627e-01	
3.400000e+00	34	8.359000e+02	1.023501e+03	6679	6.595390e+03	3.400000e+00	34	8.887676e-01	8.656627e-01	
3.500000e+00	35	355	1.023501e+03	4999	6.595390e+03	3.500000e+00	35	9.336944e-01	8.656627e-01	
3.600000e+00	36	1634	1.023501e+03	6276	6.595390e+03	3.600000e+00	36	7.934260e-01	8.656627e-01	
3.700000e+00	37	1513	1.023501e+03	6235	6.595390e+03	3.700000e+00	37	8.047238e-01	8.656627e-01	
3.800000e+00	38	1660	1.023501e+03	5865	6.595390e+03	3.800000e+00	38	7.794020e-01	8.656627e-01	
3.900000e+00	39	5.174000e+02	1.023501e+03	7591	6.595390e+03	3.900000e+00	39	9.361896e-01	8.656627e-01	
4	40	1154	1.023501e+03	6375	6.595390e+03	4	40	8.467260e-01	8.656627e-01	
4.100000e+00	41	1590	1.023501e+03	6718	6.595390e+03	4.100000e+00	41	8.086182e-01	8.656627e-01	
4.200000e+00	42	1141	1.023501e+03	4841	6.595390e+03	4.200000e+00	42	8.092611e-01	8.656627e-01	
4.300000e+00	43	9.207000e+02	1.023501e+03	7006	6.595390e+03	4.300000e+00	43	8.838483e-01	8.656627e-01	
4.400000e+00	44	1656	1.023501e+03	7990	6.595390e+03	4.400000e+00	44	8.283226e-01	8.656627e-01	
4.500000e+00	45	6519	7.128793e+03	-2.859000e+02	7.454851e+02	4.500000e+00	45	-4.586803e-02	9.467346e-02	
4.600000e+00	46	6763	7.128793e+03	1529	7.454851e+02	4.600000e+00	46	1.843946e-01	9.467346e-02	
4.700000e+00	47	9531	7.128793e+03	1053	7.454851e+02	4.700000e+00	47	9.948980e-02	9.467346e-02	
4.800000e+00	48	8202	7.128793e+03	1225	7.454851e+02	4.800000e+00	48	1.299459e-01	9.467346e-02	
4.900000e+00	49	6821	7.128793e+03	1389	7.454851e+02	4.900000e+00	49	1.691839e-01	9.467346e-02	
5	50	7424	7.128793e+03	6.625000e+02	7.454851e+02	5	50	8.192667e-02	9.467346e-02	
5.100000e+00	51	6130	7.128793e+03	7.151000e+02	7.454851e+02	5.100000e+00	51	1.044689e-01	9.467346e-02	
5.200000e+00	52	8437	7.128793e+03	-5.696000e+02	7.454851e+02	5.200000e+00	52	-7.240003e-02	9.467346e-02	
5.300000e+00	53	6042	7.128793e+03	1184	7.454851e+02	5.300000e+00	53	1.638528e-01	9.467346e-02	
5.400000e+00	54	6496	7.128793e+03	7.409000e+02	7.454851e+02	5.400000e+00	54	1.023781e-01	9.467346e-02	
5.500000e+00	55	4111	3.579340e+03	4804	4.292608e+03	5.500000e+00	55	5.388671e-01	5.453044e-01	
5.600000e+00	56	3275	3.579340e+03	2817	4.292608e+03	5.600000e+00	56	4.624097e-01	5.453044e-01	
5.700000e+00	57	3164	3.579340e+03	3955	4.292608e+03	5.700000e+00	57	5.555556e-01	5.453044e-01	
5.800000e+00	58	3865	3.579340e+03	4579	4.292608e+03	5.800000e+00	58	5.422785e-01	5.453044e-01	
5.900000e+00	59	3946	3.579340e+03	4563	4.292608e+03	5.900000e+00	59	5.362557e-01	5.453044e-01	
6	60	2910	3.579340e+03	3993	4.292608e+03	6	60	5.784442e-01	5.453044e-01	
6.100000e+00	61	2652	3.579340e+03	5483	6.595390e+03	6.100000e+00	61	6.740012e-01	5.453044e-01	
6.200000e+00	62	1413	1.023501e+03	7351	6.595390e+03	6.200000e+00	62	8.387723e-01	8.656627e-01	
6.300000e+00	63	3.221000e+02	1.023501e+03	6061	6.595390e+03	6.300000e+00	63	9.495386e-01	8.656627e-01	
6.400000e+00	64	1814	1.023501e+03	6453	6.595390e+03	6.400000e+00	64	7.805734e-01	8.656627e-01	
6.500000e+00	65	8.429000e+02	1.023501e+03	6617	6.595390e+03	6.500000e+00	65	8.870092e-01	8.656627e-01	
6.600000e+00	66	6.933000e+02	1.023501e+03	7295	6.595390e+03	6.600000e+00	66	9.132106e-01	8.656627e-01	
6.700000e+00	67	1414	1.023501e+03	6504	6.595390e+03	6.700000e+00	67	8.214196e-01	8.656627e-01	
6.800000e+00	68	1235	1.023501e+03	7913	6.595390e+03	6.800000e+00	68	8.649978e-01	8.656627e-01	
6.900000e+00	69	419	1.023501e+03	5954	6.595390e+03	6.900000e+00	69	9.342539e-01	8.656627e-01	
7	70	1600	1.023501e+03	7648	6.595390e+03	7	70	8.269896e-01	8.656627e-01	
