time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	3.402000e+02	9.111123e+02	5906	6.963237e+03	1.000000e-01	1	9.455349e-01	8.842936e-01	
2.000000e-01	2	7.891000e+02	9.111123e+02	7174	6.963237e+03	2.000000e-01	2	9.009054e-01	8.842936e-01	
3.000000e-01	3	1350	9.111123e+02	6886	6.963237e+03	3.000000e-01	3	8.360855e-01	8.842936e-01	
4.000000e-01	4	9.610000e+01	9.111123e+02	6136	6.963237e+03	4.000000e-01	4	9.845798e-01	8.842936e-01	
5.000000e-01	5	8.497000e+02	9.111123e+02	7489	6.963237e+03	5.000000e-01	5	8.981016e-01	8.842936e-01	
6.000000e-01	6	1486	9.111123e+02	9161	6.963237e+03	6.000000e-01	6	8.604302e-01	8.842936e-01	
7.000000e-01	7	-2.589000e+02	9.111123e+02	5975	6.963237e+03	7.000000e-01	7	1.045293e+00	8.842936e-01	
8.000000e-01	8	1249	9.111123e+02	8183	6.963237e+03	8.000000e-01	8	8.675785e-01	8.842936e-01	
9.000000e-01	9	2.695000e+02	9.111123e+02	6507	6.963237e+03	9.000000e-01	9	9.602302e-01	8.842936e-01	
1	10	1020	9.111123e+02	7520	6.963237e+03	1	10	8.805621e-01	8.842936e-01	
1.100000e+00	11	3.608000e+02	9.111123e+02	7298	6.963237e+03	1.100000e+00	11	9.528908e-01	8.842936e-01	
1.200000e+00	12	1059	9.111123e+02	8090	6.963237e+03	1.200000e+00	12	8.842496e-01	8.842936e-01	
1.300000e+00	13	2.822000e+02	9.111123e+02	7070	6.963237e+03	1.300000e+00	13	9.616169e-01	8.842936e-01	
1.400000e+00	14	2012	9.111123e+02	7845	6.963237e+03	1.400000e+00	14	7.958811e-01	8.842936e-01	
1.500000e+00	15	1069	9.111123e+02	5963	6.963237e+03	1.500000e+00	15	8.479807e-01	8.842936e-01	
1.600000e+00	16	5.001000e+02	9.111123e+02	5665	6.963237e+03	1.600000e+00	16	9.188821e-01	8.842936e-01	
1.700000e+00	17	7.027000e+02	9.111123e+02	6304	6.963237e+03	1.700000e+00	17	8.997103e-01	8.842936e-01	
1.800000e+00	18	6.727000e+02	9.111123e+02	5704	6.963237e+03	1.800000e+00	18	8.945066e-01	8.842936e-01	
1.900000e+00	19	-3.752000e+02	9.111123e+02	6737	6.963237e+03	1.900000e+00	19	1.058977e+00	8.842936e-01	
2	20	2.798000e+02	9.111123e+02	6215	6.963237e+03	2	20	9.569194e-01	8.842936e-01	
2.100000e+00	21	8.951000e+02	9.111123e+02	5831	6.963237e+03	2.100000e+00	21	8.669214e-01	8.842936e-01	
2.200000e+00	22	1656	9.111123e+02	6780	6.963237e+03	2.200000e+00	22	8.036984e-01	8.842936e-01	
2.300000e+00	23	991	9.111123e+02	6216	6.963237e+03	2.300000e+00	23	8.624948e-01	8.842936e-01	
2.400000e+00	24	1585	9.111123e+02	7478	6.963237e+03	2.400000e+00	24	8.251131e-01	8.842936e-01	
2.500000e+00	25	1693	9.111123e+02	5736	6.963237e+03	2.500000e+00	25	7.721093e-01	8.842936e-01	
2.600000e+00	26	1.708000e+02	9.111123e+02	6287	6.963237e+03	2.600000e+00	26	9.735514e-01	8.842936e-01	
2.700000e+00	27	1524	9.111123e+02	6578	6.963237e+03	2.700000e+00	27	8.118983e-01	8.842936e-01	
2.800000e+00	28	1.008000e+02	9.111123e+02	5835	6.963237e+03	2.800000e+00	28	9.830183e-01	8.842936e-01	
2.900000e+00	29	6.564000e+02	9.111123e+02	6217	6.963237e+03	2.900000e+00	29	9.045014e-01	8.842936e-01	
3	30	1821	9.111123e+02	7795	6.963237e+03	3	30	8.106281e-01	8.842936e-01	
3.100000e+00	31	1916	9.111123e+02	9095	6.963237e+03	3.100000e+00	31	8.259922e-01	8.842936e-01	
3.200000e+00	32	8.275000e+02	9.111123e+02	6583	6.963237e+03	3.200000e+00	32	8.883341e-01	8.842936e-01	
3.300000e+00	33	2121	9.111123e+02	6475	6.963237e+03	3.300000e+00	33	7.532573e-01	8.842936e-01	
3.400000e+00	34	-1.192000e+02	9.111123e+02	7094	6.963237e+03	3.400000e+00	34	1.017090e+00	8.842936e-01	
3.500000e+00	35	1667	9.111123e+02	5823	6.963237e+03	3.500000e+00	35	7.774366e-01	8.842936e-01	
3.600000e+00	36	1485	9.111123e+02	7248	6.963237e+03	3.600000e+00	36	8.299553e-01	8.842936e-01	
3.700000e+00	37	1316	9.111123e+02	7054	6.963237e+03	3.700000e+00	37	8.427718e-01	8.842936e-01	
3.800000e+00	38	1330	9.111123e+02	7349	6.963237e+03	3.800000e+00	38	8.467565e-01	8.842936e-01	
3.900000e+00	39	4.738000e+02	9.111123e+02	8025	6.963237e+03	3.900000e+00	39	9.442510e-01	8.842936e-01	
4	40	9.237000e+02	9.111123e+02	7482	6.963237e+03	4	40	8.901103e-01	8.842936e-01	
4.100000e+00	41	6.579000e+01	9.111123e+02	7523	6.963237e+03	4.100000e+00	41	9.913306e-01	8.842936e-01	
4.200000e+00	42	7.167000e+02	9.111123e+02	5996	6.963237e+03	4.200000e+00	42	8.932322e-01	8.842936e-01	
4.300000e+00	43	1921	9.111123e+02	6659	6.963237e+03	4.300000e+00	43	7.761072e-01	8.842936e-01	
