time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	1354	5.607300e+02	7016	5.468620e+03	1.000000e-01	1	8.382318e-01	9.069999e-01	
2.000000e-01	2	-2.170000e+01	5.607300e+02	5416	5.468620e+03	2.000000e-01	2	1.004023e+00	9.069999e-01	
3.000000e-01	3	2.247000e+02	5.607300e+02	4470	5.468620e+03	3.000000e-01	3	9.521375e-01	9.069999e-01	
4.000000e-01	4	7.137000e+02	5.607300e+02	6127	5.468620e+03	4.000000e-01	4	8.956686e-01	9.069999e-01	
5.000000e-01	5	5.708000e+02	5.607300e+02	5089	5.468620e+03	5.000000e-01	5	8.991484e-01	9.069999e-01	
6.000000e-01	6	1638	5.607300e+02	3721	5.468620e+03	6.000000e-01	6	6.943460e-01	9.069999e-01	
7.000000e-01	7	8.365000e+02	5.607300e+02	5368	5.468620e+03	7.000000e-01	7	8.651785e-01	9.069999e-01	
8.000000e-01	8	4.399000e+02	5.607300e+02	6975	5.468620e+03	8.000000e-01	8	9.406735e-01	9.069999e-01	
9.000000e-01	9	1330	5.607300e+02	4778	5.468620e+03	9.000000e-01	9	7.822528e-01	9.069999e-01	
1	10	5.416000e+02	5.607300e+02	5101	5.468620e+03	1	10	9.040159e-01	9.069999e-01	
1.100000e+00	11	-664	5.607300e+02	6791	5.468620e+03	1.100000e+00	11	1.108373e+00	9.069999e-01	
1.200000e+00	12	-4.191000e+02	5.607300e+02	4051	5.468620e+03	1.200000e+00	12	1.115394e+00	9.069999e-01	
1.300000e+00	13	1142	5.607300e+02	6001	5.468620e+03	1.300000e+00	13	8.401232e-01	9.069999e-01	
1.400000e+00	14	1049	5.607300e+02	5416	5.468620e+03	1.400000e+00	14	8.377417e-01	9.069999e-01	
1.500000e+00	15	2.196000e+01	5.607300e+02	5188	5.468620e+03	1.500000e+00	15	9.957850e-01	9.069999e-01	
1.600000e+00	16	3.941000e+02	5.607300e+02	5070	5.468620e+03	1.600000e+00	16	9.278747e-01	9.069999e-01	
1.700000e+00	17	7.812000e+02	5.607300e+02	4602	5.468620e+03	1.700000e+00	17	8.548819e-01	9.069999e-01	
1.800000e+00	18	6257	5.988284e+03	-1.331000e+02	6.625279e+02	1.800000e+00	18	-2.173452e-02	9.961609e-02	
1.900000e+00	19	6968	5.988284e+03	3.596000e+02	6.625279e+02	1.900000e+00	19	4.907473e-02	9.961609e-02	
2	20	5174	5.988284e+03	9.465000e+02	6.625279e+02	2	20	1.546442e-01	9.961609e-02	
2.100000e+00	21	6834	5.988284e+03	1680	6.625279e+02	2.100000e+00	21	1.973221e-01	9.961609e-02	
2.200000e+00	22	6144	5.988284e+03	1050	6.625279e+02	2.200000e+00	22	1.459550e-01	9.961609e-02	
2.300000e+00	23	3770	2.915383e+03	2751	3.601231e+03	2.300000e+00	23	4.218678e-01	5.526230e-01	
2.400000e+00	24	2230	2.915383e+03	5183	3.601231e+03	2.400000e+00	24	6.991771e-01	5.526230e-01	
2.500000e+00	25	2956	2.915383e+03	3965	3.601231e+03	2.500000e+00	25	5.728941e-01	5.526230e-01	
2.600000e+00	26	3186	2.915383e+03	2880	3.601231e+03	2.600000e+00	26	4.747774e-01	5.526230e-01	
2.700000e+00	27	1567	2.915383e+03	3918	3.601231e+03	2.700000e+00	27	7.143118e-01	5.526230e-01	
2.800000e+00	28	3003	2.915383e+03	3886	3.601231e+03	2.800000e+00	28	5.640877e-01	5.526230e-01	
2.900000e+00	29	1975	2.915383e+03	3326	3.601231e+03	2.900000e+00	29	6.274288e-01	5.526230e-01	
3	30	3043	2.915383e+03	2971	3.601231e+03	3	30	4.940140e-01	5.526230e-01	
3.100000e+00	31	2328	2.915383e+03	3509	3.601231e+03	3.100000e+00	31	6.011650e-01	5.526230e-01	
3.200000e+00	32	3515	2.915383e+03	3523	3.601231e+03	3.200000e+00	32	5.005683e-01	5.526230e-01	
3.300000e+00	33	3176	2.915383e+03	3185	3.601231e+03	3.300000e+00	33	5.007074e-01	5.526230e-01	
3.400000e+00	34	2388	2.915383e+03	3394	3.601231e+03	3.400000e+00	34	5.869941e-01	5.526230e-01	
3.500000e+00	35	2835	2.915383e+03	3413	3.601231e+03	3.500000e+00	35	5.462548e-01	5.526230e-01	
3.600000e+00	36	3144	2.915383e+03	4070	3.601231e+03	3.600000e+00	36	5.641808e-01	5.526230e-01	
3.700000e+00	37	2521	2.915383e+03	3687	3.601231e+03	3.700000e+00	37	5.939111e-01	5.526230e-01	
3.800000e+00	38	2008	2.915383e+03	4057	3.601231e+03	3.800000e+00	38	6.689200e-01	5.526230e-01	
3.900000e+00	39	2476	2.915383e+03	4697	3.601231e+03	3.900000e+00	39	6.548167e-01	5.526230e-01	
4	40	3137	2.915383e+03	3647	3.601231e+03	4	40	5.375884e-01	5.526230e-01	
4.100000e+00	41	3177	2.915383e+03	3355	3.601231e+03	4.100000e+00	41	5.136252e-01	5.526230e-01	
4.200000e+00	42	2564	2.915383e+03	5452	3.601231e+03	4.200000e+00	42	6.801397e-01	5.526230e-01	
4.300000e+00	43	2749	2.915383e+03	2657	3.601231e+03	4.300000e+00	43	4.914909e-01	5.526230e-01	
4.400000e+00	44	3317	2.915383e+03	4164	3.601231e+03	4.400000e+00	44	5.566101e-01	5.526230e-01	
4.500000e+00	45	3421	2.915383e+03	3491	3.601231e+03	4.500000e+00	45	5.050637e-01	5.526230e-01	
4.600000e+00	46	1611	5.607300e+02	6250	5.468620e+03	4.600000e+00	46	7.950642e-01	9.069999e-01	
4.700000e+00	47	2.355000e+02	5.607300e+02	5323	5.468620e+03	4.700000e+00	47	9.576325e-01	9.069999e-01	
4.800000e+00	48	5.916000e+01	5.607300e+02	3965	5.468620e+03	4.800000e+00	48	9.852988e-01	9.069999e-01	
4.900000e+00	49	7.695000e+02	5.607300e+02	4940	5.468620e+03	4.900000e+00	49	8.652246e-01	9.069999e-01	
5	50	-3.162000e+02	5.607300e+02	4619	5.468620e+03	5	50	1.073487e+00	9.069999e-01	
5.100000e+00	51	1997	5.607300e+02	6267	5.468620e+03	5.100000e+00	51	7.583495e-01	9.069999e-01	
5.200000e+00	52	4.861000e+02	5.607300e+02	5616	5.468620e+03	5.200000e+00	52	9.203389e-01	9.069999e-01	
5.300000e+00	53	-7.787000e+02	5.607300e+02	5876	5.468620e+03	5.300000e+00	53	1.152767e+00	9.069999e-01	
5.400000e+00	54	4.599000e+02	5.607300e+02	2995	5.468620e+03	5.400000e+00	54	8.668847e-01	9.069999e-01	
5.500000e+00	55	6754	5.988284e+03	-1.058000e+02	6.625279e+02	5.500000e+00	55	-1.591408e-02	9.961609e-02	
5.600000e+00	56	5194	5.988284e+03	5.854000e+02	6.625279e+02	5.600000e+00	56	1.012908e-01	9.961609e-02	
5.700000e+00	57	5842	5.988284e+03	1163	6.625279e+02	5.700000e+00	57	1.660243e-01	9.961609e-02	
5.800000e+00	58	6294	5.988284e+03	7.188000e+02	6.625279e+02	5.800000e+00	58	1.024983e-01	9.961609e-02	
5.900000e+00	59	5330	5.988284e+03	1582	6.625279e+02	5.900000e+00	59	2.288773e-01	9.961609e-02	
6	60	6829	5.988284e+03	5.627000e+02	6.625279e+02	6	60	7.612593e-02	9.961609e-02	
6.100000e+00	61	6312	5.988284e+03	6.154000e+02	6.625279e+02	6.100000e+00	61	8.883564e-02	9.961609e-02	
6.200000e+00	62	5577	5.988284e+03	1.236000e+02	6.625279e+02	6.200000e+00	62	2.168193e-02	9.961609e-02	
6.300000e+00	63	6580	5.988284e+03	-3.903000e+02	6.625279e+02	6.300000e+00	63	-6.305637e-02	9.961609e-02	
6.400000e+00	64	5931	5.988284e+03	1.935000e+02	6.625279e+02	6.400000e+00	64	3.159442e-02	9.961609e-02	
6.500000e+00	65	7078	5.988284e+03	3.872000e+02	6.625279e+02	6.500000e+00	65	5.186733e-02	9.961609e-02	
6.600000e+00	66	5016	5.988284e+03	1006	6.625279e+02	6.600000e+00	66	1.670541e-01	9.961609e-02	
6.700000e+00	67	8227	5.988284e+03	7.277000e+02	6.625279e+02	6.700000e+00	67	8.126459e-02	9.961609e-02	
6.800000e+00	68	6125	5.988284e+03	1453	6.625279e+02	6.800000e+00	68	1.917392e-01	9.961609e-02	
6.900000e+00	69	6781	5.988284e+03	6.121000e+00	6.625279e+02	6.900000e+00	69	9.018551e-04	9.961609e-02	
7	70	5950	5.988284e+03	5.776000e+02	6.625279e+02	7	70	8.848581e-02	9.961609e-02	
7.100000e+00	71	5079	5.988284e+03	526	6.625279e+02	7.100000e+00	71	9.384478e-02	9.961609e-02	
7.200000e+00	72	6394	5.988284e+03	4.433000e+02	6.625279e+02	7.200000e+00	72	6.483553e-02	9.961609e-02	
7.300000e+00	73	7557	5.988284e+03	1248	6.625279e+02	7.300000e+00	73	1.417376e-01	9.961609e-02	
7.400000e+00	74	7050	5.988284e+03	1548	6.625279e+02	7.400000e+00	74	1.800419e-01	9.961609e-02	
7.500000e+00	75	6398	5.988284e+03	6.841000e+02	6.625279e+02	7.500000e+00	75	9.659564e-02	9.961609e-02	
7.600000e+00	76	5229	5.988284e+03	-3.152000e+02	6.625279e+02	7.600000e+00	76	-6.414587e-02	9.961609e-02	
7.700000e+00	77	4718	5.988284e+03	1330	6.625279e+02	7.700000e+00	77	2.199074e-01	9.961609e-02	
7.800000e+00	78	6222	5.988284e+03	4.946000e+02	6.625279e+02	7.800000e+00	78	7.363845e-02	9.961609e-02	
7.900000e+00	79	7221	5.988284e+03	1.757000e+02	6.625279e+02	7.900000e+00	79	2.375384e-02	9.961609e-02	
8	80	5688	5.988284e+03	2052	3.601231e+03	8	80	2.651163e-01	9.961609e-02	
8.100000e+00	81	3347	2.915383e+03	3935	3.601231e+03	8.100000e+00	81	5.403735e-01	5.526230e-01	
8.200000e+00	82	3273	2.915383e+03	3329	3.601231e+03	8.200000e+00	82	5.042411e-01	5.526230e-01	
8.300000e+00	83	3122	2.915383e+03	3979	3.601231e+03	8.300000e+00	83	5.603436e-01	5.526230e-01	
8.400000e+00	84	3052	2.915383e+03	3573	3.601231e+03	8.400000e+00	84	5.393208e-01	5.526230e-01	
8.500000e+00	85	3100	2.915383e+03	3304	3.601231e+03	8.500000e+00	85	5.159275e-01	5.526230e-01	
8.600000e+00	86	1112	5.607300e+02	5050	5.468620e+03	8.600000e+00	86	8.195391e-01	9.069999e-01	
8.700000e+00	87	1835	5.607300e+02	4872	5.468620e+03	8.700000e+00	87	7.264052e-01	9.069999e-01	
8.800000e+00	88	5.643000e+02	5.607300e+02	4948	5.468620e+03	8.800000e+00	88	8.976289e-01	9.069999e-01	
8.900000e+00	89	4.361000e+02	5.607300e+02	6301	5.468620e+03	8.900000e+00	89	9.352689e-01	9.069999e-01	
9	90	3949	5.607300e+02	2172	3.601231e+03	9	90	3.548440e-01	9.069999e-01	
9.100000e+00	91	7.312000e+02	5.607300e+02	5096	3.601231e+03	9.100000e+00	91	8.745195e-01	9.069999e-01	
9.200000e+00	92	-6.147000e+01	5.607300e+02	4197	3.601231e+03	9.200000e+00	92	1.014864e+00	9.069999e-01	
9.300000e+00	93	1159	5.607300e+02	4092	3.601231e+03	9.300000e+00	93	7.792801e-01	9.069999e-01	
9.400000e+00	94	2.803000e+02	5.607300e+02	5123	5.468620e+03	9.400000e+00	94	9.481243e-01	9.069999e-01	
9.500000e+00	95	7.322000e+02	5.607300e+02	5154	5.468620e+03	9.500000e+00	95	8.756074e-01	9.069999e-01	
9.600000e+00	96	5.097000e+02	5.607300e+02	6102	5.468620e+03	9.600000e+00	96	9.229094e-01	9.069999e-01	
9.700000e+00	97	8.039000e+01	5.607300e+02	5866	5.468620e+03	9.700000e+00	97	9.864809e-01	9.069999e-01	
9.800000e+00	98	1457	5.607300e+02	4907	5.468620e+03	9.800000e+00	98	7.710559e-01	9.069999e-01	
9.900000e+00	99	6.727000e+02	5.607300e+02	5944	5.468620e+03	9.900000e+00	99	8.983330e-01	9.069999e-01	
10	100	2.884000e+01	5.607300e+02	5383	5.468620e+03	10	100	9.946709e-01	9.069999e-01	
1.010000e+01	101	5.633000e+02	5.607300e+02	5880	5.468620e+03	1.010000e+01	101	9.125759e-01	9.069999e-01	
1.020000e+01	102	-1.916000e+02	5.607300e+02	6461	5.468620e+03	1.020000e+01	102	1.030561e+00	9.069999e-01	
1.030000e+01	103	869	5.607300e+02	4508	5.468620e+03	1.030000e+01	103	8.383857e-01	9.069999e-01	
1.040000e+01	104	-1.866000e+02	5.607300e+02	3593	5.468620e+03	1.040000e+01	104	1.054779e+00	9.069999e-01	
1.050000e+01	105	1.244000e+02	5.607300e+02	5175	5.468620e+03	1.050000e+01	105	9.765256e-01	9.069999e-01	
1.060000e+01	106	9.692000e+02	5.607300e+02	5693	5.468620e+03	1.060000e+01	106	8.545225e-01	9.069999e-01	
1.070000e+01	107	-8.266000e+01	5.607300e+02	4796	5.468620e+03	1.070000e+01	107	1.017537e+00	9.069999e-01	
1.080000e+01	108	1217	5.607300e+02	5554	5.468620e+03	1.080000e+01	108	8.202629e-01	9.069999e-01	
1.090000e+01	109	1598	5.607300e+02	4533	5.468620e+03	1.090000e+01	109	7.393574e-01	9.069999e-01	
11	110	3.356000e+02	5.607300e+02	4881	5.468620e+03	11	110	9.356669e-01	9.069999e-01	
1.110000e+01	111	5.501000e+02	5.607300e+02	5733	5.468620e+03	1.110000e+01	111	9.124477e-01	9.069999e-01	
1.120000e+01	112	1357	5.607300e+02	6049	5.468620e+03	1.120000e+01	112	8.167702e-01	9.069999e-01	
1.130000e+01	113	8.218000e+00	5.607300e+02	5839	5.468620e+03	1.130000e+01	113	9.985945e-01	9.069999e-01	
1.140000e+01	114	888	5.607300e+02	7065	5.468620e+03	1.140000e+01	114	8.883440e-01	9.069999e-01	
1.150000e+01	115	1.867000e+02	5.607300e+02	6789	5.468620e+03	1.150000e+01	115	9.732357e-01	9.069999e-01	
1.160000e+01	116	-2.723000e+02	5.607300e+02	5607	5.468620e+03	1.160000e+01	116	1.051043e+00	9.069999e-01	
1.170000e+01	117	-1.524000e+02	5.607300e+02	4348	5.468620e+03	1.170000e+01	117	1.036324e+00	9.069999e-01	
1.180000e+01	118	329	5.607300e+02	5177	5.468620e+03	1.180000e+01	118	9.402470e-01	9.069999e-01	
1.190000e+01	119	5.857000e+02	5.607300e+02	5645	5.468620e+03	1.190000e+01	119	9.059977e-01	9.069999e-01	
12	120	1473	5.607300e+02	5437	5.468620e+03	12	120	7.868307e-01	9.069999e-01	
1.210000e+01	121	1.369000e+02	5.607300e+02	5441	5.468620e+03	1.210000e+01	121	9.754567e-01	9.069999e-01	
1.220000e+01	122	-3.967000e+02	5.607300e+02	5103	5.468620e+03	1.220000e+01	122	1.084291e+00	9.069999e-01	
1.230000e+01	123	5.277000e+02	5.607300e+02	5714	5.468620e+03	1.230000e+01	123	9.154557e-01	9.069999e-01	
1.240000e+01	124	1132	5.607300e+02	6618	5.468620e+03	1.240000e+01	124	8.539355e-01	9.069999e-01	
1.250000e+01	125	-3.253000e+01	5.607300e+02	5551	5.468620e+03	1.250000e+01	125	1.005895e+00	9.069999e-01	
1.260000e+01	126	3.517000e+02	5.607300e+02	4597	5.468620e+03	1.260000e+01	126	9.289308e-01	9.069999e-01	
1.270000e+01	127	-1.029000e+02	5.607300e+02	5498	5.468620e+03	1.270000e+01	127	1.019073e+00	9.069999e-01	
1.280000e+01	128	6.389000e+02	5.607300e+02	6000	5.468620e+03	1.280000e+01	128	9.037642e-01	9.069999e-01	
1.290000e+01	129	1772	5.607300e+02	6369	5.468620e+03	1.290000e+01	129	7.823363e-01	9.069999e-01	
13	130	8.607000e+02	5.607300e+02	6220	5.468620e+03	13	130	8.784442e-01	9.069999e-01	
