time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	672	8.498341e+02	7831	7.717510e+03	1.000000e-01	1	9.209691e-01	9.008054e-01	
2.000000e-01	2	5.905000e+02	8.498341e+02	5817	7.717510e+03	2.000000e-01	2	9.078424e-01	9.008054e-01	
3.000000e-01	3	5.001000e+02	8.498341e+02	6937	7.717510e+03	3.000000e-01	3	9.327560e-01	9.008054e-01	
4.000000e-01	4	1865	8.498341e+02	8126	7.717510e+03	4.000000e-01	4	8.133320e-01	9.008054e-01	
5.000000e-01	5	8.814000e+02	8.498341e+02	7884	7.717510e+03	5.000000e-01	5	8.994455e-01	9.008054e-01	
6.000000e-01	6	9.243000e+02	8.498341e+02	6862	7.717510e+03	6.000000e-01	6	8.812915e-01	9.008054e-01	
7.000000e-01	7	2150	8.498341e+02	7572	7.717510e+03	7.000000e-01	7	7.788521e-01	9.008054e-01	
8.000000e-01	8	1042	8.498341e+02	7929	7.717510e+03	8.000000e-01	8	8.838480e-01	9.008054e-01	
9.000000e-01	9	1191	8.498341e+02	7102	7.717510e+03	9.000000e-01	9	8.563849e-01	9.008054e-01	
1	10	1111	8.498341e+02	9154	7.717510e+03	1	10	8.917681e-01	9.008054e-01	
1.100000e+00	11	-6.336000e+02	8.498341e+02	7449	7.717510e+03	1.100000e+00	11	1.092966e+00	9.008054e-01	
1.200000e+00	12	1885	8.498341e+02	7487	7.717510e+03	1.200000e+00	12	7.988690e-01	9.008054e-01	
1.300000e+00	13	4.655000e+02	8.498341e+02	6304	7.717510e+03	1.300000e+00	13	9.312357e-01	9.008054e-01	
1.400000e+00	14	1492	8.498341e+02	8884	7.717510e+03	1.400000e+00	14	8.562066e-01	9.008054e-01	
1.500000e+00	15	1415	8.498341e+02	5900	7.717510e+03	1.500000e+00	15	8.065619e-01	9.008054e-01	
1.600000e+00	16	-4.248000e+02	8.498341e+02	7760	7.717510e+03	1.600000e+00	16	1.057913e+00	9.008054e-01	
1.700000e+00	17	1296	8.498341e+02	6239	7.717510e+03	1.700000e+00	17	8.280027e-01	9.008054e-01	
1.800000e+00	18	1398	8.498341e+02	7844	7.717510e+03	1.800000e+00	18	8.487340e-01	9.008054e-01	
1.900000e+00	19	818	8.498341e+02	6735	7.717510e+03	1.900000e+00	19	8.916987e-01	9.008054e-01	
2	20	6.796000e+02	8.498341e+02	6808	7.717510e+03	2	20	9.092366e-01	9.008054e-01	
2.100000e+00	21	532	8.498341e+02	8145	7.717510e+03	2.100000e+00	21	9.386885e-01	9.008054e-01	
2.200000e+00	22	9.971000e+02	8.498341e+02	7924	7.717510e+03	2.200000e+00	22	8.882313e-01	9.008054e-01	
2.300000e+00	23	1.238000e+02	8.498341e+02	6241	7.717510e+03	2.300000e+00	23	9.805493e-01	9.008054e-01	
2.400000e+00	24	5.243000e+02	8.498341e+02	6887	7.717510e+03	2.400000e+00	24	9.292567e-01	9.008054e-01	
2.500000e+00	25	1358	8.498341e+02	7243	7.717510e+03	2.500000e+00	25	8.421114e-01	9.008054e-01	
