time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	2035	7.640764e+02	6146	6.294490e+03	1.000000e-01	1	7.512529e-01	8.917519e-01	
2.000000e-01	2	5.255000e+02	7.640764e+02	5715	6.294490e+03	2.000000e-01	2	9.157920e-01	8.917519e-01	
3.000000e-01	3	6.665000e+02	7.640764e+02	6688	6.294490e+03	3.000000e-01	3	9.093752e-01	8.917519e-01	
4.000000e-01	4	5.713000e+02	7.640764e+02	5343	6.294490e+03	4.000000e-01	4	9.034036e-01	8.917519e-01	
5.000000e-01	5	5.066000e+02	7.640764e+02	7287	6.294490e+03	5.000000e-01	5	9.349979e-01	8.917519e-01	
6.000000e-01	6	4183	5.411381e+03	3575	1.599027e+03	6.000000e-01	6	4.608146e-01	2.280932e-01	
7.000000e-01	7	5310	5.411381e+03	6.028000e+02	1.599027e+03	7.000000e-01	7	1.019483e-01	2.280932e-01	
8.000000e-01	8	5733	5.411381e+03	1850	1.599027e+03	8.000000e-01	8	2.439668e-01	2.280932e-01	
9.000000e-01	9	4868	5.411381e+03	1942	1.599027e+03	9.000000e-01	9	2.851689e-01	2.280932e-01	
1	10	1708	7.640764e+02	6108	6.294490e+03	1	10	7.814739e-01	8.917519e-01	
1.100000e+00	11	1206	7.640764e+02	7337	6.294490e+03	1.100000e+00	11	8.588318e-01	8.917519e-01	
1.200000e+00	12	6.271000e+02	7.640764e+02	6758	6.294490e+03	1.200000e+00	12	9.150858e-01	8.917519e-01	
1.300000e+00	13	-9.337000e+01	7.640764e+02	4482	6.294490e+03	1.300000e+00	13	1.021275e+00	8.917519e-01	
1.400000e+00	14	5.146000e+02	7.640764e+02	4797	6.294490e+03	1.400000e+00	14	9.031177e-01	8.917519e-01	
1.500000e+00	15	1031	7.640764e+02	7184	6.294490e+03	1.500000e+00	15	8.744979e-01	8.917519e-01	
1.600000e+00	16	5.521000e+02	7.640764e+02	7119	6.294490e+03	1.600000e+00	16	9.280286e-01	8.917519e-01	
1.700000e+00	17	7.473000e+02	7.640764e+02	6916	6.294490e+03	1.700000e+00	17	9.024833e-01	8.917519e-01	
1.800000e+00	18	5.607000e+02	7.640764e+02	6845	6.294490e+03	1.800000e+00	18	9.242880e-01	8.917519e-01	
1.900000e+00	19	5.738000e+02	7.640764e+02	7688	6.294490e+03	1.900000e+00	19	9.305478e-01	8.917519e-01	
2	20	1098	7.640764e+02	7692	6.294490e+03	2	20	8.750853e-01	8.917519e-01	
2.100000e+00	21	1589	7.640764e+02	5524	6.294490e+03	2.100000e+00	21	7.766062e-01	8.917519e-01	
2.200000e+00	22	-2.575000e+02	7.640764e+02	6205	6.294490e+03	2.200000e+00	22	1.043296e+00	8.917519e-01	
2.300000e+00	23	2.507000e+02	7.640764e+02	5839	6.294490e+03	2.300000e+00	23	9.588321e-01	8.917519e-01	
2.400000e+00	24	1552	7.640764e+02	6915	6.294490e+03	2.400000e+00	24	8.167001e-01	8.917519e-01	
2.500000e+00	25	-2.163000e+02	7.640764e+02	7168	6.294490e+03	2.500000e+00	25	1.031115e+00	8.917519e-01	
2.600000e+00	26	9.563000e+02	7.640764e+02	6870	6.294490e+03	2.600000e+00	26	8.778094e-01	8.917519e-01	
2.700000e+00	27	7.071000e+02	7.640764e+02	5811	6.294490e+03	2.700000e+00	27	8.915175e-01	8.917519e-01	
2.800000e+00	28	1464	7.640764e+02	6297	6.294490e+03	2.800000e+00	28	8.113645e-01	8.917519e-01	
2.900000e+00	29	1696	7.640764e+02	6301	6.294490e+03	2.900000e+00	29	7.879205e-01	8.917519e-01	
3	30	1340	7.640764e+02	6886	6.294490e+03	3	30	8.371019e-01	8.917519e-01	
3.100000e+00	31	296	7.640764e+02	5872	6.294490e+03	3.100000e+00	31	9.520104e-01	8.917519e-01	
3.200000e+00	32	6.053000e+02	7.640764e+02	7676	6.294490e+03	3.200000e+00	32	9.269076e-01	8.917519e-01	
3.300000e+00	33	1042	7.640764e+02	6412	6.294490e+03	3.300000e+00	33	8.602093e-01	8.917519e-01	
3.400000e+00	34	5.951000e+02	7.640764e+02	4745	6.294490e+03	3.400000e+00	34	8.885601e-01	8.917519e-01	
3.500000e+00	35	1283	7.640764e+02	6568	6.294490e+03	3.500000e+00	35	8.365813e-01	8.917519e-01	
3.600000e+00	36	257	7.640764e+02	7378	6.294490e+03	3.600000e+00	36	9.663392e-01	8.917519e-01	
3.700000e+00	37	1721	7.640764e+02	7044	6.294490e+03	3.700000e+00	37	8.036509e-01	8.917519e-01	
3.800000e+00	38	4.347000e+02	7.640764e+02	5974	6.294490e+03	3.800000e+00	38	9.321703e-01	8.917519e-01	
3.900000e+00	39	112	7.640764e+02	6065	6.294490e+03	3.900000e+00	39	9.818682e-01	8.917519e-01	
4	40	1036	7.640764e+02	7907	6.294490e+03	4	40	8.841552e-01	8.917519e-01	
4.100000e+00	41	-5.946000e+02	7.640764e+02	6487	6.294490e+03	4.100000e+00	41	1.100910e+00	8.917519e-01	
4.200000e+00	42	1219	7.640764e+02	7820	6.294490e+03	4.200000e+00	42	8.651399e-01	8.917519e-01	
4.300000e+00	43	242	7.640764e+02	6230	6.294490e+03	4.300000e+00	43	9.626082e-01	8.917519e-01	
4.400000e+00	44	3.947000e+02	7.640764e+02	7346	6.294490e+03	4.400000e+00	44	9.490098e-01	8.917519e-01	
4.500000e+00	45	8.308000e+01	7.640764e+02	6770	6.294490e+03	4.500000e+00	45	9.878770e-01	8.917519e-01	
4.600000e+00	46	4.861000e+02	7.640764e+02	6541	6.294490e+03	4.600000e+00	46	9.308249e-01	8.917519e-01	
4.700000e+00	47	-5.866000e+02	7.640764e+02	6639	6.294490e+03	4.700000e+00	47	1.096920e+00	8.917519e-01	
4.800000e+00	48	5.232000e+02	7.640764e+02	5493	6.294490e+03	4.800000e+00	48	9.130348e-01	8.917519e-01	
4.900000e+00	49	1386	7.640764e+02	6911	6.294490e+03	4.900000e+00	49	8.329517e-01	8.917519e-01	
5	50	1234	7.640764e+02	6024	6.294490e+03	5	50	8.299807e-01	8.917519e-01	
5.100000e+00	51	6.998000e+02	7.640764e+02	6323	6.294490e+03	5.100000e+00	51	9.003531e-01	8.917519e-01	
5.200000e+00	52	6.092000e+02	7.640764e+02	7398	6.294490e+03	5.200000e+00	52	9.239185e-01	8.917519e-01	
5.300000e+00	53	3.792000e+02	7.640764e+02	5665	6.294490e+03	5.300000e+00	53	9.372622e-01	8.917519e-01	
5.400000e+00	54	7830	5.411381e+03	3.803000e+02	1.599027e+03	5.400000e+00	54	4.631987e-02	2.280932e-01	
5.500000e+00	55	7050	5.411381e+03	863	1.599027e+03	5.500000e+00	55	1.090610e-01	2.280932e-01	
5.600000e+00	56	6950	5.411381e+03	3.423000e+02	1.599027e+03	5.600000e+00	56	4.693992e-02	2.280932e-01	
5.700000e+00	57	8237	5.411381e+03	765	1.599027e+03	5.700000e+00	57	8.498112e-02	2.280932e-01	
5.800000e+00	58	5814	5.411381e+03	6.832000e+02	1.599027e+03	5.800000e+00	58	1.051530e-01	2.280932e-01	
5.900000e+00	59	6480	5.411381e+03	1296	1.599027e+03	5.900000e+00	59	1.666667e-01	2.280932e-01	
6	60	5314	5.411381e+03	1744	1.599027e+03	6	60	2.470955e-01	2.280932e-01	
6.100000e+00	61	5588	5.411381e+03	-3.971000e+02	1.599027e+03	6.100000e+00	61	-7.649926e-02	2.280932e-01	
6.200000e+00	62	7789	5.411381e+03	6.508000e+01	1.599027e+03	6.200000e+00	62	8.286139e-03	2.280932e-01	
6.300000e+00	63	6328	5.411381e+03	-7.432000e+02	1.599027e+03	6.300000e+00	63	-1.330755e-01	2.280932e-01	
6.400000e+00	64	2454	5.411381e+03	4126	1.599027e+03	6.400000e+00	64	6.270517e-01	2.280932e-01	
6.500000e+00	65	6.136000e+02	7.640764e+02	7908	6.294490e+03	6.500000e+00	65	9.279947e-01	8.917519e-01	
6.600000e+00	66	1161	7.640764e+02	4976	6.294490e+03	6.600000e+00	66	8.108196e-01	8.917519e-01	
6.700000e+00	67	1435	7.640764e+02	7087	6.294490e+03	6.700000e+00	67	8.316123e-01	8.917519e-01	
6.800000e+00	68	7.918000e+02	7.640764e+02	7104	6.294490e+03	6.800000e+00	68	8.997188e-01	8.917519e-01	
6.900000e+00	69	-1.018000e+02	7.640764e+02	5626	6.294490e+03	6.900000e+00	69	1.018428e+00	8.917519e-01	
7	70	9.378000e+02	7.640764e+02	6369	6.294490e+03	7	70	8.716538e-01	8.917519e-01	
7.100000e+00	71	1750	7.640764e+02	7028	6.294490e+03	7.100000e+00	71	8.006380e-01	8.917519e-01	
7.200000e+00	72	1.984000e+02	7.640764e+02	6253	6.294490e+03	7.200000e+00	72	9.692470e-01	8.917519e-01	
7.300000e+00	73	-302	7.640764e+02	6005	6.294490e+03	7.300000e+00	73	1.052955e+00	8.917519e-01	
7.400000e+00	74	3.811000e+02	7.640764e+02	6642	6.294490e+03	7.400000e+00	74	9.457362e-01	8.917519e-01	
7.500000e+00	75	4.197000e+02	7.640764e+02	7325	6.294490e+03	7.500000e+00	75	9.458081e-01	8.917519e-01	
7.600000e+00	76	1132	7.640764e+02	4996	6.294490e+03	7.600000e+00	76	8.152742e-01	8.917519e-01	
7.700000e+00	77	3.558000e+01	7.640764e+02	5615	6.294490e+03	7.700000e+00	77	9.937033e-01	8.917519e-01	
7.800000e+00	78	1555	7.640764e+02	5972	6.294490e+03	7.800000e+00	78	7.934104e-01	8.917519e-01	
7.900000e+00	79	-25	7.640764e+02	6126	6.294490e+03	7.900000e+00	79	1.004098e+00	8.917519e-01	
8	80	5.001000e+02	7.640764e+02	4931	6.294490e+03	8	80	9.079192e-01	8.917519e-01	
8.100000e+00	81	1597	7.640764e+02	6663	6.294490e+03	8.100000e+00	81	8.066586e-01	8.917519e-01	
8.200000e+00	82	2448	7.640764e+02	6190	6.294490e+03	8.200000e+00	82	7.166011e-01	8.917519e-01	
8.300000e+00	83	-3.435000e+01	7.640764e+02	6566	6.294490e+03	8.300000e+00	83	1.005259e+00	8.917519e-01	
8.400000e+00	84	6.109000e+02	7.640764e+02	6276	6.294490e+03	8.400000e+00	84	9.112954e-01	8.917519e-01	
8.500000e+00	85	2207	7.640764e+02	5340	6.294490e+03	8.500000e+00	85	7.075659e-01	8.917519e-01	
8.600000e+00	86	1891	7.640764e+02	6853	6.294490e+03	8.600000e+00	86	7.837374e-01	8.917519e-01	
8.700000e+00	87	4.217000e+02	7.640764e+02	6164	6.294490e+03	8.700000e+00	87	9.359673e-01	8.917519e-01	
8.800000e+00	88	4.536000e+02	7.640764e+02	5234	6.294490e+03	8.800000e+00	88	9.202476e-01	8.917519e-01	
8.900000e+00	89	3.185000e+02	7.640764e+02	6346	6.294490e+03	8.900000e+00	89	9.522095e-01	8.917519e-01	
9	90	8.242000e+02	7.640764e+02	8710	6.294490e+03	9	90	9.135533e-01	8.917519e-01	
9.100000e+00	91	2.719000e+02	7.640764e+02	6224	6.294490e+03	9.100000e+00	91	9.581428e-01	8.917519e-01	
9.200000e+00	92	7.526000e+02	7.640764e+02	6173	6.294490e+03	9.200000e+00	92	8.913307e-01	8.917519e-01	
9.300000e+00	93	-5.588000e+02	7.640764e+02	5595	6.294490e+03	9.300000e+00	93	1.110957e+00	8.917519e-01	
9.400000e+00	94	8.802000e+02	7.640764e+02	5932	6.294490e+03	9.400000e+00	94	8.707906e-01	8.917519e-01	
9.500000e+00	95	1102	7.640764e+02	5683	6.294490e+03	9.500000e+00	95	8.375829e-01	8.917519e-01	
9.600000e+00	96	-6.215000e+01	7.640764e+02	7142	6.294490e+03	9.600000e+00	96	1.008778e+00	8.917519e-01	
9.700000e+00	97	1806	7.640764e+02	7332	6.294490e+03	9.700000e+00	97	8.023638e-01	8.917519e-01	
9.800000e+00	98	1454	7.640764e+02	7885	6.294490e+03	9.800000e+00	98	8.443088e-01	8.917519e-01	
9.900000e+00	99	3457	7.640764e+02	4261	6.294490e+03	9.900000e+00	99	5.520860e-01	8.917519e-01	
10	100	6.713000e+02	7.640764e+02	5756	6.294490e+03	10	100	8.955549e-01	8.917519e-01	
