1	2.085562e+03	2.153612e+02
1	2.319562e+03	-1.046540e+02
1	2.489562e+03	5.037905e+01
1	1.678562e+03	2.488805e+01
1	1.846562e+03	-4.097375e+01
1	2.583562e+03	-7.197315e+01
1	2.528562e+03	-2.149096e+02
1	2.646562e+03	6.472245e+00
1	1.932562e+03	-1.827924e+02
1	1.840562e+03	-7.798235e+01
2	3.480760e+03	-1.084110e+02
2	2.949760e+03	-2.878500e+02
2	4.100760e+03	-3.028640e+02
2	3.129760e+03	-3.120806e+02
2	3.592760e+03	-2.246796e+02
2	2.591760e+03	-1.904984e+02
2	3.715760e+03	-3.235306e+02
2	4.153760e+03	-1.770056e+02
2	3.911760e+03	-1.768338e+02
2	3.283760e+03	-2.879604e+02
3	2.959305e+03	-3.184746e+02
3	2.426305e+03	-7.665220e+01
3	2.462305e+03	-1.211790e+02
3	3.293305e+03	-2.020158e+02
3	3.344305e+03	-2.370974e+02
3	2.257305e+03	-1.693908e+02
3	2.918305e+03	-1.090834e+02
3	3.676305e+03	-2.610986e+02
3	2.307305e+03	-1.882392e+02
3	3.647305e+03	-2.772618e+02
4	2.916076e+03	9.115364e+00
4	4.427076e+03	1.207934e+02
4	3.384076e+03	6.872496e+01
4	3.256076e+03	4.935622e+02
4	3.387076e+03	3.047176e+02
4	5.210076e+03	-5.563644e+01
4	3.431076e+03	-7.282624e+01
4	3.429076e+03	4.427314e+02
4	4.088076e+03	3.312474e+02
4	4.123076e+03	1.553450e+02
5	3.277029e+03	6.003221e+01
5	4.184029e+03	-2.888330e+02
5	2.795029e+03	-1.184628e+02
5	3.402029e+03	-6.822959e+01
5	4.376029e+03	-2.819380e+02
5	3.246029e+03	-2.113626e+02
5	3.184029e+03	-1.028234e+02
5	3.816029e+03	-1.014220e+02
5	2.506029e+03	1.648321e+01
5	3.505029e+03	-9.085459e+01
6	4.281600e+03	-8.412846e+01
6	5.126600e+03	-3.690295e+02
6	4.900600e+03	-3.857831e+02
6	5.953600e+03	-4.753013e+02
6	4.843600e+03	-2.453661e+02
6	4.487600e+03	-3.114325e+02
6	4.338600e+03	-2.822717e+02
6	4.299600e+03	-2.569861e+02
6	4.557600e+03	-2.982661e+02
6	5.832600e+03	-2.904393e+02
7	5.942952e+03	-4.405544e+02
7	4.895952e+03	-2.851518e+02
7	5.352952e+03	-2.792652e+02
7	5.781952e+03	-3.929286e+02
7	4.609952e+03	-1.137278e+02
7	5.523952e+03	-2.066428e+02
7	5.570952e+03	-4.411746e+02
7	5.190952e+03	-3.401278e+02
7	4.965952e+03	-3.425316e+02
7	6.029952e+03	-2.491812e+02
8	4.080867e+03	-2.898801e+02
8	6.943867e+03	-3.265895e+02
8	5.016867e+03	-2.636139e+02
8	6.341867e+03	-4.021497e+02
8	6.973867e+03	-4.610283e+02
8	5.416867e+03	-3.500487e+02
8	5.033867e+03	-3.214109e+02
8	5.524867e+03	-3.908577e+02
8	6.161867e+03	-4.731797e+02
8	5.290867e+03	-3.551695e+02
9	3.522410e+03	-2.023656e+02
9	4.531410e+03	-2.815046e+02
9	3.147410e+03	-3.541002e+02
9	4.850410e+03	-3.333912e+02
9	3.957410e+03	-2.327470e+02
9	3.670410e+03	-3.029966e+02
9	3.100410e+03	-5.349819e+01
9	4.095410e+03	-3.153930e+02
9	4.198410e+03	-3.000820e+02
9	4.521410e+03	-2.843710e+02
10	4.389676e+03	-2.517193e+02
10	4.128676e+03	-3.809437e+02
10	4.514676e+03	-3.850637e+02
10	5.076676e+03	-5.138475e+02
10	4.764676e+03	-3.095219e+02
10	5.666676e+03	-3.917769e+02
10	4.119676e+03	-3.923483e+02
10	5.029676e+03	-2.349583e+02
10	4.498676e+03	-3.451127e+02
10	5.152676e+03	-3.356795e+02
