coordinates:	9.9,251.8	94.9,251.8	179.9,251.8
7.050000e+01	133	127	121
7.070000e+01	132	130	133
7.090000e+01	135	126	122
7.110000e+01	132	126	128
7.130000e+01	127	138	125
7.150000e+01	128	129	123
7.170000e+01	127	139	128
7.190000e+01	126	129	127
7.210000e+01	128	132	125
7.230000e+01	142	117	131
7.250000e+01	140	116	131
7.270000e+01	146	114	136
7.290000e+01	148	115	144
7.310000e+01	148	115	143
7.330000e+01	139	117	136
7.350000e+01	145	117	135
7.370000e+01	153	117	134
7.390000e+01	145	115	131
7.410000e+01	145	117	128
7.430000e+01	151	116	131
7.450000e+01	152	118	138
7.470000e+01	140	117	131
7.490000e+01	142	118	134
7.510000e+01	145	116	132
7.530000e+01	137	116	133
7.550000e+01	152	116	133
7.570000e+01	146	118	133
7.590000e+01	152	120	132
7.610000e+01	154	117	132
7.630000e+01	141	115	136
7.650000e+01	138	119	127
7.670000e+01	142	116	135
7.690000e+01	153	116	126
7.710000e+01	144	115	126
7.730000e+01	145	117	134
7.750000e+01	140	119	131
7.770000e+01	147	119	131
7.790000e+01	137	114	133
7.810000e+01	146	114	128
7.830000e+01	148	115	131
7.850000e+01	150	115	131
7.870000e+01	140	114	132
7.890000e+01	155	113	134
7.910000e+01	145	115	139
7.930000e+01	150	121	133
7.950000e+01	142	117	139
7.970000e+01	142	116	135
7.990000e+01	140	115	131
8.010000e+01	149	118	137
8.030000e+01	132	117	135
8.050000e+01	153	117	135
8.070000e+01	139	115	134
8.090000e+01	148	116	131
8.110000e+01	143	121	129
8.130000e+01	145	114	132
8.150000e+01	143	118	126
8.170000e+01	142	117	141
8.190000e+01	138	120	128
8.210000e+01	139	120	132
8.230000e+01	135	116	135
8.250000e+01	141	115	134
8.270000e+01	146	114	141
8.290000e+01	148	115	135
8.310000e+01	150	114	139
8.330000e+01	145	114	146
8.350000e+01	142	116	138
8.370000e+01	138	113	140
8.390000e+01	141	114	141
8.410000e+01	136	114	139
8.430000e+01	136	113	141
8.450000e+01	141	115	135
8.470000e+01	140	114	131
8.490000e+01	137	114	141
8.510000e+01	152	115	136
8.530000e+01	136	114	133
8.550000e+01	146	113	134
8.570000e+01	139	113	133
8.590000e+01	134	113	141
8.610000e+01	141	114	138
8.630000e+01	148	113	131
8.650000e+01	138	114	140
8.670000e+01	139	114	139
8.690000e+01	140	113	133
8.710000e+01	141	114	131
8.730000e+01	143	114	145
8.750000e+01	156	114	131
8.770000e+01	146	113	137
8.790000e+01	145	115	144
8.810000e+01	142	114	130
8.830000e+01	148	115	133
8.850000e+01	130	114	134
8.870000e+01	148	114	138
8.890000e+01	135	115	138
8.910000e+01	137	114	125
8.930000e+01	141	114	129
8.950000e+01	146	113	143
8.970000e+01	144	117	137
8.990000e+01	136	113	129
9.010000e+01	145	114	139
9.030000e+01	154	113	141
9.050000e+01	154	114	136
9.070000e+01	138	115	132
9.090000e+01	148	113	135
9.110000e+01	144	113	135
9.130000e+01	134	115	125
9.150000e+01	150	113	138
9.170000e+01	137	114	131
9.190000e+01	150	114	140
9.210000e+01	150	115	137
9.230000e+01	144	114	138
9.250000e+01	144	115	146
9.270000e+01	140	116	138
9.290000e+01	145	114	138
9.310000e+01	138	115	138
9.330000e+01	142	113	138
9.350000e+01	146	114	133
9.370000e+01	159	114	134
9.390000e+01	147	114	144
9.410000e+01	139	113	148
9.430000e+01	140	114	138
9.450000e+01	143	114	140
9.470000e+01	146	113	139
9.490000e+01	137	114	141
9.510000e+01	137	114	136
9.530000e+01	142	114	129
9.550000e+01	145	114	136
9.570000e+01	141	113	138
9.590000e+01	144	114	137
9.610000e+01	138	115	133
9.630000e+01	140	114	134
9.650000e+01	149	115	133
9.670000e+01	139	114	132
9.690000e+01	139	114	136
9.710000e+01	138	113	143
9.730000e+01	135	115	140
9.750000e+01	151	117	133
9.770000e+01	144	115	131
9.790000e+01	149	115	135
9.810000e+01	149	115	132
9.830000e+01	139	116	141
9.850000e+01	141	115	140
9.870000e+01	138	115	126
9.890000e+01	141	115	146
9.910000e+01	148	115	140
9.930000e+01	136	114	133
9.950000e+01	139	114	146
9.970000e+01	134	120	135
9.990000e+01	133	116	129
