time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	I_3 at 532nm(counts)	discr.I_3 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	I_3 at 638nm(counts)	discr.I_3 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
2.340250e+00	23	9.928957e+03	8.876461e+03	-2.176569e+02	1.580682e+02	-1.158678e+02	2.159274e+01	2.442000e+00	24	4.320488e+01	9.621380e+00	8.214868e+03	7.294508e+03	4.497186e+02	2.833021e+02	2.340250e+00	23	-2.241275e-02	1.719562e-02	2.340250e+00	23	5.417387e-01	5.510834e-01	
2.543750e+00	25	9.542957e+03	8.876461e+03	3.487631e+02	1.580682e+02	1.201322e+02	2.159274e+01	2.645500e+00	26	1.502049e+02	9.621380e+00	8.494868e+03	7.294508e+03	3.607186e+02	2.833021e+02	2.543750e+00	25	3.525808e-02	1.719562e-02	2.543750e+00	25	5.379856e-01	5.510834e-01	
2.747250e+00	27	8.807957e+03	8.876461e+03	-5.602694e+01	1.580682e+02	-1.478678e+02	2.159274e+01	2.849000e+00	28	3.220488e+01	9.621380e+00	7.156868e+03	7.294508e+03	3.507186e+02	2.833021e+02	2.747250e+00	27	-6.401667e-03	1.719562e-02	2.747250e+00	27	5.501314e-01	5.510834e-01	
2.950750e+00	29	8.671957e+03	8.876461e+03	-9.334694e+01	1.580682e+02	-3.286776e+01	2.159274e+01	3.052500e+00	30	-1.357951e+02	9.621380e+00	6.798868e+03	7.294508e+03	1.017186e+02	2.833021e+02	2.950750e+00	29	-1.088136e-02	1.719562e-02	2.950750e+00	29	5.578684e-01	5.510834e-01	
3.154250e+00	31	8.737957e+03	8.876461e+03	3.317131e+02	1.580682e+02	4.213224e+01	2.159274e+01	3.256000e+00	32	3.920488e+01	9.621380e+00	7.164868e+03	7.294508e+03	2.497186e+02	2.833021e+02	3.154250e+00	31	3.657389e-02	1.719562e-02	3.154250e+00	31	5.586651e-01	5.510834e-01	
3.357750e+00	33	8.969957e+03	8.876461e+03	3.090131e+02	1.580682e+02	-1.486776e+01	2.159274e+01	3.459500e+00	34	1.492049e+02	9.621380e+00	7.387868e+03	7.294508e+03	1.207186e+02	2.833021e+02	3.357750e+00	33	3.330252e-02	1.719562e-02	3.357750e+00	33	5.567325e-01	5.510834e-01	
3.561250e+00	35	8.477957e+03	8.876461e+03	1.288931e+02	1.580682e+02	6.113224e+01	2.159274e+01	3.663000e+00	36	-7.679512e+01	9.621380e+00	7.465868e+03	7.294508e+03	3.127186e+02	2.833021e+02	3.561250e+00	35	1.497564e-02	1.719562e-02	3.561250e+00	35	5.354943e-01	5.510834e-01	
3.764750e+00	37	1.056096e+04	8.876461e+03	-6.696940e+00	1.580682e+02	-2.186776e+01	2.159274e+01	3.866500e+00	38	-2.177951e+02	9.621380e+00	6.504868e+03	7.294508e+03	1.627186e+02	2.833021e+02	3.764750e+00	37	-6.345249e-04	1.719562e-02	3.764750e+00	37	6.186869e-01	5.510834e-01	
3.968250e+00	39	9.116957e+03	8.876461e+03	3.851031e+02	1.580682e+02	1.981322e+02	2.159274e+01	4.070000e+00	40	1.720488e+01	9.621380e+00	6.768868e+03	7.294508e+03	3.167186e+02	2.833021e+02	3.968250e+00	39	4.052838e-02	1.719562e-02	3.968250e+00	39	5.839900e-01	5.510834e-01	
4.171750e+00	41	8.977957e+03	8.876461e+03	3.277531e+02	1.580682e+02	5.113224e+01	2.159274e+01	4.273500e+00	42	-4.679512e+01	9.621380e+00	8.072868e+03	7.294508e+03	1.817186e+02	2.833021e+02	4.171750e+00	41	3.522064e-02	1.719562e-02	4.171750e+00	41	5.354701e-01	5.510834e-01	
4.375250e+00	43	1.055896e+04	8.876461e+03	2.076431e+02	1.580682e+02	-7.986776e+01	2.159274e+01	4.477000e+00	44	3.320488e+01	9.621380e+00	8.394868e+03	7.294508e+03	2.457186e+02	2.833021e+02	4.375250e+00	43	1.928585e-02	1.719562e-02	4.375250e+00	43	5.618880e-01	5.510834e-01	
4.578750e+00	45	9.180957e+03	8.876461e+03	3.981831e+02	1.580682e+02	1.221322e+02	2.159274e+01	4.680500e+00	46	-4.979512e+01	9.621380e+00	8.540868e+03	7.294508e+03	2.707186e+02	2.833021e+02	4.578750e+00	45	4.156773e-02	1.719562e-02	4.578750e+00	45	5.286499e-01	5.510834e-01	
4.782250e+00	47	1.053896e+04	8.876461e+03	-3.913969e+02	1.580682e+02	2.132237e+00	2.159274e+01	4.884000e+00	48	-5.079512e+01	9.621380e+00	6.866868e+03	7.294508e+03	2.087186e+02	2.833021e+02	4.782250e+00	47	-3.857055e-02	1.719562e-02	4.782250e+00	47	5.964091e-01	5.510834e-01	
4.985750e+00	49	7.914957e+03	8.876461e+03	-8.635694e+01	1.580682e+02	9.013224e+01	2.159274e+01	5.087500e+00	50	-3.079512e+01	9.621380e+00	7.098868e+03	7.294508e+03	1.407186e+02	2.833021e+02	4.985750e+00	49	-1.103096e-02	1.719562e-02	4.985750e+00	49	5.244426e-01	5.510834e-01	
5.189250e+00	51	7.920957e+03	8.876461e+03	3.208031e+02	1.580682e+02	1.821322e+02	2.159274e+01	5.291000e+00	52	1.132049e+02	9.621380e+00	7.269868e+03	7.294508e+03	3.807186e+02	2.833021e+02	5.189250e+00	51	3.892410e-02	1.719562e-02	5.189250e+00	51	5.313278e-01	5.510834e-01	
5.392750e+00	53	9.667957e+03	8.876461e+03	-1.375669e+02	1.580682e+02	-2.686776e+01	2.159274e+01	5.494500e+00	54	-1.497951e+02	9.621380e+00	7.323868e+03	7.294508e+03	3.497186e+02	2.833021e+02	5.392750e+00	53	-1.443456e-02	1.719562e-02	5.392750e+00	53	5.654589e-01	5.510834e-01	
5.596250e+00	55	8.939957e+03	8.876461e+03	2.550731e+02	1.580682e+02	-4.886776e+01	2.159274e+01	5.698000e+00	56	1.082049e+02	9.621380e+00	8.439868e+03	7.294508e+03	2.637186e+02	2.833021e+02	5.596250e+00	55	2.774032e-02	1.719562e-02	5.596250e+00	55	5.214110e-01	5.510834e-01	
5.799750e+00	57	8.148957e+03	8.876461e+03	4.962831e+02	1.580682e+02	1.591322e+02	2.159274e+01	5.901500e+00	58	1.792049e+02	9.621380e+00	7.897868e+03	7.294508e+03	3.357186e+02	2.833021e+02	5.799750e+00	57	5.740536e-02	1.719562e-02	5.799750e+00	57	5.225886e-01	5.510834e-01	
6.003250e+00	59	8.765957e+03	8.876461e+03	3.039731e+02	1.580682e+02	6.513224e+01	2.159274e+01	6.105000e+00	60	1.312049e+02	9.621380e+00	7.003868e+03	7.294508e+03	2.767186e+02	2.833021e+02	6.003250e+00	59	3.351438e-02	1.719562e-02	6.003250e+00	59	5.642680e-01	5.510834e-01	
6.206750e+00	61	8.505957e+03	8.876461e+03	9.821306e+01	1.580682e+02	-1.578678e+02	2.159274e+01	6.308500e+00	62	7.820488e+01	9.621380e+00	8.601868e+03	7.294508e+03	5.971862e+01	2.833021e+02	6.206750e+00	61	1.141459e-02	1.719562e-02	6.206750e+00	61	5.000669e-01	5.510834e-01	
6.410250e+00	63	8.367957e+03	8.876461e+03	-1.502694e+01	1.580682e+02	2.011322e+02	2.159274e+01	6.512000e+00	64	4.920488e+01	9.621380e+00	6.946868e+03	7.294508e+03	1.287186e+02	2.833021e+02	6.410250e+00	63	-1.799002e-03	1.719562e-02	6.410250e+00	63	5.459503e-01	5.510834e-01	
6.613750e+00	65	7.458957e+03	8.876461e+03	8.363231e+02	1.580682e+02	-9.886776e+01	2.159274e+01	6.715500e+00	66	-2.579512e+01	9.621380e+00	5.310868e+03	7.294508e+03	2.071862e+01	2.833021e+02	6.613750e+00	65	1.008192e-01	1.719562e-02	6.613750e+00	65	6.096714e-01	5.510834e-01	
6.817250e+00	67	9.614957e+03	8.876461e+03	-8.249694e+01	1.580682e+02	9.713224e+01	2.159274e+01	6.919000e+00	68	9.420488e+01	9.621380e+00	6.605868e+03	7.294508e+03	4.527186e+02	2.833021e+02	6.817250e+00	67	-8.654318e-03	1.719562e-02	6.817250e+00	67	5.906721e-01	5.510834e-01	
7.020750e+00	69	8.113957e+03	8.876461e+03	2.622731e+02	1.580682e+02	-4.386776e+01	2.159274e+01	7.122500e+00	70	-4.479512e+01	9.621380e+00	6.920868e+03	7.294508e+03	2.697186e+02	2.833021e+02	7.020750e+00	69	3.131159e-02	1.719562e-02	7.020750e+00	69	5.475698e-01	5.510834e-01	
7.224250e+00	71	8.957957e+03	8.876461e+03	-3.146940e+00	1.580682e+02	-3.386776e+01	2.159274e+01	7.326000e+00	72	5.204880e+00	9.621380e+00	9.087868e+03	7.294508e+03	2.947186e+02	2.833021e+02	7.224250e+00	71	-3.514246e-04	1.719562e-02	7.224250e+00	71	4.963127e-01	5.510834e-01	
7.427750e+00	73	9.047957e+03	8.876461e+03	4.460531e+02	1.580682e+02	9.213224e+01	2.159274e+01	7.529500e+00	74	-6.779512e+01	9.621380e+00	6.862868e+03	7.294508e+03	1.827186e+02	2.833021e+02	7.427750e+00	73	4.698258e-02	1.719562e-02	7.427750e+00	73	5.804292e-01	5.510834e-01	
7.631250e+00	75	9.386957e+03	8.876461e+03	-3.049694e+01	1.580682e+02	-5.086776e+01	2.159274e+01	7.733000e+00	76	1.042049e+02	9.621380e+00	6.603868e+03	7.294508e+03	3.057186e+02	2.833021e+02	7.631250e+00	75	-3.259453e-03	1.719562e-02	7.631250e+00	75	5.862323e-01	5.510834e-01	
7.834750e+00	77	8.917957e+03	8.876461e+03	4.529131e+02	1.580682e+02	6.513224e+01	2.159274e+01	7.936500e+00	78	-8.479512e+01	9.621380e+00	7.674868e+03	7.294508e+03	3.057186e+02	2.833021e+02	7.834750e+00	77	4.833202e-02	1.719562e-02	7.834750e+00	77	5.497485e-01	5.510834e-01	
8.038250e+00	79	9.620957e+03	8.876461e+03	4.138231e+02	1.580682e+02	3.713224e+01	2.159274e+01	8.140000e+00	80	1.862049e+02	9.621380e+00	7.268868e+03	7.294508e+03	4.157186e+02	2.833021e+02	8.038250e+00	79	4.123888e-02	1.719562e-02	8.038250e+00	79	5.799228e-01	5.510834e-01	
8.241750e+00	81	8.803957e+03	8.876461e+03	9.773060e+00	1.580682e+02	-8.086776e+01	2.159274e+01	8.343500e+00	82	-5.795120e+00	9.621380e+00	7.230868e+03	7.294508e+03	1.687186e+02	2.833021e+02	8.241750e+00	81	1.108845e-03	1.719562e-02	8.241750e+00	81	5.493269e-01	5.510834e-01	
8.445250e+00	83	9.477957e+03	8.876461e+03	2.576931e+02	1.580682e+02	9.213224e+01	2.159274e+01	8.547000e+00	84	-7.279512e+01	9.621380e+00	6.925868e+03	7.294508e+03	3.537186e+02	2.833021e+02	8.445250e+00	83	2.646901e-02	1.719562e-02	8.445250e+00	83	5.843195e-01	5.510834e-01	
8.648750e+00	85	7.997957e+03	8.876461e+03	1.016531e+02	1.580682e+02	-2.286776e+01	2.159274e+01	8.750500e+00	86	2.622049e+02	9.621380e+00	7.657868e+03	7.294508e+03	9.471862e+01	2.833021e+02	8.648750e+00	85	1.255037e-02	1.719562e-02	8.648750e+00	85	5.140169e-01	5.510834e-01	
8.852250e+00	87	8.754957e+03	8.876461e+03	1.394231e+02	1.580682e+02	-1.548678e+02	2.159274e+01	8.954000e+00	88	2.204880e+00	9.621380e+00	6.869868e+03	7.294508e+03	1.757186e+02	2.833021e+02	8.852250e+00	87	1.567541e-02	1.719562e-02	8.852250e+00	87	5.642121e-01	5.510834e-01	
9.055750e+00	89	9.266957e+03	8.876461e+03	8.030031e+02	1.580682e+02	4.313224e+01	2.159274e+01	9.157500e+00	90	1.672049e+02	9.621380e+00	6.798868e+03	7.294508e+03	2.447186e+02	2.833021e+02	9.055750e+00	89	7.974243e-02	1.719562e-02	9.055750e+00	89	5.969567e-01	5.510834e-01	
9.259250e+00	91	8.643957e+03	8.876461e+03	3.841931e+02	1.580682e+02	1.713224e+01	2.159274e+01	9.361000e+00	92	1.262049e+02	9.621380e+00	6.519868e+03	7.294508e+03	1.667186e+02	2.833021e+02	9.259250e+00	91	4.255502e-02	1.719562e-02	9.259250e+00	91	5.806624e-01	5.510834e-01	
9.462750e+00	93	8.777957e+03	8.876461e+03	6.298131e+02	1.580682e+02	1.361322e+02	2.159274e+01	9.564500e+00	94	2.220488e+01	9.621380e+00	6.569868e+03	7.294508e+03	4.217186e+02	2.833021e+02	9.462750e+00	93	6.694605e-02	1.719562e-02	9.462750e+00	93	5.888085e-01	5.510834e-01	
9.666250e+00	95	7.235957e+03	8.876461e+03	1.422531e+02	1.580682e+02	-7.867763e+00	2.159274e+01	9.768000e+00	96	2.204880e+00	9.621380e+00	8.094868e+03	7.294508e+03	9.071862e+01	2.833021e+02	9.666250e+00	95	1.928016e-02	1.719562e-02	9.666250e+00	95	4.768418e-01	5.510834e-01	
9.869750e+00	97	8.517957e+03	8.876461e+03	-2.384469e+02	1.580682e+02	-5.286776e+01	2.159274e+01	9.971500e+00	98	-1.157951e+02	9.621380e+00	6.992868e+03	7.294508e+03	2.807186e+02	2.833021e+02	9.869750e+00	97	-2.879964e-02	1.719562e-02	9.869750e+00	97	5.421231e-01	5.510834e-01	
1.007325e+01	99	9.734957e+03	8.876461e+03	-3.169402e-01	1.580682e+02	-3.786776e+01	2.159274e+01	1.017500e+01	100	-2.067951e+02	9.621380e+00	8.176868e+03	7.294508e+03	1.457186e+02	2.833021e+02	1.007325e+01	99	-3.255798e-05	1.719562e-02	1.007325e+01	99	5.434852e-01	5.510834e-01	
1.027675e+01	101	9.675957e+03	8.876461e+03	1.152331e+02	1.580682e+02	3.613224e+01	2.159274e+01	1.037850e+01	102	-2.379512e+01	9.621380e+00	7.305868e+03	7.294508e+03	3.747186e+02	2.833021e+02	1.027675e+01	101	1.176906e-02	1.719562e-02	1.027675e+01	101	5.726827e-01	5.510834e-01	
1.048025e+01	103	9.255957e+03	8.876461e+03	-9.286694e+01	1.580682e+02	-1.458678e+02	2.159274e+01	1.058200e+01	104	-1.597951e+02	9.621380e+00	6.830868e+03	7.294508e+03	3.237186e+02	2.833021e+02	1.048025e+01	103	-1.013489e-02	1.719562e-02	1.048025e+01	103	5.729094e-01	5.510834e-01	
1.068375e+01	105	9.223957e+03	8.876461e+03	4.550931e+02	1.580682e+02	5.313224e+01	2.159274e+01	1.078550e+01	106	2.022049e+02	9.621380e+00	6.294868e+03	7.294508e+03	4.617186e+02	2.833021e+02	1.068375e+01	105	4.701836e-02	1.719562e-02	1.068375e+01	105	6.059283e-01	5.510834e-01	
1.088725e+01	107	8.760957e+03	8.876461e+03	-7.531694e+01	1.580682e+02	-6.086776e+01	2.159274e+01	1.098900e+01	108	2.920488e+01	9.621380e+00	8.185868e+03	7.813461e+03	1.437186e+02	2.833021e+02	1.088725e+01	107	-8.671433e-03	1.719562e-02	1.088725e+01	107	5.148111e-01	5.510834e-01	
1.109075e+01	109	8.736957e+03	8.876461e+03	6.481431e+02	1.580682e+02	2.181322e+02	2.159274e+01	1.119250e+01	110	1.312049e+02	9.621380e+00	8.346868e+03	7.813461e+03	2.777186e+02	2.833021e+02	1.109075e+01	109	6.906086e-02	1.719562e-02	1.109075e+01	109	5.292757e-01	5.510834e-01	
1.129425e+01	111	9.058957e+03	8.876461e+03	5.383060e+00	1.580682e+02	6.913224e+01	2.159274e+01	1.139600e+01	112	9.220488e+01	9.621380e+00	8.507868e+03	7.813461e+03	1.671862e+01	2.833021e+02	1.129425e+01	111	5.938722e-04	1.719562e-02	1.129425e+01	111	5.158338e-01	5.510834e-01	
1.149775e+01	113	8.592957e+03	8.876461e+03	8.280306e+01	1.580682e+02	-6.586776e+01	2.159274e+01	1.159950e+01	114	9.204880e+00	9.621380e+00	7.567868e+03	7.813461e+03	1.197186e+02	2.833021e+02	1.149775e+01	113	9.544185e-03	1.719562e-02	1.149775e+01	113	5.341023e-01	5.510834e-01	
1.170125e+01	115	9.820957e+03	8.876461e+03	-3.971569e+02	1.580682e+02	-2.986776e+01	2.159274e+01	1.180300e+01	116	-5.479512e+01	9.621380e+00	8.067868e+03	7.813461e+03	2.427186e+02	2.833021e+02	1.170125e+01	115	-4.214403e-02	1.719562e-02	1.170125e+01	115	5.387593e-01	5.510834e-01	
1.190475e+01	117	8.722957e+03	8.876461e+03	9.610306e+01	1.580682e+02	-2.158678e+02	2.159274e+01	1.200650e+01	118	-2.307951e+02	9.621380e+00	7.197868e+03	7.813461e+03	9.471862e+01	2.833021e+02	1.190475e+01	117	1.089720e-02	1.719562e-02	1.190475e+01	117	5.506087e-01	5.510834e-01	
1.210825e+01	119	8.334957e+03	8.876461e+03	1.165431e+02	1.580682e+02	9.132237e+00	2.159274e+01	1.221000e+01	120	1.972049e+02	9.621380e+00	8.483868e+03	7.813461e+03	3.217186e+02	2.833021e+02	1.210825e+01	119	1.378963e-02	1.719562e-02	1.210825e+01	119	4.990443e-01	5.510834e-01	
1.231175e+01	121	1.070896e+04	8.876461e+03	9.698306e+01	1.580682e+02	4.913224e+01	2.159274e+01	1.241350e+01	122	1.462049e+02	9.621380e+00	9.102868e+03	7.813461e+03	2.727186e+02	2.833021e+02	1.231175e+01	121	8.974977e-03	1.719562e-02	1.231175e+01	121	5.427718e-01	5.510834e-01	
1.251525e+01	123	9.604957e+03	8.876461e+03	-1.852969e+02	1.580682e+02	8.213224e+01	2.159274e+01	1.261700e+01	124	-2.117951e+02	9.621380e+00	6.880868e+03	7.813461e+03	1.537186e+02	2.833021e+02	1.251525e+01	123	-1.967130e-02	1.719562e-02	1.251525e+01	123	5.778745e-01	5.510834e-01	
1.271875e+01	125	9.247957e+03	8.876461e+03	8.797306e+01	1.580682e+02	-9.086776e+01	2.159274e+01	1.282050e+01	126	-2.179512e+01	9.621380e+00	7.516868e+03	7.813461e+03	-2.528138e+01	2.833021e+02	1.271875e+01	125	9.423064e-03	1.719562e-02	1.271875e+01	125	5.539691e-01	5.510834e-01	
1.292225e+01	127	8.492957e+03	8.876461e+03	2.916231e+02	1.580682e+02	-2.786776e+01	2.159274e+01	1.302400e+01	128	-2.277951e+02	9.621380e+00	8.276868e+03	7.813461e+03	2.187186e+02	2.833021e+02	1.292225e+01	127	3.319716e-02	1.719562e-02	1.292225e+01	127	5.148789e-01	5.510834e-01	
1.312575e+01	129	8.949957e+03	8.876461e+03	-5.264469e+02	1.580682e+02	7.213224e+01	2.159274e+01	1.322750e+01	130	-7.279512e+01	9.621380e+00	7.530868e+03	7.813461e+03	6.771862e+01	2.833021e+02	1.312575e+01	129	-6.249734e-02	1.719562e-02	1.312575e+01	129	5.279748e-01	5.510834e-01	
1.332925e+01	131	8.342957e+03	8.876461e+03	-4.011694e+01	1.580682e+02	2.411322e+02	2.159274e+01	1.343100e+01	132	1.242049e+02	9.621380e+00	8.788868e+03	7.813461e+03	2.077186e+02	2.833021e+02	1.332925e+01	131	-4.831713e-03	1.719562e-02	1.332925e+01	131	4.857817e-01	5.510834e-01	
1.353275e+01	133	9.220957e+03	8.876461e+03	8.010306e+01	1.580682e+02	-1.518678e+02	2.159274e+01	1.363450e+01	134	1.772049e+02	9.621380e+00	8.154868e+03	7.813461e+03	2.077186e+02	2.833021e+02	1.353275e+01	133	8.612251e-03	1.719562e-02	1.353275e+01	133	5.328310e-01	5.510834e-01	
1.373625e+01	135	8.496957e+03	8.876461e+03	5.475031e+02	1.580682e+02	1.731322e+02	2.159274e+01	1.383800e+01	136	1.272049e+02	9.621380e+00	6.218868e+03	7.813461e+03	3.667186e+02	2.833021e+02	1.373625e+01	135	6.053463e-02	1.719562e-02	1.373625e+01	135	5.925614e-01	5.510834e-01	
1.393975e+01	137	9.063957e+03	8.876461e+03	-2.435869e+02	1.580682e+02	2.771322e+02	2.159274e+01	1.404150e+01	138	-2.579512e+01	9.621380e+00	6.638868e+03	7.813461e+03	1.797186e+02	2.833021e+02	1.393975e+01	137	-2.761641e-02	1.719562e-02	1.393975e+01	137	5.705566e-01	5.510834e-01	
1.414325e+01	139	8.787957e+03	8.876461e+03	4.375531e+02	1.580682e+02	1.761322e+02	2.159274e+01	1.424500e+01	140	-2.337951e+02	9.621380e+00	6.747868e+03	7.813461e+03	2.147186e+02	2.833021e+02	1.414325e+01	139	4.742861e-02	1.719562e-02	1.414325e+01	139	5.775553e-01	5.510834e-01	
1.434675e+01	141	8.770957e+03	8.876461e+03	-2.184569e+02	1.580682e+02	5.013224e+01	2.159274e+01	1.444850e+01	142	-1.317951e+02	9.621380e+00	7.457868e+03	7.813461e+03	2.937186e+02	2.833021e+02	1.434675e+01	141	-2.554305e-02	1.719562e-02	1.434675e+01	141	5.341851e-01	5.510834e-01	
1.455025e+01	143	8.086957e+03	8.876461e+03	1.718631e+02	1.580682e+02	6.613224e+01	2.159274e+01	1.465200e+01	144	-1.607951e+02	9.621380e+00	6.985868e+03	7.813461e+03	2.427186e+02	2.833021e+02	1.455025e+01	143	2.080964e-02	1.719562e-02	1.455025e+01	143	5.417507e-01	5.510834e-01	
1.475375e+01	145	1.018696e+04	8.876461e+03	9.212306e+01	1.580682e+02	4.813224e+01	2.159274e+01	1.485550e+01	146	-7.879512e+01	9.621380e+00	7.122868e+03	7.813461e+03	1.217186e+02	2.833021e+02	1.475375e+01	145	8.962189e-03	1.719562e-02	1.475375e+01	145	5.906856e-01	5.510834e-01	
1.495725e+01	147	8.639957e+03	8.876461e+03	1.817131e+02	1.580682e+02	5.713224e+01	2.159274e+01	1.505900e+01	148	-1.879512e+01	9.621380e+00	6.257868e+03	7.813461e+03	3.477186e+02	2.833021e+02	1.495725e+01	147	2.059849e-02	1.719562e-02	1.495725e+01	147	5.850093e-01	5.510834e-01	
1.516075e+01	149	9.935957e+03	8.876461e+03	2.871331e+02	1.580682e+02	5.713224e+01	2.159274e+01	1.526250e+01	150	1.204880e+00	9.621380e+00	9.050868e+03	7.813461e+03	2.057186e+02	2.833021e+02	1.516075e+01	149	2.808672e-02	1.719562e-02	1.516075e+01	149	5.304095e-01	5.349673e-01	
1.536425e+01	151	7.866957e+03	8.876461e+03	7.794306e+01	1.580682e+02	1.713224e+01	2.159274e+01	1.546600e+01	152	-1.737951e+02	9.621380e+00	7.501868e+03	7.813461e+03	3.667186e+02	2.833021e+02	1.536425e+01	151	9.810452e-03	1.719562e-02	1.536425e+01	151	5.143406e-01	5.349673e-01	
1.556775e+01	153	8.116957e+03	8.876461e+03	3.856306e+01	1.580682e+02	-2.086776e+01	2.159274e+01	1.566950e+01	154	7.420488e+01	9.621380e+00	7.295868e+03	7.813461e+03	2.007186e+02	2.833021e+02	1.556775e+01	153	4.728461e-03	1.719562e-02	1.556775e+01	153	5.278179e-01	5.349673e-01	
1.577125e+01	155	8.080957e+03	8.876461e+03	2.841631e+02	1.580682e+02	-8.086776e+01	2.159274e+01	1.587300e+01	156	-1.397951e+02	9.621380e+00	9.141868e+03	7.813461e+03	7.371862e+01	2.833021e+02	1.577125e+01	155	3.396999e-02	1.719562e-02	1.577125e+01	155	4.778160e-01	5.349673e-01	
