time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	I_3 at 532nm(counts)	discr.I_3 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	I_3 at 638nm(counts)	discr.I_3 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
2.136750e+00	21	9.928390e+03	9.003857e+03	-6.446819e+02	-2.025532e+01	-4.587785e+01	4.230765e+01	2.238500e+00	22	-1.834470e+02	-6.499750e-01	4.463032e+03	4.479804e+03	2.102446e+02	2.928221e+02	2.136750e+00	21	-6.944228e-02	-2.507277e-03	2.136750e+00	21	6.753389e-01	6.535996e-01	
2.340250e+00	23	8.219390e+03	9.003857e+03	-1.021319e+02	-2.025532e+01	1.951222e+02	4.230765e+01	2.442000e+00	24	2.295530e+02	-6.499750e-01	4.317032e+03	4.479804e+03	1.222446e+02	2.928221e+02	2.340250e+00	23	-1.258206e-02	-2.507277e-03	2.340250e+00	23	6.528124e-01	6.535996e-01	
2.543750e+00	25	9.456390e+03	9.003857e+03	7.727813e+01	-2.025532e+01	2.641222e+02	4.230765e+01	2.645500e+00	26	5.555303e+01	-6.499750e-01	4.717032e+03	4.479804e+03	2.492446e+02	2.928221e+02	2.543750e+00	25	8.105813e-03	-2.507277e-03	2.543750e+00	25	6.689965e-01	6.535996e-01	
2.747250e+00	27	7.985390e+03	9.003857e+03	-3.028519e+02	-2.025532e+01	2.081222e+02	4.230765e+01	2.849000e+00	28	-1.104470e+02	-6.499750e-01	3.972032e+03	4.479804e+03	4.782446e+02	2.928221e+02	2.747250e+00	27	-3.942081e-02	-2.507277e-03	2.747250e+00	27	6.591868e-01	6.535996e-01	
2.950750e+00	29	1.056839e+04	9.003857e+03	-1.607019e+02	-2.025532e+01	-1.018778e+02	4.230765e+01	3.052500e+00	30	-4.544697e+01	-6.499750e-01	5.024032e+03	4.479804e+03	2.492446e+02	2.928221e+02	2.950750e+00	29	-1.544069e-02	-2.507277e-03	2.950750e+00	29	6.744347e-01	6.535996e-01	
3.154250e+00	31	8.896390e+03	9.003857e+03	3.165381e+02	-2.025532e+01	-6.887785e+01	4.230765e+01	3.256000e+00	32	-5.344697e+01	-6.499750e-01	5.014032e+03	4.479804e+03	6.252446e+02	2.928221e+02	3.154250e+00	31	3.435804e-02	-2.507277e-03	3.154250e+00	31	6.475683e-01	6.535996e-01	
3.357750e+00	33	7.537390e+03	9.003857e+03	1.917881e+02	-2.025532e+01	1.761222e+02	4.230765e+01	3.459500e+00	34	-1.474470e+02	-6.499750e-01	4.708032e+03	4.479804e+03	6.632446e+02	2.928221e+02	3.357750e+00	33	2.481352e-02	-2.507277e-03	3.357750e+00	33	6.214560e-01	6.535996e-01	
3.561250e+00	35	7.760390e+03	9.003857e+03	3.218581e+02	-2.025532e+01	1.281222e+02	4.230765e+01	3.663000e+00	36	-2.344697e+01	-6.499750e-01	4.524032e+03	4.479804e+03	3.512446e+02	2.928221e+02	3.561250e+00	35	3.982284e-02	-2.507277e-03	3.561250e+00	35	6.411287e-01	6.535996e-01	
3.764750e+00	37	1.004539e+04	9.003857e+03	-2.330719e+02	-2.025532e+01	5.912215e+01	4.230765e+01	3.866500e+00	38	8.355303e+01	-6.499750e-01	5.023032e+03	4.479804e+03	3.392446e+02	2.928221e+02	3.764750e+00	37	-2.375299e-02	-2.507277e-03	3.764750e+00	37	6.614147e-01	6.535996e-01	
3.968250e+00	39	9.155390e+03	9.003857e+03	-9.503187e+01	-2.025532e+01	-3.387785e+01	4.230765e+01	4.070000e+00	40	3.735530e+02	-6.499750e-01	4.486032e+03	4.479804e+03	1.522446e+02	2.928221e+02	3.968250e+00	39	-1.048875e-02	-2.507277e-03	3.968250e+00	39	6.688393e-01	6.535996e-01	
4.171750e+00	41	8.877390e+03	9.003857e+03	-7.431867e+00	-2.025532e+01	2.812215e+01	4.230765e+01	4.273500e+00	42	-2.164470e+02	-6.499750e-01	4.429032e+03	4.479804e+03	2.682446e+02	2.928221e+02	4.171750e+00	41	-8.378694e-04	-2.507277e-03	4.171750e+00	41	6.669648e-01	6.535996e-01	
4.375250e+00	43	9.318390e+03	9.003857e+03	-3.414619e+02	-2.025532e+01	-6.187785e+01	4.230765e+01	4.477000e+00	44	2.915530e+02	-6.499750e-01	4.987032e+03	4.479804e+03	2.892446e+02	2.928221e+02	4.375250e+00	43	-3.803772e-02	-2.507277e-03	4.375250e+00	43	6.428641e-01	6.535996e-01	
4.578750e+00	45	8.553390e+03	9.003857e+03	3.172681e+02	-2.025532e+01	-5.887785e+01	4.230765e+01	4.680500e+00	46	2.425530e+02	-6.499750e-01	4.128032e+03	4.479804e+03	4.992446e+02	2.928221e+02	4.578750e+00	45	3.576602e-02	-2.507277e-03	4.578750e+00	45	6.824271e-01	6.535996e-01	
4.782250e+00	47	9.071390e+03	9.003857e+03	-1.409319e+02	-2.025532e+01	-1.938778e+02	4.230765e+01	4.884000e+00	48	7.955303e+01	-6.499750e-01	4.875032e+03	4.479804e+03	4.624461e+01	2.928221e+02	4.782250e+00	47	-1.578103e-02	-2.507277e-03	4.782250e+00	47	6.468773e-01	6.535996e-01	
4.985750e+00	49	8.279390e+03	9.003857e+03	5.934081e+02	-2.025532e+01	4.312215e+01	4.230765e+01	5.087500e+00	50	3.155303e+01	-6.499750e-01	5.030032e+03	4.479804e+03	3.532446e+02	2.928221e+02	4.985750e+00	49	6.687948e-02	-2.507277e-03	4.985750e+00	49	6.382009e-01	6.535996e-01	
5.189250e+00	51	8.039390e+03	9.003857e+03	2.009481e+02	-2.025532e+01	6.122152e+00	4.230765e+01	5.291000e+00	52	4.255303e+01	-6.499750e-01	3.643032e+03	4.479804e+03	9.724461e+01	2.928221e+02	5.189250e+00	51	2.438591e-02	-2.507277e-03	5.189250e+00	51	6.934344e-01	6.535996e-01	
5.392750e+00	53	9.775390e+03	9.003857e+03	3.257081e+02	-2.025532e+01	-1.558778e+02	4.230765e+01	5.494500e+00	54	1.925530e+02	-6.499750e-01	4.929032e+03	4.479804e+03	4.592446e+02	2.928221e+02	5.392750e+00	53	3.224482e-02	-2.507277e-03	5.392750e+00	53	6.720566e-01	6.535996e-01	
5.596250e+00	55	9.234390e+03	9.003857e+03	-2.619019e+02	-2.025532e+01	5.212215e+01	4.230765e+01	5.698000e+00	56	4.555303e+01	-6.499750e-01	4.703032e+03	4.479804e+03	1.424461e+01	2.928221e+02	5.596250e+00	55	-2.918943e-02	-2.507277e-03	5.596250e+00	55	6.560985e-01	6.535996e-01	
5.799750e+00	57	8.519390e+03	9.003857e+03	-3.075119e+02	-2.025532e+01	-1.918778e+02	4.230765e+01	5.901500e+00	58	-1.124470e+02	-6.499750e-01	4.236032e+03	4.479804e+03	5.482446e+02	2.928221e+02	5.799750e+00	57	-3.744720e-02	-2.507277e-03	5.799750e+00	57	6.596993e-01	6.535996e-01	
6.003250e+00	59	8.899390e+03	9.003857e+03	4.481881e+02	-2.025532e+01	6.812215e+01	4.230765e+01	6.105000e+00	60	-2.244697e+01	-6.499750e-01	5.271032e+03	4.479804e+03	1.912446e+02	2.928221e+02	6.003250e+00	59	4.794698e-02	-2.507277e-03	6.003250e+00	59	6.394300e-01	6.535996e-01	
6.206750e+00	61	9.100390e+03	9.003857e+03	-2.693019e+02	-2.025532e+01	1.171222e+02	4.230765e+01	6.308500e+00	62	-3.244697e+01	-6.499750e-01	4.592032e+03	4.479804e+03	4.324461e+01	2.928221e+02	6.206750e+00	61	-3.049475e-02	-2.507277e-03	6.206750e+00	61	6.579013e-01	6.535996e-01	
6.410250e+00	63	8.388390e+03	9.003857e+03	1.604581e+02	-2.025532e+01	-9.587785e+01	4.230765e+01	6.512000e+00	64	-8.844697e+01	-6.499750e-01	3.946032e+03	4.479804e+03	3.052446e+02	2.928221e+02	6.410250e+00	63	1.876956e-02	-2.507277e-03	6.410250e+00	63	6.841881e-01	6.535996e-01	
6.613750e+00	65	8.643390e+03	9.003857e+03	-3.507319e+02	-2.025532e+01	-4.087785e+01	4.230765e+01	6.715500e+00	66	-1.434470e+02	-6.499750e-01	4.513032e+03	4.479804e+03	3.872446e+02	2.928221e+02	6.613750e+00	65	-4.229426e-02	-2.507277e-03	6.613750e+00	65	6.475760e-01	6.535996e-01	
6.817250e+00	67	8.211390e+03	9.003857e+03	2.375081e+02	-2.025532e+01	7.012215e+01	4.230765e+01	6.919000e+00	68	2.765530e+02	-6.499750e-01	5.663032e+03	4.479804e+03	3.012446e+02	2.928221e+02	6.817250e+00	67	2.811114e-02	-2.507277e-03	6.817250e+00	67	5.987061e-01	6.535996e-01	
7.020750e+00	69	1.065639e+04	9.003857e+03	-3.157419e+02	-2.025532e+01	-1.008778e+02	4.230765e+01	7.122500e+00	70	-1.614470e+02	-6.499750e-01	5.018032e+03	4.479804e+03	1.072446e+02	2.928221e+02	7.020750e+00	69	-3.053405e-02	-2.507277e-03	7.020750e+00	69	6.732771e-01	6.535996e-01	
7.224250e+00	71	8.764390e+03	9.003857e+03	-1.058019e+02	-2.025532e+01	1.001222e+02	4.230765e+01	7.326000e+00	72	9.555303e+01	-6.499750e-01	6.143032e+03	4.479804e+03	8.624461e+01	2.928221e+02	7.224250e+00	71	-1.221930e-02	-2.507277e-03	7.224250e+00	71	5.849757e-01	6.535996e-01	
7.427750e+00	73	8.669390e+03	9.003857e+03	-1.454919e+02	-2.025532e+01	1.131222e+02	4.230765e+01	7.529500e+00	74	5.355303e+01	-6.499750e-01	4.360032e+03	4.479804e+03	2.322446e+02	2.928221e+02	7.427750e+00	73	-1.706870e-02	-2.507277e-03	7.427750e+00	73	6.615915e-01	6.535996e-01	
7.631250e+00	75	9.844390e+03	9.003857e+03	-3.146187e+01	-2.025532e+01	7.122152e+00	4.230765e+01	7.733000e+00	76	8.655303e+01	-6.499750e-01	5.196032e+03	4.479804e+03	1.062446e+02	2.928221e+02	7.631250e+00	75	-3.206165e-03	-2.507277e-03	7.631250e+00	75	6.538047e-01	6.535996e-01	
7.834750e+00	77	9.505390e+03	9.003857e+03	5.090813e+01	-2.025532e+01	-5.587785e+01	4.230765e+01	7.936500e+00	78	-2.174470e+02	-6.499750e-01	5.464032e+03	4.479804e+03	1.332446e+02	2.928221e+02	7.834750e+00	77	5.327181e-03	-2.507277e-03	7.834750e+00	77	6.362242e-01	6.535996e-01	
8.038250e+00	79	9.753390e+03	9.003857e+03	-2.349119e+02	-2.025532e+01	4.512215e+01	4.230765e+01	8.140000e+00	80	2.045530e+02	-6.499750e-01	5.387032e+03	4.479804e+03	2.782446e+02	2.928221e+02	8.038250e+00	79	-2.467956e-02	-2.507277e-03	8.038250e+00	79	6.385879e-01	6.535996e-01	
8.241750e+00	81	8.590390e+03	9.003857e+03	-2.519219e+02	-2.025532e+01	3.112215e+01	4.230765e+01	8.343500e+00	82	-1.154470e+02	-6.499750e-01	4.858032e+03	4.479804e+03	2.552446e+02	2.928221e+02	8.241750e+00	81	-3.021201e-02	-2.507277e-03	8.241750e+00	81	6.318697e-01	6.535996e-01	
8.445250e+00	83	8.179390e+03	9.003857e+03	3.876081e+02	-2.025532e+01	6.512215e+01	4.230765e+01	8.547000e+00	84	2.025530e+02	-6.499750e-01	5.020032e+03	4.479804e+03	5.082446e+02	2.928221e+02	8.445250e+00	83	4.524433e-02	-2.507277e-03	8.445250e+00	83	6.305277e-01	6.535996e-01	
8.648750e+00	85	8.566390e+03	9.003857e+03	1.503813e+01	-2.025532e+01	1.231222e+02	4.230765e+01	8.750500e+00	86	-7.444697e+01	-6.499750e-01	3.944032e+03	4.479804e+03	2.142446e+02	2.928221e+02	8.648750e+00	85	1.752404e-03	-2.507277e-03	8.648750e+00	85	6.851188e-01	6.535996e-01	
8.852250e+00	87	7.678390e+03	9.003857e+03	5.725813e+01	-2.025532e+01	-1.558778e+02	4.230765e+01	8.954000e+00	88	-1.454470e+02	-6.499750e-01	4.741032e+03	4.479804e+03	3.782446e+02	2.928221e+02	8.852250e+00	87	7.401853e-03	-2.507277e-03	8.852250e+00	87	6.200085e-01	6.535996e-01	
9.055750e+00	89	8.954390e+03	9.003857e+03	-4.214187e+01	-2.025532e+01	2.431222e+02	4.230765e+01	9.157500e+00	90	4.755303e+01	-6.499750e-01	5.395032e+03	4.479804e+03	1.622446e+02	2.928221e+02	9.055750e+00	89	-4.728534e-03	-2.507277e-03	9.055750e+00	89	6.229170e-01	6.535996e-01	
9.259250e+00	91	9.715390e+03	9.003857e+03	-6.657187e+01	-2.025532e+01	-9.587785e+01	4.230765e+01	9.361000e+00	92	8.455303e+01	-6.499750e-01	4.253032e+03	4.479804e+03	3.582446e+02	2.928221e+02	9.259250e+00	91	-6.899484e-03	-2.507277e-03	9.259250e+00	91	6.940672e-01	6.535996e-01	
9.462750e+00	93	7.620390e+03	9.003857e+03	2.691813e+01	-2.025532e+01	6.612215e+01	4.230765e+01	9.564500e+00	94	-1.894470e+02	-6.499750e-01	4.411032e+03	4.479804e+03	2.002446e+02	2.928221e+02	9.462750e+00	93	3.519949e-03	-2.507277e-03	9.462750e+00	93	6.341924e-01	6.535996e-01	
9.666250e+00	95	9.318390e+03	9.003857e+03	-2.782419e+02	-2.025532e+01	2.111222e+02	4.230765e+01	9.768000e+00	96	-8.446975e+00	-6.499750e-01	4.626032e+03	4.479804e+03	5.772446e+02	2.928221e+02	9.666250e+00	95	-3.077846e-02	-2.507277e-03	9.666250e+00	95	6.614978e-01	6.535996e-01	
9.869750e+00	97	9.560390e+03	9.003857e+03	-1.648419e+02	-2.025532e+01	8.122152e+00	4.230765e+01	9.971500e+00	98	2.045530e+02	-6.499750e-01	5.209032e+03	4.479804e+03	2.502446e+02	2.928221e+02	9.869750e+00	97	-1.754468e-02	-2.507277e-03	9.869750e+00	97	6.433289e-01	6.535996e-01	
1.007325e+01	99	8.700390e+03	9.003857e+03	5.425813e+01	-2.025532e+01	-4.187785e+01	4.230765e+01	1.017500e+01	100	4.255303e+01	-6.499750e-01	3.964032e+03	4.479804e+03	1.922446e+02	2.928221e+02	1.007325e+01	99	6.197637e-03	-2.507277e-03	1.007325e+01	99	6.883299e-01	6.535996e-01	
1.027675e+01	101	7.806390e+03	9.003857e+03	-2.231619e+02	-2.025532e+01	6.112215e+01	4.230765e+01	1.037850e+01	102	1.155303e+01	-6.499750e-01	5.564032e+03	4.479804e+03	2.412446e+02	2.928221e+02	1.027675e+01	101	-2.942834e-02	-2.507277e-03	1.027675e+01	101	5.767915e-01	6.535996e-01	
1.048025e+01	103	8.355390e+03	9.003857e+03	-2.814719e+02	-2.025532e+01	-5.687785e+01	4.230765e+01	1.058200e+01	104	2.655530e+02	-6.499750e-01	4.458032e+03	4.479804e+03	3.122446e+02	2.928221e+02	1.048025e+01	103	-3.486187e-02	-2.507277e-03	1.048025e+01	103	6.442667e-01	6.535996e-01	
1.068375e+01	105	1.017039e+04	9.003857e+03	-1.458219e+02	-2.025532e+01	1.351222e+02	4.230765e+01	1.078550e+01	106	2.805530e+02	-6.499750e-01	5.973032e+03	4.479804e+03	1.912446e+02	2.928221e+02	1.068375e+01	105	-1.454645e-02	-2.507277e-03	1.068375e+01	105	6.266295e-01	6.535996e-01	
1.088725e+01	107	8.112390e+03	9.003857e+03	-1.222619e+02	-2.025532e+01	2.711222e+02	4.230765e+01	1.098900e+01	108	-7.144697e+01	-6.499750e-01	4.298032e+03	4.479804e+03	4.272446e+02	2.928221e+02	1.088725e+01	107	-1.530161e-02	-2.507277e-03	1.088725e+01	107	6.502298e-01	6.535996e-01	
1.109075e+01	109	8.216390e+03	9.003857e+03	-1.652419e+02	-2.025532e+01	-2.287785e+01	4.230765e+01	1.119250e+01	110	-4.044697e+01	-6.499750e-01	5.233032e+03	4.479804e+03	2.972446e+02	2.928221e+02	1.109075e+01	109	-2.052401e-02	-2.507277e-03	1.109075e+01	109	6.060704e-01	6.535996e-01	
1.129425e+01	111	8.849390e+03	9.003857e+03	3.114081e+02	-2.025532e+01	8.612215e+01	4.230765e+01	1.139600e+01	112	1.255303e+01	-6.499750e-01	4.185032e+03	4.479804e+03	1.824461e+01	2.928221e+02	1.129425e+01	111	3.399356e-02	-2.507277e-03	1.129425e+01	111	6.864165e-01	6.535996e-01	
1.149775e+01	113	8.870390e+03	9.003857e+03	1.098581e+02	-2.025532e+01	2.512215e+01	4.230765e+01	1.159950e+01	114	-1.704470e+02	-6.499750e-01	6.139032e+03	4.479804e+03	3.872446e+02	2.928221e+02	1.149775e+01	113	1.223331e-02	-2.507277e-03	1.149775e+01	113	5.939600e-01	6.535996e-01	
1.170125e+01	115	9.306390e+03	9.003857e+03	-1.800219e+02	-2.025532e+01	6.012215e+01	4.230765e+01	1.180300e+01	116	-1.074470e+02	-6.499750e-01	4.757032e+03	4.479804e+03	2.362446e+02	2.928221e+02	1.170125e+01	115	-1.972547e-02	-2.507277e-03	1.170125e+01	115	6.573583e-01	6.535996e-01	
1.190475e+01	117	8.506390e+03	9.003857e+03	-1.456819e+02	-2.025532e+01	1.111222e+02	4.230765e+01	1.200650e+01	118	9.455303e+01	-6.499750e-01	3.340032e+03	4.479804e+03	2.792446e+02	2.928221e+02	1.190475e+01	117	-1.742458e-02	-2.507277e-03	1.190475e+01	117	7.145452e-01	6.535996e-01	
1.210825e+01	119	9.337390e+03	9.003857e+03	-1.589519e+02	-2.025532e+01	1.241222e+02	4.230765e+01	1.221000e+01	120	-1.274470e+02	-6.499750e-01	4.195032e+03	4.479804e+03	2.472446e+02	2.928221e+02	1.210825e+01	119	-1.731796e-02	-2.507277e-03	1.210825e+01	119	6.863169e-01	6.535996e-01	
1.231175e+01	121	1.105839e+04	9.003857e+03	-7.910187e+01	-2.025532e+01	-9.287785e+01	4.230765e+01	1.241350e+01	122	-1.894470e+02	-6.499750e-01	4.029032e+03	4.479804e+03	2.822446e+02	2.928221e+02	1.231175e+01	121	-7.204644e-03	-2.507277e-03	1.231175e+01	121	7.315468e-01	6.535996e-01	
1.251525e+01	123	8.953390e+03	9.003857e+03	1.769281e+02	-2.025532e+01	1.712215e+01	4.230765e+01	1.261700e+01	124	-4.744697e+01	-6.499750e-01	4.395032e+03	4.479804e+03	7.524461e+01	2.928221e+02	1.251525e+01	123	1.937809e-02	-2.507277e-03	1.251525e+01	123	6.750523e-01	6.535996e-01	
1.271875e+01	125	9.105390e+03	9.003857e+03	-1.386119e+02	-2.025532e+01	2.001222e+02	4.230765e+01	1.282050e+01	126	-2.044470e+02	-6.499750e-01	5.440032e+03	4.479804e+03	5.262446e+02	2.928221e+02	1.271875e+01	125	-1.545838e-02	-2.507277e-03	1.271875e+01	125	6.223986e-01	6.535996e-01	
1.292225e+01	127	9.687390e+03	9.003857e+03	1.129481e+02	-2.025532e+01	1.941222e+02	4.230765e+01	1.302400e+01	128	2.775530e+02	-6.499750e-01	6.075032e+03	4.479804e+03	1.262446e+02	2.928221e+02	1.292225e+01	127	1.152492e-02	-2.507277e-03	1.292225e+01	127	6.173297e-01	6.535996e-01	
1.312575e+01	129	8.230390e+03	9.003857e+03	2.187781e+02	-2.025532e+01	-1.787785e+01	4.230765e+01	1.322750e+01	130	-9.844697e+01	-6.499750e-01	4.983032e+03	4.479804e+03	1.922446e+02	2.928221e+02	1.312575e+01	129	2.589345e-02	-2.507277e-03	1.312575e+01	129	6.290234e-01	6.535996e-01	
1.332925e+01	131	8.354390e+03	9.003857e+03	-1.269019e+02	-2.025532e+01	1.861222e+02	4.230765e+01	1.343100e+01	132	-5.144697e+01	-6.499750e-01	4.433032e+03	4.479804e+03	1.342446e+02	2.928221e+02	1.332925e+01	131	-1.542413e-02	-2.507277e-03	1.332925e+01	131	6.498539e-01	6.535996e-01	
1.353275e+01	133	8.746390e+03	9.003857e+03	1.243981e+02	-2.025532e+01	6.912215e+01	4.230765e+01	1.363450e+01	134	-7.446975e+00	-6.499750e-01	4.346032e+03	4.479804e+03	1.762446e+02	2.928221e+02	1.353275e+01	133	1.402335e-02	-2.507277e-03	1.353275e+01	133	6.711742e-01	6.535996e-01	
1.373625e+01	135	8.824390e+03	9.003857e+03	-2.710419e+02	-2.025532e+01	-1.087785e+01	4.230765e+01	1.383800e+01	136	-5.044697e+01	-6.499750e-01	4.845032e+03	4.479804e+03	1.902446e+02	2.928221e+02	1.373625e+01	135	-3.168839e-02	-2.507277e-03	1.373625e+01	135	6.383867e-01	6.535996e-01	
1.393975e+01	137	8.470390e+03	9.003857e+03	-7.490187e+01	-2.025532e+01	1.311222e+02	4.230765e+01	1.404150e+01	138	-6.344697e+01	-6.499750e-01	5.227032e+03	4.479804e+03	3.652446e+02	2.928221e+02	1.393975e+01	137	-8.921680e-03	-2.507277e-03	1.393975e+01	137	6.162948e-01	6.535996e-01	
1.414325e+01	139	9.211390e+03	9.003857e+03	2.306281e+02	-2.025532e+01	1.041222e+02	4.230765e+01	1.424500e+01	140	9.655303e+01	-6.499750e-01	5.207032e+03	4.479804e+03	5.002446e+02	2.928221e+02	1.414325e+01	139	2.442572e-02	-2.507277e-03	1.414325e+01	139	6.445482e-01	6.535996e-01	
1.434675e+01	141	8.536390e+03	9.003857e+03	1.808181e+02	-2.025532e+01	-5.387785e+01	4.230765e+01	1.444850e+01	142	-4.144697e+01	-6.499750e-01	4.810032e+03	4.479804e+03	3.252446e+02	2.928221e+02	1.434675e+01	141	2.074266e-02	-2.507277e-03	1.434675e+01	141	6.444188e-01	6.535996e-01	
1.455025e+01	143	8.921390e+03	9.003857e+03	-2.636719e+02	-2.025532e+01	9.812215e+01	4.230765e+01	1.465200e+01	144	1.005530e+02	-6.499750e-01	5.487032e+03	4.479804e+03	3.152446e+02	2.928221e+02	1.455025e+01	143	-3.045512e-02	-2.507277e-03	1.455025e+01	143	6.120800e-01	6.535996e-01	
1.475375e+01	145	7.914390e+03	9.003857e+03	2.358181e+02	-2.025532e+01	9.012215e+01	4.230765e+01	1.485550e+01	146	-3.446975e+00	-6.499750e-01	4.337032e+03	4.479804e+03	3.392446e+02	2.928221e+02	1.475375e+01	145	2.893400e-02	-2.507277e-03	1.475375e+01	145	6.526829e-01	6.535996e-01	
1.495725e+01	147	9.168390e+03	9.003857e+03	2.375581e+02	-2.025532e+01	9.812215e+01	4.230765e+01	1.505900e+01	148	-1.604470e+02	-6.499750e-01	4.961032e+03	4.479804e+03	1.324461e+01	2.928221e+02	1.495725e+01	147	2.525616e-02	-2.507277e-03	1.495725e+01	147	6.546921e-01	6.535996e-01	
1.516075e+01	149	8.325390e+03	9.003857e+03	5.318813e+01	-2.025532e+01	4.612215e+01	4.230765e+01	1.526250e+01	150	-1.094470e+02	-6.499750e-01	5.430032e+03	4.479804e+03	4.192446e+02	2.928221e+02	1.516075e+01	149	6.348109e-03	-2.507277e-03	1.516075e+01	149	6.067648e-01	6.535996e-01	
1.536425e+01	151	8.563390e+03	9.003857e+03	-2.093187e+01	-2.025532e+01	1.151222e+02	4.230765e+01	1.546600e+01	152	-9.446975e+00	-6.499750e-01	3.553032e+03	4.479804e+03	3.082446e+02	2.928221e+02	1.536425e+01	151	-2.450333e-03	-2.507277e-03	1.536425e+01	151	7.062515e-01	6.535996e-01	
1.556775e+01	153	9.238390e+03	9.003857e+03	-6.175419e+02	-2.025532e+01	-2.587785e+01	4.230765e+01	1.566950e+01	154	-2.124470e+02	-6.499750e-01	4.221032e+03	4.479804e+03	6.024461e+01	2.928221e+02	1.556775e+01	153	-7.163354e-02	-2.507277e-03	1.556775e+01	153	6.713073e-01	6.535996e-01	
