1.000000e-01	3.522410e+03	-2.023656e+02	
3.000000e-01	4.531410e+03	-2.815046e+02	
5.000000e-01	3.147410e+03	-3.541002e+02	
7.000000e-01	4.850410e+03	-3.333912e+02	
9.000000e-01	3.957410e+03	-2.327470e+02	
1.100000e+00	3.670410e+03	-3.029966e+02	
1.300000e+00	3.100410e+03	-5.349819e+01	
1.500000e+00	4.095410e+03	-3.153930e+02	
1.700000e+00	4.198410e+03	-3.000820e+02	
1.900000e+00	4.521410e+03	-2.843710e+02	
