1.000000e-01	2.959305e+03	-3.184746e+02	
3.000000e-01	2.426305e+03	-7.665220e+01	
5.000000e-01	2.462305e+03	-1.211790e+02	
7.000000e-01	3.293305e+03	-2.020158e+02	
9.000000e-01	3.344305e+03	-2.370974e+02	
1.100000e+00	2.257305e+03	-1.693908e+02	
1.300000e+00	2.918305e+03	-1.090834e+02	
1.500000e+00	3.676305e+03	-2.610986e+02	
1.700000e+00	2.307305e+03	-1.882392e+02	
1.900000e+00	3.647305e+03	-2.772618e+02	
