1.000000e-01	4.389676e+03	-2.517193e+02	
3.000000e-01	4.128676e+03	-3.809437e+02	
5.000000e-01	4.514676e+03	-3.850637e+02	
7.000000e-01	5.076676e+03	-5.138475e+02	
9.000000e-01	4.764676e+03	-3.095219e+02	
1.100000e+00	5.666676e+03	-3.917769e+02	
1.300000e+00	4.119676e+03	-3.923483e+02	
1.500000e+00	5.029676e+03	-2.349583e+02	
1.700000e+00	4.498676e+03	-3.451127e+02	
1.900000e+00	5.152676e+03	-3.356795e+02	
