1.000000e-01	3.480760e+03	-1.084110e+02	
3.000000e-01	2.949760e+03	-2.878500e+02	
5.000000e-01	4.100760e+03	-3.028640e+02	
7.000000e-01	3.129760e+03	-3.120806e+02	
9.000000e-01	3.592760e+03	-2.246796e+02	
1.100000e+00	2.591760e+03	-1.904984e+02	
1.300000e+00	3.715760e+03	-3.235306e+02	
1.500000e+00	4.153760e+03	-1.770056e+02	
1.700000e+00	3.911760e+03	-1.768338e+02	
1.900000e+00	3.283760e+03	-2.879604e+02	
