coordinates:	16.1,37.5	80.1,37.5
timeat129nm	I_1at129nm	I_2at129nm
1.000000e-01	192	150
3.000000e-01	189	143
5.000000e-01	195	138
7.000000e-01	186	140
9.000000e-01	209	142
1.100000e+00	145	187
1.300000e+00	122	203
1.500000e+00	120	199
1.700000e+00	122	215
1.900000e+00	157	143
2.100000e+00	120	207
2.300000e+00	124	211
2.500000e+00	120	210
2.700000e+00	119	204
2.900000e+00	117	210
3.100000e+00	120	210
3.300000e+00	121	210
3.500000e+00	130	210
3.700000e+00	122	201
3.900000e+00	117	215
4.100000e+00	122	198
4.300000e+00	119	208
4.500000e+00	113	119
4.700000e+00	152	167
4.900000e+00	158	182
5.100000e+00	164	187
5.300000e+00	160	171
5.500000e+00	170	175
5.700000e+00	162	183
5.900000e+00	154	167
6.100000e+00	167	178
6.300000e+00	149	174
6.500000e+00	167	171
6.700000e+00	159	176
6.900000e+00	162	181
7.100000e+00	184	152
7.300000e+00	158	180
7.500000e+00	208	119
7.700000e+00	210	123
7.900000e+00	221	123
8.100000e+00	228	124
8.300000e+00	210	128
8.500000e+00	133	117
8.700000e+00	218	115
8.900000e+00	206	120
9.100000e+00	208	125
9.300000e+00	202	126
9.500000e+00	210	118
9.700000e+00	210	122
9.900000e+00	203	120
1.010000e+01	208	121
1.030000e+01	211	120
1.050000e+01	211	124
1.070000e+01	212	121
1.090000e+01	231	124
1.110000e+01	207	121
1.130000e+01	201	121
1.150000e+01	209	121
1.170000e+01	221	126
1.190000e+01	210	122
1.210000e+01	200	124
1.230000e+01	215	123
1.250000e+01	216	118
1.270000e+01	229	121
1.290000e+01	214	122
1.310000e+01	200	124
1.330000e+01	199	125
1.350000e+01	217	122
1.370000e+01	222	122
1.390000e+01	212	124
1.410000e+01	220	127
1.430000e+01	200	120
1.450000e+01	191	121
1.470000e+01	209	121
1.490000e+01	218	123
1.510000e+01	214	131
1.530000e+01	216	127
1.550000e+01	224	129
1.570000e+01	208	122
1.590000e+01	218	127
1.610000e+01	227	118
1.630000e+01	218	123
1.650000e+01	190	120
1.670000e+01	113	119
1.690000e+01	201	120
1.710000e+01	213	122
1.730000e+01	213	126
1.750000e+01	199	122
1.770000e+01	223	121
1.790000e+01	201	123
1.810000e+01	199	123
1.830000e+01	210	124
1.850000e+01	225	121
1.870000e+01	216	134
1.890000e+01	209	122
1.910000e+01	213	126
1.930000e+01	203	123
1.950000e+01	215	125
1.970000e+01	217	122
1.990000e+01	198	123
