24	7682	1455
24	6218	1465
24	6226	1586
24	6214	1518
24	5216	1328
24	7523	1393
24	6116	1537
25	2089	1598
25	2660	1474
25	2076	1767
25	2359	1378
25	2624	1564
25	2620	1360
25	2593	1331
25	2152	1370
25	2574	1346
25	2576	1444
26	2301	1943
26	2293	1730
26	2239	1428
26	2018	1593
26	2206	1493
26	2576	1650
26	2185	1839
26	4005	1703
26	2370	1461
26	2402	1504
27	3007	1471
27	2836	1474
27	2673	1519
27	2596	1615
27	2661	1371
27	2755	1346
27	2819	1497
27	3143	1260
27	2623	1443
27	3249	1278
28	2550	1584
28	2370	1443
28	2344	1545
28	2242	1600
28	2339	1341
28	2385	1506
28	2077	1451
28	2711	1762
28	2586	1756
28	2681	1889
29	2780	2908
29	2298	2388
29	2401	2089
29	2713	2285
29	2690	2053
29	2134	2528
29	2637	2891
29	2458	2389
29	2546	2412
29	2291	2700
30	2294	1301
30	2507	1497
30	2622	1296
30	2235	1339
30	2550	1504
30	2544	1402
30	2490	1380
30	2497	1559
30	1964	1415
30	2574	1306
31	5873	1605
31	6626	1437
31	5399	1221
31	5963	1377
31	6571	1373
31	5995	1305
31	5056	1449
31	6199	1428
31	5403	1698
31	5974	1626
32	5271	1366
32	5684	1674
32	5419	1396
32	4735	1455
32	5834	1420
32	4163	1422
32	5300	1759
32	5289	1343
32	6185	1266
32	5998	1497
33	2780	1589
33	2777	1516
33	3193	1424
33	2348	1328
33	2596	1421
33	2539	1453
33	2793	1453
33	2738	1435
33	2708	1831
33	2943	1599
34	2789	1298
34	3057	1466
34	2238	1334
34	2470	1495
34	3174	1280
34	2831	1521
34	2601	1425
34	2846	1450
34	2430	1374
34	3051	1662
35	1794	1348
35	2386	1529
35	2179	1407
35	2395	1539
35	2245	1325
35	2394	1535
35	2296	1435
35	2177	1638
35	2733	1474
35	2522	1536
36	3039	2730
36	2265	2804
36	2675	2572
36	2753	2794
36	2805	2920
36	2445	2242
36	2378	2646
36	2897	2865
36	3095	2770
36	2679	2921
37	3288	1665
37	2416	1628
37	2854	1625
37	2924	1598
37	3021	1640
37	2763	1635
37	3056	1720
37	2692	1935
37	3038	1961
37	3254	1882
38	2562	1693
38	3095	1887
38	2956	1527
38	2726	1489
38	2394	1666
38	2695	1650
38	2722	1752
38	2954	1583
38	2785	1243
38	2865	1261
39	2127	2099
39	2539	1949
39	2668	1981
39	2723	2178
39	2577	1788
39	2504	2207
39	2582	2017
39	2625	1730
39	2614	1782
39	2667	2137
40	2097	3593
40	2065	2448
40	2359	2940
40	2298	2673
40	2464	3057
40	2292	2864
40	2118	3756
40	2326	3614
40	2349	2984
40	2325	2990
