time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
5.000000e-02	1	7460	7.128793e+03	-1.778000e+02	7.454851e+02	1.000000e-01	2	0	0	8011	7.379484e+03	5.000000e-02	1	-2.441570e-02	9.467346e-02	5.000000e-02	1	4.761724e-01	5.162188e-01	
1.500000e-01	3	7475	7.128793e+03	1877	7.454851e+02	2.000000e-01	4	0	0	7307	7.379484e+03	1.500000e-01	3	2.007057e-01	9.467346e-02	1.500000e-01	3	5.613782e-01	5.162188e-01	
2.500000e-01	5	6481	7.128793e+03	4.649000e+02	7.454851e+02	3.000000e-01	6	0	0	6509	7.379484e+03	2.500000e-01	5	6.693157e-02	9.467346e-02	2.500000e-01	5	5.162357e-01	5.162188e-01	
3.500000e-01	7	8.612000e+02	1.007264e+03	6288	6.611821e+03	4.000000e-01	8	0	0	5665	7.379484e+03	3.500000e-01	7	8.795390e-01	8.677973e-01	3.500000e-01	7	5.579123e-01	5.079875e-01	
4.500000e-01	9	1818	1.007264e+03	6552	6.611821e+03	5.000000e-01	10	0	0	6774	7.379484e+03	4.500000e-01	9	7.827957e-01	8.677973e-01	4.500000e-01	9	5.526941e-01	5.079875e-01	
5.500000e-01	11	6.046000e+02	1.007264e+03	8095	6.611821e+03	6.000000e-01	12	0	0	7167	7.379484e+03	5.500000e-01	11	9.305026e-01	8.677973e-01	5.500000e-01	11	5.482964e-01	5.079875e-01	
6.500000e-01	13	8.456000e+01	1.007264e+03	5862	6.611821e+03	7.000000e-01	14	0	0	6087	7.379484e+03	6.500000e-01	13	9.857800e-01	8.677973e-01	6.500000e-01	13	4.941647e-01	5.079875e-01	
7.500000e-01	15	659	1.007264e+03	6215	6.611821e+03	8.000000e-01	16	0	0	7081	7.379484e+03	7.500000e-01	15	9.041315e-01	8.677973e-01	7.500000e-01	15	4.925833e-01	5.079875e-01	
8.500000e-01	17	-6.439000e+02	1.007264e+03	4395	6.611821e+03	9.000000e-01	18	0	0	8023	7.379484e+03	8.500000e-01	17	1.171656e+00	8.677973e-01	8.500000e-01	17	3.185891e-01	5.079875e-01	
9.500000e-01	19	1656	1.007264e+03	6505	6.611821e+03	1	20	0	0	5912	7.379484e+03	9.500000e-01	19	7.970837e-01	8.677973e-01	9.500000e-01	19	5.799048e-01	5.079875e-01	
1.050000e+00	21	2.341000e+02	1.007264e+03	6322	6.611821e+03	1.100000e+00	22	0	0	7935	7.379484e+03	1.050000e+00	21	9.642928e-01	8.677973e-01	1.050000e+00	21	4.524225e-01	5.079875e-01	
1.150000e+00	23	1677	1.007264e+03	7500	6.611821e+03	1.200000e+00	24	0	0	7825	7.379484e+03	1.150000e+00	23	8.172605e-01	8.677973e-01	1.150000e+00	23	5.397600e-01	5.079875e-01	
1.250000e+00	25	6.386000e+02	1.007264e+03	6003	6.611821e+03	1.300000e+00	26	0	0	8000	7.379484e+03	1.250000e+00	25	9.038485e-01	8.677973e-01	1.250000e+00	25	4.536116e-01	5.079875e-01	
1.350000e+00	27	-2.723000e+02	1.007264e+03	8154	6.611821e+03	1.400000e+00	28	0	0	9170	7.379484e+03	1.350000e+00	27	1.034548e+00	8.677973e-01	1.350000e+00	27	4.622237e-01	5.079875e-01	
1.450000e+00	29	1829	1.007264e+03	6686	6.611821e+03	1.500000e+00	30	0	0	7774	7.379484e+03	1.450000e+00	29	7.852026e-01	8.677973e-01	1.450000e+00	29	5.227454e-01	5.079875e-01	
1.550000e+00	31	5.333000e+02	1.007264e+03	6104	6.611821e+03	1.600000e+00	32	0	0	5472	7.379484e+03	1.550000e+00	31	9.196511e-01	8.677973e-01	1.550000e+00	31	5.481159e-01	5.079875e-01	
1.650000e+00	33	769	1.007264e+03	5779	6.611821e+03	1.700000e+00	34	0	0	8760	7.379484e+03	1.650000e+00	33	8.825596e-01	8.677973e-01	1.650000e+00	33	4.277502e-01	5.079875e-01	
1.750000e+00	35	8.685000e+02	1.007264e+03	6636	6.611821e+03	1.800000e+00	36	0	0	6971	7.379484e+03	1.750000e+00	35	8.842694e-01	8.677973e-01	1.750000e+00	35	5.184277e-01	5.079875e-01	
1.850000e+00	37	1234	1.007264e+03	6365	6.611821e+03	1.900000e+00	38	0	0	5909	7.379484e+03	1.850000e+00	37	8.376102e-01	8.677973e-01	1.850000e+00	37	5.625555e-01	5.079875e-01	
1.950000e+00	39	1533	1.007264e+03	6139	6.611821e+03	2	40	0	0	7705	7.379484e+03	1.950000e+00	39	8.001825e-01	8.677973e-01	1.950000e+00	39	4.989270e-01	5.079875e-01	
2.050000e+00	41	1648	1.007264e+03	7280	6.611821e+03	2.100000e+00	42	0	0	6267	7.379484e+03	2.050000e+00	41	8.154122e-01	8.677973e-01	2.050000e+00	41	5.875617e-01	5.079875e-01	
2.150000e+00	43	1519	1.007264e+03	6486	6.611821e+03	2.200000e+00	44	0	0	7031	7.379484e+03	2.150000e+00	43	8.102436e-01	8.677973e-01	2.150000e+00	43	5.323889e-01	5.079875e-01	
2.250000e+00	45	2027	1.007264e+03	6083	6.611821e+03	2.300000e+00	46	0	0	8614	7.379484e+03	2.250000e+00	45	7.500617e-01	8.677973e-01	2.250000e+00	45	4.849318e-01	5.079875e-01	
2.350000e+00	47	1374	1.007264e+03	7612	6.611821e+03	2.400000e+00	48	0	0	8753	7.379484e+03	2.350000e+00	47	8.470955e-01	8.677973e-01	2.350000e+00	47	5.065675e-01	5.079875e-01	
2.450000e+00	49	1606	1.007264e+03	8153	6.611821e+03	2.500000e+00	50	0	0	8173	7.379484e+03	2.450000e+00	49	8.354340e-01	8.677973e-01	2.450000e+00	49	5.442226e-01	5.079875e-01	
2.550000e+00	51	1430	1.007264e+03	6905	6.611821e+03	2.600000e+00	52	0	0	6703	7.379484e+03	2.550000e+00	51	8.284343e-01	8.677973e-01	2.550000e+00	51	5.542625e-01	5.079875e-01	
2.650000e+00	53	9.811000e+02	1.007264e+03	7744	6.611821e+03	2.700000e+00	54	0	0	8774	7.379484e+03	2.650000e+00	53	8.875543e-01	8.677973e-01	2.650000e+00	53	4.986028e-01	5.079875e-01	
2.750000e+00	55	6.714000e+02	1.007264e+03	7297	6.611821e+03	2.800000e+00	56	0	0	7030	7.379484e+03	2.750000e+00	55	9.157422e-01	8.677973e-01	2.750000e+00	55	5.312833e-01	5.079875e-01	
2.850000e+00	57	1024	1.007264e+03	5865	6.611821e+03	2.900000e+00	58	0	0	7607	7.379484e+03	2.850000e+00	57	8.513572e-01	8.677973e-01	2.850000e+00	57	4.752345e-01	5.079875e-01	
2.950000e+00	59	2359	1.007264e+03	6937	6.611821e+03	3	60	0	0	10030	7.379484e+03	2.950000e+00	59	7.462349e-01	8.677973e-01	2.950000e+00	59	4.810100e-01	5.079875e-01	
3.050000e+00	61	7.013000e+02	1.007264e+03	6757	6.611821e+03	3.100000e+00	62	0	0	7048	7.379484e+03	3.050000e+00	61	9.059705e-01	8.677973e-01	3.050000e+00	61	5.141421e-01	5.079875e-01	
