time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
2.300000e+00	23	7.800000e+00	1.786000e+02	2.400000e+00	24	3	1.306000e+02	2.300000e+00	23	9.581545e-01	5.060313e-01	2.300000e+00	23	5.880126e-01	6.089340e-01	
2.500000e+00	25	-2.800000e+00	1.724000e+02	2.600000e+00	26	5.200000e+00	164	2.500000e+00	25	1.016509e+00	5.060313e-01	2.500000e+00	25	5.083933e-01	6.089340e-01	
2.700000e+00	27	9.200000e+00	-5.800000e+00	2.800000e+00	28	5	1.494000e+02	2.700000e+00	27	-1.705882e+00	5.060313e-01	2.700000e+00	27	2.225131e-02	4.576294e-02	
2.900000e+00	29	-2.400000e+00	9	3	30	9	141	2.900000e+00	29	1.363636e+00	5.060313e-01	2.900000e+00	29	4.471545e-02	4.576294e-02	
3.100000e+00	31	-5	4	3.200000e+00	32	-2	1.366000e+02	3.100000e+00	31	-4	5.060313e-01	3.100000e+00	31	-7.374631e-03	4.576294e-02	
3.300000e+00	33	3.400000e+00	1.140000e+01	3.400000e+00	34	-2.000000e-01	1.452000e+02	3.300000e+00	33	7.702703e-01	5.060313e-01	3.300000e+00	33	9.250000e-02	4.576294e-02	
3.500000e+00	35	-2.000000e-01	4.600000e+00	3.600000e+00	36	7.200000e+00	138	3.500000e+00	35	1.045455e+00	5.060313e-01	3.500000e+00	35	3.089888e-02	4.576294e-02	
3.700000e+00	37	0	8.200000e+00	3.800000e+00	38	4.000000e-01	1.506000e+02	3.700000e+00	37	1	5.060313e-01	3.700000e+00	37	5.163728e-02	4.576294e-02	
3.900000e+00	39	-1	5	4	40	6.200000e+00	130	3.900000e+00	39	1.250000e+00	5.060313e-01	3.900000e+00	39	2.985075e-02	4.576294e-02	
4.100000e+00	41	-1.600000e+00	2	4.200000e+00	42	1.400000e+00	1.378000e+02	4.100000e+00	41	5.000000e+00	5.060313e-01	4.100000e+00	41	2.894356e-03	4.576294e-02	
4.300000e+00	43	3.200000e+00	6.000000e-01	4.400000e+00	44	-1.600000e+00	1.494000e+02	4.300000e+00	43	1.578947e-01	5.060313e-01	4.300000e+00	43	2.480418e-02	4.576294e-02	
4.500000e+00	45	4.200000e+00	4.200000e+00	4.600000e+00	46	-4.000000e-01	1.434000e+02	4.500000e+00	45	5.000000e-01	5.060313e-01	4.500000e+00	45	5.533597e-02	4.576294e-02	
4.700000e+00	47	-1.260000e+01	1.200000e+00	4.800000e+00	48	-8.000000e-01	1.284000e+02	4.700000e+00	47	-1.052632e-01	5.060313e-01	4.700000e+00	47	-9.743590e-02	4.576294e-02	
4.900000e+00	49	7.400000e+00	7.600000e+00	5	50	8	1.542000e+02	4.900000e+00	49	5.066667e-01	5.060313e-01	4.900000e+00	49	8.865248e-02	4.576294e-02	
5.100000e+00	51	5	8.400000e+00	5.200000e+00	52	2.200000e+00	1.212000e+02	5.100000e+00	51	6.268657e-01	5.060313e-01	5.100000e+00	51	9.955423e-02	4.576294e-02	
5.300000e+00	53	8.400000e+00	1.120000e+01	5.400000e+00	54	5.600000e+00	1.368000e+02	5.300000e+00	53	5.714286e-01	5.060313e-01	5.300000e+00	53	1.253197e-01	4.576294e-02	
5.500000e+00	55	7.200000e+00	5.600000e+00	5.600000e+00	56	6	1.392000e+02	5.500000e+00	55	4.375000e-01	5.060313e-01	5.500000e+00	55	8.421053e-02	4.576294e-02	
5.700000e+00	57	7.200000e+00	11	5.800000e+00	58	4	1.474000e+02	5.700000e+00	57	6.043956e-01	5.060313e-01	5.700000e+00	57	1.099034e-01	4.576294e-02	
5.900000e+00	59	1.800000e+00	6.200000e+00	6	60	-4.200000e+00	1.208000e+02	5.900000e+00	59	7.750000e-01	5.060313e-01	5.900000e+00	59	6.211180e-02	4.576294e-02	
6.100000e+00	61	2.000000e-01	-6.000000e-01	6.200000e+00	62	1.200000e+00	1.296000e+02	6.100000e+00	61	1.500000e+00	5.060313e-01	6.100000e+00	61	-3.095975e-03	4.576294e-02	
6.300000e+00	63	-2.400000e+00	3	6.400000e+00	64	2.600000e+00	1.486000e+02	6.300000e+00	63	5.000000e+00	5.060313e-01	6.300000e+00	63	4.021448e-03	4.576294e-02	
6.500000e+00	65	-2.000000e-01	6	6.600000e+00	66	1	1.306000e+02	6.500000e+00	65	1.034483e+00	5.060313e-01	6.500000e+00	65	4.252199e-02	4.576294e-02	
6.700000e+00	67	1.180000e+01	-8.000000e-01	6.800000e+00	68	8	3.380000e+01	6.700000e+00	67	-7.272727e-02	5.060313e-01	6.700000e+00	67	2.455357e-01	4.576294e-02	
6.900000e+00	69	-2.400000e+00	-3.800000e+00	7	70	-1	2.380000e+01	6.900000e+00	69	6.129032e-01	5.060313e-01	6.900000e+00	69	-3.522727e-01	4.576294e-02	
7.100000e+00	71	3.200000e+00	-4.000000e-01	7.200000e+00	72	2.800000e+00	1.382000e+02	7.100000e+00	71	-1.428571e-01	5.060313e-01	7.100000e+00	71	1.985816e-02	4.576294e-02	
7.300000e+00	73	6.400000e+00	9.600000e+00	7.400000e+00	74	3	1.472000e+02	7.300000e+00	73	6.000000e-01	5.060313e-01	7.300000e+00	73	9.803922e-02	4.576294e-02	
7.500000e+00	75	-2.200000e+00	2.600000e+00	7.600000e+00	76	-1.600000e+00	1.382000e+02	7.500000e+00	75	6.500000e+00	5.060313e-01	7.500000e+00	75	2.886003e-03	4.576294e-02	
7.700000e+00	77	2.200000e+00	1.260000e+01	7.800000e+00	78	3.600000e+00	129	7.700000e+00	77	8.513514e-01	5.060313e-01	7.700000e+00	77	1.029207e-01	4.576294e-02	
7.900000e+00	79	4.200000e+00	6	8	80	8.600000e+00	1.306000e+02	7.900000e+00	79	5.882353e-01	5.060313e-01	7.900000e+00	79	7.244318e-02	4.576294e-02	
8.100000e+00	81	-5	3	8.200000e+00	82	-3	1.138000e+02	8.100000e+00	81	-1.500000e+00	5.060313e-01	8.100000e+00	81	-1.788909e-02	4.576294e-02	
8.300000e+00	83	5	1.240000e+01	8.400000e+00	84	-1.600000e+00	1.202000e+02	8.300000e+00	83	7.126437e-01	5.060313e-01	8.300000e+00	83	1.264535e-01	4.576294e-02	
8.500000e+00	85	1.440000e+01	2.200000e+00	8.600000e+00	86	-1.400000e+00	1.438000e+02	8.500000e+00	85	1.325301e-01	5.060313e-01	8.500000e+00	85	1.034913e-01	4.576294e-02	
8.700000e+00	87	-6.800000e+00	5	8.800000e+00	88	3.800000e+00	1.212000e+02	8.700000e+00	87	-2.777778e+00	5.060313e-01	8.700000e+00	87	-1.507538e-02	4.576294e-02	
8.900000e+00	89	12	3.200000e+00	9	90	-2.800000e+00	158	8.900000e+00	89	2.105263e-01	5.060313e-01	8.900000e+00	89	8.775982e-02	4.576294e-02	
9.100000e+00	91	1.680000e+01	9.600000e+00	9.200000e+00	92	6.000000e-01	1.716000e+02	9.100000e+00	91	3.636364e-01	5.060313e-01	9.100000e+00	91	1.333333e-01	4.576294e-02	
9.300000e+00	93	2.200000e+00	3.200000e+00	9.400000e+00	94	2.800000e+00	1.262000e+02	9.300000e+00	93	5.925926e-01	5.060313e-01	9.300000e+00	93	4.103343e-02	4.576294e-02	
9.500000e+00	95	-1.400000e+00	2	9.600000e+00	96	3	1.568000e+02	9.500000e+00	95	3.333333e+00	5.060313e-01	9.500000e+00	95	3.811944e-03	4.576294e-02	
9.700000e+00	97	-3.600000e+00	5.400000e+00	9.800000e+00	98	2.600000e+00	136	9.700000e+00	97	3.000000e+00	5.060313e-01	9.700000e+00	97	1.306241e-02	4.576294e-02	
9.900000e+00	99	8.200000e+00	7.600000e+00	10	100	7.200000e+00	1.254000e+02	9.900000e+00	99	4.810127e-01	5.060313e-01	9.900000e+00	99	1.118980e-01	4.576294e-02	
1.010000e+01	101	5.800000e+00	8.200000e+00	1.020000e+01	102	-2.000000e-01	1.374000e+02	1.010000e+01	101	5.857143e-01	5.060313e-01	1.010000e+01	101	9.247028e-02	4.576294e-02	
1.030000e+01	103	-3	1.180000e+01	1.040000e+01	104	2.800000e+00	1.622000e+02	1.030000e+01	103	1.340909e+00	5.060313e-01	1.030000e+01	103	5.146199e-02	4.576294e-02	
1.050000e+01	105	4.800000e+00	1.180000e+01	1.060000e+01	106	-4.200000e+00	134	1.050000e+01	105	7.108434e-01	5.060313e-01	1.050000e+01	105	1.102258e-01	4.576294e-02	
1.070000e+01	107	7.200000e+00	17	1.080000e+01	108	2	1.218000e+02	1.070000e+01	107	7.024793e-01	5.060313e-01	1.070000e+01	107	1.657534e-01	4.576294e-02	
1.090000e+01	109	4.400000e+00	1.080000e+01	11	110	1.400000e+00	1.356000e+02	1.090000e+01	109	7.105263e-01	5.060313e-01	1.090000e+01	109	1.007958e-01	4.576294e-02	
1.110000e+01	111	8.800000e+00	1.200000e+00	1.120000e+01	112	-3.200000e+00	1.628000e+02	1.110000e+01	111	1.200000e-01	5.060313e-01	1.110000e+01	111	5.787037e-02	4.576294e-02	
1.130000e+01	113	3.600000e+00	-3.800000e+00	1.140000e+01	114	2.000000e-01	163	1.130000e+01	113	1.900000e+01	5.060313e-01	1.130000e+01	113	-1.228501e-03	4.576294e-02	
1.150000e+01	115	6.200000e+00	1.120000e+01	1.160000e+01	116	1.600000e+00	1.302000e+02	1.150000e+01	115	6.436782e-01	5.060313e-01	1.150000e+01	115	1.178862e-01	4.576294e-02	
1.170000e+01	117	2.800000e+00	2.400000e+00	1.180000e+01	118	1	1.404000e+02	1.170000e+01	117	4.615385e-01	5.060313e-01	1.170000e+01	117	3.571429e-02	4.576294e-02	
1.190000e+01	119	4.800000e+00	-2.200000e+00	12	120	4.000000e-01	1.356000e+02	1.190000e+01	119	-8.461538e-01	5.060313e-01	1.190000e+01	119	1.881331e-02	4.576294e-02	
1.210000e+01	121	-8.000000e-01	6.000000e-01	1.220000e+01	122	-1.600000e+00	144	1.210000e+01	121	-3.000000e+00	5.060313e-01	1.210000e+01	121	-1.390821e-03	4.576294e-02	
1.230000e+01	123	10	4	1.240000e+01	124	1.600000e+00	158	1.230000e+01	123	2.857143e-01	5.060313e-01	1.230000e+01	123	8.139535e-02	4.576294e-02	
1.250000e+01	125	9	-2.000000e-01	1.260000e+01	126	2.000000e-01	1.172000e+02	1.250000e+01	125	-2.272727e-02	5.060313e-01	1.250000e+01	125	6.984127e-02	4.576294e-02	
1.270000e+01	127	-5.200000e+00	8.000000e-01	1.280000e+01	128	4.600000e+00	1.412000e+02	1.270000e+01	127	-1.818182e-01	5.060313e-01	1.270000e+01	127	-3.216374e-02	4.576294e-02	
1.290000e+01	129	-9.800000e+00	-2.000000e-01	13	130	-2.600000e+00	1.726000e+02	1.290000e+01	129	2.000000e-02	5.060313e-01	1.290000e+01	129	-6.150062e-02	4.576294e-02	
1.310000e+01	131	-1	2.800000e+00	1.320000e+01	132	-6.000000e-01	1.324000e+02	1.310000e+01	131	1.555556e+00	5.060313e-01	1.310000e+01	131	1.341282e-02	4.576294e-02	
1.330000e+01	133	2	-1	1.340000e+01	134	8.000000e-01	1.562000e+02	1.330000e+01	133	-1	5.060313e-01	1.330000e+01	133	6.361323e-03	4.576294e-02	
1.350000e+01	135	4.200000e+00	7.400000e+00	1.360000e+01	136	-4.000000e-01	1.356000e+02	1.350000e+01	135	6.379310e-01	5.060313e-01	1.350000e+01	135	7.880435e-02	4.576294e-02	
1.370000e+01	137	-2.200000e+00	-1.600000e+00	1.380000e+01	138	3.200000e+00	-6.400000e+00	1.370000e+01	137	4.210526e-01	5.060313e-01	1.370000e+01	137	3.725490e-01	6.089340e-01	
1.390000e+01	139	-2.400000e+00	-3.400000e+00	14	140	5	7	1.390000e+01	139	5.862069e-01	5.060313e-01	1.390000e+01	139	-4.833333e+00	6.089340e-01	
1.410000e+01	141	1.520000e+01	-3	1.420000e+01	142	6.400000e+00	1.540000e+01	1.410000e+01	141	-2.459016e-01	5.060313e-01	1.410000e+01	141	4.420290e-01	6.089340e-01	
1.430000e+01	143	4.200000e+00	7.800000e+00	1.440000e+01	144	-8.000000e-01	-6.200000e+00	1.430000e+01	143	6.500000e-01	5.060313e-01	1.430000e+01	143	2.068966e+00	6.089340e-01	
1.450000e+01	145	5.800000e+00	6.400000e+00	1.460000e+01	146	5	7	1.450000e+01	145	5.245902e-01	5.060313e-01	1.450000e+01	145	6.354167e-01	6.089340e-01	
1.470000e+01	147	-5.800000e+00	-1.200000e+00	1.480000e+01	148	-1.400000e+00	1.800000e+00	1.470000e+01	147	1.714286e-01	5.060313e-01	1.470000e+01	147	1.346154e+00	6.089340e-01	
1.490000e+01	149	-6.600000e+00	1.240000e+01	15	150	3.600000e+00	3	1.490000e+01	149	2.137931e+00	5.060313e-01	1.490000e+01	149	6.590909e-01	6.089340e-01	
1.510000e+01	151	1	3.800000e+00	1.520000e+01	152	-8.600000e+00	8.200000e+00	1.510000e+01	151	7.916667e-01	5.060313e-01	1.510000e+01	151	3.692308e-01	6.089340e-01	
1.530000e+01	153	-3.200000e+00	3.600000e+00	1.540000e+01	154	-4.000000e-01	4	1.530000e+01	153	9.000000e+00	5.060313e-01	1.530000e+01	153	9.090909e-02	4.576294e-02	
1.550000e+01	155	3.600000e+00	-4.400000e+00	1.560000e+01	156	4.400000e+00	5.400000e+00	1.550000e+01	155	5.500000e+00	5.060313e-01	1.550000e+01	155	-1.739130e-01	4.576294e-02	
1.570000e+01	157	7.200000e+00	-1	1.580000e+01	158	2.000000e-01	1.080000e+01	1.570000e+01	157	-1.612903e-01	5.060313e-01	1.570000e+01	157	3.647059e-01	6.089340e-01	
1.590000e+01	159	1.080000e+01	-1.600000e+00	16	160	3.600000e+00	3.800000e+00	1.590000e+01	159	-1.739130e-01	5.060313e-01	1.590000e+01	159	7.076923e-01	6.089340e-01	
1.610000e+01	161	7.200000e+00	7.800000e+00	1.620000e+01	162	4.000000e-01	8.600000e+00	1.610000e+01	161	5.200000e-01	5.060313e-01	1.610000e+01	161	6.355932e-01	6.089340e-01	
1.630000e+01	163	4.200000e+00	-2.600000e+00	1.640000e+01	164	-1.400000e+00	6.000000e-01	1.630000e+01	163	-1.625000e+00	5.060313e-01	1.630000e+01	163	7.272727e-01	6.089340e-01	
1.650000e+01	165	-7.400000e+00	6.200000e+00	1.660000e+01	166	3	2.600000e+00	1.650000e+01	165	-5.166667e+00	5.060313e-01	1.650000e+01	165	-8.571429e-01	6.089340e-01	
1.670000e+01	167	9.600000e+00	-7.800000e+00	1.680000e+01	168	-1.400000e+00	-3.400000e+00	1.670000e+01	167	-4.333333e+00	5.060313e-01	1.670000e+01	167	-1.125000e+00	6.089340e-01	
1.690000e+01	169	-3.600000e+00	1.600000e+00	17	170	-4.400000e+00	1.260000e+01	1.690000e+01	169	-8.000000e-01	5.060313e-01	1.690000e+01	169	-1.886792e-01	4.576294e-02	
1.710000e+01	171	5.600000e+00	0	1.720000e+01	172	9.200000e+00	8.000000e-01	1.710000e+01	171	0	5.060313e-01	1.710000e+01	171	8.750000e-01	6.089340e-01	
1.730000e+01	173	13	4.000000e-01	1.740000e+01	174	-3.800000e+00	4	1.730000e+01	173	2.985075e-02	5.060313e-01	1.730000e+01	173	7.701149e-01	6.089340e-01	
1.750000e+01	175	2.000000e-01	-3.200000e+00	1.760000e+01	176	-1	1	1.750000e+01	175	1.066667e+00	5.060313e-01	1.750000e+01	175	1.500000e+00	6.089340e-01	
1.770000e+01	177	-1.160000e+01	-1.600000e+00	1.780000e+01	178	-4.800000e+00	1.080000e+01	1.770000e+01	177	1.212121e-01	5.060313e-01	1.770000e+01	177	5.500000e+00	6.089340e-01	
1.790000e+01	179	5.800000e+00	5.800000e+00	18	180	-2.000000e-01	1.440000e+01	1.790000e+01	179	5.000000e-01	5.060313e-01	1.790000e+01	179	4.461538e-01	6.089340e-01	
1.810000e+01	181	4.200000e+00	4.600000e+00	1.820000e+01	182	5.200000e+00	-3.800000e+00	1.810000e+01	181	5.227273e-01	5.060313e-01	1.810000e+01	181	1.760000e+00	6.089340e-01	
1.830000e+01	183	1.200000e+00	9.400000e+00	1.840000e+01	184	2.200000e+00	-8.000000e-01	1.830000e+01	183	8.867925e-01	5.060313e-01	1.830000e+01	183	1.081633e+00	6.089340e-01	
1.850000e+01	185	5.600000e+00	1.360000e+01	1.860000e+01	186	2.600000e+00	3.600000e+00	1.850000e+01	185	7.083333e-01	5.060313e-01	1.850000e+01	185	8.421053e-01	6.089340e-01	
1.870000e+01	187	-1.200000e+00	4.200000e+00	1.880000e+01	188	8.400000e+00	3.800000e+00	1.870000e+01	187	1.400000e+00	5.060313e-01	1.870000e+01	187	4.411765e-01	6.089340e-01	
1.890000e+01	189	1.060000e+01	2.400000e+00	19	190	8.000000e-01	8	1.890000e+01	189	1.846154e-01	5.060313e-01	1.890000e+01	189	6.190476e-01	6.089340e-01	
1.910000e+01	191	2.000000e-01	6.400000e+00	1.920000e+01	192	3.800000e+00	1.220000e+01	1.910000e+01	191	9.696970e-01	5.060313e-01	1.910000e+01	191	3.510638e-01	6.089340e-01	
1.930000e+01	193	8.800000e+00	4.400000e+00	1.940000e+01	194	9	-2.000000e-01	1.930000e+01	193	3.333333e-01	5.060313e-01	1.930000e+01	193	1.015385e+00	6.089340e-01	
1.950000e+01	195	1.600000e+00	8	1.960000e+01	196	2.000000e-01	2.200000e+00	1.950000e+01	195	8.333333e-01	5.060313e-01	1.950000e+01	195	8.135593e-01	6.089340e-01	
1.970000e+01	197	4	5.200000e+00	1.980000e+01	198	2.200000e+00	-3.400000e+00	1.970000e+01	197	5.652174e-01	5.060313e-01	1.970000e+01	197	1.586207e+00	6.089340e-01	
1.990000e+01	199	4.000000e-01	-6.000000e-01	20	200	4	-6.800000e+00	1.990000e+01	199	3.000000e+00	5.060313e-01	1.990000e+01	199	2.857143e-02	4.576294e-02	
