time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
4.500000e+00	45	2.800000e+00	1.904000e+02	4.600000e+00	46	-2.000000e-01	140	4.500000e+00	45	9.855072e-01	9.542694e-01	4.500000e+00	45	5.798319e-01	5.456731e-01	
4.700000e+00	47	6.200000e+00	1.492000e+02	4.800000e+00	48	3.200000e+00	1.538000e+02	4.700000e+00	47	9.601030e-01	9.542694e-01	4.700000e+00	47	5.025873e-01	5.456731e-01	
4.900000e+00	49	-2	1.886000e+02	5	50	-5	1.312000e+02	4.900000e+00	49	1.010718e+00	9.542694e-01	4.900000e+00	49	5.871617e-01	5.456731e-01	
5.100000e+00	51	7	178	5.200000e+00	52	4.400000e+00	1.418000e+02	5.100000e+00	51	9.621622e-01	9.542694e-01	5.100000e+00	51	5.660955e-01	5.456731e-01	
5.300000e+00	53	8.400000e+00	1.596000e+02	5.400000e+00	54	1.600000e+00	1.358000e+02	5.300000e+00	53	9.500000e-01	9.542694e-01	5.300000e+00	53	5.529954e-01	5.456731e-01	
5.500000e+00	55	3	1.686000e+02	5.600000e+00	56	1.400000e+00	1.692000e+02	5.500000e+00	55	9.825175e-01	9.542694e-01	5.500000e+00	55	5.035211e-01	5.456731e-01	
5.700000e+00	57	-2.600000e+00	2.056000e+02	5.800000e+00	58	2.000000e-01	151	5.700000e+00	57	1.012808e+00	9.542694e-01	5.700000e+00	57	5.734463e-01	5.456731e-01	
5.900000e+00	59	-4.000000e-01	1.908000e+02	6	60	-2.800000e+00	1.404000e+02	5.900000e+00	59	1.002101e+00	9.542694e-01	5.900000e+00	59	5.755744e-01	5.456731e-01	
6.100000e+00	61	2.400000e+00	2.058000e+02	6.200000e+00	62	-1.200000e+00	1.546000e+02	6.100000e+00	61	9.884726e-01	9.542694e-01	6.100000e+00	61	5.738699e-01	5.456731e-01	
6.300000e+00	63	1.960000e+01	1.982000e+02	6.400000e+00	64	1.400000e+00	1.316000e+02	6.300000e+00	63	9.100092e-01	9.542694e-01	6.300000e+00	63	6.233543e-01	5.456731e-01	
6.500000e+00	65	1.600000e+00	1.668000e+02	6.600000e+00	66	8.000000e-01	143	6.500000e+00	65	9.904988e-01	9.542694e-01	6.500000e+00	65	5.407836e-01	5.456731e-01	
6.700000e+00	67	-8.600000e+00	204	6.800000e+00	68	2.200000e+00	1.396000e+02	6.700000e+00	67	1.044012e+00	9.542694e-01	6.700000e+00	67	5.832836e-01	5.456731e-01	
6.900000e+00	69	-3.200000e+00	1.722000e+02	7	70	-2.000000e-01	1.372000e+02	6.900000e+00	69	1.018935e+00	9.542694e-01	6.900000e+00	69	5.519268e-01	5.456731e-01	
7.100000e+00	71	4.800000e+00	1.798000e+02	7.200000e+00	72	2.800000e+00	1.128000e+02	7.100000e+00	71	9.739978e-01	9.542694e-01	7.100000e+00	71	6.207128e-01	5.456731e-01	
7.300000e+00	73	1	1.726000e+02	7.400000e+00	74	5.200000e+00	1.462000e+02	7.300000e+00	73	9.942396e-01	9.542694e-01	7.300000e+00	73	5.428393e-01	5.456731e-01	
7.500000e+00	75	1.160000e+01	1.966000e+02	7.600000e+00	76	4.000000e-01	1.428000e+02	7.500000e+00	75	9.442843e-01	9.542694e-01	7.500000e+00	75	5.931624e-01	5.456731e-01	
7.700000e+00	77	2.540000e+01	1.820000e+01	7.800000e+00	78	8.000000e-01	1.276000e+02	7.700000e+00	77	4.174312e-01	3.897133e-01	7.700000e+00	77	2.546729e-01	5.456731e-01	
7.900000e+00	79	1.800000e+00	9.200000e+00	8	80	2.800000e+00	1.488000e+02	7.900000e+00	79	8.363636e-01	9.542694e-01	7.900000e+00	79	6.883605e-02	5.456731e-01	
8.100000e+00	81	1.580000e+01	114	8.200000e+00	82	2.200000e+00	1.368000e+02	8.100000e+00	81	8.782743e-01	9.542694e-01	8.100000e+00	81	4.868717e-01	5.456731e-01	
8.300000e+00	83	8	1.812000e+02	8.400000e+00	84	1.400000e+00	133	8.300000e+00	83	9.577167e-01	9.542694e-01	8.300000e+00	83	5.872129e-01	5.456731e-01	
8.500000e+00	85	1.440000e+01	1.752000e+02	8.600000e+00	86	5.800000e+00	1.374000e+02	8.500000e+00	85	9.240506e-01	9.542694e-01	8.500000e+00	85	5.798165e-01	5.456731e-01	
8.700000e+00	87	1.880000e+01	159	8.800000e+00	88	7.400000e+00	1.456000e+02	8.700000e+00	87	8.942632e-01	9.542694e-01	8.700000e+00	87	5.497835e-01	5.456731e-01	
8.900000e+00	89	3.660000e+01	90	9	90	4.400000e+00	113	8.900000e+00	89	7.109005e-01	9.542694e-01	8.900000e+00	89	5.283806e-01	5.456731e-01	
9.100000e+00	91	-8.200000e+00	1.666000e+02	9.200000e+00	92	-4	1.378000e+02	9.100000e+00	91	1.051768e+00	9.542694e-01	9.100000e+00	91	5.347738e-01	5.456731e-01	
9.300000e+00	93	-3	190	9.400000e+00	94	2.200000e+00	1.442000e+02	9.300000e+00	93	1.016043e+00	9.542694e-01	9.300000e+00	93	5.646135e-01	5.456731e-01	
9.500000e+00	95	6	1.834000e+02	9.600000e+00	96	8.200000e+00	1.502000e+02	9.500000e+00	95	9.683210e-01	9.542694e-01	9.500000e+00	95	5.577150e-01	5.456731e-01	
9.700000e+00	97	1.140000e+01	1.716000e+02	9.800000e+00	98	4.600000e+00	1.304000e+02	9.700000e+00	97	9.377049e-01	9.542694e-01	9.700000e+00	97	5.839183e-01	5.456731e-01	
9.900000e+00	99	2.600000e+00	1.808000e+02	10	100	-1.400000e+00	1.474000e+02	9.900000e+00	99	9.858233e-01	9.542694e-01	9.900000e+00	99	5.544135e-01	5.456731e-01	
1.010000e+01	101	1.260000e+01	1.838000e+02	1.020000e+01	102	11	160	1.010000e+01	101	9.358452e-01	9.542694e-01	1.010000e+01	101	5.510662e-01	5.456731e-01	
1.030000e+01	103	9.600000e+00	2.108000e+02	1.040000e+01	104	4.200000e+00	1.284000e+02	1.030000e+01	103	9.564428e-01	9.542694e-01	1.030000e+01	103	6.318807e-01	5.456731e-01	
1.050000e+01	105	1.480000e+01	1.984000e+02	1.060000e+01	106	8.000000e-01	1.178000e+02	1.050000e+01	105	9.305816e-01	9.542694e-01	1.050000e+01	105	6.441088e-01	5.456731e-01	
1.070000e+01	107	-2.400000e+00	193	1.080000e+01	108	-1	1.394000e+02	1.070000e+01	107	1.012592e+00	9.542694e-01	1.070000e+01	107	5.775758e-01	5.456731e-01	
1.090000e+01	109	4.800000e+00	1.946000e+02	11	110	2.800000e+00	1.434000e+02	1.090000e+01	109	9.759278e-01	9.542694e-01	1.090000e+01	109	5.816803e-01	5.456731e-01	
1.110000e+01	111	2.200000e+00	1.708000e+02	1.120000e+01	112	-2.000000e-01	129	1.110000e+01	111	9.872832e-01	9.542694e-01	1.110000e+01	111	5.728477e-01	5.456731e-01	
1.130000e+01	113	4.400000e+00	1.436000e+02	1.140000e+01	114	1.400000e+00	129	1.130000e+01	113	9.702703e-01	9.542694e-01	1.130000e+01	113	5.342960e-01	5.456731e-01	
1.150000e+01	115	4.800000e+00	1.714000e+02	1.160000e+01	116	6	149	1.150000e+01	115	9.727582e-01	9.542694e-01	1.150000e+01	115	5.418204e-01	5.456731e-01	
1.170000e+01	117	5	182	1.180000e+01	118	2.800000e+00	1.308000e+02	1.170000e+01	117	9.732620e-01	9.542694e-01	1.170000e+01	117	5.884204e-01	5.456731e-01	
1.190000e+01	119	-4.400000e+00	164	12	120	7	1.184000e+02	1.190000e+01	119	1.027569e+00	9.542694e-01	1.190000e+01	119	5.741007e-01	5.456731e-01	
1.210000e+01	121	-2.000000e-01	186	1.220000e+01	122	6.000000e-01	156	1.210000e+01	121	1.001076e+00	9.542694e-01	1.210000e+01	121	5.435927e-01	5.456731e-01	
1.230000e+01	123	-8.400000e+00	1.842000e+02	1.240000e+01	124	-4.000000e-01	1.546000e+02	1.230000e+01	123	1.047782e+00	9.542694e-01	1.230000e+01	123	5.320823e-01	5.456731e-01	
1.250000e+01	125	-2.800000e+00	1.808000e+02	1.260000e+01	126	3.400000e+00	1.386000e+02	1.250000e+01	125	1.015730e+00	9.542694e-01	1.250000e+01	125	5.622236e-01	5.456731e-01	
1.270000e+01	127	5.800000e+00	1.692000e+02	1.280000e+01	128	-3	1.476000e+02	1.270000e+01	127	9.668571e-01	9.542694e-01	1.270000e+01	127	5.424675e-01	5.456731e-01	
1.290000e+01	129	1.200000e+00	175	13	130	8.000000e-01	161	1.290000e+01	129	9.931896e-01	9.542694e-01	1.290000e+01	129	5.225386e-01	5.456731e-01	
1.310000e+01	131	-8.600000e+00	1.806000e+02	1.320000e+01	132	-6.200000e+00	1.244000e+02	1.310000e+01	131	1.050000e+00	9.542694e-01	1.310000e+01	131	5.802969e-01	5.456731e-01	
1.330000e+01	133	2.780000e+01	1.520000e+01	1.340000e+01	134	4	1.534000e+02	1.330000e+01	133	3.534884e-01	3.897133e-01	1.330000e+01	133	2.189409e-01	1.074887e-01	
1.350000e+01	135	1.140000e+01	-2.200000e+00	1.360000e+01	136	6.400000e+00	1.386000e+02	1.350000e+01	135	-2.391304e-01	3.897133e-01	1.350000e+01	135	6.224628e-02	1.074887e-01	
1.370000e+01	137	2.940000e+01	2.780000e+01	1.380000e+01	138	8.000000e-01	1.254000e+02	1.370000e+01	137	4.860140e-01	3.897133e-01	1.370000e+01	137	3.132530e-01	1.074887e-01	
1.390000e+01	139	1.980000e+01	13	14	140	-2.200000e+00	1.482000e+02	1.390000e+01	139	3.963415e-01	3.897133e-01	1.390000e+01	139	1.812155e-01	1.074887e-01	
1.410000e+01	141	3.020000e+01	8.240000e+01	1.420000e+01	142	-1.600000e+00	161	1.410000e+01	141	7.317940e-01	9.542694e-01	1.410000e+01	141	4.115497e-01	5.456731e-01	
1.430000e+01	143	-2.200000e+00	182	1.440000e+01	144	5.200000e+00	148	1.430000e+01	143	1.012236e+00	9.542694e-01	1.430000e+01	143	5.485052e-01	5.456731e-01	
1.450000e+01	145	6.800000e+00	208	1.460000e+01	146	0	1.314000e+02	1.450000e+01	145	9.683426e-01	9.542694e-01	1.450000e+01	145	6.204506e-01	5.456731e-01	
1.470000e+01	147	-8.600000e+00	1.936000e+02	1.480000e+01	148	7	1.444000e+02	1.470000e+01	147	1.046486e+00	9.542694e-01	1.470000e+01	147	5.616272e-01	5.456731e-01	
1.490000e+01	149	5.400000e+00	178	15	150	3.200000e+00	163	1.490000e+01	149	9.705562e-01	9.542694e-01	1.490000e+01	149	5.294457e-01	5.456731e-01	
1.510000e+01	151	-2.200000e+00	171	1.520000e+01	152	4.400000e+00	1.504000e+02	1.510000e+01	151	1.013033e+00	9.542694e-01	1.510000e+01	151	5.288221e-01	5.456731e-01	
1.530000e+01	153	5.600000e+00	1.662000e+02	1.540000e+01	154	-2.000000e-01	1.396000e+02	1.530000e+01	153	9.674040e-01	9.542694e-01	1.530000e+01	153	5.517020e-01	5.456731e-01	
1.550000e+01	155	1	1.966000e+02	1.560000e+01	156	1.400000e+00	1.782000e+02	1.550000e+01	155	9.949393e-01	9.542694e-01	1.550000e+01	155	5.258116e-01	5.456731e-01	
1.570000e+01	157	-1.200000e+00	179	1.580000e+01	158	9.200000e+00	1.446000e+02	1.570000e+01	157	1.006749e+00	9.542694e-01	1.570000e+01	157	5.514888e-01	5.456731e-01	
1.590000e+01	159	-3.400000e+00	6.400000e+00	16	160	1.600000e+00	1.396000e+02	1.590000e+01	159	2.133333e+00	9.542694e-01	1.590000e+01	159	2.103787e-02	1.074887e-01	
1.610000e+01	161	1.200000e+00	7	1.620000e+01	162	8.800000e+00	1.462000e+02	1.610000e+01	161	8.536585e-01	9.542694e-01	1.610000e+01	161	5.310881e-02	1.074887e-01	
1.630000e+01	163	4.800000e+00	7.400000e+00	1.640000e+01	164	-6.000000e-01	1.466000e+02	1.630000e+01	163	6.065574e-01	9.542694e-01	1.630000e+01	163	7.682620e-02	1.074887e-01	
1.650000e+01	165	-6.000000e-01	14	1.660000e+01	166	4.600000e+00	1.382000e+02	1.650000e+01	165	1.044776e+00	9.542694e-01	1.650000e+01	165	8.839050e-02	1.074887e-01	
1.670000e+01	167	-5	5.200000e+00	1.680000e+01	168	4.400000e+00	1.252000e+02	1.670000e+01	167	2.600000e+01	9.542694e-01	1.670000e+01	167	1.594896e-03	1.074887e-01	
1.690000e+01	169	2.000000e-01	6.000000e-01	17	170	-4	1.338000e+02	1.690000e+01	169	7.500000e-01	9.542694e-01	1.690000e+01	169	5.943536e-03	1.074887e-01	
1.710000e+01	171	4.800000e+00	3.400000e+00	1.720000e+01	172	-1.400000e+00	23	1.710000e+01	171	4.146341e-01	3.897133e-01	1.710000e+01	171	2.628205e-01	1.074887e-01	
1.730000e+01	173	-8.400000e+00	1.120000e+01	1.740000e+01	174	2.800000e+00	99	1.730000e+01	173	4.000000e+00	3.897133e-01	1.730000e+01	173	2.750491e-02	1.074887e-01	
1.750000e+01	175	-6.400000e+00	-2	1.760000e+01	176	-1.200000e+00	1.194000e+02	1.750000e+01	175	2.380952e-01	3.897133e-01	1.750000e+01	175	-7.567568e-02	1.074887e-01	
1.770000e+01	177	4.200000e+00	-1	1.780000e+01	178	-1.200000e+00	1.416000e+02	1.770000e+01	177	-3.125000e-01	3.897133e-01	1.770000e+01	177	2.209945e-02	1.074887e-01	
1.790000e+01	179	6.400000e+00	-3.800000e+00	18	180	-1.400000e+00	31	1.790000e+01	179	-1.461538e+00	3.897133e-01	1.790000e+01	179	7.738095e-02	1.074887e-01	
1.810000e+01	181	2.400000e+00	1.800000e+00	1.820000e+01	182	1.800000e+00	7.200000e+00	1.810000e+01	181	4.285714e-01	3.897133e-01	1.810000e+01	181	3.684211e-01	1.074887e-01	
1.830000e+01	183	7.600000e+00	2.600000e+00	1.840000e+01	184	1.400000e+00	2.160000e+01	1.830000e+01	183	2.549020e-01	3.897133e-01	1.830000e+01	183	3.207547e-01	1.074887e-01	
1.850000e+01	185	5.400000e+00	5.800000e+00	1.860000e+01	186	4.000000e-01	1.568000e+02	1.850000e+01	185	5.178571e-01	3.897133e-01	1.850000e+01	185	6.666667e-02	1.074887e-01	
1.870000e+01	187	-1.200000e+00	4.200000e+00	1.880000e+01	188	6.600000e+00	1.376000e+02	1.870000e+01	187	1.400000e+00	3.897133e-01	1.870000e+01	187	2.133713e-02	1.074887e-01	
1.890000e+01	189	-5.400000e+00	13	19	190	1	1.426000e+02	1.890000e+01	189	1.710526e+00	3.897133e-01	1.890000e+01	189	5.059920e-02	1.074887e-01	
1.910000e+01	191	-7.800000e+00	4.400000e+00	1.920000e+01	192	3.200000e+00	1.264000e+02	1.910000e+01	191	-1.294118e+00	3.897133e-01	1.910000e+01	191	-2.764228e-02	1.074887e-01	
1.930000e+01	193	6	7.400000e+00	1.940000e+01	194	-1.400000e+00	1.344000e+02	1.930000e+01	193	5.522388e-01	3.897133e-01	1.930000e+01	193	9.066306e-02	1.074887e-01	
1.950000e+01	195	3.800000e+00	1.320000e+01	1.960000e+01	196	2.800000e+00	1.242000e+02	1.950000e+01	195	7.764706e-01	9.542694e-01	1.950000e+01	195	1.203966e-01	1.074887e-01	
1.970000e+01	197	3.400000e+00	1	1.980000e+01	198	5.600000e+00	1.416000e+02	1.970000e+01	197	2.272727e-01	3.897133e-01	1.970000e+01	197	3.013699e-02	1.074887e-01	
1.990000e+01	199	1.600000e+00	1.140000e+01	20	200	2.200000e+00	125	1.990000e+01	199	8.769231e-01	9.542694e-01	1.990000e+01	199	9.420290e-02	1.074887e-01	
