time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
5.900000e+00	59	-3.200000e+00	-5.200000e+00	6	60	-2.800000e+00	-3	5.900000e+00	59	6.190476e-01	4.424278e-01	5.900000e+00	59	7.368421e-01	6.595382e-01	
6.100000e+00	61	-3.600000e+00	8.800000e+00	6.200000e+00	62	-2.800000e+00	2.800000e+00	6.100000e+00	61	1.692308e+00	4.424278e-01	6.100000e+00	61	6.500000e-01	6.595382e-01	
6.300000e+00	63	-3.200000e+00	1.800000e+00	6.400000e+00	64	1.800000e+00	6.800000e+00	6.300000e+00	63	-1.285714e+00	4.424278e-01	6.300000e+00	63	-2.592593e-01	6.595382e-01	
6.500000e+00	65	1.860000e+01	2.400000e+00	6.600000e+00	66	-1	6	6.500000e+00	65	1.142857e-01	4.424278e-01	6.500000e+00	65	7.777778e-01	6.595382e-01	
6.700000e+00	67	1.780000e+01	7.200000e+00	6.800000e+00	68	-6.200000e+00	2.400000e+00	6.700000e+00	67	2.880000e-01	4.424278e-01	6.700000e+00	67	9.124088e-01	6.595382e-01	
6.900000e+00	69	-7.400000e+00	-5.400000e+00	7	70	5	-7.600000e+00	6.900000e+00	69	4.218750e-01	4.424278e-01	6.900000e+00	69	6.274510e-01	6.595382e-01	
7.100000e+00	71	4.600000e+00	5.800000e+00	7.200000e+00	72	-4.200000e+00	2.800000e+00	7.100000e+00	71	5.576923e-01	4.424278e-01	7.100000e+00	71	7.878788e-01	6.595382e-01	
7.300000e+00	73	5	9	7.400000e+00	74	-1.600000e+00	-3.200000e+00	7.300000e+00	73	6.428571e-01	4.424278e-01	7.300000e+00	73	1.296296e+00	6.595382e-01	
7.500000e+00	75	-1	5.200000e+00	7.600000e+00	76	2.200000e+00	-6.000000e-01	7.500000e+00	75	1.238095e+00	4.424278e-01	7.500000e+00	75	1.166667e+00	6.595382e-01	
7.700000e+00	77	7.200000e+00	9.800000e+00	7.800000e+00	78	3.200000e+00	7.600000e+00	7.700000e+00	77	5.764706e-01	4.424278e-01	7.700000e+00	77	6.910569e-01	6.595382e-01	
7.900000e+00	79	3	-8.000000e-01	8	80	1.800000e+00	4.200000e+00	7.900000e+00	79	-3.636364e-01	4.424278e-01	7.900000e+00	79	3.437500e-01	6.595382e-01	
8.100000e+00	81	1.180000e+01	1.040000e+01	8.200000e+00	82	4.600000e+00	8	8.100000e+00	81	4.684685e-01	4.424278e-01	8.100000e+00	81	7.350993e-01	6.595382e-01	
8.300000e+00	83	1.740000e+01	-1.200000e+00	8.400000e+00	84	7	-1.800000e+00	8.300000e+00	83	-7.407407e-02	4.424278e-01	8.300000e+00	83	1.125000e+00	6.595382e-01	
8.500000e+00	85	2.000000e-01	-1	8.600000e+00	86	0	3.800000e+00	8.500000e+00	85	1.250000e+00	4.424278e-01	8.500000e+00	85	-2.666667e-01	6.595382e-01	
8.700000e+00	87	2.200000e+00	8.400000e+00	8.800000e+00	88	4	-3.400000e+00	8.700000e+00	87	7.924528e-01	4.424278e-01	8.700000e+00	87	1.472222e+00	6.595382e-01	
8.900000e+00	89	-8.000000e-01	-4.600000e+00	9	90	3.800000e+00	1.540000e+01	8.900000e+00	89	8.518519e-01	4.424278e-01	8.900000e+00	89	-5.400000e-01	6.595382e-01	
9.100000e+00	91	-1.600000e+00	4.000000e-01	9.200000e+00	92	-2.000000e-01	4.000000e-01	9.100000e+00	91	-3.333333e-01	4.424278e-01	9.100000e+00	91	1.500000e+00	6.595382e-01	
9.300000e+00	93	1.120000e+01	-2	9.400000e+00	94	4.600000e+00	1.540000e+01	9.300000e+00	93	-2.173913e-01	4.424278e-01	9.300000e+00	93	3.739837e-01	6.595382e-01	
9.500000e+00	95	-6.000000e-01	1.800000e+00	9.600000e+00	96	-2.400000e+00	-2.200000e+00	9.500000e+00	95	1.500000e+00	4.424278e-01	9.500000e+00	95	-1.200000e+00	6.595382e-01	
9.700000e+00	97	8.600000e+00	2.600000e+00	9.800000e+00	98	3	1.120000e+01	9.700000e+00	97	2.321429e-01	4.424278e-01	9.700000e+00	97	5.000000e-01	6.595382e-01	
9.900000e+00	99	1.400000e+00	1.420000e+01	10	100	6.000000e-01	12	9.900000e+00	99	9.102564e-01	4.424278e-01	9.900000e+00	99	5.652174e-01	6.595382e-01	
1.010000e+01	101	6.600000e+00	1.200000e+00	1.020000e+01	102	-6.400000e+00	-4.400000e+00	1.010000e+01	101	1.538462e-01	4.424278e-01	1.010000e+01	101	2.294118e+00	6.595382e-01	
1.030000e+01	103	1.240000e+01	5.800000e+00	1.040000e+01	104	8.000000e-01	-1.200000e+00	1.030000e+01	103	3.186813e-01	4.424278e-01	1.030000e+01	103	1.070588e+00	6.595382e-01	
1.050000e+01	105	5.400000e+00	6.400000e+00	1.060000e+01	106	-1.200000e+00	-1	1.050000e+01	105	5.423729e-01	4.424278e-01	1.050000e+01	105	1.092593e+00	6.595382e-01	
1.070000e+01	107	7.600000e+00	1.200000e+00	1.080000e+01	108	2.200000e+00	-3	1.070000e+01	107	1.363636e-01	4.424278e-01	1.070000e+01	107	1.517241e+00	6.595382e-01	
1.090000e+01	109	2	-3.200000e+00	11	110	-2.400000e+00	-4.600000e+00	1.090000e+01	109	2.666667e+00	4.424278e-01	1.090000e+01	109	2.068966e-01	6.595382e-01	
1.110000e+01	111	-6.000000e-01	-6.600000e+00	1.120000e+01	112	1.600000e+00	1.260000e+01	1.110000e+01	111	9.166667e-01	4.424278e-01	1.110000e+01	111	-1.333333e+00	6.595382e-01	
1.130000e+01	113	1.220000e+01	1.020000e+01	1.140000e+01	114	1.200000e+00	3	1.130000e+01	113	4.553571e-01	4.424278e-01	1.130000e+01	113	8.818898e-01	6.595382e-01	
1.150000e+01	115	8.000000e-01	-2.000000e-01	1.160000e+01	116	-6.000000e-01	-3.400000e+00	1.150000e+01	115	-3.333333e-01	4.424278e-01	1.150000e+01	115	-2.142857e-01	6.595382e-01	
1.170000e+01	117	1.600000e+00	-3	1.180000e+01	118	-3	-7	1.170000e+01	117	2.142857e+00	4.424278e-01	1.170000e+01	117	1.666667e-01	6.595382e-01	
1.190000e+01	119	-1.040000e+01	-1.800000e+00	12	120	-1.800000e+00	-4	1.190000e+01	119	1.475410e-01	4.424278e-01	1.190000e+01	119	7.530864e-01	6.595382e-01	
1.210000e+01	121	4.400000e+00	1.080000e+01	1.220000e+01	122	3.200000e+00	7.600000e+00	1.210000e+01	121	7.105263e-01	4.424278e-01	1.210000e+01	121	6.666667e-01	6.595382e-01	
1.230000e+01	123	-3.600000e+00	3	1.240000e+01	124	4.600000e+00	2	1.230000e+01	123	-5.000000e+00	4.424278e-01	1.230000e+01	123	-4.285714e-01	6.595382e-01	
1.250000e+01	125	9.600000e+00	1.760000e+01	1.260000e+01	126	9	7	1.250000e+01	125	6.470588e-01	4.424278e-01	1.250000e+01	125	7.953216e-01	6.595382e-01	
1.270000e+01	127	1.800000e+00	-4	1.280000e+01	128	-6.000000e-01	1.440000e+01	1.270000e+01	127	1.818182e+00	4.424278e-01	1.270000e+01	127	-1.803279e-01	6.595382e-01	
1.290000e+01	129	7.600000e+00	6.400000e+00	13	130	-1.800000e+00	3	1.290000e+01	129	4.571429e-01	4.424278e-01	1.290000e+01	129	8.235294e-01	6.595382e-01	
1.310000e+01	131	7.600000e+00	4.400000e+00	1.320000e+01	132	3.600000e+00	2.000000e-01	1.310000e+01	131	3.666667e-01	4.424278e-01	1.310000e+01	131	9.836066e-01	6.595382e-01	
1.330000e+01	133	2.600000e+00	-4	1.340000e+01	134	5.400000e+00	2.400000e+00	1.330000e+01	133	2.857143e+00	4.424278e-01	1.330000e+01	133	-1.400000e+00	6.595382e-01	
1.350000e+01	135	2.800000e+00	6	1.360000e+01	136	-5.600000e+00	-8	1.350000e+01	135	6.818182e-01	4.424278e-01	1.350000e+01	135	1.100000e+01	6.595382e-01	
1.370000e+01	137	5.800000e+00	-6.000000e-01	1.380000e+01	138	5	0	1.370000e+01	137	-1.153846e-01	4.424278e-01	1.370000e+01	137	1	6.595382e-01	
1.390000e+01	139	-2.600000e+00	-8.000000e-01	14	140	5.600000e+00	-1.200000e+00	1.390000e+01	139	2.352941e-01	4.424278e-01	1.390000e+01	139	7.391304e-01	6.595382e-01	
1.410000e+01	141	4.200000e+00	2.000000e-01	1.420000e+01	142	4.000000e-01	-3.600000e+00	1.410000e+01	141	4.545455e-02	4.424278e-01	1.410000e+01	141	5.500000e+00	6.595382e-01	
1.430000e+01	143	5	1.600000e+00	1.440000e+01	144	-4.000000e-01	-8.000000e-01	1.430000e+01	143	2.424242e-01	4.424278e-01	1.430000e+01	143	1.137931e+00	6.595382e-01	
1.450000e+01	145	1.200000e+00	-4.400000e+00	1.460000e+01	146	-1.800000e+00	-7.600000e+00	1.450000e+01	145	1.375000e+00	4.424278e-01	1.450000e+01	145	2.962963e-01	6.595382e-01	
1.470000e+01	147	9.200000e+00	1.160000e+01	1.480000e+01	148	-1.200000e+00	6.400000e+00	1.470000e+01	147	5.576923e-01	4.424278e-01	1.470000e+01	147	7.647059e-01	6.595382e-01	
1.490000e+01	149	0	-4.200000e+00	15	150	1	8.600000e+00	1.490000e+01	149	1	4.424278e-01	1.490000e+01	149	-9.545455e-01	6.595382e-01	
1.510000e+01	151	9.800000e+00	4.400000e+00	1.520000e+01	152	1.080000e+01	-3.400000e+00	1.510000e+01	151	3.098592e-01	4.424278e-01	1.510000e+01	151	1.314815e+00	6.595382e-01	
1.530000e+01	153	-1.540000e+01	7.600000e+00	1.540000e+01	154	7.200000e+00	7.200000e+00	1.530000e+01	153	-9.743590e-01	4.424278e-01	1.530000e+01	153	1.300000e+01	6.595382e-01	
1.550000e+01	155	9.400000e+00	-3.200000e+00	1.560000e+01	156	-1.800000e+00	3.200000e+00	1.550000e+01	155	-5.161290e-01	4.424278e-01	1.550000e+01	155	6.595745e-01	6.595382e-01	
1.570000e+01	157	2	-4	1.580000e+01	158	2.200000e+00	9.200000e+00	1.570000e+01	157	2	4.424278e-01	1.570000e+01	157	-2.777778e-01	6.595382e-01	
1.590000e+01	159	-4	2.000000e-01	16	160	5.400000e+00	3.200000e+00	1.590000e+01	159	-5.263158e-02	4.424278e-01	1.590000e+01	159	6.333333e+00	6.595382e-01	
1.610000e+01	161	-3.800000e+00	-2	1.620000e+01	162	7.400000e+00	6.000000e-01	1.610000e+01	161	3.448276e-01	4.424278e-01	1.610000e+01	161	1.115385e+00	6.595382e-01	
1.630000e+01	163	-2.800000e+00	7	1.640000e+01	164	6.000000e-01	-5.400000e+00	1.630000e+01	163	1.666667e+00	4.424278e-01	1.630000e+01	163	-3.500000e+00	6.595382e-01	
1.650000e+01	165	1.380000e+01	2.600000e+00	1.660000e+01	166	5.800000e+00	-1.800000e+00	1.650000e+01	165	1.585366e-01	4.424278e-01	1.650000e+01	165	1.123288e+00	6.595382e-01	
1.670000e+01	167	1.660000e+01	4.600000e+00	1.680000e+01	168	1	1.800000e+00	1.670000e+01	167	2.169811e-01	4.424278e-01	1.670000e+01	167	9.217391e-01	6.595382e-01	
1.690000e+01	169	2.800000e+00	-7.400000e+00	17	170	2	4.600000e+00	1.690000e+01	169	1.608696e+00	4.424278e-01	1.690000e+01	169	Inf	6.595382e-01	
1.710000e+01	171	1.380000e+01	6.600000e+00	1.720000e+01	172	1.200000e+00	7.800000e+00	1.710000e+01	171	3.235294e-01	4.424278e-01	1.710000e+01	171	7.234043e-01	6.595382e-01	
1.730000e+01	173	2.800000e+00	8.200000e+00	1.740000e+01	174	-1.200000e+00	2.200000e+00	1.730000e+01	173	7.454545e-01	4.424278e-01	1.730000e+01	173	8.333333e-01	6.595382e-01	
1.750000e+01	175	8.800000e+00	-2.400000e+00	1.760000e+01	176	4.000000e-01	12	1.750000e+01	175	-3.750000e-01	4.424278e-01	1.750000e+01	175	3.478261e-01	6.595382e-01	
1.770000e+01	177	2.800000e+00	-8.800000e+00	1.780000e+01	178	-1.400000e+00	-6.800000e+00	1.770000e+01	177	1.466667e+00	4.424278e-01	1.770000e+01	177	4.687500e-01	6.595382e-01	
1.790000e+01	179	1.060000e+01	-4.400000e+00	18	180	1	4.600000e+00	1.790000e+01	179	-7.096774e-01	4.424278e-01	1.790000e+01	179	5.740741e-01	6.595382e-01	
1.810000e+01	181	6.600000e+00	1.380000e+01	1.820000e+01	182	-2.200000e+00	-2.800000e+00	1.810000e+01	181	6.764706e-01	4.424278e-01	1.810000e+01	181	1.159091e+00	6.595382e-01	
1.830000e+01	183	7.800000e+00	-4.800000e+00	1.840000e+01	184	-1.400000e+00	8.200000e+00	1.830000e+01	183	-1.600000e+00	4.424278e-01	1.830000e+01	183	2.678571e-01	6.595382e-01	
1.850000e+01	185	1.260000e+01	1.060000e+01	1.860000e+01	186	-6.000000e-01	-1.080000e+01	1.850000e+01	185	4.568966e-01	4.424278e-01	1.850000e+01	185	1.870968e+00	6.595382e-01	
1.870000e+01	187	-2.800000e+00	1.180000e+01	1.880000e+01	188	-3.200000e+00	-7.200000e+00	1.870000e+01	187	1.311111e+00	4.424278e-01	1.870000e+01	187	5.000000e+00	6.595382e-01	
1.890000e+01	189	4.400000e+00	6.600000e+00	19	190	-1.200000e+00	5.800000e+00	1.890000e+01	189	6.000000e-01	4.424278e-01	1.890000e+01	189	6.547619e-01	6.595382e-01	
1.910000e+01	191	4.600000e+00	6.200000e+00	1.920000e+01	192	2	-1.020000e+01	1.910000e+01	191	5.740741e-01	4.424278e-01	1.910000e+01	191	1.800000e+01	6.595382e-01	
1.930000e+01	193	1.220000e+01	8.800000e+00	1.940000e+01	194	3.200000e+00	1.200000e+00	1.930000e+01	193	4.190476e-01	4.424278e-01	1.930000e+01	193	9.459459e-01	6.595382e-01	
1.950000e+01	195	3.600000e+00	4.800000e+00	1.960000e+01	196	-6	7.400000e+00	1.950000e+01	195	5.714286e-01	4.424278e-01	1.950000e+01	195	5.316456e-01	6.595382e-01	
1.970000e+01	197	1.160000e+01	3.200000e+00	1.980000e+01	198	8.000000e-01	-3.200000e+00	1.970000e+01	197	2.162162e-01	4.424278e-01	1.970000e+01	197	1.275862e+00	6.595382e-01	
1.990000e+01	199	3.800000e+00	-3.800000e+00	20	200	1	3.200000e+00	1.990000e+01	199	Inf	4.424278e-01	1.990000e+01	199	0	6.595382e-01	
