time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
9.500000e+00	95	7.620000e+01	17	9.600000e+00	96	1.320000e+01	157	9.500000e+00	95	1.824034e-01	2.408363e-01	9.500000e+00	95	3.725020e-01	4.898537e-01	
9.700000e+00	97	16	4.400000e+00	9.800000e+00	98	8.200000e+00	1.422000e+02	9.700000e+00	97	2.156863e-01	2.408363e-01	9.700000e+00	97	1.254613e-01	4.898537e-01	
9.900000e+00	99	7.040000e+01	8.800000e+00	10	100	1.200000e+00	5.240000e+01	9.900000e+00	99	1.111111e-01	2.408363e-01	9.900000e+00	99	6.018237e-01	4.898537e-01	
1.010000e+01	101	8.640000e+01	26	1.020000e+01	102	-1.800000e+00	1.504000e+02	1.010000e+01	101	2.313167e-01	2.408363e-01	1.010000e+01	101	4.277017e-01	4.898537e-01	
1.030000e+01	103	83	3.440000e+01	1.040000e+01	104	5	1.384000e+02	1.030000e+01	103	2.930153e-01	2.408363e-01	1.030000e+01	103	4.589523e-01	4.898537e-01	
1.050000e+01	105	6.480000e+01	3.280000e+01	1.060000e+01	106	2	1.364000e+02	1.050000e+01	105	3.360656e-01	2.408363e-01	1.050000e+01	105	4.170940e-01	4.898537e-01	
1.070000e+01	107	1.066000e+02	3.120000e+01	1.080000e+01	108	5.200000e+00	1.136000e+02	1.070000e+01	107	2.264151e-01	2.408363e-01	1.070000e+01	107	5.481305e-01	4.898537e-01	
1.090000e+01	109	9.620000e+01	40	11	110	-4.200000e+00	1.382000e+02	1.090000e+01	109	2.936858e-01	2.408363e-01	1.090000e+01	109	4.963557e-01	4.898537e-01	
1.110000e+01	111	8.940000e+01	17	1.120000e+01	112	4.600000e+00	11	1.110000e+01	111	1.597744e-01	2.408363e-01	1.110000e+01	111	9.063032e-01	4.898537e-01	
1.130000e+01	113	8.560000e+01	8.800000e+00	1.140000e+01	114	-3.600000e+00	3.940000e+01	1.130000e+01	113	9.322034e-02	2.408363e-01	1.130000e+01	113	7.055306e-01	4.898537e-01	
1.150000e+01	115	7.640000e+01	1.820000e+01	1.160000e+01	116	4.000000e-01	1.316000e+02	1.150000e+01	115	1.923890e-01	2.408363e-01	1.150000e+01	115	4.182140e-01	4.898537e-01	
1.170000e+01	117	1.068000e+02	1.440000e+01	1.180000e+01	118	3	1.336000e+02	1.170000e+01	117	1.188119e-01	2.408363e-01	1.170000e+01	117	4.756672e-01	4.898537e-01	
1.190000e+01	119	8.240000e+01	1.980000e+01	12	120	-2.600000e+00	1.244000e+02	1.190000e+01	119	1.937378e-01	2.408363e-01	1.190000e+01	119	4.510150e-01	4.898537e-01	
1.210000e+01	121	8.260000e+01	2.320000e+01	1.220000e+01	122	3.600000e+00	1.244000e+02	1.210000e+01	121	2.192817e-01	2.408363e-01	1.210000e+01	121	4.596003e-01	4.898537e-01	
1.230000e+01	123	1.044000e+02	36	1.240000e+01	124	1	1.648000e+02	1.230000e+01	123	2.564103e-01	2.408363e-01	1.230000e+01	123	4.600262e-01	4.898537e-01	
1.250000e+01	125	55	7.580000e+01	1.260000e+01	126	8.000000e-01	1.524000e+02	1.250000e+01	125	5.795107e-01	2.408363e-01	1.250000e+01	125	4.618644e-01	4.898537e-01	
1.270000e+01	127	-1.120000e+01	1.846000e+02	1.280000e+01	128	2.800000e+00	1.562000e+02	1.270000e+01	127	1.064591e+00	9.778389e-01	1.270000e+01	127	5.260922e-01	4.898537e-01	
1.290000e+01	129	7	188	13	130	-1.200000e+00	1.366000e+02	1.290000e+01	129	9.641026e-01	9.778389e-01	1.290000e+01	129	5.880579e-01	4.898537e-01	
1.310000e+01	131	-5.400000e+00	1.918000e+02	1.320000e+01	132	-4.000000e-01	1.422000e+02	1.310000e+01	131	1.028970e+00	9.778389e-01	1.310000e+01	131	5.672550e-01	4.898537e-01	
1.330000e+01	133	2.400000e+00	203	1.340000e+01	134	-4.600000e+00	1.326000e+02	1.330000e+01	133	9.883155e-01	9.778389e-01	1.330000e+01	133	6.076923e-01	4.898537e-01	
1.350000e+01	135	1.560000e+01	1.776000e+02	1.360000e+01	136	1.400000e+00	1.472000e+02	1.350000e+01	135	9.192547e-01	9.778389e-01	1.350000e+01	135	5.675676e-01	4.898537e-01	
1.370000e+01	137	-5.800000e+00	1.656000e+02	1.380000e+01	138	-1.800000e+00	1.216000e+02	1.370000e+01	137	1.036295e+00	9.778389e-01	1.370000e+01	137	5.678749e-01	4.898537e-01	
1.390000e+01	139	2.600000e+00	1.806000e+02	14	140	1.800000e+00	1.366000e+02	1.390000e+01	139	9.858079e-01	9.778389e-01	1.390000e+01	139	5.728580e-01	4.898537e-01	
1.410000e+01	141	1.880000e+01	1.116000e+02	1.420000e+01	142	-6	1.156000e+02	1.410000e+01	141	8.558282e-01	9.778389e-01	1.410000e+01	141	5.300813e-01	4.898537e-01	
1.430000e+01	143	5.600000e+00	172	1.440000e+01	144	7.800000e+00	1.266000e+02	1.430000e+01	143	9.684685e-01	9.778389e-01	1.430000e+01	143	5.838264e-01	4.898537e-01	
1.450000e+01	145	-2	194	1.460000e+01	146	-1.600000e+00	1.408000e+02	1.450000e+01	145	1.010417e+00	9.778389e-01	1.450000e+01	145	5.769231e-01	4.898537e-01	
1.470000e+01	147	11	180	1.480000e+01	148	4	1.566000e+02	1.470000e+01	147	9.424084e-01	9.778389e-01	1.470000e+01	147	5.494822e-01	4.898537e-01	
1.490000e+01	149	-9.200000e+00	183	15	150	-2.000000e-01	131	1.490000e+01	149	1.052934e+00	9.778389e-01	1.490000e+01	149	5.702100e-01	4.898537e-01	
1.510000e+01	151	-3.600000e+00	181	1.520000e+01	152	-6.000000e-01	1.526000e+02	1.510000e+01	151	1.020293e+00	9.778389e-01	1.510000e+01	151	5.375758e-01	4.898537e-01	
1.530000e+01	153	5.200000e+00	1.536000e+02	1.540000e+01	154	8.000000e-01	1.276000e+02	1.530000e+01	153	9.672544e-01	9.778389e-01	1.530000e+01	153	5.544693e-01	4.898537e-01	
1.550000e+01	155	-3.200000e+00	1.858000e+02	1.560000e+01	156	6.000000e-01	1.374000e+02	1.550000e+01	155	1.017525e+00	9.778389e-01	1.550000e+01	155	5.706250e-01	4.898537e-01	
1.570000e+01	157	-1.240000e+01	155	1.580000e+01	158	-1.200000e+00	1.688000e+02	1.570000e+01	157	1.086957e+00	9.778389e-01	1.570000e+01	157	4.579319e-01	4.898537e-01	
1.590000e+01	159	3.800000e+00	152	16	160	-4.800000e+00	1.312000e+02	1.590000e+01	159	9.756098e-01	9.778389e-01	1.590000e+01	159	5.428571e-01	4.898537e-01	
1.610000e+01	161	1.400000e+00	1.904000e+02	1.620000e+01	162	2.000000e-01	1.504000e+02	1.610000e+01	161	9.927007e-01	9.778389e-01	1.610000e+01	161	5.604909e-01	4.898537e-01	
1.630000e+01	163	5	1.802000e+02	1.640000e+01	164	-2.000000e-01	132	1.630000e+01	163	9.730022e-01	9.778389e-01	1.630000e+01	163	5.838588e-01	4.898537e-01	
1.650000e+01	165	8.000000e-01	181	1.660000e+01	166	2.400000e+00	1.096000e+02	1.650000e+01	165	9.955996e-01	9.778389e-01	1.650000e+01	165	6.238847e-01	4.898537e-01	
1.670000e+01	167	1.160000e+01	1.882000e+02	1.680000e+01	168	3.600000e+00	1.216000e+02	1.670000e+01	167	9.419419e-01	9.778389e-01	1.670000e+01	167	6.216553e-01	4.898537e-01	
1.690000e+01	169	1.800000e+00	1.846000e+02	17	170	-3.800000e+00	1.508000e+02	1.690000e+01	169	9.903433e-01	9.778389e-01	1.690000e+01	169	5.527877e-01	4.898537e-01	
1.710000e+01	171	2.600000e+00	173	1.720000e+01	172	1.600000e+00	146	1.710000e+01	171	9.851936e-01	9.778389e-01	1.710000e+01	171	5.460199e-01	4.898537e-01	
1.730000e+01	173	-1.140000e+01	1.826000e+02	1.740000e+01	174	7	1.206000e+02	1.730000e+01	173	1.066589e+00	9.778389e-01	1.730000e+01	173	5.867032e-01	4.898537e-01	
1.750000e+01	175	-7	1.762000e+02	1.760000e+01	176	-1	1.464000e+02	1.750000e+01	175	1.041371e+00	9.778389e-01	1.750000e+01	175	5.361217e-01	4.898537e-01	
1.770000e+01	177	23	1.472000e+02	1.780000e+01	178	8.800000e+00	1.692000e+02	1.770000e+01	177	8.648649e-01	9.778389e-01	1.770000e+01	177	5.014732e-01	4.898537e-01	
1.790000e+01	179	5.520000e+01	8.160000e+01	18	180	2.600000e+00	1.176000e+02	1.790000e+01	179	5.964912e-01	2.408363e-01	1.790000e+01	179	5.377358e-01	4.898537e-01	
1.810000e+01	181	9.240000e+01	8	1.820000e+01	182	4.600000e+00	126	1.810000e+01	181	7.968127e-02	2.408363e-01	1.810000e+01	181	4.434629e-01	4.898537e-01	
1.830000e+01	183	9.780000e+01	1.980000e+01	1.840000e+01	184	1	1.174000e+02	1.830000e+01	183	1.683673e-01	2.408363e-01	1.830000e+01	183	5.004255e-01	4.898537e-01	
1.850000e+01	185	8.060000e+01	3.140000e+01	1.860000e+01	186	3.400000e+00	1.496000e+02	1.850000e+01	185	2.803571e-01	2.408363e-01	1.850000e+01	185	4.281346e-01	4.898537e-01	
1.870000e+01	187	9.920000e+01	1.140000e+01	1.880000e+01	188	3.600000e+00	8.340000e+01	1.870000e+01	187	1.030741e-01	2.408363e-01	1.870000e+01	187	5.701031e-01	4.898537e-01	
1.890000e+01	189	1.302000e+02	25	19	190	3.600000e+00	1.216000e+02	1.890000e+01	189	1.610825e-01	2.408363e-01	1.890000e+01	189	5.606936e-01	4.898537e-01	
1.910000e+01	191	8.460000e+01	2.140000e+01	1.920000e+01	192	-4.000000e-01	1.538000e+02	1.910000e+01	191	2.018868e-01	2.408363e-01	1.910000e+01	191	4.080062e-01	4.898537e-01	
1.930000e+01	193	7.140000e+01	1.920000e+01	1.940000e+01	194	-3.400000e+00	1.314000e+02	1.930000e+01	193	2.119205e-01	2.408363e-01	1.930000e+01	193	4.081081e-01	4.898537e-01	
1.950000e+01	195	9.440000e+01	34	1.960000e+01	196	1.600000e+00	152	1.950000e+01	195	2.647975e-01	2.408363e-01	1.950000e+01	195	4.579173e-01	4.898537e-01	
1.970000e+01	197	8.220000e+01	2.540000e+01	1.980000e+01	198	-3.600000e+00	149	1.970000e+01	197	2.360595e-01	2.408363e-01	1.970000e+01	197	4.193297e-01	4.898537e-01	
1.990000e+01	199	95	2.240000e+01	20	200	-1.200000e+00	1.622000e+02	1.990000e+01	199	1.908007e-01	2.408363e-01	1.990000e+01	199	4.198856e-01	4.898537e-01	
