time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
5.500000e+00	55	11	-1.400000e+00	5.600000e+00	56	-4.000000e-01	-6.000000e-01	5.500000e+00	55	-1.458333e-01	4.611158e-01	5.500000e+00	55	1.066667e+00	4.922365e-01	
5.700000e+00	57	1.400000e+00	8.000000e-01	5.800000e+00	58	1.600000e+00	3	5.700000e+00	57	3.636364e-01	4.611158e-01	5.700000e+00	57	4.230769e-01	4.922365e-01	
5.900000e+00	59	2.600000e+00	-2.800000e+00	6	60	1.200000e+00	-4.600000e+00	5.900000e+00	59	1.400000e+01	4.611158e-01	5.900000e+00	59	4.166667e-02	4.922365e-01	
6.100000e+00	61	3.400000e+00	3	6.200000e+00	62	8.000000e-01	-3.600000e+00	6.100000e+00	61	4.687500e-01	4.611158e-01	6.100000e+00	61	2.285714e+00	4.922365e-01	
6.300000e+00	63	1.800000e+00	5.400000e+00	6.400000e+00	64	-3.200000e+00	3.200000e+00	6.300000e+00	63	7.500000e-01	4.611158e-01	6.300000e+00	63	6.923077e-01	4.922365e-01	
6.500000e+00	65	4.800000e+00	6.200000e+00	6.600000e+00	66	2	9.800000e+00	6.500000e+00	65	5.636364e-01	4.611158e-01	6.500000e+00	65	5.288462e-01	4.922365e-01	
6.700000e+00	67	-2.200000e+00	-3.200000e+00	6.800000e+00	68	-2.200000e+00	9.200000e+00	6.700000e+00	67	5.925926e-01	4.611158e-01	6.700000e+00	67	-1.421053e+00	4.922365e-01	
6.900000e+00	69	1.360000e+01	-2.000000e-01	7	70	4.400000e+00	-1.200000e+00	6.900000e+00	69	-1.492537e-02	4.611158e-01	6.900000e+00	69	1.098361e+00	4.922365e-01	
7.100000e+00	71	6.200000e+00	4.400000e+00	7.200000e+00	72	-8.000000e-01	-2.600000e+00	7.100000e+00	71	4.150943e-01	4.611158e-01	7.100000e+00	71	1.325000e+00	4.922365e-01	
7.300000e+00	73	1.800000e+00	-1.200000e+00	7.400000e+00	74	4.000000e-01	1.520000e+01	7.300000e+00	73	-2.000000e+00	4.611158e-01	7.300000e+00	73	3.797468e-02	4.922365e-01	
7.500000e+00	75	4.800000e+00	-7.600000e+00	7.600000e+00	76	2.600000e+00	5.200000e+00	7.500000e+00	75	2.714286e+00	4.611158e-01	7.500000e+00	75	-1.166667e+00	4.922365e-01	
7.700000e+00	77	2.600000e+00	0	7.800000e+00	78	3.600000e+00	4.600000e+00	7.700000e+00	77	0	4.611158e-01	7.700000e+00	77	3.611111e-01	4.922365e-01	
7.900000e+00	79	-6.400000e+00	-1.400000e+00	8	80	3.400000e+00	-2.200000e+00	7.900000e+00	79	1.794872e-01	4.611158e-01	7.900000e+00	79	7.800000e-01	4.922365e-01	
8.100000e+00	81	4	3.200000e+00	8.200000e+00	82	-2.400000e+00	-1.200000e+00	8.100000e+00	81	4.444444e-01	4.611158e-01	8.100000e+00	81	1.200000e+00	4.922365e-01	
8.300000e+00	83	14	2.000000e-01	8.400000e+00	84	4	1.820000e+01	8.300000e+00	83	1.408451e-02	4.611158e-01	8.300000e+00	83	4.382716e-01	4.922365e-01	
8.500000e+00	85	1.800000e+00	-2.600000e+00	8.600000e+00	86	3.600000e+00	7	8.500000e+00	85	3.250000e+00	4.611158e-01	8.500000e+00	85	-1.290323e-01	4.922365e-01	
8.700000e+00	87	-1.600000e+00	5.200000e+00	8.800000e+00	88	1.600000e+00	-1.120000e+01	8.700000e+00	87	1.444444e+00	4.611158e-01	8.700000e+00	87	-4.736842e-01	4.922365e-01	
8.900000e+00	89	4.400000e+00	5.200000e+00	9	90	1.080000e+01	-1.600000e+00	8.900000e+00	89	5.416667e-01	4.611158e-01	8.900000e+00	89	1.200000e+00	4.922365e-01	
9.100000e+00	91	-4.600000e+00	-3.200000e+00	9.200000e+00	92	3.800000e+00	11	9.100000e+00	91	4.102564e-01	4.611158e-01	9.100000e+00	91	-2.437500e+00	4.922365e-01	
9.300000e+00	93	6.000000e-01	9	9.400000e+00	94	6.000000e-01	-4.600000e+00	9.300000e+00	93	9.375000e-01	4.611158e-01	9.300000e+00	93	1.920000e+00	4.922365e-01	
9.500000e+00	95	1.800000e+00	1.200000e+00	9.600000e+00	96	6.400000e+00	1.600000e+00	9.500000e+00	95	4.000000e-01	4.611158e-01	9.500000e+00	95	6.521739e-01	4.922365e-01	
9.700000e+00	97	-7	9.400000e+00	9.800000e+00	98	0	7.200000e+00	9.700000e+00	97	3.916667e+00	4.611158e-01	9.700000e+00	97	2.500000e-01	4.922365e-01	
9.900000e+00	99	-6.000000e-01	4.200000e+00	10	100	4.400000e+00	2.400000e+00	9.900000e+00	99	1.166667e+00	4.611158e-01	9.900000e+00	99	6.000000e-01	4.922365e-01	
1.010000e+01	101	1.800000e+00	-5.800000e+00	1.020000e+01	102	1.180000e+01	3.400000e+00	1.010000e+01	101	1.450000e+00	4.611158e-01	1.010000e+01	101	6.666667e+00	4.922365e-01	
1.030000e+01	103	1.200000e+00	6.800000e+00	1.040000e+01	104	6.000000e-01	-2.600000e+00	1.030000e+01	103	8.500000e-01	4.611158e-01	1.030000e+01	103	1.481481e+00	4.922365e-01	
1.050000e+01	105	1.840000e+01	12	1.060000e+01	106	5.400000e+00	-2.400000e+00	1.050000e+01	105	3.947368e-01	4.611158e-01	1.050000e+01	105	1.085714e+00	4.922365e-01	
1.070000e+01	107	2.800000e+00	4	1.080000e+01	108	-2	-1.600000e+00	1.070000e+01	107	5.882353e-01	4.611158e-01	1.070000e+01	107	1.307692e+00	4.922365e-01	
1.090000e+01	109	1.420000e+01	4.400000e+00	11	110	3	1.180000e+01	1.090000e+01	109	2.365591e-01	4.611158e-01	1.090000e+01	109	6.118421e-01	4.922365e-01	
1.110000e+01	111	8.000000e-01	1.200000e+00	1.120000e+01	112	-5	1.020000e+01	1.110000e+01	111	6.000000e-01	4.611158e-01	1.110000e+01	111	1.639344e-01	4.922365e-01	
1.130000e+01	113	4.200000e+00	-5	1.140000e+01	114	6.600000e+00	-5.600000e+00	1.130000e+01	113	6.250000e+00	4.611158e-01	1.130000e+01	113	1.250000e-01	4.922365e-01	
1.150000e+01	115	-1.200000e+00	-3	1.160000e+01	116	3	-2.800000e+00	1.150000e+01	115	7.142857e-01	4.611158e-01	1.150000e+01	115	6.000000e-01	4.922365e-01	
1.170000e+01	117	7	1.400000e+00	1.180000e+01	118	2.200000e+00	1.280000e+01	1.170000e+01	117	1.666667e-01	4.611158e-01	1.170000e+01	117	3.962264e-01	4.922365e-01	
1.190000e+01	119	-6.000000e-01	7.200000e+00	12	120	7.800000e+00	1.060000e+01	1.190000e+01	119	1.090909e+00	4.611158e-01	1.190000e+01	119	3.837209e-01	4.922365e-01	
1.210000e+01	121	2.400000e+00	-2	1.220000e+01	122	-2.000000e-01	2.200000e+00	1.210000e+01	121	-5.000000e+00	4.611158e-01	1.210000e+01	121	1.538462e-01	4.922365e-01	
1.230000e+01	123	1.060000e+01	2.400000e+00	1.240000e+01	124	5.200000e+00	1.480000e+01	1.230000e+01	123	1.846154e-01	4.611158e-01	1.230000e+01	123	4.676259e-01	4.922365e-01	
1.250000e+01	125	-2.000000e-01	-2.400000e+00	1.260000e+01	126	4	3	1.250000e+01	125	9.230769e-01	4.611158e-01	1.250000e+01	125	-6.500000e+00	4.922365e-01	
1.270000e+01	127	2.200000e+00	-2.800000e+00	1.280000e+01	128	6.000000e-01	6.600000e+00	1.270000e+01	127	4.666667e+00	4.611158e-01	1.270000e+01	127	-1.000000e-01	4.922365e-01	
1.290000e+01	129	9.600000e+00	-7	13	130	8.200000e+00	-2.600000e+00	1.290000e+01	129	-2.692308e+00	4.611158e-01	1.290000e+01	129	Inf	4.922365e-01	
1.310000e+01	131	-1.200000e+00	6.400000e+00	1.320000e+01	132	3.400000e+00	0	1.310000e+01	131	1.230769e+00	4.611158e-01	1.310000e+01	131	1	4.922365e-01	
1.330000e+01	133	9	5.400000e+00	1.340000e+01	134	3.200000e+00	8.800000e+00	1.330000e+01	133	3.750000e-01	4.611158e-01	1.330000e+01	133	6.206897e-01	4.922365e-01	
1.350000e+01	135	1.280000e+01	-4	1.360000e+01	136	8.000000e-01	5.400000e+00	1.350000e+01	135	-4.545455e-01	4.611158e-01	1.350000e+01	135	6.197183e-01	4.922365e-01	
1.370000e+01	137	8.600000e+00	2.400000e+00	1.380000e+01	138	0	4.400000e+00	1.370000e+01	137	2.181818e-01	4.611158e-01	1.370000e+01	137	7.142857e-01	4.922365e-01	
1.390000e+01	139	-2.600000e+00	-3	14	140	4	2	1.390000e+01	139	5.357143e-01	4.611158e-01	1.390000e+01	139	1.555556e+00	4.922365e-01	
1.410000e+01	141	1.800000e+00	1.800000e+00	1.420000e+01	142	-4	6.600000e+00	1.410000e+01	141	5.000000e-01	4.611158e-01	1.410000e+01	141	3.529412e-01	4.922365e-01	
1.430000e+01	143	3.600000e+00	-2.000000e-01	1.440000e+01	144	3.800000e+00	-4	1.430000e+01	143	-5.882353e-02	4.611158e-01	1.430000e+01	143	-5.666667e+00	4.922365e-01	
1.450000e+01	145	8.400000e+00	4.400000e+00	1.460000e+01	146	8.200000e+00	2.600000e+00	1.450000e+01	145	3.437500e-01	4.611158e-01	1.450000e+01	145	8.311688e-01	4.922365e-01	
1.470000e+01	147	1.200000e+00	-1.400000e+00	1.480000e+01	148	1.200000e+00	1.060000e+01	1.470000e+01	147	7.000000e+00	4.611158e-01	1.470000e+01	147	-1.923077e-02	4.922365e-01	
1.490000e+01	149	4.000000e-01	3.400000e+00	15	150	5.600000e+00	1.360000e+01	1.490000e+01	149	8.947368e-01	4.611158e-01	1.490000e+01	149	2.183908e-01	4.922365e-01	
1.510000e+01	151	9.600000e+00	4	1.520000e+01	152	-1	1.600000e+00	1.510000e+01	151	2.941176e-01	4.611158e-01	1.510000e+01	151	8.947368e-01	4.922365e-01	
1.530000e+01	153	2.600000e+00	-9.800000e+00	1.540000e+01	154	3.400000e+00	4	1.530000e+01	153	1.361111e+00	4.611158e-01	1.530000e+01	153	2.250000e+00	4.922365e-01	
1.550000e+01	155	2.600000e+00	6.400000e+00	1.560000e+01	156	2.200000e+00	-4.800000e+00	1.550000e+01	155	7.111111e-01	4.611158e-01	1.550000e+01	155	2.142857e+00	4.922365e-01	
1.570000e+01	157	1.440000e+01	8.800000e+00	1.580000e+01	158	-8.000000e-01	1.060000e+01	1.570000e+01	157	3.793103e-01	4.611158e-01	1.570000e+01	157	6.863905e-01	4.922365e-01	
1.590000e+01	159	-2.200000e+00	8	16	160	4.000000e-01	-8.000000e-01	1.590000e+01	159	1.379310e+00	4.611158e-01	1.590000e+01	159	1.160000e+00	4.922365e-01	
1.610000e+01	161	1.640000e+01	2.400000e+00	1.620000e+01	162	5.200000e+00	11	1.610000e+01	161	1.276596e-01	4.611158e-01	1.610000e+01	161	6.308725e-01	4.922365e-01	
1.630000e+01	163	9.200000e+00	4.000000e-01	1.640000e+01	164	-3	-13	1.630000e+01	163	4.166667e-02	4.611158e-01	1.630000e+01	163	-2.823529e+00	4.922365e-01	
1.650000e+01	165	7	2	1.660000e+01	166	-4.000000e-01	5.600000e+00	1.650000e+01	165	2.222222e-01	4.611158e-01	1.650000e+01	165	6.164384e-01	4.922365e-01	
1.670000e+01	167	-1	-1.200000e+00	1.680000e+01	168	1.600000e+00	9.200000e+00	1.670000e+01	167	5.454545e-01	4.611158e-01	1.670000e+01	167	-3.142857e-01	4.922365e-01	
1.690000e+01	169	8	4.800000e+00	17	170	5.600000e+00	7.200000e+00	1.690000e+01	169	3.750000e-01	4.611158e-01	1.690000e+01	169	6.400000e-01	4.922365e-01	
1.710000e+01	171	5.800000e+00	4.000000e-01	1.720000e+01	172	1.600000e+00	5.200000e+00	1.710000e+01	171	6.451613e-02	4.611158e-01	1.710000e+01	171	5.438596e-01	4.922365e-01	
1.730000e+01	173	4.800000e+00	1.060000e+01	1.740000e+01	174	-4.200000e+00	-3.600000e+00	1.730000e+01	173	6.883117e-01	4.611158e-01	1.730000e+01	173	1.305085e+00	4.922365e-01	
1.750000e+01	175	-6.200000e+00	-1.600000e+00	1.760000e+01	176	8.000000e-01	9.600000e+00	1.750000e+01	175	2.051282e-01	4.611158e-01	1.750000e+01	175	-4.333333e+00	4.922365e-01	
1.770000e+01	177	-4.600000e+00	-3.400000e+00	1.780000e+01	178	-2.200000e+00	3.200000e+00	1.770000e+01	177	4.250000e-01	4.611158e-01	1.770000e+01	177	1.666667e+00	4.922365e-01	
1.790000e+01	179	8.800000e+00	8.200000e+00	18	180	-1.400000e+00	-1.600000e+00	1.790000e+01	179	4.823529e-01	4.611158e-01	1.790000e+01	179	1.103896e+00	4.922365e-01	
1.810000e+01	181	7.400000e+00	-7.600000e+00	1.820000e+01	182	3.200000e+00	-2.200000e+00	1.810000e+01	181	3.800000e+01	4.611158e-01	1.810000e+01	181	8.333333e-02	4.922365e-01	
1.830000e+01	183	6.000000e-01	1.160000e+01	1.840000e+01	184	2.800000e+00	-1	1.830000e+01	183	9.508197e-01	4.611158e-01	1.830000e+01	183	1.089286e+00	4.922365e-01	
1.850000e+01	185	1.220000e+01	-4.400000e+00	1.860000e+01	186	1.800000e+00	1.020000e+01	1.850000e+01	185	-5.641026e-01	4.611158e-01	1.850000e+01	185	4.333333e-01	4.922365e-01	
1.870000e+01	187	-2	1.200000e+00	1.880000e+01	188	3.200000e+00	8.800000e+00	1.870000e+01	187	-1.500000e+00	4.611158e-01	1.870000e+01	187	-1.000000e-01	4.922365e-01	
1.890000e+01	189	-4.800000e+00	7.200000e+00	19	190	6.000000e-01	9.400000e+00	1.890000e+01	189	3.000000e+00	4.611158e-01	1.890000e+01	189	2.033898e-01	4.922365e-01	
1.910000e+01	191	-2.800000e+00	5	1.920000e+01	192	-3.200000e+00	-6.600000e+00	1.910000e+01	191	2.272727e+00	4.611158e-01	1.910000e+01	191	-5.000000e-01	4.922365e-01	
1.930000e+01	193	5.600000e+00	6.400000e+00	1.940000e+01	194	1.200000e+00	-4.600000e+00	1.930000e+01	193	5.333333e-01	4.611158e-01	1.930000e+01	193	1.621622e+00	4.922365e-01	
1.950000e+01	195	5.800000e+00	7.400000e+00	1.960000e+01	196	-4.000000e-01	8.400000e+00	1.950000e+01	195	5.606061e-01	4.611158e-01	1.950000e+01	195	6.111111e-01	4.922365e-01	
1.970000e+01	197	6.800000e+00	-5	1.980000e+01	198	3.800000e+00	4.800000e+00	1.970000e+01	197	-2.777778e+00	4.611158e-01	1.970000e+01	197	2.727273e-01	4.922365e-01	
1.990000e+01	199	-2.000000e-01	3.600000e+00	20	200	5.200000e+00	5.400000e+00	1.990000e+01	199	1.058824e+00	4.611158e-01	1.990000e+01	199	3.863636e-01	4.922365e-01	
