time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
2.100000e+00	21	9.320000e+01	12	2.200000e+00	22	2.000000e-01	7.400000e+00	2.100000e+00	21	1.140684e-01	3.493264e-01	2.100000e+00	21	9.342806e-01	6.427837e-01	
2.300000e+00	23	1.044000e+02	1.140000e+01	2.400000e+00	24	-3.400000e+00	9.600000e+00	2.300000e+00	23	9.844560e-02	3.493264e-01	2.300000e+00	23	9.234450e-01	6.427837e-01	
2.500000e+00	25	1.176000e+02	2.600000e+00	2.600000e+00	26	5.400000e+00	5.600000e+00	2.500000e+00	25	2.163062e-02	3.493264e-01	2.500000e+00	25	9.554849e-01	6.427837e-01	
2.700000e+00	27	9.120000e+01	1.320000e+01	2.800000e+00	28	2.400000e+00	7.200000e+00	2.700000e+00	27	1.264368e-01	3.493264e-01	2.700000e+00	27	9.354839e-01	6.427837e-01	
2.900000e+00	29	1.132000e+02	9.600000e+00	3	30	8.000000e-01	10	2.900000e+00	29	7.817590e-02	3.493264e-01	2.900000e+00	29	9.246988e-01	6.427837e-01	
3.100000e+00	31	1.076000e+02	7.200000e+00	3.200000e+00	32	-1.400000e+00	4	3.100000e+00	31	6.271777e-02	3.493264e-01	3.100000e+00	31	9.663300e-01	6.427837e-01	
3.300000e+00	33	1.094000e+02	-8.000000e-01	3.400000e+00	34	6.400000e+00	4.200000e+00	3.300000e+00	33	-7.366483e-03	3.493264e-01	3.300000e+00	33	9.627660e-01	6.427837e-01	
3.500000e+00	35	1.268000e+02	7.400000e+00	3.600000e+00	36	4.000000e-01	-8.000000e-01	3.500000e+00	35	5.514158e-02	3.493264e-01	3.500000e+00	35	1.005997e+00	6.427837e-01	
3.700000e+00	37	9.920000e+01	2.600000e+00	3.800000e+00	38	0	-1.800000e+00	3.700000e+00	37	2.554028e-02	3.493264e-01	3.700000e+00	37	1.018000e+00	6.427837e-01	
3.900000e+00	39	111	3	4	40	-2.400000e+00	1	3.900000e+00	39	2.631579e-02	3.493264e-01	3.900000e+00	39	9.913043e-01	6.427837e-01	
4.100000e+00	41	8.380000e+01	1.400000e+00	4.200000e+00	42	-1	2.400000e+00	4.100000e+00	41	1.643192e-02	3.493264e-01	4.100000e+00	41	9.726027e-01	6.427837e-01	
4.300000e+00	43	14	6	4.400000e+00	44	1	4.000000e-01	4.300000e+00	43	3.000000e-01	3.493264e-01	4.300000e+00	43	9.803922e-01	6.427837e-01	
4.500000e+00	45	-3.200000e+00	-3	4.600000e+00	46	-4.000000e-01	-3.400000e+00	4.500000e+00	45	4.838710e-01	3.493264e-01	4.500000e+00	45	6.458333e-01	6.427837e-01	
4.700000e+00	47	-4.200000e+00	-2.600000e+00	4.800000e+00	48	8.400000e+00	7.800000e+00	4.700000e+00	47	3.823529e-01	3.493264e-01	4.700000e+00	47	-6.800000e+00	6.427837e-01	
4.900000e+00	49	-3.200000e+00	3	5	50	-7	-1.400000e+00	4.900000e+00	49	-1.500000e+01	3.493264e-01	4.900000e+00	49	1.250000e-01	6.427837e-01	
5.100000e+00	51	-4.000000e-01	9.400000e+00	5.200000e+00	52	1	8.600000e+00	5.100000e+00	51	1.044444e+00	3.493264e-01	5.100000e+00	51	5.113636e-01	6.427837e-01	
5.300000e+00	53	-9.400000e+00	8.000000e-01	5.400000e+00	54	-1	2.000000e-01	5.300000e+00	53	-9.302326e-02	3.493264e-01	5.300000e+00	53	1.023810e+00	6.427837e-01	
5.500000e+00	55	4.200000e+00	-4.200000e+00	5.600000e+00	56	5.600000e+00	-4.000000e-01	5.500000e+00	55	Inf	3.493264e-01	5.500000e+00	55	0	6.427837e-01	
5.700000e+00	57	8.400000e+00	-2	5.800000e+00	58	2.000000e-01	8.800000e+00	5.700000e+00	57	-3.125000e-01	3.493264e-01	5.700000e+00	57	4.210526e-01	6.427837e-01	
5.900000e+00	59	5.600000e+00	-4.600000e+00	6	60	2	-4	5.900000e+00	59	-4.600000e+00	3.493264e-01	5.900000e+00	59	-3.333333e-01	6.427837e-01	
6.100000e+00	61	1.020000e+01	7	6.200000e+00	62	1.200000e+00	-2.000000e-01	6.100000e+00	61	4.069767e-01	3.493264e-01	6.100000e+00	61	1.011765e+00	6.427837e-01	
6.300000e+00	63	-4	-8.000000e-01	6.400000e+00	64	-7.400000e+00	14	6.300000e+00	63	1.666667e-01	3.493264e-01	6.300000e+00	63	-5.217391e-01	6.427837e-01	
6.500000e+00	65	1.320000e+01	2	6.600000e+00	66	1.200000e+00	2	6.500000e+00	65	1.315789e-01	3.493264e-01	6.500000e+00	65	8.837209e-01	6.427837e-01	
6.700000e+00	67	16	3	6.800000e+00	68	-4.000000e-01	-6.800000e+00	6.700000e+00	67	1.578947e-01	3.493264e-01	6.700000e+00	67	1.557377e+00	6.427837e-01	
6.900000e+00	69	1.780000e+01	-5.400000e+00	7	70	4.000000e-01	-1.200000e+00	6.900000e+00	69	-4.354839e-01	3.493264e-01	6.900000e+00	69	1.107143e+00	6.427837e-01	
7.100000e+00	71	8.000000e-01	-5.800000e+00	7.200000e+00	72	12	1.680000e+01	7.100000e+00	71	1.160000e+00	3.493264e-01	7.100000e+00	71	-4.237288e-01	6.427837e-01	
7.300000e+00	73	-3	-3.600000e+00	7.400000e+00	74	2.000000e-01	3.800000e+00	7.300000e+00	73	5.454545e-01	3.493264e-01	7.300000e+00	73	2.357143e+00	6.427837e-01	
7.500000e+00	75	6.400000e+00	-5.200000e+00	7.600000e+00	76	-2.600000e+00	6	7.500000e+00	75	-4.333333e+00	3.493264e-01	7.500000e+00	75	1.666667e-01	6.427837e-01	
7.700000e+00	77	-4.600000e+00	6	7.800000e+00	78	7	-8.600000e+00	7.700000e+00	77	4.285714e+00	3.493264e-01	7.700000e+00	77	-1.944444e-01	6.427837e-01	
7.900000e+00	79	-1.120000e+01	2.200000e+00	8	80	1	8.400000e+00	7.900000e+00	79	-2.444444e-01	3.493264e-01	7.900000e+00	79	1.500000e+01	6.427837e-01	
8.100000e+00	81	5.400000e+00	2.800000e+00	8.200000e+00	82	9	2.400000e+00	8.100000e+00	81	3.414634e-01	3.493264e-01	8.100000e+00	81	7.735849e-01	6.427837e-01	
8.300000e+00	83	-3	6	8.400000e+00	84	8.000000e-01	8.000000e-01	8.300000e+00	83	2	3.493264e-01	8.300000e+00	83	7.894737e-01	6.427837e-01	
8.500000e+00	85	5.400000e+00	2.200000e+00	8.600000e+00	86	-2.000000e-01	-8.800000e+00	8.500000e+00	85	2.894737e-01	3.493264e-01	8.500000e+00	85	-6.333333e+00	6.427837e-01	
8.700000e+00	87	-2.200000e+00	3.200000e+00	8.800000e+00	88	-3.200000e+00	5	8.700000e+00	87	3.200000e+00	3.493264e-01	8.700000e+00	87	1.666667e-01	6.427837e-01	
8.900000e+00	89	8.000000e-01	6.600000e+00	9	90	2.000000e-01	7.800000e+00	8.900000e+00	89	8.918919e-01	3.493264e-01	8.900000e+00	89	4.868421e-01	6.427837e-01	
9.100000e+00	91	1.380000e+01	4.000000e-01	9.200000e+00	92	4	-1.400000e+00	9.100000e+00	91	2.816901e-02	3.493264e-01	9.100000e+00	91	1.109375e+00	6.427837e-01	
9.300000e+00	93	7.400000e+00	4.000000e-01	9.400000e+00	94	6.000000e-01	2.800000e+00	9.300000e+00	93	5.128205e-02	3.493264e-01	9.300000e+00	93	7.358491e-01	6.427837e-01	
9.500000e+00	95	1.840000e+01	-1	9.600000e+00	96	-6.000000e-01	-8.000000e-01	9.500000e+00	95	-5.747126e-02	3.493264e-01	9.500000e+00	95	1.048193e+00	6.427837e-01	
9.700000e+00	97	-6.000000e-01	4	9.800000e+00	98	-3	-7.400000e+00	9.700000e+00	97	1.176471e+00	3.493264e-01	9.700000e+00	97	-8.500000e-01	6.427837e-01	
9.900000e+00	99	-1.020000e+01	3.800000e+00	10	100	1.420000e+01	9.400000e+00	9.900000e+00	99	-5.937500e-01	3.493264e-01	9.900000e+00	99	-2.133333e+00	6.427837e-01	
1.010000e+01	101	7.600000e+00	1.800000e+00	1.020000e+01	102	-2.800000e+00	9.400000e+00	1.010000e+01	101	1.914894e-01	3.493264e-01	1.010000e+01	101	5.000000e-01	6.427837e-01	
1.030000e+01	103	-1.800000e+00	-4.000000e-01	1.040000e+01	104	1.400000e+00	-8	1.030000e+01	103	1.818182e-01	3.493264e-01	1.030000e+01	103	2.156863e-01	6.427837e-01	
1.050000e+01	105	-2.000000e-01	2.800000e+00	1.060000e+01	106	-1.600000e+00	2.000000e-01	1.050000e+01	105	1.076923e+00	3.493264e-01	1.050000e+01	105	9.285714e-01	6.427837e-01	
1.070000e+01	107	3.800000e+00	-6.000000e-01	1.080000e+01	108	0	2.200000e+00	1.070000e+01	107	-1.875000e-01	3.493264e-01	1.070000e+01	107	5.925926e-01	6.427837e-01	
1.090000e+01	109	1.460000e+01	-1.400000e+00	11	110	7.400000e+00	13	1.090000e+01	109	-1.060606e-01	3.493264e-01	1.090000e+01	109	5.038168e-01	6.427837e-01	
1.110000e+01	111	-5.400000e+00	4.800000e+00	1.120000e+01	112	2.000000e-01	7.800000e+00	1.110000e+01	111	-8.000000e+00	3.493264e-01	1.110000e+01	111	-8.333333e-02	6.427837e-01	
1.130000e+01	113	-1.080000e+01	6.800000e+00	1.140000e+01	114	-3.800000e+00	7.400000e+00	1.130000e+01	113	-1.700000e+00	3.493264e-01	1.130000e+01	113	-1.176471e+00	6.427837e-01	
1.150000e+01	115	1	3.800000e+00	1.160000e+01	116	1.800000e+00	-5	1.150000e+01	115	7.916667e-01	3.493264e-01	1.150000e+01	115	-2.400000e+01	6.427837e-01	
1.170000e+01	117	1.060000e+01	3.400000e+00	1.180000e+01	118	-3.200000e+00	1.160000e+01	1.170000e+01	117	2.428571e-01	3.493264e-01	1.170000e+01	117	5.468750e-01	6.427837e-01	
1.190000e+01	119	-4	1.380000e+01	12	120	2.000000e-01	3.200000e+00	1.190000e+01	119	1.408163e+00	3.493264e-01	1.190000e+01	119	7.538462e-01	6.427837e-01	
1.210000e+01	121	8.200000e+00	-4.200000e+00	1.220000e+01	122	5.800000e+00	3.400000e+00	1.210000e+01	121	-1.050000e+00	3.493264e-01	1.210000e+01	121	5.405405e-01	6.427837e-01	
1.230000e+01	123	6.000000e-01	-6.000000e-01	1.240000e+01	124	-2.600000e+00	-1.400000e+00	1.230000e+01	123	Inf	3.493264e-01	1.230000e+01	123	0	6.427837e-01	
1.250000e+01	125	-4.800000e+00	0	1.260000e+01	126	-1	5	1.250000e+01	125	0	3.493264e-01	1.250000e+01	125	-2.400000e+01	6.427837e-01	
1.270000e+01	127	-5.600000e+00	-3.800000e+00	1.280000e+01	128	-1	3.200000e+00	1.270000e+01	127	4.042553e-01	3.493264e-01	1.270000e+01	127	1.516129e+00	6.427837e-01	
1.290000e+01	129	1.220000e+01	3.600000e+00	13	130	4.800000e+00	1.200000e+00	1.290000e+01	129	2.278481e-01	3.493264e-01	1.290000e+01	129	9.294118e-01	6.427837e-01	
1.310000e+01	131	6.000000e-01	-4.600000e+00	1.320000e+01	132	8.000000e-01	-6.000000e-01	1.310000e+01	131	1.150000e+00	3.493264e-01	1.310000e+01	131	8.695652e-01	6.427837e-01	
1.330000e+01	133	1.600000e+00	6.600000e+00	1.340000e+01	134	-1.200000e+00	7.600000e+00	1.330000e+01	133	8.048780e-01	3.493264e-01	1.330000e+01	133	5.189873e-01	6.427837e-01	
1.350000e+01	135	2	-1.200000e+00	1.360000e+01	136	4.400000e+00	-2.400000e+00	1.350000e+01	135	-1.500000e+00	3.493264e-01	1.350000e+01	135	-5.000000e-01	6.427837e-01	
1.370000e+01	137	-8.200000e+00	-2.800000e+00	1.380000e+01	138	-1.400000e+00	4	1.370000e+01	137	2.545455e-01	3.493264e-01	1.370000e+01	137	1.571429e+00	6.427837e-01	
1.390000e+01	139	-3.600000e+00	-6.000000e-01	14	140	6.400000e+00	-2.800000e+00	1.390000e+01	139	1.428571e-01	3.493264e-01	1.390000e+01	139	6.000000e-01	6.427837e-01	
1.410000e+01	141	1.680000e+01	1.200000e+00	1.420000e+01	142	7.800000e+00	1.200000e+00	1.410000e+01	141	6.666667e-02	3.493264e-01	1.410000e+01	141	9.375000e-01	6.427837e-01	
1.430000e+01	143	3.800000e+00	3.800000e+00	1.440000e+01	144	-6.000000e-01	10	1.430000e+01	143	5.000000e-01	3.493264e-01	1.430000e+01	143	4.318182e-01	6.427837e-01	
1.450000e+01	145	-3.800000e+00	-2.800000e+00	1.460000e+01	146	-1.800000e+00	-9.400000e+00	1.450000e+01	145	4.242424e-01	3.493264e-01	1.450000e+01	145	4.125000e-01	6.427837e-01	
1.470000e+01	147	-7.200000e+00	5.400000e+00	1.480000e+01	148	-3	1.600000e+00	1.470000e+01	147	-3.000000e+00	3.493264e-01	1.470000e+01	147	9.000000e+00	6.427837e-01	
1.490000e+01	149	-6.000000e-01	6.000000e-01	15	150	4.800000e+00	0	1.490000e+01	149	Inf	3.493264e-01	1.490000e+01	149	0	6.427837e-01	
1.510000e+01	151	16	6	1.520000e+01	152	6.800000e+00	-2.400000e+00	1.510000e+01	151	2.727273e-01	3.493264e-01	1.510000e+01	151	1.122449e+00	6.427837e-01	
1.530000e+01	153	1.180000e+01	1.340000e+01	1.540000e+01	154	7.600000e+00	9	1.530000e+01	153	5.317460e-01	3.493264e-01	1.530000e+01	153	7.368421e-01	6.427837e-01	
1.550000e+01	155	6.000000e-01	7	1.560000e+01	156	-4.000000e-01	-8.000000e-01	1.550000e+01	155	9.210526e-01	3.493264e-01	1.550000e+01	155	1.117647e+00	6.427837e-01	
1.570000e+01	157	-2.400000e+00	2.400000e+00	1.580000e+01	158	1.800000e+00	-4.800000e+00	1.570000e+01	157	Inf	3.493264e-01	1.570000e+01	157	0	6.427837e-01	
1.590000e+01	159	1.920000e+01	6.000000e-01	16	160	4.600000e+00	3	1.590000e+01	159	3.030303e-02	3.493264e-01	1.590000e+01	159	8.684211e-01	6.427837e-01	
1.610000e+01	161	7.400000e+00	-4.200000e+00	1.620000e+01	162	2.200000e+00	0	1.610000e+01	161	-1.312500e+00	3.493264e-01	1.610000e+01	161	1	6.427837e-01	
1.630000e+01	163	-6.200000e+00	1.200000e+00	1.640000e+01	164	2	-2.800000e+00	1.630000e+01	163	-2.400000e-01	3.493264e-01	1.630000e+01	163	6.410256e-01	6.427837e-01	
1.650000e+01	165	5.200000e+00	4.200000e+00	1.660000e+01	166	-2.800000e+00	-4.800000e+00	1.650000e+01	165	4.468085e-01	3.493264e-01	1.650000e+01	165	2.043478e+00	6.427837e-01	
1.670000e+01	167	2.600000e+00	-1.400000e+00	1.680000e+01	168	3.800000e+00	9.600000e+00	1.670000e+01	167	-1.166667e+00	3.493264e-01	1.670000e+01	167	1.111111e-01	6.427837e-01	
1.690000e+01	169	4.400000e+00	2.800000e+00	17	170	1.180000e+01	8.400000e+00	1.690000e+01	169	3.888889e-01	3.493264e-01	1.690000e+01	169	4.615385e-01	6.427837e-01	
1.710000e+01	171	9.600000e+00	-8.000000e-01	1.720000e+01	172	1	7.600000e+00	1.710000e+01	171	-9.090909e-02	3.493264e-01	1.710000e+01	171	5.365854e-01	6.427837e-01	
1.730000e+01	173	4.000000e-01	1.780000e+01	1.740000e+01	174	1.800000e+00	9.200000e+00	1.730000e+01	173	9.780220e-01	3.493264e-01	1.730000e+01	173	6.642336e-01	6.427837e-01	
1.750000e+01	175	1.660000e+01	6.400000e+00	1.760000e+01	176	-4.000000e-01	-7	1.750000e+01	175	2.782609e-01	3.493264e-01	1.750000e+01	175	1.437500e+00	6.427837e-01	
1.770000e+01	177	1.600000e+00	8.000000e-01	1.780000e+01	178	-2	1.220000e+01	1.770000e+01	177	3.333333e-01	3.493264e-01	1.770000e+01	177	1.643836e-01	6.427837e-01	
1.790000e+01	179	2.800000e+00	-5.600000e+00	18	180	-2.400000e+00	8.800000e+00	1.790000e+01	179	2.000000e+00	3.493264e-01	1.790000e+01	179	-4.666667e-01	6.427837e-01	
1.810000e+01	181	3.200000e+00	-6	1.820000e+01	182	0	2.600000e+00	1.810000e+01	181	2.142857e+00	3.493264e-01	1.810000e+01	181	1.400000e+01	6.427837e-01	
1.830000e+01	183	2.600000e+00	4	1.840000e+01	184	8.000000e-01	-2.000000e-01	1.830000e+01	183	6.060606e-01	3.493264e-01	1.830000e+01	183	1.031250e+00	6.427837e-01	
1.850000e+01	185	-3.600000e+00	6.000000e-01	1.860000e+01	186	-2.600000e+00	3.800000e+00	1.850000e+01	185	-2.000000e-01	3.493264e-01	1.850000e+01	185	-3.750000e+00	6.427837e-01	
1.870000e+01	187	-4.000000e-01	7.600000e+00	1.880000e+01	188	5.600000e+00	5.800000e+00	1.870000e+01	187	1.055556e+00	3.493264e-01	1.870000e+01	187	5.538462e-01	6.427837e-01	
1.890000e+01	189	8.800000e+00	-6.200000e+00	19	190	1.800000e+00	5.600000e+00	1.890000e+01	189	-2.384615e+00	3.493264e-01	1.890000e+01	189	3.170732e-01	6.427837e-01	
1.910000e+01	191	1.800000e+00	-3.600000e+00	1.920000e+01	192	-1.200000e+00	1.140000e+01	1.910000e+01	191	2.000000e+00	3.493264e-01	1.910000e+01	191	-1.875000e-01	6.427837e-01	
1.930000e+01	193	1	-2.000000e-01	1.940000e+01	194	3.400000e+00	-3.600000e+00	1.930000e+01	193	-2.500000e-01	3.493264e-01	1.930000e+01	193	-2.857143e-01	6.427837e-01	
1.950000e+01	195	4.000000e-01	-7.800000e+00	1.960000e+01	196	1	4.800000e+00	1.950000e+01	195	1.054054e+00	3.493264e-01	1.950000e+01	195	2.846154e+00	6.427837e-01	
1.970000e+01	197	1.160000e+01	3	1.980000e+01	198	4.200000e+00	-1.400000e+00	1.970000e+01	197	2.054795e-01	3.493264e-01	1.970000e+01	197	1.106061e+00	6.427837e-01	
1.990000e+01	199	11	8.600000e+00	20	200	2.800000e+00	8.200000e+00	1.990000e+01	199	4.387755e-01	3.493264e-01	1.990000e+01	199	7.050360e-01	6.427837e-01	
