time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
9.100000e+00	91	8.000000e-01	6.000000e-01	9.200000e+00	92	-1	1.334000e+02	9.100000e+00	91	4.285714e-01	4.475907e-01	9.100000e+00	91	1.038576e-02	3.686933e-02	
9.300000e+00	93	2.800000e+00	5.400000e+00	9.400000e+00	94	1.800000e+00	1.312000e+02	9.300000e+00	93	6.585366e-01	4.475907e-01	9.300000e+00	93	5.882353e-02	3.686933e-02	
9.500000e+00	95	1.180000e+01	-4	9.600000e+00	96	1.400000e+00	1.476000e+02	9.500000e+00	95	-5.128205e-01	4.475907e-01	9.500000e+00	95	5.019305e-02	3.686933e-02	
9.700000e+00	97	-9.800000e+00	1.360000e+01	9.800000e+00	98	-2.400000e+00	145	9.700000e+00	97	3.578947e+00	4.475907e-01	9.700000e+00	97	2.553763e-02	3.686933e-02	
9.900000e+00	99	5.600000e+00	-2.800000e+00	10	100	1	1.342000e+02	9.900000e+00	99	-1.000000e+00	4.475907e-01	9.900000e+00	99	2.043796e-02	3.686933e-02	
1.010000e+01	101	-1.200000e+00	-2.000000e-01	1.020000e+01	102	-4.600000e+00	1.224000e+02	1.010000e+01	101	1.428571e-01	4.475907e-01	1.010000e+01	101	-1.157025e-02	3.686933e-02	
1.030000e+01	103	-7	7.600000e+00	1.040000e+01	104	-4.000000e-01	149	1.030000e+01	103	1.266667e+01	4.475907e-01	1.030000e+01	103	4.010695e-03	3.686933e-02	
1.050000e+01	105	-2.200000e+00	2.400000e+00	1.060000e+01	106	5.600000e+00	1.362000e+02	1.050000e+01	105	1.200000e+01	4.475907e-01	1.050000e+01	105	1.466276e-03	3.686933e-02	
1.070000e+01	107	1.220000e+01	-1.800000e+00	1.080000e+01	108	3.200000e+00	1.356000e+02	1.070000e+01	107	-1.730769e-01	4.475907e-01	1.070000e+01	107	7.123288e-02	3.686933e-02	
1.090000e+01	109	-3.600000e+00	3.600000e+00	11	110	2.400000e+00	1.414000e+02	1.090000e+01	109	Inf	4.475907e-01	1.090000e+01	109	0	3.686933e-02	
1.110000e+01	111	-1.600000e+00	-4.400000e+00	1.120000e+01	112	-1	1.328000e+02	1.110000e+01	111	7.333333e-01	4.475907e-01	1.110000e+01	111	-4.731861e-02	3.686933e-02	
1.130000e+01	113	1.020000e+01	-2	1.140000e+01	114	-2.000000e-01	149	1.130000e+01	113	-2.439024e-01	4.475907e-01	1.130000e+01	113	5.216285e-02	3.686933e-02	
1.150000e+01	115	-4.600000e+00	10	1.160000e+01	116	-6.000000e-01	1.338000e+02	1.150000e+01	115	1.851852e+00	4.475907e-01	1.150000e+01	115	3.879310e-02	3.686933e-02	
1.170000e+01	117	-1	8.600000e+00	1.180000e+01	118	7.200000e+00	1.324000e+02	1.170000e+01	117	1.131579e+00	4.475907e-01	1.170000e+01	117	5.428571e-02	3.686933e-02	
1.190000e+01	119	1.860000e+01	7.200000e+00	12	120	1.400000e+00	1.346000e+02	1.190000e+01	119	2.790698e-01	4.475907e-01	1.190000e+01	119	1.608479e-01	3.686933e-02	
1.210000e+01	121	-8.000000e-01	5	1.220000e+01	122	3.600000e+00	1.352000e+02	1.210000e+01	121	1.190476e+00	4.475907e-01	1.210000e+01	121	3.012912e-02	3.686933e-02	
1.230000e+01	123	-6.000000e-01	3.600000e+00	1.240000e+01	124	6	1.608000e+02	1.230000e+01	123	1.200000e+00	4.475907e-01	1.230000e+01	123	1.831502e-02	3.686933e-02	
1.250000e+01	125	3.800000e+00	6	1.260000e+01	126	-6.000000e-01	129	1.250000e+01	125	6.122449e-01	4.475907e-01	1.250000e+01	125	7.060519e-02	3.686933e-02	
1.270000e+01	127	3.200000e+00	10	1.280000e+01	128	3.400000e+00	1.482000e+02	1.270000e+01	127	7.575758e-01	4.475907e-01	1.270000e+01	127	8.178439e-02	3.686933e-02	
1.290000e+01	129	-1.060000e+01	2	13	130	-5	1.558000e+02	1.290000e+01	129	-2.325581e-01	4.475907e-01	1.290000e+01	129	-5.842391e-02	3.686933e-02	
1.310000e+01	131	-3	3.200000e+00	1.320000e+01	132	4.200000e+00	1.364000e+02	1.310000e+01	131	1.600000e+01	4.475907e-01	1.310000e+01	131	1.464129e-03	3.686933e-02	
1.330000e+01	133	-1.060000e+01	-3.200000e+00	1.340000e+01	134	-3	1.354000e+02	1.330000e+01	133	2.318841e-01	4.475907e-01	1.330000e+01	133	-1.134868e-01	3.686933e-02	
1.350000e+01	135	3	5	1.360000e+01	136	8	152	1.350000e+01	135	6.250000e-01	4.475907e-01	1.350000e+01	135	5.000000e-02	3.686933e-02	
1.370000e+01	137	-6.800000e+00	2.200000e+00	1.380000e+01	138	5.400000e+00	1.382000e+02	1.370000e+01	137	-4.782609e-01	4.475907e-01	1.370000e+01	137	-3.443114e-02	3.686933e-02	
1.390000e+01	139	4	6.800000e+00	14	140	2.600000e+00	1.424000e+02	1.390000e+01	139	6.296296e-01	4.475907e-01	1.390000e+01	139	7.049608e-02	3.686933e-02	
1.410000e+01	141	-11	11	1.420000e+01	142	5.800000e+00	1.348000e+02	1.410000e+01	141	Inf	4.475907e-01	1.410000e+01	141	0	3.686933e-02	
1.430000e+01	143	-6	2.600000e+00	1.440000e+01	144	2.200000e+00	1.632000e+02	1.430000e+01	143	-7.647059e-01	4.475907e-01	1.430000e+01	143	-2.127660e-02	3.686933e-02	
1.450000e+01	145	4.400000e+00	1.120000e+01	1.460000e+01	146	3.200000e+00	1.128000e+02	1.450000e+01	145	7.179487e-01	4.475907e-01	1.450000e+01	145	1.214953e-01	3.686933e-02	
1.470000e+01	147	6.800000e+00	11	1.480000e+01	148	2.000000e-01	1.254000e+02	1.470000e+01	147	6.179775e-01	4.475907e-01	1.470000e+01	147	1.243017e-01	3.686933e-02	
1.490000e+01	149	8.200000e+00	1.060000e+01	15	150	7.400000e+00	121	1.490000e+01	149	5.638298e-01	4.475907e-01	1.490000e+01	149	1.344778e-01	3.686933e-02	
1.510000e+01	151	8	-4.000000e-01	1.520000e+01	152	1.600000e+00	1.396000e+02	1.510000e+01	151	-5.263158e-02	4.475907e-01	1.510000e+01	151	5.163043e-02	3.686933e-02	
1.530000e+01	153	-6.800000e+00	6.000000e-01	1.540000e+01	154	4.000000e-01	1.484000e+02	1.530000e+01	153	-9.677419e-02	4.475907e-01	1.530000e+01	153	-4.360056e-02	3.686933e-02	
1.550000e+01	155	1.560000e+01	6.400000e+00	1.560000e+01	156	-3.200000e+00	1.572000e+02	1.550000e+01	155	2.909091e-01	4.475907e-01	1.550000e+01	155	1.227679e-01	3.686933e-02	
1.570000e+01	157	1.200000e+00	5.200000e+00	1.580000e+01	158	-1.200000e+00	1.384000e+02	1.570000e+01	157	8.125000e-01	7.236979e-01	1.570000e+01	157	4.419890e-02	3.686933e-02	
1.590000e+01	159	-6.000000e-01	-7.800000e+00	16	160	4.200000e+00	1.342000e+02	1.590000e+01	159	9.285714e-01	7.236979e-01	1.590000e+01	159	-6.677266e-02	3.686933e-02	
1.610000e+01	161	-1.800000e+00	1.160000e+01	1.620000e+01	162	-4	149	1.610000e+01	161	1.183673e+00	7.236979e-01	1.610000e+01	161	6.171285e-02	3.686933e-02	
1.630000e+01	163	3.200000e+00	6.800000e+00	1.640000e+01	164	-3.800000e+00	1.526000e+02	1.630000e+01	163	6.800000e-01	7.236979e-01	1.630000e+01	163	6.150062e-02	3.686933e-02	
1.650000e+01	165	-6.000000e-01	1.480000e+01	1.660000e+01	166	4.600000e+00	1.494000e+02	1.650000e+01	165	1.042254e+00	7.236979e-01	1.650000e+01	165	8.679707e-02	3.686933e-02	
1.670000e+01	167	2	-3.800000e+00	1.680000e+01	168	9	142	1.670000e+01	167	2.111111e+00	7.236979e-01	1.670000e+01	167	-1.283880e-02	3.686933e-02	
1.690000e+01	169	2.200000e+00	1.060000e+01	17	170	4.800000e+00	129	1.690000e+01	169	8.281250e-01	7.236979e-01	1.690000e+01	169	9.026798e-02	3.686933e-02	
1.710000e+01	171	6.600000e+00	8	1.720000e+01	172	5	1.336000e+02	1.710000e+01	171	5.479452e-01	7.236979e-01	1.710000e+01	171	9.851552e-02	3.686933e-02	
1.730000e+01	173	1.140000e+01	2	1.740000e+01	174	-4.000000e-01	1.436000e+02	1.730000e+01	173	1.492537e-01	7.236979e-01	1.730000e+01	173	8.535032e-02	3.686933e-02	
1.750000e+01	175	6	1.640000e+01	1.760000e+01	176	4.800000e+00	1.332000e+02	1.750000e+01	175	7.321429e-01	7.236979e-01	1.750000e+01	175	1.439589e-01	3.686933e-02	
1.770000e+01	177	-4	1.400000e+00	1.780000e+01	178	7.400000e+00	1.256000e+02	1.770000e+01	177	-5.384615e-01	7.236979e-01	1.770000e+01	177	-2.113821e-02	3.686933e-02	
1.790000e+01	179	1	2.800000e+00	18	180	-1.800000e+00	1.356000e+02	1.790000e+01	179	7.368421e-01	7.236979e-01	1.790000e+01	179	2.725968e-02	3.686933e-02	
1.810000e+01	181	-1.460000e+01	1.080000e+01	1.820000e+01	182	-1.200000e+00	1.262000e+02	1.810000e+01	181	-2.842105e+00	7.236979e-01	1.810000e+01	181	-3.104575e-02	3.686933e-02	
1.830000e+01	183	1.200000e+00	5.800000e+00	1.840000e+01	184	2.400000e+00	1.406000e+02	1.830000e+01	183	8.285714e-01	7.236979e-01	1.830000e+01	183	4.742547e-02	3.686933e-02	
1.850000e+01	185	8	1.240000e+01	1.860000e+01	186	-5.800000e+00	1.342000e+02	1.850000e+01	185	6.078431e-01	7.236979e-01	1.850000e+01	185	1.319534e-01	3.686933e-02	
1.870000e+01	187	6.400000e+00	1	1.880000e+01	188	5.600000e+00	1.508000e+02	1.870000e+01	187	1.351351e-01	7.236979e-01	1.870000e+01	187	4.677623e-02	3.686933e-02	
1.890000e+01	189	-3.800000e+00	-3.200000e+00	19	190	2.600000e+00	1.226000e+02	1.890000e+01	189	4.571429e-01	7.236979e-01	1.890000e+01	189	-6.055363e-02	3.686933e-02	
1.910000e+01	191	2.400000e+00	7.200000e+00	1.920000e+01	192	1.800000e+00	1.594000e+02	1.910000e+01	191	7.500000e-01	7.236979e-01	1.910000e+01	191	5.680473e-02	3.686933e-02	
1.930000e+01	193	-1.200000e+00	6.000000e-01	1.940000e+01	194	3.200000e+00	1.016000e+02	1.930000e+01	193	-1	7.236979e-01	1.930000e+01	193	-5.940594e-03	3.686933e-02	
1.950000e+01	195	5.400000e+00	1.640000e+01	1.960000e+01	196	-2.000000e-01	1.516000e+02	1.950000e+01	195	7.522936e-01	7.236979e-01	1.950000e+01	195	1.257209e-01	3.686933e-02	
1.970000e+01	197	-9.800000e+00	-3.400000e+00	1.980000e+01	198	-1.200000e+00	1.592000e+02	1.970000e+01	197	2.575758e-01	7.236979e-01	1.970000e+01	197	-9.041096e-02	3.686933e-02	
1.990000e+01	199	-10	3.200000e+00	20	200	-2.400000e+00	1.516000e+02	1.990000e+01	199	-4.705882e-01	7.236979e-01	1.990000e+01	199	-4.696133e-02	3.686933e-02	
