time at 500nm	frame at 500nm	I_1 at 500nm(counts)	I_2 at 500nm(counts)	time at 600nm	frame at 600nm	I_1 at 600nm(counts)	I_2 at 600nm(counts)	time at 500nm	frame at 500nm	FRET_1>2	discr.FRET_1>2	time at 500nm	frame at 500nm	S_1>2	discr.S_1>2	
2.500000e+00	25	5.120000e+01	8.560000e+01	2.600000e+00	26	-3.600000e+00	127	2.500000e+00	25	6.257310e-01	8.090679e-01	2.500000e+00	25	5.185747e-01	5.170666e-01	
2.700000e+00	27	6	1.626000e+02	2.800000e+00	28	8.000000e-01	1.634000e+02	2.700000e+00	27	9.644128e-01	8.090679e-01	2.700000e+00	27	5.078313e-01	5.170666e-01	
2.900000e+00	29	-2.200000e+00	188	3	30	1.800000e+00	117	2.900000e+00	29	1.011841e+00	8.090679e-01	2.900000e+00	29	6.136063e-01	5.170666e-01	
3.100000e+00	31	-1.060000e+01	1.718000e+02	3.200000e+00	32	-1.600000e+00	1.422000e+02	3.100000e+00	31	1.065757e+00	8.090679e-01	3.100000e+00	31	5.313118e-01	5.170666e-01	
3.300000e+00	33	3.600000e+00	1.882000e+02	3.400000e+00	34	8.200000e+00	1.684000e+02	3.300000e+00	33	9.812304e-01	8.090679e-01	3.300000e+00	33	5.324820e-01	5.170666e-01	
3.500000e+00	35	11	1.822000e+02	3.600000e+00	36	1.600000e+00	148	3.500000e+00	35	9.430642e-01	8.090679e-01	3.500000e+00	35	5.662368e-01	5.170666e-01	
3.700000e+00	37	9.200000e+00	1.926000e+02	3.800000e+00	38	-4.000000e-01	1.596000e+02	3.700000e+00	37	9.544103e-01	8.090679e-01	3.700000e+00	37	5.583841e-01	5.170666e-01	
3.900000e+00	39	2.200000e+00	1.762000e+02	4	40	-2.600000e+00	1.566000e+02	3.900000e+00	39	9.876682e-01	8.090679e-01	3.900000e+00	39	5.325373e-01	5.170666e-01	
4.100000e+00	41	9.200000e+00	1.708000e+02	4.200000e+00	42	-4.600000e+00	1.394000e+02	4.100000e+00	41	9.488889e-01	8.090679e-01	4.100000e+00	41	5.635567e-01	5.170666e-01	
4.300000e+00	43	8.800000e+00	1.884000e+02	4.400000e+00	44	0	1.534000e+02	4.300000e+00	43	9.553753e-01	8.090679e-01	4.300000e+00	43	5.624643e-01	5.170666e-01	
4.500000e+00	45	8.200000e+00	164	4.600000e+00	46	1.400000e+00	1.464000e+02	4.500000e+00	45	9.523810e-01	8.090679e-01	4.500000e+00	45	5.404896e-01	5.170666e-01	
4.700000e+00	47	13	1.484000e+02	4.800000e+00	48	-7.600000e+00	1.206000e+02	4.700000e+00	47	9.194548e-01	8.090679e-01	4.700000e+00	47	5.723404e-01	5.170666e-01	
4.900000e+00	49	2.160000e+01	8.120000e+01	5	50	5.400000e+00	1.372000e+02	4.900000e+00	49	7.898833e-01	8.090679e-01	4.900000e+00	49	4.283333e-01	5.170666e-01	
5.100000e+00	51	-6.000000e-01	1.220000e+01	5.200000e+00	52	3	147	5.100000e+00	51	1.051724e+00	8.090679e-01	5.100000e+00	51	7.313997e-02	6.031271e-02	
5.300000e+00	53	-6.800000e+00	5	5.400000e+00	54	2.400000e+00	139	5.300000e+00	53	-2.777778e+00	8.090679e-01	5.300000e+00	53	-1.311953e-02	6.031271e-02	
5.500000e+00	55	6.400000e+00	5.600000e+00	5.600000e+00	56	4	1.528000e+02	5.500000e+00	55	4.666667e-01	4.405642e-01	5.500000e+00	55	7.281553e-02	6.031271e-02	
5.700000e+00	57	17	4.200000e+00	5.800000e+00	58	-8.000000e-01	1.452000e+02	5.700000e+00	57	1.981132e-01	4.405642e-01	5.700000e+00	57	1.274038e-01	6.031271e-02	
5.900000e+00	59	8.200000e+00	-1.400000e+00	6	60	6.000000e-01	1.454000e+02	5.900000e+00	59	-2.058824e-01	4.405642e-01	5.900000e+00	59	4.467806e-02	6.031271e-02	
6.100000e+00	61	1	1.140000e+01	6.200000e+00	62	8.000000e-01	8.980000e+01	6.100000e+00	61	9.193548e-01	4.405642e-01	6.100000e+00	61	1.213307e-01	6.031271e-02	
6.300000e+00	63	2.400000e+00	4.000000e-01	6.400000e+00	64	4.800000e+00	1.340000e+01	6.300000e+00	63	1.428571e-01	4.405642e-01	6.300000e+00	63	1.728395e-01	6.031271e-02	
6.500000e+00	65	3.400000e+00	-6.800000e+00	6.600000e+00	66	4.600000e+00	9.640000e+01	6.500000e+00	65	2	4.405642e-01	6.500000e+00	65	-3.655914e-02	6.031271e-02	
6.700000e+00	67	1.220000e+01	1.640000e+01	6.800000e+00	68	5.400000e+00	1.202000e+02	6.700000e+00	67	5.734266e-01	4.405642e-01	6.700000e+00	67	1.922043e-01	6.031271e-02	
6.900000e+00	69	-4	2.000000e-01	7	70	2.800000e+00	1.466000e+02	6.900000e+00	69	-5.263158e-02	4.405642e-01	6.900000e+00	69	-2.661064e-02	6.031271e-02	
7.100000e+00	71	4.600000e+00	-2.000000e-01	7.200000e+00	72	-1.800000e+00	1.606000e+02	7.100000e+00	71	-4.545455e-02	4.405642e-01	7.100000e+00	71	2.666667e-02	6.031271e-02	
7.300000e+00	73	9.400000e+00	-4.200000e+00	7.400000e+00	74	2	1.342000e+02	7.300000e+00	73	-8.076923e-01	4.405642e-01	7.300000e+00	73	3.730273e-02	6.031271e-02	
7.500000e+00	75	8	3.200000e+00	7.600000e+00	76	1.600000e+00	2.980000e+01	7.500000e+00	75	2.857143e-01	4.405642e-01	7.500000e+00	75	2.731707e-01	6.031271e-02	
7.700000e+00	77	6.400000e+00	6.200000e+00	7.800000e+00	78	2.600000e+00	1.446000e+02	7.700000e+00	77	4.920635e-01	4.405642e-01	7.700000e+00	77	8.015267e-02	6.031271e-02	
7.900000e+00	79	-8.800000e+00	8.000000e-01	8	80	-3.400000e+00	1.554000e+02	7.900000e+00	79	-1.000000e-01	4.405642e-01	7.900000e+00	79	-5.427408e-02	6.031271e-02	
8.100000e+00	81	1.040000e+01	3.800000e+00	8.200000e+00	82	5.400000e+00	91	8.100000e+00	81	2.676056e-01	4.405642e-01	8.100000e+00	81	1.349810e-01	6.031271e-02	
8.300000e+00	83	-3.200000e+00	-4	8.400000e+00	84	-4.000000e-01	2.840000e+01	8.300000e+00	83	5.555556e-01	4.405642e-01	8.300000e+00	83	-3.396226e-01	6.031271e-02	
8.500000e+00	85	6.000000e-01	8.800000e+00	8.600000e+00	86	2.400000e+00	4.000000e-01	8.500000e+00	85	9.361702e-01	4.405642e-01	8.500000e+00	85	9.591837e-01	9.591837e-01	
8.700000e+00	87	-1.800000e+00	-3.800000e+00	8.800000e+00	88	6.000000e-01	5.400000e+00	8.700000e+00	87	6.785714e-01	4.405642e-01	8.700000e+00	87	2.800000e+01	9.591837e-01	
8.900000e+00	89	4.400000e+00	-5.200000e+00	9	90	-3	2.000000e-01	8.900000e+00	89	6.500000e+00	4.405642e-01	8.900000e+00	89	1.333333e+00	9.591837e-01	
9.100000e+00	91	4	2.600000e+00	9.200000e+00	92	3.200000e+00	7.720000e+01	9.100000e+00	91	3.939394e-01	4.405642e-01	9.100000e+00	91	7.875895e-02	6.031271e-02	
9.300000e+00	93	4.000000e-01	1.120000e+01	9.400000e+00	94	4	1.418000e+02	9.300000e+00	93	9.655172e-01	4.405642e-01	9.300000e+00	93	7.561930e-02	6.031271e-02	
9.500000e+00	95	-3.400000e+00	6.400000e+00	9.600000e+00	96	5.400000e+00	1.452000e+02	9.500000e+00	95	2.133333e+00	4.405642e-01	9.500000e+00	95	2.024291e-02	6.031271e-02	
9.700000e+00	97	-2.400000e+00	6.800000e+00	9.800000e+00	98	5.600000e+00	1.594000e+02	9.700000e+00	97	1.545455e+00	4.405642e-01	9.700000e+00	97	2.686203e-02	6.031271e-02	
9.900000e+00	99	-1.440000e+01	2.600000e+00	10	100	-1	1.394000e+02	9.900000e+00	99	-2.203390e-01	4.405642e-01	9.900000e+00	99	-9.247649e-02	6.031271e-02	
1.010000e+01	101	8.000000e-01	5.400000e+00	1.020000e+01	102	4	1.248000e+02	1.010000e+01	101	8.709677e-01	4.405642e-01	1.010000e+01	101	4.732824e-02	6.031271e-02	
1.030000e+01	103	3.800000e+00	2.400000e+00	1.040000e+01	104	-2.600000e+00	1.442000e+02	1.030000e+01	103	3.870968e-01	4.405642e-01	1.030000e+01	103	4.122340e-02	6.031271e-02	
1.050000e+01	105	3.400000e+00	4.800000e+00	1.060000e+01	106	-4.000000e-01	1.252000e+02	1.050000e+01	105	5.853659e-01	4.405642e-01	1.050000e+01	105	6.146927e-02	6.031271e-02	
1.070000e+01	107	3.800000e+00	8.400000e+00	1.080000e+01	108	2.800000e+00	1.356000e+02	1.070000e+01	107	6.885246e-01	4.405642e-01	1.070000e+01	107	8.254398e-02	6.031271e-02	
1.090000e+01	109	8.600000e+00	-4.600000e+00	11	110	1.400000e+00	1.392000e+02	1.090000e+01	109	-1.150000e+00	4.405642e-01	1.090000e+01	109	2.793296e-02	6.031271e-02	
1.110000e+01	111	-3.600000e+00	-1.200000e+00	1.120000e+01	112	4.200000e+00	1.406000e+02	1.110000e+01	111	2.500000e-01	4.405642e-01	1.110000e+01	111	-3.534610e-02	6.031271e-02	
1.130000e+01	113	1.260000e+01	7.400000e+00	1.140000e+01	114	-3	1.354000e+02	1.130000e+01	113	3.700000e-01	4.405642e-01	1.130000e+01	113	1.287001e-01	6.031271e-02	
1.150000e+01	115	2.200000e+00	4.800000e+00	1.160000e+01	116	4.200000e+00	143	1.150000e+01	115	6.857143e-01	4.405642e-01	1.150000e+01	115	4.666667e-02	6.031271e-02	
1.170000e+01	117	6.200000e+00	3.400000e+00	1.180000e+01	118	-4.400000e+00	1.574000e+02	1.170000e+01	117	3.541667e-01	4.405642e-01	1.170000e+01	117	5.748503e-02	6.031271e-02	
1.190000e+01	119	-4.000000e-01	7.600000e+00	12	120	-6.200000e+00	1.168000e+02	1.190000e+01	119	1.055556e+00	4.405642e-01	1.190000e+01	119	5.806452e-02	6.031271e-02	
1.210000e+01	121	8.200000e+00	1.400000e+00	1.220000e+01	122	-2	38	1.210000e+01	121	1.458333e-01	4.405642e-01	1.210000e+01	121	2.016807e-01	6.031271e-02	
1.230000e+01	123	-1	-1	1.240000e+01	124	3.600000e+00	136	1.230000e+01	123	5.000000e-01	4.405642e-01	1.230000e+01	123	-1.492537e-02	6.031271e-02	
1.250000e+01	125	1.400000e+00	1.800000e+00	1.260000e+01	126	1.600000e+00	1.236000e+02	1.250000e+01	125	5.625000e-01	4.405642e-01	1.250000e+01	125	2.523659e-02	6.031271e-02	
1.270000e+01	127	3.600000e+00	5.600000e+00	1.280000e+01	128	1.200000e+00	1.404000e+02	1.270000e+01	127	6.086957e-01	4.405642e-01	1.270000e+01	127	6.149733e-02	6.031271e-02	
1.290000e+01	129	0	7.200000e+00	13	130	2	1.376000e+02	1.290000e+01	129	1	4.405642e-01	1.290000e+01	129	4.972376e-02	6.031271e-02	
1.310000e+01	131	-6.200000e+00	1.020000e+01	1.320000e+01	132	7.400000e+00	1.722000e+02	1.310000e+01	131	2.550000e+00	4.405642e-01	1.310000e+01	131	2.270148e-02	6.031271e-02	
1.330000e+01	133	3.200000e+00	-1	1.340000e+01	134	1.400000e+00	1.354000e+02	1.330000e+01	133	-4.545455e-01	4.405642e-01	1.330000e+01	133	1.598837e-02	6.031271e-02	
1.350000e+01	135	-3.600000e+00	7.600000e+00	1.360000e+01	136	4.600000e+00	7.760000e+01	1.350000e+01	135	1.900000e+00	4.405642e-01	1.350000e+01	135	4.901961e-02	6.031271e-02	
1.370000e+01	137	7.200000e+00	1.200000e+00	1.380000e+01	138	6.000000e-01	1.444000e+02	1.370000e+01	137	1.428571e-01	4.405642e-01	1.370000e+01	137	5.497382e-02	6.031271e-02	
1.390000e+01	139	1	9.200000e+00	14	140	9	110	1.390000e+01	139	9.019608e-01	4.405642e-01	1.390000e+01	139	8.485857e-02	6.031271e-02	
1.410000e+01	141	1.240000e+01	7.600000e+00	1.420000e+01	142	1.140000e+01	1.544000e+02	1.410000e+01	141	3.800000e-01	4.405642e-01	1.410000e+01	141	1.146789e-01	6.031271e-02	
1.430000e+01	143	6.400000e+00	1.340000e+01	1.440000e+01	144	1.400000e+00	1.284000e+02	1.430000e+01	143	6.767677e-01	4.405642e-01	1.430000e+01	143	1.336032e-01	6.031271e-02	
1.450000e+01	145	8.600000e+00	8.200000e+00	1.460000e+01	146	2.600000e+00	1.548000e+02	1.450000e+01	145	4.880952e-01	4.405642e-01	1.450000e+01	145	9.790210e-02	6.031271e-02	
1.470000e+01	147	3.200000e+00	-3.800000e+00	1.480000e+01	148	-4.000000e-01	1.412000e+02	1.470000e+01	147	6.333333e+00	4.405642e-01	1.470000e+01	147	-4.267425e-03	6.031271e-02	
1.490000e+01	149	8	5.200000e+00	15	150	-3	1.272000e+02	1.490000e+01	149	3.939394e-01	4.405642e-01	1.490000e+01	149	9.401709e-02	6.031271e-02	
1.510000e+01	151	6	-1.400000e+00	1.520000e+01	152	4.200000e+00	1.246000e+02	1.510000e+01	151	-3.043478e-01	4.405642e-01	1.510000e+01	151	3.560372e-02	6.031271e-02	
1.530000e+01	153	-10	1.600000e+00	1.540000e+01	154	6.400000e+00	157	1.530000e+01	153	-1.904762e-01	4.405642e-01	1.530000e+01	153	-5.652759e-02	6.031271e-02	
1.550000e+01	155	4.800000e+00	5.800000e+00	1.560000e+01	156	8.000000e-01	1.682000e+02	1.550000e+01	155	5.471698e-01	4.405642e-01	1.550000e+01	155	5.928412e-02	6.031271e-02	
1.570000e+01	157	4.400000e+00	11	1.580000e+01	158	2.600000e+00	1.454000e+02	1.570000e+01	157	7.142857e-01	4.405642e-01	1.570000e+01	157	9.577114e-02	6.031271e-02	
1.590000e+01	159	-1.600000e+00	4.400000e+00	16	160	-3.200000e+00	1.506000e+02	1.590000e+01	159	1.571429e+00	4.405642e-01	1.590000e+01	159	1.825293e-02	6.031271e-02	
1.610000e+01	161	-2.400000e+00	5.200000e+00	1.620000e+01	162	-5.400000e+00	153	1.610000e+01	161	1.857143e+00	4.405642e-01	1.610000e+01	161	1.797176e-02	6.031271e-02	
1.630000e+01	163	9.400000e+00	1.400000e+00	1.640000e+01	164	3	1.194000e+02	1.630000e+01	163	1.296296e-01	4.405642e-01	1.630000e+01	163	8.294931e-02	6.031271e-02	
1.650000e+01	165	1.320000e+01	5.400000e+00	1.660000e+01	166	0	1.554000e+02	1.650000e+01	165	2.903226e-01	4.405642e-01	1.650000e+01	165	1.068966e-01	6.031271e-02	
1.670000e+01	167	-8.000000e-01	7.400000e+00	1.680000e+01	168	-1.800000e+00	1.472000e+02	1.670000e+01	167	1.121212e+00	4.405642e-01	1.670000e+01	167	4.291287e-02	6.031271e-02	
1.690000e+01	169	5.800000e+00	2	17	170	5	1.352000e+02	1.690000e+01	169	2.564103e-01	4.405642e-01	1.690000e+01	169	5.454545e-02	6.031271e-02	
1.710000e+01	171	1.280000e+01	7.400000e+00	1.720000e+01	172	-1.200000e+00	146	1.710000e+01	171	3.663366e-01	4.405642e-01	1.710000e+01	171	1.215403e-01	6.031271e-02	
1.730000e+01	173	1.720000e+01	4.000000e-01	1.740000e+01	174	0	1.388000e+02	1.730000e+01	173	2.272727e-02	4.405642e-01	1.730000e+01	173	1.125320e-01	6.031271e-02	
1.750000e+01	175	1.140000e+01	6.000000e-01	1.760000e+01	176	-1.800000e+00	141	1.750000e+01	175	5.000000e-02	4.405642e-01	1.750000e+01	175	7.843137e-02	6.031271e-02	
1.770000e+01	177	1.360000e+01	6.200000e+00	1.780000e+01	178	-4.200000e+00	1.452000e+02	1.770000e+01	177	3.131313e-01	4.405642e-01	1.770000e+01	177	1.200000e-01	6.031271e-02	
1.790000e+01	179	3.200000e+00	9.600000e+00	18	180	-8.000000e-01	1.616000e+02	1.790000e+01	179	7.500000e-01	4.405642e-01	1.790000e+01	179	7.339450e-02	6.031271e-02	
1.810000e+01	181	1.020000e+01	6.800000e+00	1.820000e+01	182	4.200000e+00	1.618000e+02	1.810000e+01	181	4.000000e-01	4.405642e-01	1.810000e+01	181	9.507830e-02	6.031271e-02	
1.830000e+01	183	1.040000e+01	-1.200000e+00	1.840000e+01	184	4.600000e+00	1.614000e+02	1.830000e+01	183	-1.304348e-01	4.405642e-01	1.830000e+01	183	5.392732e-02	6.031271e-02	
1.850000e+01	185	1.460000e+01	5.400000e+00	1.860000e+01	186	1.200000e+00	1.418000e+02	1.850000e+01	185	2.700000e-01	4.405642e-01	1.850000e+01	185	1.236094e-01	6.031271e-02	
1.870000e+01	187	1.800000e+00	-1.400000e+00	1.880000e+01	188	8.200000e+00	1.614000e+02	1.870000e+01	187	-3.500000e+00	4.405642e-01	1.870000e+01	187	2.472188e-03	6.031271e-02	
1.890000e+01	189	-8.200000e+00	3.200000e+00	19	190	5.800000e+00	1.424000e+02	1.890000e+01	189	-6.400000e-01	4.405642e-01	1.890000e+01	189	-3.639010e-02	6.031271e-02	
1.910000e+01	191	5.800000e+00	2.600000e+00	1.920000e+01	192	1.200000e+00	1.512000e+02	1.910000e+01	191	3.095238e-01	4.405642e-01	1.910000e+01	191	5.263158e-02	6.031271e-02	
1.930000e+01	193	1.420000e+01	-1.800000e+00	1.940000e+01	194	-2.000000e-01	1.242000e+02	1.930000e+01	193	-1.451613e-01	4.405642e-01	1.930000e+01	193	9.077599e-02	6.031271e-02	
1.950000e+01	195	-3.800000e+00	4.400000e+00	1.960000e+01	196	5	1.286000e+02	1.950000e+01	195	7.333333e+00	4.405642e-01	1.950000e+01	195	4.643963e-03	6.031271e-02	
1.970000e+01	197	2.400000e+00	4.400000e+00	1.980000e+01	198	-4.000000e-01	1.712000e+02	1.970000e+01	197	6.470588e-01	4.405642e-01	1.970000e+01	197	3.820225e-02	6.031271e-02	
1.990000e+01	199	1.600000e+00	5.800000e+00	20	200	4.400000e+00	1.252000e+02	1.990000e+01	199	7.837838e-01	4.405642e-01	1.990000e+01	199	5.580694e-02	6.031271e-02	
