time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
5.000000e-02	1	3.402000e+02	9.111123e+02	5906	6.963237e+03	1.000000e-01	2	0	0	8593	7.181192e+03	5.000000e-02	1	9.455349e-01	8.842936e-01	5.000000e-02	1	4.209257e-01	5.230200e-01	
1.500000e-01	3	7.891000e+02	9.111123e+02	7174	6.963237e+03	2.000000e-01	4	0	0	6778	7.181192e+03	1.500000e-01	3	9.009054e-01	8.842936e-01	1.500000e-01	3	5.401971e-01	5.230200e-01	
2.500000e-01	5	1350	9.111123e+02	6886	6.963237e+03	3.000000e-01	6	0	0	8881	7.181192e+03	2.500000e-01	5	8.360855e-01	8.842936e-01	2.500000e-01	5	4.811591e-01	5.230200e-01	
3.500000e-01	7	9.610000e+01	9.111123e+02	6136	6.963237e+03	4.000000e-01	8	0	0	8304	7.181192e+03	3.500000e-01	7	9.845798e-01	8.842936e-01	3.500000e-01	7	4.287326e-01	5.230200e-01	
4.500000e-01	9	8.497000e+02	9.111123e+02	7489	6.963237e+03	5.000000e-01	10	0	0	6741	7.181192e+03	4.500000e-01	9	8.981016e-01	8.842936e-01	4.500000e-01	9	5.529752e-01	5.230200e-01	
5.500000e-01	11	1486	9.111123e+02	9161	6.963237e+03	6.000000e-01	12	0	0	6766	7.181192e+03	5.500000e-01	11	8.604302e-01	8.842936e-01	5.500000e-01	11	6.114397e-01	5.230200e-01	
6.500000e-01	13	-2.589000e+02	9.111123e+02	5975	6.963237e+03	7.000000e-01	14	0	0	7250	7.181192e+03	6.500000e-01	13	1.045293e+00	8.842936e-01	6.500000e-01	13	4.408496e-01	5.230200e-01	
7.500000e-01	15	1249	9.111123e+02	8183	6.963237e+03	8.000000e-01	16	0	0	7155	7.181192e+03	7.500000e-01	15	8.675785e-01	8.842936e-01	7.500000e-01	15	5.686381e-01	5.230200e-01	
8.500000e-01	17	2.695000e+02	9.111123e+02	6507	6.963237e+03	9.000000e-01	18	0	0	5436	7.181192e+03	8.500000e-01	17	9.602302e-01	8.842936e-01	8.500000e-01	17	5.548823e-01	5.230200e-01	
9.500000e-01	19	1020	9.111123e+02	7520	6.963237e+03	1	20	0	0	2674	7.181192e+03	9.500000e-01	19	8.805621e-01	8.842936e-01	9.500000e-01	19	7.615481e-01	5.230200e-01	
1.050000e+00	21	3.608000e+02	9.111123e+02	7298	6.963237e+03	1.100000e+00	22	0	0	7036	7.181192e+03	1.050000e+00	21	9.528908e-01	8.842936e-01	1.050000e+00	21	5.211912e-01	5.230200e-01	
1.150000e+00	23	1059	9.111123e+02	8090	6.963237e+03	1.200000e+00	24	0	0	6766	7.181192e+03	1.150000e+00	23	8.842496e-01	8.842936e-01	1.150000e+00	23	5.748665e-01	5.230200e-01	
1.250000e+00	25	2.822000e+02	9.111123e+02	7070	6.963237e+03	1.300000e+00	26	0	0	5910	7.181192e+03	1.250000e+00	25	9.616169e-01	8.842936e-01	1.250000e+00	25	5.543726e-01	5.230200e-01	
1.350000e+00	27	2012	9.111123e+02	7845	6.963237e+03	1.400000e+00	28	0	0	8024	7.181192e+03	1.350000e+00	27	7.958811e-01	8.842936e-01	1.350000e+00	27	5.512555e-01	5.230200e-01	
1.450000e+00	29	1069	9.111123e+02	5963	6.963237e+03	1.500000e+00	30	0	0	5372	7.181192e+03	1.450000e+00	29	8.479807e-01	8.842936e-01	1.450000e+00	29	5.669139e-01	5.230200e-01	
1.550000e+00	31	5.001000e+02	9.111123e+02	5665	6.963237e+03	1.600000e+00	32	0	0	9267	7.181192e+03	1.550000e+00	31	9.188821e-01	8.842936e-01	1.550000e+00	31	3.994984e-01	5.230200e-01	
1.650000e+00	33	7.027000e+02	9.111123e+02	6304	6.963237e+03	1.700000e+00	34	0	0	7083	7.181192e+03	1.650000e+00	33	8.997103e-01	8.842936e-01	1.650000e+00	33	4.972923e-01	5.230200e-01	
1.750000e+00	35	6.727000e+02	9.111123e+02	5704	6.963237e+03	1.800000e+00	36	0	0	8790	7.181192e+03	1.750000e+00	35	8.945066e-01	8.842936e-01	1.750000e+00	35	4.204408e-01	5.230200e-01	
1.850000e+00	37	-3.752000e+02	9.111123e+02	6737	6.963237e+03	1.900000e+00	38	0	0	8389	7.181192e+03	1.850000e+00	37	1.058977e+00	8.842936e-01	1.850000e+00	37	4.312851e-01	5.230200e-01	
1.950000e+00	39	2.798000e+02	9.111123e+02	6215	6.963237e+03	2	40	0	0	6164	7.181192e+03	1.950000e+00	39	9.569194e-01	8.842936e-01	1.950000e+00	39	5.130660e-01	5.230200e-01	
2.050000e+00	41	8.951000e+02	9.111123e+02	5831	6.963237e+03	2.100000e+00	42	0	0	6971	7.181192e+03	2.050000e+00	41	8.669214e-01	8.842936e-01	2.050000e+00	41	4.910602e-01	5.230200e-01	
2.150000e+00	43	1656	9.111123e+02	6780	6.963237e+03	2.200000e+00	44	0	0	6539	7.181192e+03	2.150000e+00	43	8.036984e-01	8.842936e-01	2.150000e+00	43	5.633389e-01	5.230200e-01	
2.250000e+00	45	991	9.111123e+02	6216	6.963237e+03	2.300000e+00	46	0	0	8713	7.181192e+03	2.250000e+00	45	8.624948e-01	8.842936e-01	2.250000e+00	45	4.527010e-01	5.230200e-01	
2.350000e+00	47	1585	9.111123e+02	7478	6.963237e+03	2.400000e+00	48	0	0	7564	7.181192e+03	2.350000e+00	47	8.251131e-01	8.842936e-01	2.350000e+00	47	5.450773e-01	5.230200e-01	
2.450000e+00	49	1693	9.111123e+02	5736	6.963237e+03	2.500000e+00	50	0	0	7265	7.181192e+03	2.450000e+00	49	7.721093e-01	8.842936e-01	2.450000e+00	49	5.055805e-01	5.230200e-01	
2.550000e+00	51	1.708000e+02	9.111123e+02	6287	6.963237e+03	2.600000e+00	52	0	0	6131	7.181192e+03	2.550000e+00	51	9.735514e-01	8.842936e-01	2.550000e+00	51	5.129798e-01	5.230200e-01	
2.650000e+00	53	1524	9.111123e+02	6578	6.963237e+03	2.700000e+00	54	0	0	6442	7.181192e+03	2.650000e+00	53	8.118983e-01	8.842936e-01	2.650000e+00	53	5.570682e-01	5.230200e-01	
2.750000e+00	55	1.008000e+02	9.111123e+02	5835	6.963237e+03	2.800000e+00	56	0	0	8126	7.181192e+03	2.750000e+00	55	9.830183e-01	8.842936e-01	2.750000e+00	55	4.221223e-01	5.230200e-01	
2.850000e+00	57	6.564000e+02	9.111123e+02	6217	6.963237e+03	2.900000e+00	58	0	0	5830	7.181192e+03	2.850000e+00	57	9.045014e-01	8.842936e-01	2.850000e+00	57	5.410677e-01	5.230200e-01	
2.950000e+00	59	1821	9.111123e+02	7795	6.963237e+03	3	60	0	0	6653	7.181192e+03	2.950000e+00	59	8.106281e-01	8.842936e-01	2.950000e+00	59	5.910628e-01	5.230200e-01	
3.050000e+00	61	1916	9.111123e+02	9095	6.963237e+03	3.100000e+00	62	0	0	6767	7.181192e+03	3.050000e+00	61	8.259922e-01	8.842936e-01	3.050000e+00	61	6.193610e-01	5.230200e-01	
3.150000e+00	63	8.275000e+02	9.111123e+02	6583	6.963237e+03	3.200000e+00	64	0	0	5471	7.181192e+03	3.150000e+00	63	8.883341e-01	8.842936e-01	3.150000e+00	63	5.752824e-01	5.230200e-01	
3.250000e+00	65	2121	9.111123e+02	6475	6.963237e+03	3.300000e+00	66	0	0	6805	7.181192e+03	3.250000e+00	65	7.532573e-01	8.842936e-01	3.250000e+00	65	5.581456e-01	5.230200e-01	
3.350000e+00	67	-1.192000e+02	9.111123e+02	7094	6.963237e+03	3.400000e+00	68	0	0	7627	7.181192e+03	3.350000e+00	67	1.017090e+00	8.842936e-01	3.350000e+00	67	4.776671e-01	5.230200e-01	
3.450000e+00	69	1667	9.111123e+02	5823	6.963237e+03	3.500000e+00	70	0	0	5652	7.181192e+03	3.450000e+00	69	7.774366e-01	8.842936e-01	3.450000e+00	69	5.699285e-01	5.230200e-01	
3.550000e+00	71	1485	9.111123e+02	7248	6.963237e+03	3.600000e+00	72	0	0	5313	7.181192e+03	3.550000e+00	71	8.299553e-01	8.842936e-01	3.550000e+00	71	6.217428e-01	5.230200e-01	
3.650000e+00	73	1316	9.111123e+02	7054	6.963237e+03	3.700000e+00	74	0	0	5388	7.181192e+03	3.650000e+00	73	8.427718e-01	8.842936e-01	3.650000e+00	73	6.083733e-01	5.230200e-01	
3.750000e+00	75	1330	9.111123e+02	7349	6.963237e+03	3.800000e+00	76	0	0	7362	7.181192e+03	3.750000e+00	75	8.467565e-01	8.842936e-01	3.750000e+00	75	5.410511e-01	5.230200e-01	
3.850000e+00	77	4.738000e+02	9.111123e+02	8025	6.963237e+03	3.900000e+00	78	0	0	8228	7.181192e+03	3.850000e+00	77	9.442510e-01	8.842936e-01	3.850000e+00	77	5.080948e-01	5.230200e-01	
3.950000e+00	79	9.237000e+02	9.111123e+02	7482	6.963237e+03	4	80	0	0	5873	7.181192e+03	3.950000e+00	79	8.901103e-01	8.842936e-01	3.950000e+00	79	5.886880e-01	5.230200e-01	
4.050000e+00	81	6.579000e+01	9.111123e+02	7523	6.963237e+03	4.100000e+00	82	0	0	7258	7.181192e+03	4.050000e+00	81	9.913306e-01	8.842936e-01	4.050000e+00	81	5.111401e-01	5.230200e-01	
4.150000e+00	83	7.167000e+02	9.111123e+02	5996	6.963237e+03	4.200000e+00	84	0	0	9583	7.181192e+03	4.150000e+00	83	8.932322e-01	8.842936e-01	4.150000e+00	83	4.119308e-01	5.230200e-01	
4.250000e+00	85	1921	9.111123e+02	6659	6.963237e+03	4.300000e+00	86	0	0	8754	7.181192e+03	4.250000e+00	85	7.761072e-01	8.842936e-01	4.250000e+00	85	4.949810e-01	5.230200e-01	
4.350000e+00	87	1286	9.111123e+02	6911	6.963237e+03	4.400000e+00	88	0	0	5721	7.181192e+03	4.350000e+00	87	8.431133e-01	8.842936e-01	4.350000e+00	87	5.889496e-01	5.230200e-01	
4.450000e+00	89	1996	9.111123e+02	7080	6.963237e+03	4.500000e+00	90	0	0	8669	7.181192e+03	4.450000e+00	89	7.800793e-01	8.842936e-01	4.450000e+00	89	5.114680e-01	5.230200e-01	
4.550000e+00	91	4.445000e+02	9.111123e+02	8869	6.963237e+03	4.600000e+00	92	0	0	6048	7.181192e+03	4.550000e+00	91	9.522736e-01	8.842936e-01	4.550000e+00	91	6.062884e-01	5.230200e-01	
4.650000e+00	93	1421	9.111123e+02	6669	6.963237e+03	4.700000e+00	94	0	0	8849	7.181192e+03	4.650000e+00	93	8.243511e-01	8.842936e-01	4.650000e+00	93	4.775961e-01	5.230200e-01	
4.750000e+00	95	1686	9.111123e+02	6862	6.963237e+03	4.800000e+00	96	0	0	7346	7.181192e+03	4.750000e+00	95	8.027609e-01	8.842936e-01	4.750000e+00	95	5.378130e-01	5.230200e-01	
4.850000e+00	97	8.773000e+02	9.111123e+02	6498	6.963237e+03	4.900000e+00	98	0	0	6697	7.181192e+03	4.850000e+00	97	8.810489e-01	8.842936e-01	4.850000e+00	97	5.241005e-01	5.230200e-01	
4.950000e+00	99	8.482000e+02	9.111123e+02	6551	6.963237e+03	5	100	0	0	5641	7.181192e+03	4.950000e+00	99	8.853660e-01	8.842936e-01	4.950000e+00	99	5.674146e-01	5.230200e-01	
5.050000e+00	101	1108	9.111123e+02	7260	6.963237e+03	5.100000e+00	102	0	0	7648	7.181192e+03	5.050000e+00	101	8.675908e-01	8.842936e-01	5.050000e+00	101	5.224775e-01	5.230200e-01	
5.150000e+00	103	1883	9.111123e+02	5833	6.963237e+03	5.200000e+00	104	0	0	8530	7.181192e+03	5.150000e+00	103	7.559616e-01	8.842936e-01	5.150000e+00	103	4.749477e-01	5.230200e-01	
5.250000e+00	105	6.061000e+02	9.111123e+02	7612	6.963237e+03	5.300000e+00	106	0	0	8925	7.181192e+03	5.250000e+00	105	9.262482e-01	8.842936e-01	5.250000e+00	105	4.793824e-01	5.230200e-01	
5.350000e+00	107	1.075000e+02	9.111123e+02	7350	6.963237e+03	5.400000e+00	108	0	0	6918	7.181192e+03	5.350000e+00	107	9.855850e-01	8.842936e-01	5.350000e+00	107	5.187646e-01	5.230200e-01	
5.450000e+00	109	9.371000e+02	9.111123e+02	8120	6.963237e+03	5.500000e+00	110	0	0	6927	7.181192e+03	5.450000e+00	109	8.965342e-01	8.842936e-01	5.450000e+00	109	5.666318e-01	5.230200e-01	
