time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
1.050000e+00	21	1726	7.286919e+02	7827	7.084775e+03	1.100000e+00	22	0	0	5682	7.895220e+03	1.050000e+00	21	8.193238e-01	9.067390e-01	1.050000e+00	21	6.270430e-01	4.973978e-01	
1.150000e+00	23	-319	7.286919e+02	5091	7.084775e+03	1.200000e+00	24	0	0	7107	7.895220e+03	1.150000e+00	23	1.066848e+00	9.067390e-01	1.150000e+00	23	4.017173e-01	4.973978e-01	
1.250000e+00	25	1464	7.286919e+02	6926	7.084775e+03	1.300000e+00	26	0	0	8653	7.895220e+03	1.250000e+00	25	8.255066e-01	9.067390e-01	1.250000e+00	25	4.922842e-01	4.973978e-01	
1.350000e+00	27	-3.442000e+02	7.286919e+02	7676	7.084775e+03	1.400000e+00	28	0	0	7869	7.895220e+03	1.350000e+00	27	1.046946e+00	9.067390e-01	1.350000e+00	27	4.823299e-01	4.973978e-01	
1.450000e+00	29	1808	7.286919e+02	5695	7.084775e+03	1.500000e+00	30	0	0	7656	7.895220e+03	1.450000e+00	29	7.590297e-01	9.067390e-01	1.450000e+00	29	4.949535e-01	4.973978e-01	
1.550000e+00	31	8.601000e+02	7.286919e+02	6268	7.084775e+03	1.600000e+00	32	0	0	7748	7.895220e+03	1.550000e+00	31	8.793367e-01	9.067390e-01	1.550000e+00	31	4.791646e-01	4.973978e-01	
1.650000e+00	33	1765	7.286919e+02	4676	4.512049e+03	1.700000e+00	34	0	0	8005	7.895220e+03	1.650000e+00	33	7.259742e-01	9.067390e-01	1.650000e+00	33	4.458674e-01	3.989614e-01	
1.750000e+00	35	7022	4.417310e+03	6.299000e+02	7.579106e+02	1.800000e+00	36	0	0	8522	7.895220e+03	1.750000e+00	35	8.231942e-02	1.464499e-01	1.750000e+00	35	4.731017e-01	3.989614e-01	
1.850000e+00	37	8384	4.417310e+03	1167	7.579106e+02	1.900000e+00	38	0	0	6821	7.895220e+03	1.850000e+00	37	1.221862e-01	1.464499e-01	1.850000e+00	37	5.833741e-01	3.989614e-01	
1.950000e+00	39	7114	4.417310e+03	8.223000e+02	7.579106e+02	2	40	0	0	9492	7.895220e+03	1.950000e+00	39	1.036125e-01	1.464499e-01	1.950000e+00	39	4.553686e-01	3.989614e-01	
2.050000e+00	41	8112	4.417310e+03	4.515000e+01	7.579106e+02	2.100000e+00	42	0	0	8899	7.895220e+03	2.050000e+00	41	5.535021e-03	1.464499e-01	2.050000e+00	41	4.782527e-01	3.989614e-01	
2.150000e+00	43	6612	4.417310e+03	2.627000e+02	7.579106e+02	2.200000e+00	44	0	0	6969	7.895220e+03	2.150000e+00	43	3.821258e-02	1.464499e-01	2.150000e+00	43	4.965941e-01	3.989614e-01	
2.250000e+00	45	6843	4.417310e+03	1321	7.579106e+02	2.300000e+00	46	0	0	5584	7.895220e+03	2.250000e+00	45	1.618079e-01	1.464499e-01	2.250000e+00	45	5.938318e-01	3.989614e-01	
2.350000e+00	47	5881	4.417310e+03	6.721000e+02	7.579106e+02	2.400000e+00	48	0	0	7258	7.895220e+03	2.350000e+00	47	1.025621e-01	1.464499e-01	2.350000e+00	47	4.744807e-01	3.989614e-01	
2.450000e+00	49	7255	4.417310e+03	3.149000e+02	7.579106e+02	2.500000e+00	50	0	0	7699	7.895220e+03	2.450000e+00	49	4.159896e-02	1.464499e-01	2.450000e+00	49	4.957725e-01	3.989614e-01	
2.550000e+00	51	4476	4.417310e+03	-1.509000e+02	7.579106e+02	2.600000e+00	52	0	0	6920	7.895220e+03	2.550000e+00	51	-3.488937e-02	1.464499e-01	2.550000e+00	51	3.846209e-01	3.989614e-01	
2.650000e+00	53	5998	4.417310e+03	1428	7.579106e+02	2.700000e+00	54	0	0	7984	7.895220e+03	2.650000e+00	53	1.922973e-01	1.464499e-01	2.650000e+00	53	4.818949e-01	3.989614e-01	
2.750000e+00	55	5597	4.417310e+03	6.612000e+02	7.579106e+02	2.800000e+00	56	0	0	7894	7.895220e+03	2.750000e+00	55	1.056534e-01	1.464499e-01	2.750000e+00	55	4.422069e-01	3.989614e-01	
2.850000e+00	57	7975	4.417310e+03	1496	7.579106e+02	2.900000e+00	58	0	0	7266	7.895220e+03	2.850000e+00	57	1.579559e-01	1.464499e-01	2.850000e+00	57	5.658720e-01	3.989614e-01	
2.950000e+00	59	5052	4.417310e+03	1015	7.579106e+02	3	60	0	0	6701	7.895220e+03	2.950000e+00	59	1.672985e-01	1.464499e-01	2.950000e+00	59	4.751723e-01	3.989614e-01	
3.050000e+00	61	6279	4.417310e+03	1184	7.579106e+02	3.100000e+00	62	0	0	6855	7.895220e+03	3.050000e+00	61	1.586493e-01	1.464499e-01	3.050000e+00	61	5.212320e-01	3.989614e-01	
3.150000e+00	63	6632	4.417310e+03	3.322000e+01	7.579106e+02	3.200000e+00	64	0	0	7808	7.895220e+03	3.150000e+00	63	4.984082e-03	1.464499e-01	3.150000e+00	63	4.605209e-01	3.989614e-01	
3.250000e+00	65	5179	4.417310e+03	1225	7.579106e+02	3.300000e+00	66	0	0	8679	7.895220e+03	3.250000e+00	65	1.912867e-01	1.464499e-01	3.250000e+00	65	4.245840e-01	3.989614e-01	
3.350000e+00	67	3201	4.417310e+03	5176	4.512049e+03	3.400000e+00	68	0	0	7921	7.895220e+03	3.350000e+00	67	6.178823e-01	1.464499e-01	3.350000e+00	67	5.139894e-01	5.307330e-01	
3.450000e+00	69	4137	4.417310e+03	3357	4.512049e+03	3.500000e+00	70	0	0	6621	7.895220e+03	3.450000e+00	69	4.479584e-01	1.464499e-01	3.450000e+00	69	5.309245e-01	5.307330e-01	
3.550000e+00	71	4245	4.417310e+03	3575	4.512049e+03	3.600000e+00	72	0	0	8793	7.895220e+03	3.550000e+00	71	4.571611e-01	1.464499e-01	3.550000e+00	71	4.707157e-01	5.307330e-01	
3.650000e+00	73	2400	4.417310e+03	4591	4.512049e+03	3.700000e+00	74	0	0	9705	7.895220e+03	3.650000e+00	73	6.567015e-01	1.464499e-01	3.650000e+00	73	4.187230e-01	5.307330e-01	
3.750000e+00	75	3421	4.417310e+03	3983	4.512049e+03	3.800000e+00	76	0	0	8938	7.895220e+03	3.750000e+00	75	5.379525e-01	1.464499e-01	3.750000e+00	75	4.530657e-01	5.307330e-01	
3.850000e+00	77	3899	4.417310e+03	4968	4.512049e+03	3.900000e+00	78	0	0	8851	7.895220e+03	3.850000e+00	77	5.602797e-01	1.464499e-01	3.850000e+00	77	5.004515e-01	5.307330e-01	
3.950000e+00	79	3977	4.417310e+03	4552	4.512049e+03	4	80	0	0	8873	7.895220e+03	3.950000e+00	79	5.337085e-01	1.464499e-01	3.950000e+00	79	4.901161e-01	5.307330e-01	
4.050000e+00	81	3294	4.417310e+03	4895	4.512049e+03	4.100000e+00	82	0	0	8361	7.895220e+03	4.050000e+00	81	5.977531e-01	1.464499e-01	4.050000e+00	81	4.948036e-01	5.307330e-01	
4.150000e+00	83	2989	4.417310e+03	4466	4.512049e+03	4.200000e+00	84	0	0	8847	7.895220e+03	4.150000e+00	83	5.990610e-01	1.464499e-01	4.150000e+00	83	4.573059e-01	5.307330e-01	
4.250000e+00	85	3345	4.417310e+03	4278	4.512049e+03	4.300000e+00	86	0	0	7635	7.895220e+03	4.250000e+00	85	5.611964e-01	1.464499e-01	4.250000e+00	85	4.996068e-01	5.307330e-01	
4.350000e+00	87	3515	4.417310e+03	5520	4.512049e+03	4.400000e+00	88	0	0	5881	7.895220e+03	4.350000e+00	87	6.109574e-01	1.464499e-01	4.350000e+00	87	6.057254e-01	5.307330e-01	
4.450000e+00	89	4381	4.417310e+03	5164	4.512049e+03	4.500000e+00	90	0	0	5215	7.895220e+03	4.450000e+00	89	5.410162e-01	1.464499e-01	4.450000e+00	89	6.466802e-01	5.307330e-01	
4.550000e+00	91	3742	4.417310e+03	5263	4.512049e+03	4.600000e+00	92	0	0	8675	7.895220e+03	4.550000e+00	91	5.844531e-01	1.464499e-01	4.550000e+00	91	5.093326e-01	5.307330e-01	
4.650000e+00	93	974	7.286919e+02	8785	7.084775e+03	4.700000e+00	94	0	0	9632	7.895220e+03	4.650000e+00	93	9.001947e-01	9.067390e-01	4.650000e+00	93	5.032747e-01	4.973978e-01	
4.750000e+00	95	1043	7.286919e+02	6246	7.084775e+03	4.800000e+00	96	0	0	7963	7.895220e+03	4.750000e+00	95	8.569077e-01	9.067390e-01	4.750000e+00	95	4.779045e-01	4.973978e-01	
4.850000e+00	97	2359	7.286919e+02	7920	7.084775e+03	4.900000e+00	98	0	0	7183	7.895220e+03	4.850000e+00	97	7.705030e-01	9.067390e-01	4.850000e+00	97	5.886496e-01	4.973978e-01	
4.950000e+00	99	6.558000e+02	7.286919e+02	6785	7.084775e+03	5	100	0	0	7820	7.895220e+03	4.950000e+00	99	9.118643e-01	9.067390e-01	4.950000e+00	99	4.875760e-01	4.973978e-01	
5.050000e+00	101	-2.965000e+02	7.286919e+02	6440	7.084775e+03	5.100000e+00	102	0	0	7244	7.895220e+03	5.050000e+00	101	1.048262e+00	9.067390e-01	5.050000e+00	101	4.588982e-01	4.973978e-01	
5.150000e+00	103	-5.789000e+01	7.286919e+02	7032	7.084775e+03	5.200000e+00	104	0	0	7528	7.895220e+03	5.150000e+00	103	1.008301e+00	9.067390e-01	5.150000e+00	103	4.809031e-01	4.973978e-01	
5.250000e+00	105	-5.929000e+02	7.286919e+02	5361	7.084775e+03	5.300000e+00	106	0	0	8218	7.895220e+03	5.250000e+00	105	1.124347e+00	9.067390e-01	5.250000e+00	105	3.671695e-01	4.973978e-01	
5.350000e+00	107	4.006000e+01	7.286919e+02	6932	7.084775e+03	5.400000e+00	108	0	0	7921	7.895220e+03	5.350000e+00	107	9.942542e-01	9.067390e-01	5.350000e+00	107	4.681415e-01	4.973978e-01	
5.450000e+00	109	-3.438000e+02	7.286919e+02	8022	7.084775e+03	5.500000e+00	110	0	0	8368	7.895220e+03	5.450000e+00	109	1.044776e+00	9.067390e-01	5.450000e+00	109	4.785058e-01	4.973978e-01	
5.550000e+00	111	1113	7.286919e+02	8104	7.084775e+03	5.600000e+00	112	0	0	6958	7.895220e+03	5.550000e+00	111	8.792449e-01	9.067390e-01	5.550000e+00	111	5.698300e-01	4.973978e-01	
5.650000e+00	113	8.951000e+02	7.286919e+02	6990	7.084775e+03	5.700000e+00	114	0	0	7877	7.895220e+03	5.650000e+00	113	8.864821e-01	9.067390e-01	5.650000e+00	113	5.002569e-01	4.973978e-01	
5.750000e+00	115	8.134000e+01	7.286919e+02	6942	7.084775e+03	5.800000e+00	116	0	0	6145	7.895220e+03	5.750000e+00	115	9.884186e-01	9.067390e-01	5.750000e+00	115	5.333504e-01	4.973978e-01	
5.850000e+00	117	1248	7.286919e+02	6613	7.084775e+03	5.900000e+00	118	0	0	8270	7.895220e+03	5.850000e+00	117	8.412416e-01	9.067390e-01	5.850000e+00	117	4.873225e-01	4.973978e-01	
5.950000e+00	119	337	7.286919e+02	6444	7.084775e+03	6	120	0	0	8901	7.895220e+03	5.950000e+00	119	9.503023e-01	9.067390e-01	5.950000e+00	119	4.324066e-01	4.973978e-01	
6.050000e+00	121	1166	7.286919e+02	6286	7.084775e+03	6.100000e+00	122	0	0	6534	7.895220e+03	6.050000e+00	121	8.435319e-01	9.067390e-01	6.050000e+00	121	5.328185e-01	4.973978e-01	
6.150000e+00	123	-3.559000e+01	7.286919e+02	7066	7.084775e+03	6.200000e+00	124	0	0	9492	7.895220e+03	6.150000e+00	123	1.005062e+00	9.067390e-01	6.150000e+00	123	4.255075e-01	4.973978e-01	
6.250000e+00	125	-1.891000e+02	7.286919e+02	6180	7.084775e+03	6.300000e+00	126	0	0	6508	7.895220e+03	6.250000e+00	125	1.031565e+00	9.067390e-01	6.250000e+00	125	4.793142e-01	4.973978e-01	
6.350000e+00	127	1112	7.286919e+02	6348	7.084775e+03	6.400000e+00	128	0	0	7415	7.895220e+03	6.350000e+00	127	8.509383e-01	9.067390e-01	6.350000e+00	127	5.015126e-01	4.973978e-01	
6.450000e+00	129	4603	4.417310e+03	3651	4.512049e+03	6.500000e+00	130	0	0	9296	7.895220e+03	6.450000e+00	129	4.423310e-01	5.053049e-01	6.450000e+00	129	4.703134e-01	5.307330e-01	
6.550000e+00	131	4617	4.417310e+03	5194	4.512049e+03	6.600000e+00	132	0	0	6903	7.895220e+03	6.550000e+00	131	5.294058e-01	5.053049e-01	6.550000e+00	131	5.869929e-01	5.307330e-01	
6.650000e+00	133	3877	4.417310e+03	4923	4.512049e+03	6.700000e+00	134	0	0	7095	7.895220e+03	6.650000e+00	133	5.594318e-01	5.053049e-01	6.650000e+00	133	5.536332e-01	5.307330e-01	
6.750000e+00	135	3408	4.417310e+03	4559	4.512049e+03	6.800000e+00	136	0	0	8594	7.895220e+03	6.750000e+00	135	5.722355e-01	5.053049e-01	6.750000e+00	135	4.810700e-01	5.307330e-01	
6.850000e+00	137	3989	4.417310e+03	5025	4.512049e+03	6.900000e+00	138	0	0	7971	7.895220e+03	6.850000e+00	137	5.574662e-01	5.053049e-01	6.850000e+00	137	5.307036e-01	5.307330e-01	
6.950000e+00	139	3028	4.417310e+03	3622	4.512049e+03	7	140	0	0	8993	7.895220e+03	6.950000e+00	139	5.446617e-01	5.053049e-01	6.950000e+00	139	4.251103e-01	5.307330e-01	
7.050000e+00	141	4168	4.417310e+03	4383	4.512049e+03	7.100000e+00	142	0	0	6748	7.895220e+03	7.050000e+00	141	5.125716e-01	5.053049e-01	7.050000e+00	141	5.589254e-01	5.307330e-01	
7.150000e+00	143	4319	4.417310e+03	3425	4.512049e+03	7.200000e+00	144	0	0	6525	7.895220e+03	7.150000e+00	143	4.422779e-01	5.053049e-01	7.150000e+00	143	5.427150e-01	5.307330e-01	
7.250000e+00	145	3990	4.417310e+03	5282	4.512049e+03	7.300000e+00	146	0	0	8831	7.895220e+03	7.250000e+00	145	5.696721e-01	5.053049e-01	7.250000e+00	145	5.121803e-01	5.307330e-01	
7.350000e+00	147	3619	4.417310e+03	4138	4.512049e+03	7.400000e+00	148	0	0	5758	7.895220e+03	7.350000e+00	147	5.334537e-01	5.053049e-01	7.350000e+00	147	5.739549e-01	5.307330e-01	
7.450000e+00	149	2263	4.417310e+03	3366	4.512049e+03	7.500000e+00	150	0	0	5864	7.895220e+03	7.450000e+00	149	5.979748e-01	5.053049e-01	7.450000e+00	149	4.897764e-01	5.307330e-01	
7.550000e+00	151	4321	4.417310e+03	5352	4.512049e+03	7.600000e+00	152	0	0	7231	7.895220e+03	7.550000e+00	151	5.532927e-01	5.053049e-01	7.550000e+00	151	5.722314e-01	5.307330e-01	
7.650000e+00	153	3456	4.417310e+03	4045	4.512049e+03	7.700000e+00	154	0	0	6952	7.895220e+03	7.650000e+00	153	5.392614e-01	5.053049e-01	7.650000e+00	153	5.189926e-01	5.307330e-01	
7.750000e+00	155	4210	4.417310e+03	5161	4.512049e+03	7.800000e+00	156	0	0	6314	7.895220e+03	7.750000e+00	155	5.507416e-01	5.053049e-01	7.750000e+00	155	5.974498e-01	5.307330e-01	
7.850000e+00	157	3702	4.417310e+03	5524	4.512049e+03	7.900000e+00	158	0	0	9853	7.895220e+03	7.850000e+00	157	5.987427e-01	5.053049e-01	7.850000e+00	157	4.835683e-01	5.307330e-01	
7.950000e+00	159	3384	4.417310e+03	4565	4.512049e+03	8	160	0	0	8527	7.895220e+03	7.950000e+00	159	5.742861e-01	5.053049e-01	7.950000e+00	159	4.824593e-01	5.307330e-01	
8.050000e+00	161	2247	4.417310e+03	6419	7.084775e+03	8.100000e+00	162	0	0	7276	7.895220e+03	8.050000e+00	161	7.407108e-01	5.053049e-01	8.050000e+00	161	5.435955e-01	5.929733e-01	
8.150000e+00	163	4.158000e+02	7.286919e+02	8382	7.084775e+03	8.200000e+00	164	0	0	6982	7.895220e+03	8.150000e+00	163	9.527382e-01	9.067390e-01	8.150000e+00	163	5.575356e-01	5.929733e-01	
8.250000e+00	165	1173	7.286919e+02	6499	7.084775e+03	8.300000e+00	166	0	0	9158	7.895220e+03	8.250000e+00	165	8.471064e-01	9.067390e-01	8.250000e+00	165	4.558526e-01	5.929733e-01	
8.350000e+00	167	9.457000e+02	7.286919e+02	6929	7.084775e+03	8.400000e+00	168	0	0	9062	7.895220e+03	8.350000e+00	167	8.799065e-01	9.067390e-01	8.350000e+00	167	4.649489e-01	5.929733e-01	
8.450000e+00	169	846	7.286919e+02	5815	7.084775e+03	8.500000e+00	170	0	0	6967	7.895220e+03	8.450000e+00	169	8.729920e-01	9.067390e-01	8.450000e+00	169	4.887731e-01	5.929733e-01	
8.550000e+00	171	1424	7.286919e+02	5862	7.084775e+03	8.600000e+00	172	0	0	7005	7.895220e+03	8.550000e+00	171	8.045567e-01	9.067390e-01	8.550000e+00	171	5.098314e-01	5.929733e-01	
8.650000e+00	173	3907	4.417310e+03	4755	4.512049e+03	8.700000e+00	174	0	0	7455	7.895220e+03	8.650000e+00	173	5.489494e-01	5.053049e-01	8.650000e+00	173	5.374449e-01	5.307330e-01	
8.750000e+00	175	4184	4.417310e+03	4575	4.512049e+03	8.800000e+00	176	0	0	8242	7.895220e+03	8.750000e+00	175	5.223199e-01	5.053049e-01	8.750000e+00	175	5.152050e-01	5.307330e-01	
8.850000e+00	177	2963	4.417310e+03	3818	4.512049e+03	8.900000e+00	178	0	0	9137	7.895220e+03	8.850000e+00	177	5.630438e-01	5.053049e-01	8.850000e+00	177	4.259957e-01	5.307330e-01	
8.950000e+00	179	4386	4.417310e+03	4005	4.512049e+03	9	180	0	0	7927	7.895220e+03	8.950000e+00	179	4.772971e-01	5.053049e-01	8.950000e+00	179	5.142174e-01	5.307330e-01	
9.050000e+00	181	3878	4.417310e+03	4350	4.512049e+03	9.100000e+00	182	0	0	8020	7.895220e+03	9.050000e+00	181	5.286825e-01	5.053049e-01	9.050000e+00	181	5.064008e-01	5.307330e-01	
9.150000e+00	183	1958	4.417310e+03	4283	4.512049e+03	9.200000e+00	184	0	0	7415	7.895220e+03	9.150000e+00	183	6.862682e-01	5.053049e-01	9.150000e+00	183	4.570152e-01	5.307330e-01	
9.250000e+00	185	3281	4.417310e+03	5412	4.512049e+03	9.300000e+00	186	0	0	8585	7.895220e+03	9.250000e+00	185	6.225699e-01	5.053049e-01	9.250000e+00	185	5.031254e-01	5.307330e-01	
9.350000e+00	187	3711	4.417310e+03	4831	4.512049e+03	9.400000e+00	188	0	0	7457	7.895220e+03	9.350000e+00	187	5.655584e-01	5.053049e-01	9.350000e+00	187	5.339084e-01	5.307330e-01	
9.450000e+00	189	2812	4.417310e+03	4165	4.512049e+03	9.500000e+00	190	0	0	9509	7.895220e+03	9.450000e+00	189	5.969614e-01	5.053049e-01	9.450000e+00	189	4.232076e-01	5.307330e-01	
9.550000e+00	191	3159	4.417310e+03	3955	4.512049e+03	9.600000e+00	192	0	0	9735	7.895220e+03	9.550000e+00	191	5.559460e-01	5.053049e-01	9.550000e+00	191	4.222209e-01	5.307330e-01	
9.650000e+00	193	4843	4.417310e+03	4166	4.512049e+03	9.700000e+00	194	0	0	7340	7.895220e+03	9.650000e+00	193	4.624265e-01	5.053049e-01	9.650000e+00	193	5.510429e-01	5.307330e-01	
9.750000e+00	195	2964	4.417310e+03	6077	7.084775e+03	9.800000e+00	196	0	0	8490	7.895220e+03	9.750000e+00	195	6.721602e-01	5.053049e-01	9.750000e+00	195	5.157150e-01	5.929733e-01	
9.850000e+00	197	6.086000e+02	7.286919e+02	8035	7.084775e+03	9.900000e+00	198	0	0	7268	7.895220e+03	9.850000e+00	197	9.295895e-01	9.067390e-01	9.850000e+00	197	5.432263e-01	5.929733e-01	
9.950000e+00	199	-6.352000e+02	7.286919e+02	8413	7.084775e+03	10	200	0	0	7869	7.895220e+03	9.950000e+00	199	1.081668e+00	9.067390e-01	9.950000e+00	199	4.970857e-01	5.929733e-01	
1.005000e+01	201	3.932000e+02	7.286919e+02	5887	7.084775e+03	1.010000e+01	202	0	0	7356	7.895220e+03	1.005000e+01	201	9.373905e-01	9.067390e-01	1.005000e+01	201	4.605535e-01	5.929733e-01	
1.015000e+01	203	8.894000e+02	7.286919e+02	5485	7.084775e+03	1.020000e+01	204	0	0	9691	7.895220e+03	1.015000e+01	203	8.604731e-01	9.067390e-01	1.015000e+01	203	3.967782e-01	5.929733e-01	
1.025000e+01	205	1220	7.286919e+02	8566	7.084775e+03	1.030000e+01	206	0	0	8156	7.895220e+03	1.025000e+01	205	8.753321e-01	9.067390e-01	1.025000e+01	205	5.454241e-01	5.929733e-01	
1.035000e+01	207	1295	7.286919e+02	6924	7.084775e+03	1.040000e+01	208	0	0	8105	7.895220e+03	1.035000e+01	207	8.424383e-01	9.067390e-01	1.035000e+01	207	5.034918e-01	5.929733e-01	
1.045000e+01	209	1277	7.286919e+02	7416	7.084775e+03	1.050000e+01	210	0	0	9116	7.895220e+03	1.045000e+01	209	8.531002e-01	9.067390e-01	1.045000e+01	209	4.881240e-01	5.929733e-01	
1.055000e+01	211	1.404000e+02	7.286919e+02	7228	7.084775e+03	1.060000e+01	212	0	0	7142	7.895220e+03	1.055000e+01	211	9.809457e-01	9.067390e-01	1.055000e+01	211	5.078013e-01	5.929733e-01	
1.065000e+01	213	9.849000e+02	7.286919e+02	7056	7.084775e+03	1.070000e+01	214	0	0	8673	7.895220e+03	1.065000e+01	213	8.775137e-01	9.067390e-01	1.065000e+01	213	4.810906e-01	5.929733e-01	
1.075000e+01	215	6.221000e+02	7.286919e+02	6212	7.084775e+03	1.080000e+01	216	0	0	7546	7.895220e+03	1.075000e+01	215	9.089712e-01	9.067390e-01	1.075000e+01	215	4.752470e-01	5.929733e-01	
1.085000e+01	217	3.596000e+02	7.286919e+02	7797	7.084775e+03	1.090000e+01	218	0	0	6857	7.895220e+03	1.085000e+01	217	9.559130e-01	9.067390e-01	1.085000e+01	217	5.432808e-01	5.929733e-01	
1.095000e+01	219	828	7.286919e+02	6775	7.084775e+03	11	220	0	0	9096	7.895220e+03	1.095000e+01	219	8.910956e-01	9.067390e-01	1.095000e+01	219	4.552967e-01	5.929733e-01	
1.105000e+01	221	1.547000e+02	7.286919e+02	7207	7.084775e+03	1.110000e+01	222	0	0	9415	7.895220e+03	1.105000e+01	221	9.789858e-01	9.067390e-01	1.105000e+01	221	4.388050e-01	5.929733e-01	
1.115000e+01	223	6.388000e+02	7.286919e+02	6523	7.084775e+03	1.120000e+01	224	0	0	8506	7.895220e+03	1.115000e+01	223	9.108045e-01	9.067390e-01	1.115000e+01	223	4.571031e-01	5.929733e-01	
1.125000e+01	225	2556	7.286919e+02	7711	7.084775e+03	1.130000e+01	226	0	0	7817	7.895220e+03	1.125000e+01	225	7.510470e-01	9.067390e-01	1.125000e+01	225	5.677394e-01	5.929733e-01	
1.135000e+01	227	7.433000e+02	7.286919e+02	6528	7.084775e+03	1.140000e+01	228	0	0	8215	7.895220e+03	1.135000e+01	227	8.977762e-01	9.067390e-01	1.135000e+01	227	4.695311e-01	5.929733e-01	
1.145000e+01	229	3.147000e+02	7.286919e+02	7111	7.084775e+03	1.150000e+01	230	0	0	5296	7.895220e+03	1.145000e+01	229	9.576202e-01	9.067390e-01	1.145000e+01	229	5.837034e-01	5.929733e-01	
1.155000e+01	231	4.822000e+02	7.286919e+02	7144	7.084775e+03	1.160000e+01	232	0	0	8194	7.895220e+03	1.155000e+01	231	9.367706e-01	9.067390e-01	1.155000e+01	231	4.820546e-01	5.929733e-01	
1.165000e+01	233	539	7.286919e+02	7607	7.084775e+03	1.170000e+01	234	0	0	7271	7.895220e+03	1.165000e+01	233	9.338326e-01	9.067390e-01	1.165000e+01	233	5.283778e-01	5.929733e-01	
1.175000e+01	235	1.104000e+02	7.286919e+02	6568	7.084775e+03	1.180000e+01	236	0	0	8140	7.895220e+03	1.175000e+01	235	9.834691e-01	9.067390e-01	1.175000e+01	235	4.506829e-01	5.929733e-01	
1.185000e+01	237	9.361000e+02	7.286919e+02	7369	7.084775e+03	1.190000e+01	238	0	0	8801	7.895220e+03	1.185000e+01	237	8.872861e-01	9.067390e-01	1.185000e+01	237	4.855052e-01	5.929733e-01	
1.195000e+01	239	1523	7.286919e+02	8676	7.084775e+03	12	240	0	0	7046	7.895220e+03	1.195000e+01	239	8.506716e-01	9.067390e-01	1.195000e+01	239	5.914178e-01	5.929733e-01	
1.205000e+01	241	3.485000e+02	7.286919e+02	7571	7.084775e+03	1.210000e+01	242	0	0	9075	7.895220e+03	1.205000e+01	241	9.559947e-01	9.067390e-01	1.205000e+01	241	4.660037e-01	5.929733e-01	
1.215000e+01	243	1104	7.286919e+02	7407	7.084775e+03	1.220000e+01	244	0	0	8956	7.895220e+03	1.215000e+01	243	8.702855e-01	9.067390e-01	1.215000e+01	243	4.872617e-01	5.929733e-01	
