time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
5.000000e-02	1	1468	8.734842e+02	8486	7.415389e+03	1.000000e-01	2	0	0	8267	7.882760e+03	5.000000e-02	1	8.525216e-01	8.946197e-01	5.000000e-02	1	5.462927e-01	5.125564e-01	
1.500000e-01	3	4.222000e+02	8.734842e+02	6029	7.415389e+03	2.000000e-01	4	0	0	7317	7.882760e+03	1.500000e-01	3	9.345548e-01	8.946197e-01	1.500000e-01	3	4.685580e-01	5.125564e-01	
2.500000e-01	5	1428	8.734842e+02	7368	7.415389e+03	3.000000e-01	6	0	0	8376	7.882760e+03	2.500000e-01	5	8.376535e-01	8.946197e-01	2.500000e-01	5	5.122292e-01	5.125564e-01	
3.500000e-01	7	2.217000e+02	8.734842e+02	7699	7.415389e+03	4.000000e-01	8	0	0	7275	7.882760e+03	3.500000e-01	7	9.720100e-01	8.946197e-01	3.500000e-01	7	5.212461e-01	5.125564e-01	
4.500000e-01	9	1887	8.734842e+02	7702	7.415389e+03	5.000000e-01	10	0	0	6500	7.882760e+03	4.500000e-01	9	8.032120e-01	8.946197e-01	4.500000e-01	9	5.959973e-01	5.125564e-01	
5.500000e-01	11	5.645000e+02	8.734842e+02	7288	7.415389e+03	6.000000e-01	12	0	0	9591	7.882760e+03	5.500000e-01	11	9.281121e-01	8.946197e-01	5.500000e-01	11	4.501677e-01	5.125564e-01	
6.500000e-01	13	5.806000e+02	8.734842e+02	7152	7.415389e+03	7.000000e-01	14	0	0	8501	7.882760e+03	6.500000e-01	13	9.249153e-01	8.946197e-01	6.500000e-01	13	4.763330e-01	5.125564e-01	
7.500000e-01	15	7.189000e+02	8.734842e+02	6962	7.415389e+03	8.000000e-01	16	0	0	9423	7.882760e+03	7.500000e-01	15	9.064042e-01	8.946197e-01	7.500000e-01	15	4.490730e-01	5.125564e-01	
8.500000e-01	17	7.501000e+02	8.734842e+02	7822	7.415389e+03	9.000000e-01	18	0	0	6235	7.882760e+03	8.500000e-01	17	9.124952e-01	8.946197e-01	8.500000e-01	17	5.789182e-01	5.125564e-01	
9.500000e-01	19	941	8.734842e+02	7003	7.415389e+03	1	20	0	0	8207	7.882760e+03	9.500000e-01	19	8.815458e-01	8.946197e-01	9.500000e-01	19	4.918581e-01	5.125564e-01	
1.050000e+00	21	1470	8.734842e+02	8026	7.415389e+03	1.100000e+00	22	0	0	6342	7.882760e+03	1.050000e+00	21	8.451980e-01	8.946197e-01	1.050000e+00	21	5.995707e-01	5.125564e-01	
1.150000e+00	23	3.351000e+01	8.734842e+02	6263	7.415389e+03	1.200000e+00	24	0	0	7709	7.882760e+03	1.150000e+00	23	9.946780e-01	8.946197e-01	1.150000e+00	23	4.495738e-01	5.125564e-01	
1.250000e+00	25	2.344000e+02	8.734842e+02	8336	7.415389e+03	1.300000e+00	26	0	0	8290	7.882760e+03	1.250000e+00	25	9.726501e-01	8.946197e-01	1.250000e+00	25	5.083153e-01	5.125564e-01	
1.350000e+00	27	4.235000e+02	8.734842e+02	6635	7.415389e+03	1.400000e+00	28	0	0	7871	7.882760e+03	1.350000e+00	27	9.400014e-01	8.946197e-01	1.350000e+00	27	4.727888e-01	5.125564e-01	
1.450000e+00	29	1530	8.734842e+02	6950	7.415389e+03	1.500000e+00	30	0	0	6763	7.882760e+03	1.450000e+00	29	8.195755e-01	8.946197e-01	1.450000e+00	29	5.563209e-01	5.125564e-01	
1.550000e+00	31	2.728000e+02	8.734842e+02	7580	7.415389e+03	1.600000e+00	32	0	0	8553	7.882760e+03	1.550000e+00	31	9.652608e-01	8.946197e-01	1.550000e+00	31	4.786600e-01	5.125564e-01	
1.650000e+00	33	1267	8.734842e+02	8754	7.415389e+03	1.700000e+00	34	0	0	8370	7.882760e+03	1.650000e+00	33	8.735655e-01	8.946197e-01	1.650000e+00	33	5.448861e-01	5.125564e-01	
1.750000e+00	35	-4.692000e+02	8.734842e+02	7057	7.415389e+03	1.800000e+00	36	0	0	10230	7.882760e+03	1.750000e+00	35	1.071223e+00	8.946197e-01	1.750000e+00	35	3.917159e-01	5.125564e-01	
1.850000e+00	37	1368	8.734842e+02	6178	7.415389e+03	1.900000e+00	38	0	0	8964	7.882760e+03	1.850000e+00	37	8.187119e-01	8.946197e-01	1.850000e+00	37	4.570563e-01	5.125564e-01	
1.950000e+00	39	1459	8.734842e+02	6144	7.415389e+03	2	40	0	0	7461	7.882760e+03	1.950000e+00	39	8.081021e-01	8.946197e-01	1.950000e+00	39	5.047132e-01	5.125564e-01	
2.050000e+00	41	-1.272000e+02	8.734842e+02	7144	7.415389e+03	2.100000e+00	42	0	0	6054	7.882760e+03	2.050000e+00	41	1.018128e+00	8.946197e-01	2.050000e+00	41	5.368302e-01	5.125564e-01	
2.150000e+00	43	1046	8.734842e+02	6868	7.415389e+03	2.200000e+00	44	0	0	10530	7.882760e+03	2.150000e+00	43	8.678292e-01	8.946197e-01	2.150000e+00	43	4.290826e-01	5.125564e-01	
2.250000e+00	45	7.961000e+02	8.734842e+02	8695	7.415389e+03	2.300000e+00	46	0	0	6369	7.882760e+03	2.250000e+00	45	9.161214e-01	8.946197e-01	2.250000e+00	45	5.984262e-01	5.125564e-01	
2.350000e+00	47	7.039000e+02	8.734842e+02	7382	7.415389e+03	2.400000e+00	48	0	0	8558	7.882760e+03	2.350000e+00	47	9.129472e-01	8.946197e-01	2.350000e+00	47	4.858176e-01	5.125564e-01	
2.450000e+00	49	8.056000e+02	8.734842e+02	6283	7.415389e+03	2.500000e+00	50	0	0	9005	7.882760e+03	2.450000e+00	49	8.863527e-01	8.946197e-01	2.450000e+00	49	4.404608e-01	5.125564e-01	
2.550000e+00	51	9.784000e+02	8.734842e+02	9319	7.415389e+03	2.600000e+00	52	0	0	7141	7.882760e+03	2.550000e+00	51	9.049857e-01	8.946197e-01	2.550000e+00	51	5.905014e-01	5.125564e-01	
