coordinates:	28.9,65.4	78.9,65.4
9.500000e+00	136	142
9.600000e+00	116	141
9.700000e+00	133	151
9.800000e+00	113	157
9.900000e+00	139	142
10	116	157
1.010000e+01	148	137
1.020000e+01	116	150
1.030000e+01	143	151
1.040000e+01	115	151
1.050000e+01	137	140
1.060000e+01	116	154
1.070000e+01	151	138
1.080000e+01	113	153
1.090000e+01	143	139
11	115	148
1.110000e+01	141	148
1.120000e+01	115	145
1.130000e+01	140	144
1.140000e+01	115	152
1.150000e+01	150	143
1.160000e+01	117	169
1.170000e+01	143	144
1.180000e+01	114	159
1.190000e+01	138	144
12	113	154
1.210000e+01	134	130
1.220000e+01	114	148
1.230000e+01	142	144
1.240000e+01	117	157
1.250000e+01	139	145
1.260000e+01	113	151
1.270000e+01	137	134
1.280000e+01	113	154
1.290000e+01	133	135
13	116	158
1.310000e+01	141	140
1.320000e+01	113	151
1.330000e+01	137	143
1.340000e+01	113	163
1.350000e+01	150	146
1.360000e+01	115	153
1.370000e+01	137	143
1.380000e+01	114	162
1.390000e+01	153	134
14	116	154
1.410000e+01	143	153
1.420000e+01	116	146
1.430000e+01	148	153
1.440000e+01	114	146
1.450000e+01	146	149
1.460000e+01	115	149
1.470000e+01	136	148
1.480000e+01	115	159
1.490000e+01	142	145
15	113	146
1.510000e+01	141	152
1.520000e+01	113	155
1.530000e+01	129	141
1.540000e+01	114	151
1.550000e+01	144	138
1.560000e+01	114	147
1.570000e+01	141	130
1.580000e+01	114	144
1.590000e+01	144	147
16	113	157
1.610000e+01	138	144
1.620000e+01	115	155
1.630000e+01	141	146
1.640000e+01	115	156
1.650000e+01	136	146
1.660000e+01	114	160
1.670000e+01	151	141
1.680000e+01	114	155
1.690000e+01	147	146
17	115	148
1.710000e+01	131	142
1.720000e+01	116	152
1.730000e+01	133	135
1.740000e+01	113	157
1.750000e+01	138	140
1.760000e+01	115	157
1.770000e+01	139	146
1.780000e+01	115	154
1.790000e+01	139	142
18	114	153
1.810000e+01	129	147
1.820000e+01	116	144
1.830000e+01	142	139
1.840000e+01	115	151
1.850000e+01	140	133
1.860000e+01	113	149
1.870000e+01	145	126
1.880000e+01	114	147
1.890000e+01	171	125
19	116	146
1.910000e+01	165	122
1.920000e+01	118	155
1.930000e+01	161	126
1.940000e+01	114	143
1.950000e+01	167	128
1.960000e+01	115	149
1.970000e+01	160	126
1.980000e+01	116	160
1.990000e+01	159	122
20	114	157
2.010000e+01	156	123
2.020000e+01	117	149
2.030000e+01	158	126
2.040000e+01	113	153
2.050000e+01	163	125
2.060000e+01	118	149
2.070000e+01	147	125
2.080000e+01	115	151
2.090000e+01	163	125
21	115	159
2.110000e+01	158	128
2.120000e+01	113	153
2.130000e+01	161	121
2.140000e+01	116	150
2.150000e+01	181	133
2.160000e+01	117	141
2.170000e+01	166	129
2.180000e+01	114	147
2.190000e+01	176	124
22	114	167
2.210000e+01	161	124
2.220000e+01	113	144
2.230000e+01	146	126
2.240000e+01	114	162
2.250000e+01	165	124
2.260000e+01	116	158
2.270000e+01	161	124
2.280000e+01	114	146
2.290000e+01	170	130
23	113	158
2.310000e+01	156	135
2.320000e+01	115	146
2.330000e+01	158	125
2.340000e+01	113	157
2.350000e+01	163	123
2.360000e+01	115	143
2.370000e+01	154	129
2.380000e+01	114	158
2.390000e+01	162	127
24	113	157
2.410000e+01	158	125
2.420000e+01	117	153
2.430000e+01	150	119
2.440000e+01	115	151
2.450000e+01	164	121
2.460000e+01	113	157
2.470000e+01	163	123
2.480000e+01	113	152
2.490000e+01	158	127
25	116	147
2.510000e+01	168	122
2.520000e+01	114	144
2.530000e+01	164	124
2.540000e+01	116	155
2.550000e+01	146	127
2.560000e+01	114	156
2.570000e+01	150	129
2.580000e+01	115	162
2.590000e+01	158	121
26	115	167
2.610000e+01	162	122
2.620000e+01	115	154
2.630000e+01	158	125
2.640000e+01	113	149
2.650000e+01	162	124
2.660000e+01	115	146
2.670000e+01	162	122
2.680000e+01	115	146
2.690000e+01	138	146
27	114	163
2.710000e+01	136	153
2.720000e+01	118	154
2.730000e+01	138	142
2.740000e+01	115	149
2.750000e+01	141	135
2.760000e+01	115	148
2.770000e+01	140	139
2.780000e+01	114	149
2.790000e+01	139	140
28	116	160
2.810000e+01	137	139
2.820000e+01	115	143
2.830000e+01	143	143
2.840000e+01	115	144
2.850000e+01	146	141
2.860000e+01	116	139
2.870000e+01	136	143
2.880000e+01	114	157
2.890000e+01	139	131
29	114	147
2.910000e+01	143	144
2.920000e+01	115	154
2.930000e+01	136	145
2.940000e+01	116	142
2.950000e+01	132	140
2.960000e+01	115	149
2.970000e+01	139	141
2.980000e+01	113	149
2.990000e+01	141	147
30	115	149
3.010000e+01	135	139
3.020000e+01	114	151
3.030000e+01	141	135
3.040000e+01	114	151
3.050000e+01	134	143
3.060000e+01	116	144
3.070000e+01	142	141
3.080000e+01	116	157
3.090000e+01	144	138
31	114	150
3.110000e+01	137	139
3.120000e+01	115	156
3.130000e+01	136	141
3.140000e+01	114	141
3.150000e+01	141	147
3.160000e+01	114	156
3.170000e+01	131	145
3.180000e+01	115	159
3.190000e+01	145	143
32	114	152
3.210000e+01	138	150
3.220000e+01	114	162
3.230000e+01	142	144
3.240000e+01	113	145
3.250000e+01	142	145
3.260000e+01	114	160
3.270000e+01	138	142
3.280000e+01	114	152
3.290000e+01	144	146
33	116	149
3.310000e+01	150	142
3.320000e+01	115	154
3.330000e+01	148	142
3.340000e+01	114	161
3.350000e+01	139	134
3.360000e+01	114	139
3.370000e+01	140	134
3.380000e+01	116	145
3.390000e+01	129	143
34	116	153
3.410000e+01	134	139
3.420000e+01	115	153
3.430000e+01	138	142
3.440000e+01	114	149
3.450000e+01	136	142
3.460000e+01	115	161
3.470000e+01	143	151
3.480000e+01	114	151
3.490000e+01	144	142
35	115	151
3.510000e+01	143	140
3.520000e+01	115	143
3.530000e+01	137	147
3.540000e+01	113	148
3.550000e+01	133	147
3.560000e+01	117	148
3.570000e+01	141	147
3.580000e+01	114	156
3.590000e+01	137	143
36	114	149
3.610000e+01	142	139
3.620000e+01	114	151
3.630000e+01	170	131
3.640000e+01	113	149
3.650000e+01	158	126
3.660000e+01	114	145
3.670000e+01	164	123
3.680000e+01	117	144
3.690000e+01	164	132
37	115	149
3.710000e+01	158	131
3.720000e+01	113	152
3.730000e+01	158	119
3.740000e+01	115	152
3.750000e+01	153	124
3.760000e+01	114	154
3.770000e+01	157	131
3.780000e+01	113	154
3.790000e+01	158	129
38	115	163
3.810000e+01	157	120
3.820000e+01	114	150
3.830000e+01	161	124
3.840000e+01	113	148
3.850000e+01	158	127
3.860000e+01	115	165
3.870000e+01	173	128
3.880000e+01	113	145
3.890000e+01	164	123
39	116	146
3.910000e+01	161	124
3.920000e+01	114	143
3.930000e+01	163	127
3.940000e+01	113	164
3.950000e+01	162	124
3.960000e+01	115	150
3.970000e+01	165	125
3.980000e+01	114	158
3.990000e+01	161	130
40	115	159
4.010000e+01	157	124
4.020000e+01	113	145
4.030000e+01	162	121
4.040000e+01	113	150
4.050000e+01	153	122
4.060000e+01	114	148
4.070000e+01	166	126
4.080000e+01	117	151
4.090000e+01	168	127
41	114	145
4.110000e+01	170	131
4.120000e+01	116	156
4.130000e+01	151	127
4.140000e+01	113	156
4.150000e+01	158	132
4.160000e+01	116	149
4.170000e+01	157	123
4.180000e+01	113	133
4.190000e+01	162	133
42	113	156
4.210000e+01	173	126
4.220000e+01	115	161
4.230000e+01	160	124
4.240000e+01	115	153
4.250000e+01	155	121
4.260000e+01	113	144
4.270000e+01	154	133
4.280000e+01	115	153
4.290000e+01	158	133
43	114	148
4.310000e+01	150	146
4.320000e+01	115	150
4.330000e+01	139	139
4.340000e+01	115	160
4.350000e+01	148	130
4.360000e+01	114	160
4.370000e+01	150	140
4.380000e+01	115	135
4.390000e+01	140	135
44	116	150
4.410000e+01	146	136
4.420000e+01	115	149
4.430000e+01	134	128
4.440000e+01	113	149
4.450000e+01	143	140
4.460000e+01	115	149
4.470000e+01	147	139
4.480000e+01	115	145
4.490000e+01	142	138
45	113	157
4.510000e+01	145	138
4.520000e+01	115	154
4.530000e+01	148	129
4.540000e+01	113	150
4.550000e+01	142	136
4.560000e+01	113	142
4.570000e+01	144	141
4.580000e+01	115	153
4.590000e+01	155	139
46	114	145
4.610000e+01	145	145
4.620000e+01	117	148
4.630000e+01	143	136
4.640000e+01	113	152
4.650000e+01	142	142
4.660000e+01	115	153
4.670000e+01	152	142
4.680000e+01	116	161
4.690000e+01	141	143
47	113	156
4.710000e+01	147	146
4.720000e+01	114	161
4.730000e+01	138	131
4.740000e+01	113	149
4.750000e+01	137	142
4.760000e+01	115	154
4.770000e+01	152	140
4.780000e+01	113	142
4.790000e+01	155	135
48	114	150
4.810000e+01	136	139
4.820000e+01	115	151
4.830000e+01	150	142
4.840000e+01	115	147
4.850000e+01	154	142
4.860000e+01	114	159
4.870000e+01	150	145
4.880000e+01	117	139
4.890000e+01	146	150
49	117	152
4.910000e+01	136	140
4.920000e+01	115	156
4.930000e+01	147	131
4.940000e+01	113	144
4.950000e+01	149	141
4.960000e+01	115	161
4.970000e+01	150	145
4.980000e+01	113	159
4.990000e+01	153	140
50	114	142
5.010000e+01	145	134
5.020000e+01	113	156
5.030000e+01	143	136
5.040000e+01	114	143
5.050000e+01	147	134
5.060000e+01	115	147
5.070000e+01	136	139
5.080000e+01	114	157
5.090000e+01	154	131
51	116	159
5.110000e+01	151	135
5.120000e+01	114	156
5.130000e+01	146	133
5.140000e+01	113	142
5.150000e+01	147	135
5.160000e+01	114	142
5.170000e+01	144	142
5.180000e+01	116	156
5.190000e+01	146	145
52	114	152
5.210000e+01	150	136
5.220000e+01	115	157
5.230000e+01	144	134
5.240000e+01	114	154
5.250000e+01	141	144
5.260000e+01	116	161
5.270000e+01	146	140
5.280000e+01	113	150
5.290000e+01	145	133
53	114	154
5.310000e+01	149	132
5.320000e+01	116	150
5.330000e+01	148	139
5.340000e+01	114	147
5.350000e+01	142	135
5.360000e+01	115	151
5.370000e+01	137	143
5.380000e+01	115	159
5.390000e+01	156	133
54	114	160
5.410000e+01	152	147
5.420000e+01	113	167
5.430000e+01	151	137
5.440000e+01	116	156
5.450000e+01	146	127
5.460000e+01	113	150
5.470000e+01	145	139
5.480000e+01	116	149
5.490000e+01	144	139
55	115	154
5.510000e+01	145	139
5.520000e+01	113	166
5.530000e+01	145	136
5.540000e+01	113	152
5.550000e+01	150	138
5.560000e+01	116	144
5.570000e+01	150	139
5.580000e+01	115	151
5.590000e+01	140	128
56	114	150
5.610000e+01	145	134
5.620000e+01	116	156
5.630000e+01	145	132
5.640000e+01	115	150
5.650000e+01	144	137
5.660000e+01	114	151
5.670000e+01	150	140
5.680000e+01	115	155
5.690000e+01	145	135
57	114	152
5.710000e+01	150	134
5.720000e+01	116	159
5.730000e+01	150	139
5.740000e+01	114	142
5.750000e+01	145	146
5.760000e+01	113	147
5.770000e+01	150	143
5.780000e+01	117	152
5.790000e+01	149	142
58	113	144
5.810000e+01	137	136
5.820000e+01	115	154
5.830000e+01	143	139
5.840000e+01	113	156
5.850000e+01	141	136
5.860000e+01	114	151
5.870000e+01	147	134
5.880000e+01	116	149
5.890000e+01	149	136
59	113	145
5.910000e+01	144	141
5.920000e+01	116	146
5.930000e+01	145	147
5.940000e+01	113	143
5.950000e+01	145	136
5.960000e+01	116	160
5.970000e+01	141	141
5.980000e+01	115	149
5.990000e+01	144	139
60	114	160
