coordinates:	28.9,65.4	78.9,65.4
1.620000e+01	119	149
1.630000e+01	150	124
1.640000e+01	116	151
1.650000e+01	165	124
1.660000e+01	114	151
1.670000e+01	165	125
1.680000e+01	114	161
1.690000e+01	166	122
17	115	148
1.710000e+01	161	124
1.720000e+01	118	150
1.730000e+01	162	127
1.740000e+01	116	149
1.750000e+01	166	128
1.760000e+01	114	145
1.770000e+01	165	127
1.780000e+01	113	147
1.790000e+01	173	128
18	118	149
1.810000e+01	170	129
1.820000e+01	116	150
1.830000e+01	170	133
1.840000e+01	113	153
1.850000e+01	162	125
1.860000e+01	116	155
1.870000e+01	167	124
1.880000e+01	113	151
1.890000e+01	134	148
19	114	145
1.910000e+01	134	144
1.920000e+01	115	152
1.930000e+01	146	155
1.940000e+01	113	156
1.950000e+01	135	140
1.960000e+01	113	156
1.970000e+01	144	148
1.980000e+01	114	164
1.990000e+01	143	135
20	114	153
2.010000e+01	142	144
2.020000e+01	114	152
2.030000e+01	135	149
2.040000e+01	114	156
2.050000e+01	145	141
2.060000e+01	114	161
2.070000e+01	137	145
2.080000e+01	113	156
2.090000e+01	135	144
21	116	159
2.110000e+01	134	150
2.120000e+01	116	144
2.130000e+01	148	151
2.140000e+01	116	160
2.150000e+01	142	141
2.160000e+01	116	149
2.170000e+01	136	156
2.180000e+01	113	154
2.190000e+01	142	144
22	116	153
2.210000e+01	144	137
2.220000e+01	114	157
2.230000e+01	140	135
2.240000e+01	115	146
2.250000e+01	140	139
2.260000e+01	115	161
2.270000e+01	138	154
2.280000e+01	113	154
2.290000e+01	135	138
23	114	146
2.310000e+01	139	139
2.320000e+01	114	152
2.330000e+01	136	138
2.340000e+01	115	148
2.350000e+01	140	139
2.360000e+01	115	136
2.370000e+01	136	144
2.380000e+01	114	149
2.390000e+01	136	146
24	115	143
2.410000e+01	140	147
2.420000e+01	116	151
2.430000e+01	145	144
2.440000e+01	114	156
2.450000e+01	135	146
2.460000e+01	115	158
2.470000e+01	141	140
2.480000e+01	113	152
2.490000e+01	127	154
25	115	145
2.510000e+01	141	143
2.520000e+01	114	163
2.530000e+01	140	138
2.540000e+01	117	149
2.550000e+01	142	139
2.560000e+01	113	146
2.570000e+01	133	143
2.580000e+01	116	152
2.590000e+01	138	138
26	115	153
2.610000e+01	136	146
2.620000e+01	114	148
2.630000e+01	147	159
2.640000e+01	115	154
2.650000e+01	139	140
2.660000e+01	115	149
2.670000e+01	140	149
2.680000e+01	114	142
2.690000e+01	135	142
27	113	143
2.710000e+01	136	151
2.720000e+01	113	157
2.730000e+01	144	141
2.740000e+01	113	145
2.750000e+01	133	146
2.760000e+01	115	156
2.770000e+01	141	139
2.780000e+01	114	144
2.790000e+01	143	139
28	115	144
2.810000e+01	138	143
2.820000e+01	114	144
2.830000e+01	134	152
2.840000e+01	115	146
2.850000e+01	134	142
2.860000e+01	115	155
2.870000e+01	132	151
2.880000e+01	116	143
2.890000e+01	138	143
29	115	151
2.910000e+01	130	142
2.920000e+01	113	162
2.930000e+01	136	143
2.940000e+01	113	147
2.950000e+01	130	138
2.960000e+01	115	155
2.970000e+01	146	146
2.980000e+01	114	151
2.990000e+01	138	142
30	114	154
3.010000e+01	140	150
3.020000e+01	115	143
3.030000e+01	136	137
3.040000e+01	113	159
3.050000e+01	145	140
3.060000e+01	115	152
3.070000e+01	147	154
3.080000e+01	114	151
3.090000e+01	145	144
31	114	155
3.110000e+01	137	136
3.120000e+01	113	156
3.130000e+01	141	148
3.140000e+01	114	165
3.150000e+01	142	138
3.160000e+01	114	142
3.170000e+01	143	145
3.180000e+01	113	161
3.190000e+01	137	139
32	113	154
3.210000e+01	140	139
3.220000e+01	113	151
3.230000e+01	139	139
3.240000e+01	115	149
3.250000e+01	142	149
3.260000e+01	118	153
3.270000e+01	134	144
3.280000e+01	116	157
3.290000e+01	131	147
33	113	163
3.310000e+01	144	138
3.320000e+01	115	140
3.330000e+01	141	142
3.340000e+01	117	152
3.350000e+01	136	149
3.360000e+01	114	160
3.370000e+01	139	146
3.380000e+01	113	147
3.390000e+01	146	143
34	115	144
3.410000e+01	140	143
3.420000e+01	117	163
3.430000e+01	141	147
3.440000e+01	114	156
3.450000e+01	140	151
3.460000e+01	113	151
3.470000e+01	151	137
3.480000e+01	113	165
3.490000e+01	134	152
35	113	154
3.510000e+01	134	146
3.520000e+01	115	159
3.530000e+01	140	147
3.540000e+01	113	158
3.550000e+01	136	141
3.560000e+01	114	156
3.570000e+01	135	134
3.580000e+01	114	158
3.590000e+01	136	141
36	113	148
3.610000e+01	141	136
3.620000e+01	115	147
3.630000e+01	138	140
3.640000e+01	114	160
3.650000e+01	146	134
3.660000e+01	114	143
3.670000e+01	143	146
3.680000e+01	116	157
3.690000e+01	142	152
37	116	158
3.710000e+01	140	145
3.720000e+01	115	155
3.730000e+01	135	148
3.740000e+01	114	148
3.750000e+01	137	155
3.760000e+01	114	156
3.770000e+01	139	142
3.780000e+01	113	146
3.790000e+01	142	144
38	115	149
3.810000e+01	141	143
3.820000e+01	114	153
3.830000e+01	136	143
3.840000e+01	114	160
3.850000e+01	138	145
3.860000e+01	116	156
3.870000e+01	132	143
3.880000e+01	113	155
3.890000e+01	152	139
39	113	143
3.910000e+01	131	140
3.920000e+01	114	147
3.930000e+01	138	139
3.940000e+01	114	155
3.950000e+01	144	150
3.960000e+01	115	148
3.970000e+01	141	139
3.980000e+01	114	151
3.990000e+01	142	143
40	114	145
4.010000e+01	139	134
4.020000e+01	116	161
4.030000e+01	144	144
4.040000e+01	113	150
4.050000e+01	145	133
4.060000e+01	115	147
4.070000e+01	143	147
4.080000e+01	117	155
4.090000e+01	147	140
41	114	149
4.110000e+01	139	148
4.120000e+01	114	151
4.130000e+01	145	137
4.140000e+01	116	152
4.150000e+01	153	122
4.160000e+01	114	149
4.170000e+01	170	127
4.180000e+01	114	148
4.190000e+01	156	122
42	116	154
4.210000e+01	171	129
4.220000e+01	113	151
4.230000e+01	150	145
4.240000e+01	114	147
4.250000e+01	147	147
4.260000e+01	113	155
4.270000e+01	135	143
4.280000e+01	113	149
4.290000e+01	143	135
43	114	157
4.310000e+01	176	124
4.320000e+01	115	147
4.330000e+01	157	130
4.340000e+01	113	156
4.350000e+01	160	121
4.360000e+01	113	151
4.370000e+01	166	127
4.380000e+01	115	148
4.390000e+01	166	130
44	114	162
4.410000e+01	157	127
4.420000e+01	114	164
4.430000e+01	156	126
4.440000e+01	116	148
4.450000e+01	159	123
4.460000e+01	113	144
4.470000e+01	159	122
4.480000e+01	115	148
4.490000e+01	157	126
45	115	152
4.510000e+01	153	128
4.520000e+01	114	161
4.530000e+01	153	127
4.540000e+01	117	151
4.550000e+01	164	126
4.560000e+01	116	140
4.570000e+01	160	124
4.580000e+01	116	154
4.590000e+01	155	119
46	115	173
4.610000e+01	167	122
4.620000e+01	114	164
4.630000e+01	158	127
4.640000e+01	114	150
4.650000e+01	154	116
4.660000e+01	116	162
4.670000e+01	137	133
4.680000e+01	113	147
4.690000e+01	144	149
47	114	158
4.710000e+01	131	141
4.720000e+01	114	152
4.730000e+01	130	133
4.740000e+01	114	159
4.750000e+01	134	142
4.760000e+01	114	147
4.770000e+01	135	142
4.780000e+01	115	145
4.790000e+01	144	146
48	114	153
4.810000e+01	136	150
4.820000e+01	116	146
4.830000e+01	139	141
4.840000e+01	114	155
4.850000e+01	125	143
4.860000e+01	114	146
4.870000e+01	145	137
4.880000e+01	113	153
4.890000e+01	148	137
49	116	157
4.910000e+01	140	146
4.920000e+01	113	162
4.930000e+01	139	141
4.940000e+01	114	157
4.950000e+01	137	145
4.960000e+01	114	145
4.970000e+01	137	143
4.980000e+01	113	149
4.990000e+01	145	149
50	115	152
5.010000e+01	139	161
5.020000e+01	117	151
5.030000e+01	142	161
5.040000e+01	113	144
5.050000e+01	130	144
5.060000e+01	119	145
5.070000e+01	137	151
5.080000e+01	114	148
5.090000e+01	136	137
51	115	147
5.110000e+01	143	141
5.120000e+01	113	155
5.130000e+01	136	150
5.140000e+01	114	153
5.150000e+01	139	150
5.160000e+01	115	146
5.170000e+01	139	134
5.180000e+01	113	146
5.190000e+01	136	141
52	116	157
5.210000e+01	146	145
5.220000e+01	115	148
5.230000e+01	148	141
5.240000e+01	115	159
5.250000e+01	137	137
5.260000e+01	113	154
5.270000e+01	135	145
5.280000e+01	114	141
5.290000e+01	137	138
53	116	146
5.310000e+01	134	151
5.320000e+01	115	152
5.330000e+01	140	134
5.340000e+01	115	151
5.350000e+01	140	143
5.360000e+01	114	155
5.370000e+01	159	138
5.380000e+01	113	151
5.390000e+01	140	141
54	113	160
5.410000e+01	140	151
5.420000e+01	115	143
5.430000e+01	130	142
5.440000e+01	114	156
5.450000e+01	145	145
5.460000e+01	115	157
5.470000e+01	130	148
5.480000e+01	115	153
5.490000e+01	142	143
55	113	157
5.510000e+01	137	138
5.520000e+01	115	146
5.530000e+01	143	148
5.540000e+01	115	145
5.550000e+01	136	143
5.560000e+01	115	153
5.570000e+01	137	134
5.580000e+01	113	147
5.590000e+01	130	145
56	114	152
5.610000e+01	138	146
5.620000e+01	115	156
5.630000e+01	132	151
5.640000e+01	114	147
5.650000e+01	142	145
5.660000e+01	113	162
5.670000e+01	138	132
5.680000e+01	115	160
5.690000e+01	139	148
57	114	148
5.710000e+01	137	142
5.720000e+01	113	158
5.730000e+01	135	131
5.740000e+01	117	151
5.750000e+01	156	139
5.760000e+01	114	162
5.770000e+01	137	145
5.780000e+01	114	144
5.790000e+01	143	144
58	115	148
5.810000e+01	140	140
5.820000e+01	113	145
5.830000e+01	137	148
5.840000e+01	114	156
5.850000e+01	134	139
5.860000e+01	115	154
5.870000e+01	136	143
5.880000e+01	113	155
5.890000e+01	144	147
59	114	152
5.910000e+01	140	144
5.920000e+01	114	156
5.930000e+01	142	153
5.940000e+01	116	151
5.950000e+01	138	146
5.960000e+01	114	147
5.970000e+01	141	142
5.980000e+01	114	158
5.990000e+01	130	136
60	114	146
