coordinates:	28.9,65.4	78.9,65.4
3.250000e+01	136	146
3.260000e+01	113	151
3.270000e+01	141	145
3.280000e+01	115	147
3.290000e+01	129	145
33	116	158
3.310000e+01	133	149
3.320000e+01	113	152
3.330000e+01	142	151
3.340000e+01	115	153
3.350000e+01	140	160
3.360000e+01	116	147
3.370000e+01	139	156
3.380000e+01	114	159
3.390000e+01	139	140
34	115	152
3.410000e+01	132	154
3.420000e+01	113	157
3.430000e+01	144	131
3.440000e+01	113	148
3.450000e+01	141	143
3.460000e+01	116	161
3.470000e+01	144	138
3.480000e+01	113	160
3.490000e+01	138	157
35	114	150
3.510000e+01	142	142
3.520000e+01	114	158
3.530000e+01	139	150
3.540000e+01	113	151
3.550000e+01	135	137
3.560000e+01	118	150
3.570000e+01	151	152
3.580000e+01	114	161
3.590000e+01	146	138
36	113	162
3.610000e+01	136	136
3.620000e+01	116	149
3.630000e+01	135	148
3.640000e+01	116	153
3.650000e+01	138	148
3.660000e+01	114	154
3.670000e+01	138	145
3.680000e+01	114	151
3.690000e+01	145	139
37	115	155
3.710000e+01	137	132
3.720000e+01	115	147
3.730000e+01	140	148
3.740000e+01	115	149
3.750000e+01	147	144
3.760000e+01	113	158
3.770000e+01	138	143
3.780000e+01	113	160
3.790000e+01	143	151
38	115	150
3.810000e+01	130	151
3.820000e+01	117	153
3.830000e+01	152	141
3.840000e+01	115	160
3.850000e+01	144	145
3.860000e+01	113	151
3.870000e+01	135	143
3.880000e+01	115	158
3.890000e+01	131	147
39	113	149
3.910000e+01	139	144
3.920000e+01	114	150
3.930000e+01	149	156
3.940000e+01	116	161
3.950000e+01	140	143
3.960000e+01	116	149
3.970000e+01	141	141
3.980000e+01	114	137
3.990000e+01	141	139
40	114	153
4.010000e+01	138	146
4.020000e+01	113	156
4.030000e+01	140	146
4.040000e+01	114	147
4.050000e+01	138	146
4.060000e+01	116	137
4.070000e+01	136	128
4.080000e+01	115	148
4.090000e+01	142	149
41	115	152
4.110000e+01	147	147
4.120000e+01	114	147
4.130000e+01	146	139
4.140000e+01	116	154
4.150000e+01	145	143
4.160000e+01	115	154
4.170000e+01	133	159
4.180000e+01	113	153
4.190000e+01	138	144
42	117	149
4.210000e+01	142	147
4.220000e+01	114	159
4.230000e+01	142	148
4.240000e+01	116	150
4.250000e+01	140	134
4.260000e+01	117	161
4.270000e+01	136	145
4.280000e+01	114	160
4.290000e+01	141	144
43	116	153
4.310000e+01	138	145
4.320000e+01	114	150
4.330000e+01	137	145
4.340000e+01	113	144
4.350000e+01	138	144
4.360000e+01	113	161
4.370000e+01	144	148
4.380000e+01	113	157
4.390000e+01	166	128
44	115	144
4.410000e+01	160	127
4.420000e+01	116	151
4.430000e+01	155	127
4.440000e+01	114	155
4.450000e+01	174	121
4.460000e+01	114	151
4.470000e+01	165	123
4.480000e+01	114	155
4.490000e+01	149	129
45	116	154
4.510000e+01	158	132
4.520000e+01	115	163
4.530000e+01	149	124
4.540000e+01	115	158
4.550000e+01	167	127
4.560000e+01	113	164
4.570000e+01	164	121
4.580000e+01	114	154
4.590000e+01	176	129
46	114	162
4.610000e+01	165	130
4.620000e+01	116	156
4.630000e+01	160	125
4.640000e+01	114	148
4.650000e+01	142	130
4.660000e+01	113	153
4.670000e+01	159	130
4.680000e+01	114	149
4.690000e+01	158	129
47	113	147
4.710000e+01	157	130
4.720000e+01	115	157
4.730000e+01	161	130
4.740000e+01	114	157
4.750000e+01	160	123
4.760000e+01	115	162
4.770000e+01	149	126
4.780000e+01	115	167
4.790000e+01	155	123
48	115	145
4.810000e+01	167	128
4.820000e+01	114	157
4.830000e+01	157	126
4.840000e+01	113	150
4.850000e+01	152	121
4.860000e+01	114	153
4.870000e+01	166	122
4.880000e+01	114	154
4.890000e+01	156	130
49	114	151
4.910000e+01	155	123
4.920000e+01	114	146
4.930000e+01	162	121
4.940000e+01	115	148
4.950000e+01	159	122
4.960000e+01	113	145
4.970000e+01	151	127
4.980000e+01	114	150
4.990000e+01	153	128
50	115	149
5.010000e+01	159	129
5.020000e+01	113	148
5.030000e+01	159	126
5.040000e+01	116	156
5.050000e+01	165	121
5.060000e+01	115	152
5.070000e+01	169	125
5.080000e+01	113	153
5.090000e+01	154	120
51	115	149
5.110000e+01	160	130
5.120000e+01	115	143
5.130000e+01	171	130
5.140000e+01	114	154
5.150000e+01	155	122
5.160000e+01	114	157
5.170000e+01	160	135
5.180000e+01	113	151
5.190000e+01	139	130
52	113	144
5.210000e+01	156	133
5.220000e+01	115	155
5.230000e+01	142	131
5.240000e+01	114	158
5.250000e+01	142	134
5.260000e+01	114	146
5.270000e+01	138	138
5.280000e+01	114	148
5.290000e+01	145	135
53	113	153
5.310000e+01	142	147
5.320000e+01	114	152
5.330000e+01	154	145
5.340000e+01	114	152
5.350000e+01	150	146
5.360000e+01	114	149
5.370000e+01	151	151
5.380000e+01	113	156
5.390000e+01	151	142
54	114	142
5.410000e+01	142	133
5.420000e+01	114	149
5.430000e+01	148	141
5.440000e+01	114	159
5.450000e+01	149	129
5.460000e+01	114	153
5.470000e+01	133	140
5.480000e+01	113	135
5.490000e+01	150	139
55	113	150
5.510000e+01	137	134
5.520000e+01	114	170
5.530000e+01	144	141
5.540000e+01	113	154
5.550000e+01	144	134
5.560000e+01	113	164
5.570000e+01	148	141
5.580000e+01	114	151
5.590000e+01	149	136
56	115	147
5.610000e+01	143	146
5.620000e+01	114	157
5.630000e+01	142	142
5.640000e+01	117	150
5.650000e+01	147	136
5.660000e+01	115	147
5.670000e+01	147	134
5.680000e+01	114	152
5.690000e+01	149	139
57	115	144
5.710000e+01	151	137
5.720000e+01	116	155
5.730000e+01	141	134
5.740000e+01	116	153
5.750000e+01	149	147
5.760000e+01	113	153
5.770000e+01	148	131
5.780000e+01	113	152
5.790000e+01	146	143
58	114	159
5.810000e+01	152	145
5.820000e+01	117	152
5.830000e+01	149	135
5.840000e+01	115	153
5.850000e+01	151	134
5.860000e+01	116	154
5.870000e+01	155	145
5.880000e+01	113	152
5.890000e+01	140	136
59	113	150
5.910000e+01	146	137
5.920000e+01	114	147
5.930000e+01	145	138
5.940000e+01	116	141
5.950000e+01	137	137
5.960000e+01	114	149
5.970000e+01	154	138
5.980000e+01	117	147
5.990000e+01	136	130
60	114	145
