coordinates:	28.9,65.4	78.9,65.4
1.480000e+01	115	145
1.490000e+01	170	123
15	114	144
1.510000e+01	151	121
1.520000e+01	114	172
1.530000e+01	154	119
1.540000e+01	115	149
1.550000e+01	153	128
1.560000e+01	115	141
1.570000e+01	166	130
1.580000e+01	114	159
1.590000e+01	167	128
16	114	148
1.610000e+01	170	126
1.620000e+01	115	154
1.630000e+01	150	126
1.640000e+01	115	157
1.650000e+01	159	121
1.660000e+01	114	148
1.670000e+01	167	130
1.680000e+01	114	150
1.690000e+01	163	132
17	113	160
1.710000e+01	153	124
1.720000e+01	113	162
1.730000e+01	164	120
1.740000e+01	113	158
1.750000e+01	154	128
1.760000e+01	113	153
1.770000e+01	167	126
1.780000e+01	114	153
1.790000e+01	172	129
18	113	154
1.810000e+01	180	123
1.820000e+01	115	158
1.830000e+01	166	130
1.840000e+01	114	153
1.850000e+01	165	127
1.860000e+01	117	147
1.870000e+01	162	116
1.880000e+01	114	153
1.890000e+01	159	124
19	114	152
1.910000e+01	155	125
1.920000e+01	115	139
1.930000e+01	152	125
1.940000e+01	113	165
1.950000e+01	159	123
1.960000e+01	114	161
1.970000e+01	165	128
1.980000e+01	115	154
1.990000e+01	166	124
20	115	154
2.010000e+01	154	124
2.020000e+01	115	147
2.030000e+01	167	121
2.040000e+01	117	150
2.050000e+01	150	120
2.060000e+01	115	164
2.070000e+01	161	129
2.080000e+01	115	159
2.090000e+01	162	135
21	114	152
2.110000e+01	166	128
2.120000e+01	115	151
2.130000e+01	159	129
2.140000e+01	114	161
2.150000e+01	155	121
2.160000e+01	115	148
2.170000e+01	156	123
2.180000e+01	116	154
2.190000e+01	160	126
22	114	158
2.210000e+01	162	135
2.220000e+01	113	141
2.230000e+01	169	124
2.240000e+01	113	143
2.250000e+01	151	129
2.260000e+01	114	153
2.270000e+01	172	128
2.280000e+01	114	150
2.290000e+01	168	127
23	114	155
2.310000e+01	166	125
2.320000e+01	115	155
2.330000e+01	170	128
2.340000e+01	113	154
2.350000e+01	152	124
2.360000e+01	113	163
2.370000e+01	164	126
2.380000e+01	114	153
2.390000e+01	171	127
24	117	160
2.410000e+01	148	133
2.420000e+01	117	138
2.430000e+01	162	128
2.440000e+01	115	157
2.450000e+01	169	129
2.460000e+01	114	172
2.470000e+01	163	125
2.480000e+01	116	154
2.490000e+01	162	125
25	113	156
2.510000e+01	165	126
2.520000e+01	114	150
2.530000e+01	164	124
2.540000e+01	113	159
2.550000e+01	166	123
2.560000e+01	114	150
2.570000e+01	161	122
2.580000e+01	115	159
2.590000e+01	162	135
26	116	159
2.610000e+01	164	126
2.620000e+01	116	151
2.630000e+01	179	126
2.640000e+01	115	154
2.650000e+01	165	123
2.660000e+01	116	140
2.670000e+01	169	119
2.680000e+01	116	153
2.690000e+01	163	122
27	115	149
2.710000e+01	167	123
2.720000e+01	114	160
2.730000e+01	168	129
2.740000e+01	114	147
2.750000e+01	150	127
2.760000e+01	116	142
2.770000e+01	150	123
2.780000e+01	115	150
2.790000e+01	168	128
28	114	139
2.810000e+01	152	128
2.820000e+01	114	151
2.830000e+01	160	121
2.840000e+01	114	154
2.850000e+01	179	122
2.860000e+01	115	153
2.870000e+01	163	119
2.880000e+01	114	156
2.890000e+01	161	122
29	115	140
2.910000e+01	178	132
2.920000e+01	113	161
2.930000e+01	162	132
2.940000e+01	115	148
2.950000e+01	154	121
2.960000e+01	113	152
2.970000e+01	166	128
2.980000e+01	114	146
2.990000e+01	159	124
30	114	141
3.010000e+01	158	126
3.020000e+01	114	153
3.030000e+01	170	132
3.040000e+01	113	161
3.050000e+01	170	124
3.060000e+01	114	137
3.070000e+01	168	122
3.080000e+01	114	146
3.090000e+01	157	124
31	114	152
3.110000e+01	167	124
3.120000e+01	113	154
3.130000e+01	161	124
3.140000e+01	113	139
3.150000e+01	176	128
3.160000e+01	113	152
3.170000e+01	161	122
3.180000e+01	113	155
3.190000e+01	161	126
32	114	156
3.210000e+01	146	125
3.220000e+01	113	161
3.230000e+01	144	141
3.240000e+01	114	152
3.250000e+01	146	146
3.260000e+01	114	157
3.270000e+01	159	135
3.280000e+01	117	160
3.290000e+01	150	145
33	115	166
3.310000e+01	146	141
3.320000e+01	115	156
3.330000e+01	139	139
3.340000e+01	113	153
3.350000e+01	153	133
3.360000e+01	116	163
3.370000e+01	149	143
3.380000e+01	115	149
3.390000e+01	138	135
34	115	151
3.410000e+01	153	140
3.420000e+01	115	157
3.430000e+01	147	140
3.440000e+01	114	148
3.450000e+01	137	138
3.460000e+01	115	147
3.470000e+01	137	138
3.480000e+01	116	147
3.490000e+01	147	138
35	115	149
3.510000e+01	148	150
3.520000e+01	116	150
3.530000e+01	145	142
3.540000e+01	113	150
3.550000e+01	151	140
3.560000e+01	114	149
3.570000e+01	139	140
3.580000e+01	117	146
3.590000e+01	148	143
36	114	154
3.610000e+01	147	136
3.620000e+01	115	158
3.630000e+01	141	145
3.640000e+01	116	153
3.650000e+01	141	137
3.660000e+01	114	145
3.670000e+01	142	140
3.680000e+01	115	148
3.690000e+01	150	138
37	117	147
3.710000e+01	152	140
3.720000e+01	115	155
3.730000e+01	156	137
3.740000e+01	115	148
3.750000e+01	143	132
3.760000e+01	115	157
3.770000e+01	138	137
3.780000e+01	114	147
3.790000e+01	152	134
38	114	153
3.810000e+01	145	135
3.820000e+01	114	141
3.830000e+01	147	140
3.840000e+01	114	153
3.850000e+01	160	133
3.860000e+01	114	140
3.870000e+01	149	138
3.880000e+01	115	148
3.890000e+01	151	149
39	116	152
3.910000e+01	144	135
3.920000e+01	114	149
3.930000e+01	138	126
3.940000e+01	115	158
3.950000e+01	140	138
3.960000e+01	114	154
3.970000e+01	150	137
3.980000e+01	117	163
3.990000e+01	147	143
40	114	164
4.010000e+01	144	139
4.020000e+01	114	152
4.030000e+01	137	137
4.040000e+01	114	153
4.050000e+01	153	137
4.060000e+01	115	153
4.070000e+01	160	136
4.080000e+01	113	163
4.090000e+01	150	145
41	115	156
4.110000e+01	151	141
4.120000e+01	114	147
4.130000e+01	150	141
4.140000e+01	113	156
4.150000e+01	152	143
4.160000e+01	114	156
4.170000e+01	141	140
4.180000e+01	114	149
4.190000e+01	146	138
42	115	137
4.210000e+01	148	132
4.220000e+01	115	160
4.230000e+01	154	134
4.240000e+01	114	152
4.250000e+01	151	133
4.260000e+01	113	153
4.270000e+01	137	140
4.280000e+01	115	144
4.290000e+01	146	141
43	114	152
4.310000e+01	149	135
4.320000e+01	116	159
4.330000e+01	136	140
4.340000e+01	117	153
4.350000e+01	136	138
4.360000e+01	116	145
4.370000e+01	148	137
4.380000e+01	114	152
4.390000e+01	140	143
44	115	148
4.410000e+01	150	138
4.420000e+01	115	171
4.430000e+01	141	149
4.440000e+01	113	152
4.450000e+01	148	140
4.460000e+01	113	159
4.470000e+01	153	130
4.480000e+01	114	145
4.490000e+01	151	137
45	114	146
4.510000e+01	151	139
4.520000e+01	115	151
4.530000e+01	164	141
4.540000e+01	115	152
4.550000e+01	157	134
4.560000e+01	116	151
4.570000e+01	151	143
4.580000e+01	113	154
4.590000e+01	143	141
46	115	152
4.610000e+01	144	132
4.620000e+01	115	152
4.630000e+01	148	137
4.640000e+01	117	142
4.650000e+01	142	133
4.660000e+01	114	149
4.670000e+01	143	145
4.680000e+01	115	161
4.690000e+01	152	134
47	113	163
4.710000e+01	141	143
4.720000e+01	116	152
4.730000e+01	148	135
4.740000e+01	115	155
4.750000e+01	141	134
4.760000e+01	114	159
4.770000e+01	148	137
4.780000e+01	114	150
4.790000e+01	143	132
48	116	156
4.810000e+01	146	135
4.820000e+01	113	151
4.830000e+01	145	145
4.840000e+01	114	150
4.850000e+01	146	140
4.860000e+01	116	153
4.870000e+01	148	145
4.880000e+01	115	150
4.890000e+01	136	135
49	114	159
4.910000e+01	156	137
4.920000e+01	115	146
4.930000e+01	147	135
4.940000e+01	115	147
4.950000e+01	155	145
4.960000e+01	113	141
4.970000e+01	148	138
4.980000e+01	115	145
4.990000e+01	147	143
50	113	150
5.010000e+01	146	147
5.020000e+01	115	147
5.030000e+01	139	145
5.040000e+01	115	147
5.050000e+01	150	139
5.060000e+01	114	154
5.070000e+01	146	131
5.080000e+01	114	152
5.090000e+01	145	139
51	115	156
5.110000e+01	144	144
5.120000e+01	114	156
5.130000e+01	140	146
5.140000e+01	113	144
5.150000e+01	155	147
5.160000e+01	115	149
5.170000e+01	145	137
5.180000e+01	114	144
5.190000e+01	138	135
52	114	152
5.210000e+01	150	144
5.220000e+01	113	147
5.230000e+01	141	145
5.240000e+01	113	155
5.250000e+01	145	153
5.260000e+01	115	152
5.270000e+01	142	132
5.280000e+01	113	143
5.290000e+01	140	137
53	113	152
5.310000e+01	144	131
5.320000e+01	114	149
5.330000e+01	145	145
5.340000e+01	113	157
5.350000e+01	150	135
5.360000e+01	113	149
5.370000e+01	145	144
5.380000e+01	114	157
5.390000e+01	147	143
54	115	151
5.410000e+01	142	151
5.420000e+01	113	147
5.430000e+01	143	138
5.440000e+01	114	153
5.450000e+01	145	140
5.460000e+01	113	139
5.470000e+01	144	140
5.480000e+01	116	155
5.490000e+01	142	140
55	115	152
5.510000e+01	149	135
5.520000e+01	114	142
5.530000e+01	138	140
5.540000e+01	118	153
5.550000e+01	146	141
5.560000e+01	113	158
5.570000e+01	147	140
5.580000e+01	114	158
5.590000e+01	147	139
56	116	158
5.610000e+01	148	151
5.620000e+01	115	149
5.630000e+01	141	132
5.640000e+01	118	155
5.650000e+01	146	147
5.660000e+01	114	161
5.670000e+01	143	140
5.680000e+01	114	150
5.690000e+01	137	144
57	116	149
5.710000e+01	129	144
5.720000e+01	115	156
5.730000e+01	143	145
5.740000e+01	116	154
5.750000e+01	142	138
5.760000e+01	115	152
5.770000e+01	144	146
5.780000e+01	114	148
5.790000e+01	134	144
58	113	153
5.810000e+01	139	144
5.820000e+01	116	157
5.830000e+01	149	145
5.840000e+01	114	152
5.850000e+01	143	139
5.860000e+01	114	152
5.870000e+01	138	146
5.880000e+01	113	154
5.890000e+01	136	139
59	113	152
5.910000e+01	135	142
5.920000e+01	116	163
5.930000e+01	131	140
5.940000e+01	115	144
5.950000e+01	133	142
5.960000e+01	114	147
5.970000e+01	137	132
5.980000e+01	113	148
5.990000e+01	146	149
60	114	148
