coordinates:	28.9,65.4	78.9,65.4
24	115	161
2.410000e+01	138	139
2.420000e+01	116	160
2.430000e+01	141	147
2.440000e+01	113	146
2.450000e+01	130	152
2.460000e+01	113	146
2.470000e+01	136	154
2.480000e+01	115	143
2.490000e+01	141	135
25	116	149
2.510000e+01	132	148
2.520000e+01	113	158
2.530000e+01	132	142
2.540000e+01	114	161
2.550000e+01	133	150
2.560000e+01	113	153
2.570000e+01	148	128
2.580000e+01	113	144
2.590000e+01	141	153
26	114	152
2.610000e+01	138	137
2.620000e+01	113	153
2.630000e+01	140	140
2.640000e+01	113	154
2.650000e+01	138	138
2.660000e+01	117	151
2.670000e+01	141	148
2.680000e+01	114	152
2.690000e+01	136	141
27	114	156
2.710000e+01	141	140
2.720000e+01	114	158
2.730000e+01	145	143
2.740000e+01	113	153
2.750000e+01	142	139
2.760000e+01	115	153
2.770000e+01	136	137
2.780000e+01	116	145
2.790000e+01	137	156
28	115	152
2.810000e+01	143	144
2.820000e+01	113	145
2.830000e+01	143	141
2.840000e+01	115	157
2.850000e+01	139	140
2.860000e+01	116	154
2.870000e+01	143	146
2.880000e+01	113	146
2.890000e+01	137	146
29	113	165
2.910000e+01	139	151
2.920000e+01	115	149
2.930000e+01	137	146
2.940000e+01	114	151
2.950000e+01	143	155
2.960000e+01	117	149
2.970000e+01	130	150
2.980000e+01	119	147
2.990000e+01	140	149
30	116	153
3.010000e+01	141	154
3.020000e+01	113	144
3.030000e+01	140	148
3.040000e+01	116	149
3.050000e+01	133	151
3.060000e+01	114	157
3.070000e+01	143	153
3.080000e+01	115	159
3.090000e+01	147	148
31	115	151
3.110000e+01	137	132
3.120000e+01	114	159
3.130000e+01	136	142
3.140000e+01	113	163
3.150000e+01	135	136
3.160000e+01	114	152
3.170000e+01	136	151
3.180000e+01	113	150
3.190000e+01	134	155
32	114	162
3.210000e+01	144	148
3.220000e+01	113	156
3.230000e+01	141	151
3.240000e+01	113	155
3.250000e+01	144	141
3.260000e+01	116	150
3.270000e+01	132	139
3.280000e+01	113	160
3.290000e+01	139	139
33	114	150
3.310000e+01	136	145
3.320000e+01	113	153
3.330000e+01	131	143
3.340000e+01	114	150
3.350000e+01	149	144
3.360000e+01	113	142
3.370000e+01	141	135
3.380000e+01	115	144
3.390000e+01	137	149
34	114	146
3.410000e+01	147	145
3.420000e+01	116	158
3.430000e+01	142	144
3.440000e+01	114	158
3.450000e+01	145	148
3.460000e+01	115	153
3.470000e+01	135	143
3.480000e+01	114	159
3.490000e+01	144	139
35	114	158
3.510000e+01	146	136
3.520000e+01	115	149
3.530000e+01	139	154
3.540000e+01	116	156
3.550000e+01	140	144
3.560000e+01	115	156
3.570000e+01	134	143
3.580000e+01	115	160
3.590000e+01	138	144
36	113	147
3.610000e+01	128	153
3.620000e+01	115	154
3.630000e+01	135	150
3.640000e+01	114	152
3.650000e+01	141	152
3.660000e+01	115	157
3.670000e+01	148	142
3.680000e+01	115	157
3.690000e+01	133	145
37	117	156
3.710000e+01	145	151
3.720000e+01	116	149
3.730000e+01	140	145
3.740000e+01	113	142
3.750000e+01	136	133
3.760000e+01	115	150
3.770000e+01	136	138
3.780000e+01	116	144
3.790000e+01	141	145
38	115	161
3.810000e+01	143	138
3.820000e+01	114	147
3.830000e+01	149	146
3.840000e+01	115	144
3.850000e+01	142	144
3.860000e+01	113	154
3.870000e+01	138	138
3.880000e+01	114	154
3.890000e+01	141	155
39	113	152
3.910000e+01	140	137
3.920000e+01	116	156
3.930000e+01	140	140
3.940000e+01	117	149
3.950000e+01	143	137
3.960000e+01	114	154
3.970000e+01	128	149
3.980000e+01	114	148
3.990000e+01	147	138
40	114	145
4.010000e+01	142	140
4.020000e+01	115	156
4.030000e+01	133	136
4.040000e+01	113	142
4.050000e+01	134	146
4.060000e+01	114	157
4.070000e+01	133	144
4.080000e+01	117	163
4.090000e+01	140	144
41	114	152
4.110000e+01	148	139
4.120000e+01	114	158
4.130000e+01	133	145
4.140000e+01	116	154
4.150000e+01	133	143
4.160000e+01	114	149
4.170000e+01	146	144
4.180000e+01	113	158
4.190000e+01	148	141
42	114	151
4.210000e+01	145	142
4.220000e+01	113	149
4.230000e+01	137	147
4.240000e+01	114	148
4.250000e+01	145	144
4.260000e+01	114	163
4.270000e+01	138	137
4.280000e+01	115	155
4.290000e+01	142	143
43	115	160
4.310000e+01	137	149
4.320000e+01	115	146
4.330000e+01	142	140
4.340000e+01	113	151
4.350000e+01	131	146
4.360000e+01	117	151
4.370000e+01	144	142
4.380000e+01	115	140
4.390000e+01	138	142
44	113	151
4.410000e+01	132	149
4.420000e+01	114	154
4.430000e+01	132	150
4.440000e+01	113	148
4.450000e+01	143	157
4.460000e+01	116	146
4.470000e+01	137	155
4.480000e+01	114	158
4.490000e+01	143	147
45	114	151
4.510000e+01	140	144
4.520000e+01	116	153
4.530000e+01	140	140
4.540000e+01	113	163
4.550000e+01	140	135
4.560000e+01	114	149
4.570000e+01	140	138
4.580000e+01	114	146
4.590000e+01	137	147
46	113	146
4.610000e+01	140	152
4.620000e+01	117	148
4.630000e+01	143	147
4.640000e+01	115	154
4.650000e+01	142	145
4.660000e+01	113	148
4.670000e+01	143	135
4.680000e+01	116	152
4.690000e+01	136	148
47	116	154
4.710000e+01	149	137
4.720000e+01	115	159
4.730000e+01	134	139
4.740000e+01	113	152
4.750000e+01	137	130
4.760000e+01	114	148
4.770000e+01	133	142
4.780000e+01	114	152
4.790000e+01	139	147
48	115	158
4.810000e+01	152	140
4.820000e+01	114	147
4.830000e+01	149	150
4.840000e+01	113	151
4.850000e+01	135	146
4.860000e+01	114	139
4.870000e+01	141	143
4.880000e+01	115	157
4.890000e+01	137	151
49	117	148
4.910000e+01	141	144
4.920000e+01	114	152
4.930000e+01	137	143
4.940000e+01	115	157
4.950000e+01	135	151
4.960000e+01	115	161
4.970000e+01	137	146
4.980000e+01	113	144
4.990000e+01	141	140
50	117	157
5.010000e+01	144	141
5.020000e+01	116	142
5.030000e+01	145	138
5.040000e+01	115	155
5.050000e+01	146	139
5.060000e+01	118	156
5.070000e+01	139	139
5.080000e+01	114	164
5.090000e+01	136	140
51	114	153
5.110000e+01	147	144
5.120000e+01	115	148
5.130000e+01	133	145
5.140000e+01	114	159
5.150000e+01	138	134
5.160000e+01	114	148
5.170000e+01	142	143
5.180000e+01	115	149
5.190000e+01	142	149
52	113	146
5.210000e+01	129	144
5.220000e+01	119	152
5.230000e+01	137	145
5.240000e+01	114	146
5.250000e+01	141	136
5.260000e+01	113	152
5.270000e+01	133	136
5.280000e+01	115	156
5.290000e+01	146	149
53	116	142
5.310000e+01	138	158
5.320000e+01	114	150
5.330000e+01	143	139
5.340000e+01	113	151
5.350000e+01	132	143
5.360000e+01	113	157
5.370000e+01	141	151
5.380000e+01	113	161
5.390000e+01	136	158
54	113	167
5.410000e+01	144	132
5.420000e+01	113	155
5.430000e+01	142	148
5.440000e+01	115	149
5.450000e+01	137	142
5.460000e+01	113	146
5.470000e+01	139	144
5.480000e+01	115	151
5.490000e+01	140	144
55	115	158
5.510000e+01	138	141
5.520000e+01	116	144
5.530000e+01	137	150
5.540000e+01	115	141
5.550000e+01	130	152
5.560000e+01	115	146
5.570000e+01	137	139
5.580000e+01	115	144
5.590000e+01	144	136
56	115	142
5.610000e+01	128	144
5.620000e+01	115	149
5.630000e+01	145	147
5.640000e+01	119	145
5.650000e+01	142	147
5.660000e+01	114	162
5.670000e+01	135	153
5.680000e+01	117	157
5.690000e+01	138	140
57	115	146
5.710000e+01	135	144
5.720000e+01	115	164
5.730000e+01	136	145
5.740000e+01	115	143
5.750000e+01	131	142
5.760000e+01	113	143
5.770000e+01	141	138
5.780000e+01	113	152
5.790000e+01	138	146
58	114	152
5.810000e+01	145	142
5.820000e+01	116	161
5.830000e+01	143	143
5.840000e+01	117	151
5.850000e+01	152	147
5.860000e+01	115	145
5.870000e+01	132	136
5.880000e+01	117	158
5.890000e+01	147	149
59	114	149
5.910000e+01	144	146
5.920000e+01	114	153
5.930000e+01	137	145
5.940000e+01	114	144
5.950000e+01	139	145
5.960000e+01	116	146
5.970000e+01	136	147
5.980000e+01	114	160
5.990000e+01	142	153
60	115	157
