coordinates:	28.9,65.4	78.9,65.4
2.030000e+01	142	142
2.040000e+01	116	151
2.050000e+01	136	139
2.060000e+01	114	159
2.070000e+01	137	141
2.080000e+01	114	148
2.090000e+01	138	138
21	114	149
2.110000e+01	144	136
2.120000e+01	114	144
2.130000e+01	138	141
2.140000e+01	113	146
2.150000e+01	139	135
2.160000e+01	115	152
2.170000e+01	138	150
2.180000e+01	114	148
2.190000e+01	144	139
22	113	150
2.210000e+01	139	145
2.220000e+01	114	144
2.230000e+01	140	137
2.240000e+01	115	158
2.250000e+01	141	143
2.260000e+01	113	145
2.270000e+01	140	152
2.280000e+01	115	148
2.290000e+01	139	147
23	113	144
2.310000e+01	142	146
2.320000e+01	114	150
2.330000e+01	144	149
2.340000e+01	114	153
2.350000e+01	145	144
2.360000e+01	113	150
2.370000e+01	141	140
2.380000e+01	115	144
2.390000e+01	142	141
24	115	152
2.410000e+01	146	149
2.420000e+01	114	149
2.430000e+01	139	150
2.440000e+01	114	144
2.450000e+01	136	145
2.460000e+01	114	145
2.470000e+01	140	148
2.480000e+01	114	146
2.490000e+01	143	145
25	115	156
2.510000e+01	136	144
2.520000e+01	115	153
2.530000e+01	139	151
2.540000e+01	114	155
2.550000e+01	144	146
2.560000e+01	113	159
2.570000e+01	143	142
2.580000e+01	114	150
2.590000e+01	145	144
26	115	154
2.610000e+01	148	140
2.620000e+01	116	149
2.630000e+01	158	141
2.640000e+01	116	155
2.650000e+01	143	136
2.660000e+01	113	141
2.670000e+01	135	142
2.680000e+01	113	147
2.690000e+01	140	146
27	116	145
2.710000e+01	134	143
2.720000e+01	115	166
2.730000e+01	137	148
2.740000e+01	114	157
2.750000e+01	152	137
2.760000e+01	116	151
2.770000e+01	140	146
2.780000e+01	115	151
2.790000e+01	142	147
28	115	148
2.810000e+01	148	135
2.820000e+01	113	152
2.830000e+01	133	143
2.840000e+01	114	152
2.850000e+01	149	138
2.860000e+01	113	148
2.870000e+01	143	152
2.880000e+01	114	139
2.890000e+01	139	138
29	114	149
2.910000e+01	147	144
2.920000e+01	113	154
2.930000e+01	138	135
2.940000e+01	115	162
2.950000e+01	139	141
2.960000e+01	113	148
2.970000e+01	134	146
2.980000e+01	113	153
2.990000e+01	134	146
30	115	150
3.010000e+01	135	148
3.020000e+01	114	146
3.030000e+01	144	141
3.040000e+01	115	141
3.050000e+01	144	134
3.060000e+01	114	155
3.070000e+01	137	146
3.080000e+01	114	162
3.090000e+01	140	138
31	116	140
3.110000e+01	133	139
3.120000e+01	113	149
3.130000e+01	144	135
3.140000e+01	115	149
3.150000e+01	138	143
3.160000e+01	114	144
3.170000e+01	143	133
3.180000e+01	115	152
3.190000e+01	147	146
32	115	152
3.210000e+01	139	147
3.220000e+01	115	156
3.230000e+01	141	138
3.240000e+01	113	149
3.250000e+01	133	146
3.260000e+01	114	142
3.270000e+01	161	133
3.280000e+01	113	152
3.290000e+01	175	123
33	114	145
3.310000e+01	162	124
3.320000e+01	115	152
3.330000e+01	151	129
3.340000e+01	116	157
3.350000e+01	171	124
3.360000e+01	115	146
3.370000e+01	160	128
3.380000e+01	113	150
3.390000e+01	163	129
34	116	154
3.410000e+01	162	120
3.420000e+01	114	154
3.430000e+01	164	121
3.440000e+01	113	154
3.450000e+01	154	121
3.460000e+01	114	150
3.470000e+01	148	123
3.480000e+01	115	150
3.490000e+01	156	128
35	115	155
3.510000e+01	177	126
3.520000e+01	113	151
3.530000e+01	161	120
3.540000e+01	115	148
3.550000e+01	161	122
3.560000e+01	114	148
3.570000e+01	150	133
3.580000e+01	113	155
3.590000e+01	149	127
36	115	157
3.610000e+01	168	128
3.620000e+01	113	161
3.630000e+01	157	122
3.640000e+01	113	145
3.650000e+01	156	124
3.660000e+01	117	161
3.670000e+01	155	132
3.680000e+01	115	142
3.690000e+01	164	126
37	115	150
3.710000e+01	145	127
3.720000e+01	113	146
3.730000e+01	166	125
3.740000e+01	114	143
3.750000e+01	149	122
3.760000e+01	115	154
3.770000e+01	155	128
3.780000e+01	115	151
3.790000e+01	157	128
38	115	146
3.810000e+01	157	136
3.820000e+01	114	149
3.830000e+01	138	145
3.840000e+01	113	146
3.850000e+01	140	155
3.860000e+01	114	154
3.870000e+01	136	144
3.880000e+01	117	158
3.890000e+01	148	144
39	114	151
3.910000e+01	159	123
3.920000e+01	114	150
3.930000e+01	165	127
3.940000e+01	114	144
3.950000e+01	165	120
3.960000e+01	113	151
3.970000e+01	166	122
3.980000e+01	114	155
3.990000e+01	159	129
40	114	147
4.010000e+01	156	129
4.020000e+01	118	152
4.030000e+01	165	128
4.040000e+01	114	149
4.050000e+01	167	126
4.060000e+01	115	157
4.070000e+01	160	125
4.080000e+01	114	157
4.090000e+01	173	134
41	116	143
4.110000e+01	164	127
4.120000e+01	118	148
4.130000e+01	157	123
4.140000e+01	115	154
4.150000e+01	162	125
4.160000e+01	113	155
4.170000e+01	157	131
4.180000e+01	114	154
4.190000e+01	163	130
42	115	154
4.210000e+01	150	129
4.220000e+01	114	148
4.230000e+01	170	121
4.240000e+01	116	147
4.250000e+01	154	128
4.260000e+01	113	164
4.270000e+01	164	124
4.280000e+01	115	165
4.290000e+01	159	122
43	113	154
4.310000e+01	162	123
4.320000e+01	116	157
4.330000e+01	158	122
4.340000e+01	113	156
4.350000e+01	157	127
4.360000e+01	115	158
4.370000e+01	156	128
4.380000e+01	116	136
4.390000e+01	160	123
44	115	151
4.410000e+01	162	124
4.420000e+01	114	153
4.430000e+01	159	128
4.440000e+01	114	157
4.450000e+01	156	132
4.460000e+01	114	152
4.470000e+01	156	123
4.480000e+01	113	153
4.490000e+01	167	122
45	115	142
4.510000e+01	163	125
4.520000e+01	114	169
4.530000e+01	163	121
4.540000e+01	116	147
4.550000e+01	162	128
4.560000e+01	115	151
4.570000e+01	164	122
4.580000e+01	114	158
4.590000e+01	159	131
46	113	147
4.610000e+01	167	130
4.620000e+01	113	153
4.630000e+01	172	125
4.640000e+01	113	162
4.650000e+01	161	123
4.660000e+01	116	163
4.670000e+01	167	124
4.680000e+01	117	142
4.690000e+01	147	127
47	113	150
4.710000e+01	148	126
4.720000e+01	115	157
4.730000e+01	158	126
4.740000e+01	114	152
4.750000e+01	160	126
4.760000e+01	117	158
4.770000e+01	163	124
4.780000e+01	115	164
4.790000e+01	159	127
48	114	158
4.810000e+01	167	124
4.820000e+01	114	153
4.830000e+01	159	134
4.840000e+01	113	155
4.850000e+01	167	128
4.860000e+01	116	156
4.870000e+01	165	129
4.880000e+01	113	140
4.890000e+01	164	128
49	113	149
4.910000e+01	166	121
4.920000e+01	115	158
4.930000e+01	168	127
4.940000e+01	114	152
4.950000e+01	150	128
4.960000e+01	114	152
4.970000e+01	162	124
4.980000e+01	114	159
4.990000e+01	143	125
50	115	152
5.010000e+01	155	127
5.020000e+01	115	137
5.030000e+01	172	125
5.040000e+01	113	148
5.050000e+01	162	125
5.060000e+01	115	152
5.070000e+01	169	131
5.080000e+01	114	150
5.090000e+01	168	123
51	113	159
5.110000e+01	162	124
5.120000e+01	114	161
5.130000e+01	149	121
5.140000e+01	114	154
5.150000e+01	137	143
5.160000e+01	116	151
5.170000e+01	135	146
5.180000e+01	114	144
5.190000e+01	135	140
52	113	152
5.210000e+01	138	145
5.220000e+01	114	138
5.230000e+01	145	152
5.240000e+01	115	152
5.250000e+01	136	143
5.260000e+01	115	160
5.270000e+01	137	149
5.280000e+01	116	155
5.290000e+01	141	152
53	113	149
5.310000e+01	143	143
5.320000e+01	116	153
5.330000e+01	147	143
5.340000e+01	114	156
5.350000e+01	139	151
5.360000e+01	114	154
5.370000e+01	130	148
5.380000e+01	114	165
5.390000e+01	137	150
54	116	159
5.410000e+01	139	145
5.420000e+01	114	156
5.430000e+01	137	144
5.440000e+01	114	149
5.450000e+01	140	137
5.460000e+01	117	156
5.470000e+01	132	141
5.480000e+01	114	152
5.490000e+01	132	141
55	114	151
5.510000e+01	142	148
5.520000e+01	115	140
5.530000e+01	148	145
5.540000e+01	113	156
5.550000e+01	140	142
5.560000e+01	113	144
5.570000e+01	144	140
5.580000e+01	115	149
5.590000e+01	135	149
56	114	148
5.610000e+01	140	151
5.620000e+01	115	145
5.630000e+01	136	156
5.640000e+01	115	145
5.650000e+01	137	145
5.660000e+01	114	145
5.670000e+01	136	145
5.680000e+01	114	154
5.690000e+01	132	138
57	113	153
5.710000e+01	133	150
5.720000e+01	115	152
5.730000e+01	140	135
5.740000e+01	115	161
5.750000e+01	143	145
5.760000e+01	117	155
5.770000e+01	142	136
5.780000e+01	113	151
5.790000e+01	138	148
58	114	154
5.810000e+01	139	153
5.820000e+01	113	149
5.830000e+01	141	155
5.840000e+01	113	153
5.850000e+01	139	146
5.860000e+01	116	159
5.870000e+01	144	146
5.880000e+01	114	158
5.890000e+01	145	147
59	113	159
5.910000e+01	143	138
5.920000e+01	113	149
5.930000e+01	143	144
5.940000e+01	115	145
5.950000e+01	136	147
5.960000e+01	115	144
5.970000e+01	144	149
5.980000e+01	116	150
5.990000e+01	136	152
60	115	144
