coordinates:	28.9,65.4	78.9,65.4
1.320000e+01	116	150
1.330000e+01	138	144
1.340000e+01	114	144
1.350000e+01	131	143
1.360000e+01	115	155
1.370000e+01	135	142
1.380000e+01	114	143
1.390000e+01	135	144
14	113	157
1.410000e+01	145	142
1.420000e+01	113	151
1.430000e+01	143	136
1.440000e+01	113	163
1.450000e+01	145	142
1.460000e+01	114	148
1.470000e+01	143	134
1.480000e+01	115	147
1.490000e+01	141	156
15	116	154
1.510000e+01	142	142
1.520000e+01	115	162
1.530000e+01	142	142
1.540000e+01	113	151
1.550000e+01	147	134
1.560000e+01	114	152
1.570000e+01	138	142
1.580000e+01	113	158
1.590000e+01	155	142
16	114	163
1.610000e+01	137	152
1.620000e+01	114	148
1.630000e+01	135	139
1.640000e+01	115	155
1.650000e+01	137	144
1.660000e+01	114	148
1.670000e+01	144	144
1.680000e+01	113	154
1.690000e+01	137	137
17	113	158
1.710000e+01	135	149
1.720000e+01	114	144
1.730000e+01	139	143
1.740000e+01	115	148
1.750000e+01	141	141
1.760000e+01	114	151
1.770000e+01	133	142
1.780000e+01	115	155
1.790000e+01	145	141
18	115	149
1.810000e+01	141	140
1.820000e+01	115	147
1.830000e+01	146	153
1.840000e+01	114	142
1.850000e+01	152	140
1.860000e+01	113	156
1.870000e+01	141	143
1.880000e+01	114	153
1.890000e+01	140	153
19	113	155
1.910000e+01	141	141
1.920000e+01	114	154
1.930000e+01	153	143
1.940000e+01	113	158
1.950000e+01	144	147
1.960000e+01	114	162
1.970000e+01	151	151
1.980000e+01	116	157
1.990000e+01	143	143
20	115	137
2.010000e+01	140	141
2.020000e+01	116	159
2.030000e+01	143	141
2.040000e+01	115	153
2.050000e+01	147	143
2.060000e+01	115	159
2.070000e+01	140	139
2.080000e+01	116	157
2.090000e+01	151	148
21	117	145
2.110000e+01	141	137
2.120000e+01	115	158
2.130000e+01	140	143
2.140000e+01	114	164
2.150000e+01	137	137
2.160000e+01	115	154
2.170000e+01	139	137
2.180000e+01	114	147
2.190000e+01	136	146
22	113	150
2.210000e+01	141	148
2.220000e+01	115	145
2.230000e+01	139	138
2.240000e+01	115	147
2.250000e+01	141	141
2.260000e+01	117	143
2.270000e+01	139	147
2.280000e+01	114	159
2.290000e+01	137	144
23	113	155
2.310000e+01	133	138
2.320000e+01	114	152
2.330000e+01	141	146
2.340000e+01	114	152
2.350000e+01	131	148
2.360000e+01	115	153
2.370000e+01	142	143
2.380000e+01	114	145
2.390000e+01	138	145
24	113	143
2.410000e+01	146	147
2.420000e+01	113	151
2.430000e+01	140	149
2.440000e+01	115	148
2.450000e+01	143	135
2.460000e+01	115	159
2.470000e+01	130	145
2.480000e+01	113	151
2.490000e+01	142	145
25	114	155
2.510000e+01	140	142
2.520000e+01	115	158
2.530000e+01	141	150
2.540000e+01	114	158
2.550000e+01	142	143
2.560000e+01	114	142
2.570000e+01	145	138
2.580000e+01	114	165
2.590000e+01	134	137
26	114	149
2.610000e+01	143	146
2.620000e+01	114	149
2.630000e+01	139	145
2.640000e+01	113	147
2.650000e+01	145	141
2.660000e+01	114	150
2.670000e+01	139	148
2.680000e+01	114	146
2.690000e+01	156	130
27	115	151
2.710000e+01	157	123
2.720000e+01	114	149
2.730000e+01	155	130
2.740000e+01	115	144
2.750000e+01	156	120
2.760000e+01	114	155
2.770000e+01	159	127
2.780000e+01	114	155
2.790000e+01	143	144
28	114	157
2.810000e+01	149	134
2.820000e+01	116	155
2.830000e+01	145	140
2.840000e+01	115	153
2.850000e+01	142	142
2.860000e+01	114	147
2.870000e+01	156	133
2.880000e+01	115	167
2.890000e+01	145	146
29	115	154
2.910000e+01	138	133
2.920000e+01	115	156
2.930000e+01	157	140
2.940000e+01	114	148
2.950000e+01	160	136
2.960000e+01	116	150
2.970000e+01	150	137
2.980000e+01	117	153
2.990000e+01	163	142
30	115	150
3.010000e+01	145	152
3.020000e+01	113	162
3.030000e+01	143	135
3.040000e+01	117	154
3.050000e+01	148	135
3.060000e+01	114	138
3.070000e+01	142	142
3.080000e+01	115	155
3.090000e+01	141	130
31	115	147
3.110000e+01	140	140
3.120000e+01	114	161
3.130000e+01	138	139
3.140000e+01	114	157
3.150000e+01	160	141
3.160000e+01	114	151
3.170000e+01	144	138
3.180000e+01	114	155
3.190000e+01	149	142
32	114	152
3.210000e+01	131	135
3.220000e+01	114	141
3.230000e+01	152	133
3.240000e+01	113	152
3.250000e+01	147	141
3.260000e+01	113	146
3.270000e+01	151	140
3.280000e+01	114	158
3.290000e+01	146	139
33	114	154
3.310000e+01	156	132
3.320000e+01	115	143
3.330000e+01	155	139
3.340000e+01	116	143
3.350000e+01	153	135
3.360000e+01	113	165
3.370000e+01	148	133
3.380000e+01	114	151
3.390000e+01	139	133
34	113	163
3.410000e+01	146	144
3.420000e+01	115	139
3.430000e+01	145	136
3.440000e+01	115	156
3.450000e+01	147	135
3.460000e+01	113	148
3.470000e+01	146	145
3.480000e+01	116	144
3.490000e+01	148	145
35	113	156
3.510000e+01	144	138
3.520000e+01	114	159
3.530000e+01	142	135
3.540000e+01	115	140
3.550000e+01	148	136
3.560000e+01	116	148
3.570000e+01	145	134
3.580000e+01	113	153
3.590000e+01	146	138
36	115	149
3.610000e+01	145	143
3.620000e+01	115	147
3.630000e+01	149	138
3.640000e+01	113	160
3.650000e+01	144	135
3.660000e+01	116	146
3.670000e+01	149	136
3.680000e+01	115	155
3.690000e+01	156	141
37	116	165
3.710000e+01	150	142
3.720000e+01	116	158
3.730000e+01	144	141
3.740000e+01	115	151
3.750000e+01	151	139
3.760000e+01	115	134
3.770000e+01	134	137
3.780000e+01	115	138
3.790000e+01	158	140
38	113	155
3.810000e+01	147	144
3.820000e+01	114	159
3.830000e+01	149	134
3.840000e+01	113	154
3.850000e+01	155	135
3.860000e+01	113	149
3.870000e+01	143	140
3.880000e+01	116	148
3.890000e+01	151	137
39	116	145
3.910000e+01	151	143
3.920000e+01	115	165
3.930000e+01	142	133
3.940000e+01	116	145
3.950000e+01	149	142
3.960000e+01	114	160
3.970000e+01	144	133
3.980000e+01	113	146
3.990000e+01	142	137
40	115	158
4.010000e+01	145	137
4.020000e+01	114	158
4.030000e+01	143	143
4.040000e+01	115	156
4.050000e+01	156	142
4.060000e+01	114	161
4.070000e+01	152	142
4.080000e+01	114	139
4.090000e+01	141	150
41	115	148
4.110000e+01	144	142
4.120000e+01	113	147
4.130000e+01	154	141
4.140000e+01	115	161
4.150000e+01	149	140
4.160000e+01	113	150
4.170000e+01	146	139
4.180000e+01	115	144
4.190000e+01	160	146
42	115	145
4.210000e+01	145	145
4.220000e+01	115	142
4.230000e+01	135	148
4.240000e+01	116	156
4.250000e+01	150	136
4.260000e+01	114	140
4.270000e+01	144	136
4.280000e+01	114	149
4.290000e+01	147	138
43	116	141
4.310000e+01	143	140
4.320000e+01	115	150
4.330000e+01	133	130
4.340000e+01	113	158
4.350000e+01	155	143
4.360000e+01	114	153
4.370000e+01	147	141
4.380000e+01	113	152
4.390000e+01	141	136
44	114	154
4.410000e+01	142	132
4.420000e+01	114	147
4.430000e+01	146	138
4.440000e+01	115	147
4.450000e+01	149	141
4.460000e+01	114	161
4.470000e+01	150	137
4.480000e+01	116	147
4.490000e+01	139	143
45	115	156
4.510000e+01	142	143
4.520000e+01	113	151
4.530000e+01	142	133
4.540000e+01	113	154
4.550000e+01	146	134
4.560000e+01	114	164
4.570000e+01	145	142
4.580000e+01	114	150
4.590000e+01	160	138
46	114	151
4.610000e+01	140	137
4.620000e+01	115	149
4.630000e+01	146	144
4.640000e+01	115	149
4.650000e+01	152	137
4.660000e+01	114	151
4.670000e+01	140	136
4.680000e+01	114	146
4.690000e+01	162	140
47	116	150
4.710000e+01	152	134
4.720000e+01	115	141
4.730000e+01	145	137
4.740000e+01	113	153
4.750000e+01	143	136
4.760000e+01	114	156
4.770000e+01	146	131
4.780000e+01	116	147
4.790000e+01	152	136
48	115	165
4.810000e+01	148	136
4.820000e+01	113	159
4.830000e+01	142	134
4.840000e+01	114	155
4.850000e+01	144	134
4.860000e+01	116	159
4.870000e+01	144	144
4.880000e+01	114	149
4.890000e+01	143	138
49	116	152
4.910000e+01	156	145
4.920000e+01	115	140
4.930000e+01	149	137
4.940000e+01	113	157
4.950000e+01	144	143
4.960000e+01	115	156
4.970000e+01	145	136
4.980000e+01	115	152
4.990000e+01	147	130
50	114	143
5.010000e+01	155	141
5.020000e+01	115	151
5.030000e+01	137	137
5.040000e+01	115	149
5.050000e+01	137	130
5.060000e+01	115	148
5.070000e+01	152	139
5.080000e+01	113	143
5.090000e+01	144	145
51	113	156
5.110000e+01	142	127
5.120000e+01	113	147
5.130000e+01	149	130
5.140000e+01	113	162
5.150000e+01	146	137
5.160000e+01	113	147
5.170000e+01	148	142
5.180000e+01	113	150
5.190000e+01	146	149
52	114	151
5.210000e+01	149	147
5.220000e+01	113	148
5.230000e+01	151	144
5.240000e+01	114	161
5.250000e+01	143	142
5.260000e+01	115	151
5.270000e+01	141	142
5.280000e+01	116	145
5.290000e+01	154	132
53	116	152
5.310000e+01	145	144
5.320000e+01	113	158
5.330000e+01	148	136
5.340000e+01	115	158
5.350000e+01	141	144
5.360000e+01	113	150
5.370000e+01	145	136
5.380000e+01	116	145
5.390000e+01	162	135
54	113	155
5.410000e+01	145	132
5.420000e+01	115	157
5.430000e+01	137	136
5.440000e+01	114	155
5.450000e+01	138	142
5.460000e+01	115	149
5.470000e+01	150	135
5.480000e+01	114	143
5.490000e+01	149	134
55	113	157
5.510000e+01	149	133
5.520000e+01	113	152
5.530000e+01	151	150
5.540000e+01	113	155
5.550000e+01	161	130
5.560000e+01	115	158
5.570000e+01	157	127
5.580000e+01	118	150
5.590000e+01	152	122
56	113	149
5.610000e+01	159	123
5.620000e+01	115	151
5.630000e+01	167	123
5.640000e+01	113	152
5.650000e+01	164	123
5.660000e+01	116	157
5.670000e+01	160	124
5.680000e+01	113	153
5.690000e+01	158	124
57	113	160
5.710000e+01	163	124
5.720000e+01	115	157
5.730000e+01	162	129
5.740000e+01	115	153
5.750000e+01	164	129
5.760000e+01	114	144
5.770000e+01	170	124
5.780000e+01	114	162
5.790000e+01	155	123
58	115	144
5.810000e+01	170	122
5.820000e+01	115	160
5.830000e+01	159	126
5.840000e+01	114	144
5.850000e+01	152	123
5.860000e+01	113	144
5.870000e+01	154	127
5.880000e+01	114	159
5.890000e+01	154	134
59	116	152
5.910000e+01	146	141
5.920000e+01	117	151
5.930000e+01	151	133
5.940000e+01	114	145
5.950000e+01	145	136
5.960000e+01	115	149
5.970000e+01	142	139
5.980000e+01	113	156
5.990000e+01	136	143
60	113	152
