coordinates:	28.9,65.4	78.9,65.4
8.500000e+00	170	132
8.600000e+00	114	149
8.700000e+00	159	121
8.800000e+00	117	153
8.900000e+00	157	128
9	114	145
9.100000e+00	146	125
9.200000e+00	114	143
9.300000e+00	154	127
9.400000e+00	114	155
9.500000e+00	161	116
9.600000e+00	115	152
9.700000e+00	171	129
9.800000e+00	113	157
9.900000e+00	163	123
10	115	146
1.010000e+01	163	125
1.020000e+01	114	165
1.030000e+01	157	127
1.040000e+01	116	155
1.050000e+01	158	123
1.060000e+01	114	151
1.070000e+01	165	127
1.080000e+01	114	150
1.090000e+01	144	120
11	115	142
1.110000e+01	166	126
1.120000e+01	114	147
1.130000e+01	156	125
1.140000e+01	114	152
1.150000e+01	163	125
1.160000e+01	114	162
1.170000e+01	152	129
1.180000e+01	114	146
1.190000e+01	161	129
12	115	150
1.210000e+01	168	130
1.220000e+01	114	155
1.230000e+01	161	126
1.240000e+01	115	146
1.250000e+01	157	124
1.260000e+01	114	154
1.270000e+01	159	126
1.280000e+01	115	156
1.290000e+01	157	125
13	113	144
1.310000e+01	157	131
1.320000e+01	114	137
1.330000e+01	153	130
1.340000e+01	113	152
1.350000e+01	160	127
1.360000e+01	115	156
1.370000e+01	155	126
1.380000e+01	116	159
1.390000e+01	161	127
14	113	146
1.410000e+01	164	128
1.420000e+01	114	156
1.430000e+01	162	124
1.440000e+01	114	154
1.450000e+01	155	134
1.460000e+01	114	160
1.470000e+01	164	125
1.480000e+01	115	153
1.490000e+01	169	120
15	115	159
1.510000e+01	169	127
1.520000e+01	114	156
1.530000e+01	164	124
1.540000e+01	117	149
1.550000e+01	171	125
1.560000e+01	115	155
1.570000e+01	150	127
1.580000e+01	115	157
1.590000e+01	153	128
16	113	153
1.610000e+01	163	123
1.620000e+01	114	147
1.630000e+01	162	124
1.640000e+01	116	154
1.650000e+01	162	126
1.660000e+01	115	156
1.670000e+01	165	124
1.680000e+01	114	155
1.690000e+01	163	129
17	114	152
1.710000e+01	170	121
1.720000e+01	115	157
1.730000e+01	153	123
1.740000e+01	114	166
1.750000e+01	137	137
1.760000e+01	114	149
1.770000e+01	144	136
1.780000e+01	116	153
1.790000e+01	146	131
18	116	158
1.810000e+01	139	145
1.820000e+01	118	148
1.830000e+01	148	147
1.840000e+01	114	157
1.850000e+01	145	134
1.860000e+01	116	169
1.870000e+01	141	143
1.880000e+01	117	148
1.890000e+01	148	132
19	114	146
1.910000e+01	142	135
1.920000e+01	115	150
1.930000e+01	144	132
1.940000e+01	114	143
1.950000e+01	140	133
1.960000e+01	114	150
1.970000e+01	139	135
1.980000e+01	114	153
1.990000e+01	146	139
20	113	160
2.010000e+01	146	145
2.020000e+01	113	169
2.030000e+01	146	139
2.040000e+01	115	145
2.050000e+01	150	144
2.060000e+01	115	148
2.070000e+01	153	137
2.080000e+01	114	147
2.090000e+01	154	141
21	115	152
2.110000e+01	141	143
2.120000e+01	114	154
2.130000e+01	146	141
2.140000e+01	113	148
2.150000e+01	148	142
2.160000e+01	115	145
2.170000e+01	140	128
2.180000e+01	116	138
2.190000e+01	148	142
22	114	159
2.210000e+01	145	143
2.220000e+01	115	153
2.230000e+01	150	141
2.240000e+01	113	151
2.250000e+01	144	132
2.260000e+01	115	144
2.270000e+01	144	140
2.280000e+01	114	147
2.290000e+01	151	141
23	115	147
2.310000e+01	150	148
2.320000e+01	113	147
2.330000e+01	153	132
2.340000e+01	113	156
2.350000e+01	145	149
2.360000e+01	113	160
2.370000e+01	148	133
2.380000e+01	117	160
2.390000e+01	148	142
24	113	148
2.410000e+01	144	147
2.420000e+01	117	162
2.430000e+01	151	131
2.440000e+01	114	157
2.450000e+01	142	139
2.460000e+01	114	141
2.470000e+01	143	149
2.480000e+01	116	156
2.490000e+01	153	150
25	114	148
2.510000e+01	153	136
2.520000e+01	114	162
2.530000e+01	143	140
2.540000e+01	116	153
2.550000e+01	154	140
2.560000e+01	115	152
2.570000e+01	135	148
2.580000e+01	114	159
2.590000e+01	148	137
26	114	141
2.610000e+01	155	131
2.620000e+01	116	148
2.630000e+01	154	139
2.640000e+01	115	149
2.650000e+01	133	142
2.660000e+01	113	157
2.670000e+01	146	142
2.680000e+01	115	156
2.690000e+01	148	146
27	113	151
2.710000e+01	147	135
2.720000e+01	116	144
2.730000e+01	148	135
2.740000e+01	115	161
2.750000e+01	146	137
2.760000e+01	114	152
2.770000e+01	145	143
2.780000e+01	116	157
2.790000e+01	141	136
28	115	153
2.810000e+01	162	125
2.820000e+01	116	161
2.830000e+01	164	134
2.840000e+01	113	146
2.850000e+01	162	129
2.860000e+01	115	152
2.870000e+01	160	123
2.880000e+01	115	157
2.890000e+01	164	127
29	115	156
2.910000e+01	162	131
2.920000e+01	114	152
2.930000e+01	171	128
2.940000e+01	113	151
2.950000e+01	163	126
2.960000e+01	116	160
2.970000e+01	163	124
2.980000e+01	114	160
2.990000e+01	145	127
30	113	152
3.010000e+01	161	125
3.020000e+01	113	151
3.030000e+01	150	123
3.040000e+01	113	162
3.050000e+01	173	123
3.060000e+01	114	149
3.070000e+01	155	127
3.080000e+01	114	152
3.090000e+01	167	119
31	114	150
3.110000e+01	165	122
3.120000e+01	114	156
3.130000e+01	161	123
3.140000e+01	114	169
3.150000e+01	167	128
3.160000e+01	115	145
3.170000e+01	165	131
3.180000e+01	114	158
3.190000e+01	153	126
32	113	155
3.210000e+01	169	127
3.220000e+01	116	146
3.230000e+01	172	128
3.240000e+01	114	152
3.250000e+01	155	127
3.260000e+01	115	152
3.270000e+01	155	122
3.280000e+01	114	146
3.290000e+01	151	124
33	114	146
3.310000e+01	167	130
3.320000e+01	114	149
3.330000e+01	163	128
3.340000e+01	114	158
3.350000e+01	159	126
3.360000e+01	114	147
3.370000e+01	169	125
3.380000e+01	115	146
3.390000e+01	155	123
34	115	157
3.410000e+01	173	128
3.420000e+01	116	150
3.430000e+01	147	120
3.440000e+01	113	146
3.450000e+01	153	131
3.460000e+01	114	153
3.470000e+01	156	123
3.480000e+01	114	155
3.490000e+01	151	125
35	114	143
3.510000e+01	166	126
3.520000e+01	113	152
3.530000e+01	157	124
3.540000e+01	116	146
3.550000e+01	164	133
3.560000e+01	114	147
3.570000e+01	157	129
3.580000e+01	114	156
3.590000e+01	166	125
36	113	154
3.610000e+01	164	127
3.620000e+01	114	148
3.630000e+01	179	124
3.640000e+01	114	147
3.650000e+01	170	120
3.660000e+01	115	149
3.670000e+01	152	131
3.680000e+01	113	164
3.690000e+01	163	122
37	113	161
3.710000e+01	164	133
3.720000e+01	114	155
3.730000e+01	160	123
3.740000e+01	115	138
3.750000e+01	164	124
3.760000e+01	114	148
3.770000e+01	172	126
3.780000e+01	117	151
3.790000e+01	150	132
38	115	151
3.810000e+01	158	124
3.820000e+01	116	144
3.830000e+01	170	126
3.840000e+01	116	152
3.850000e+01	161	126
3.860000e+01	114	148
3.870000e+01	159	124
3.880000e+01	115	146
3.890000e+01	158	130
39	114	154
3.910000e+01	167	127
3.920000e+01	114	149
3.930000e+01	149	122
3.940000e+01	114	145
3.950000e+01	160	117
3.960000e+01	115	158
3.970000e+01	149	124
3.980000e+01	113	153
3.990000e+01	163	128
40	114	150
4.010000e+01	169	125
4.020000e+01	114	144
4.030000e+01	163	122
4.040000e+01	113	162
4.050000e+01	150	123
4.060000e+01	113	144
4.070000e+01	166	134
4.080000e+01	116	145
4.090000e+01	150	121
41	114	152
4.110000e+01	159	125
4.120000e+01	114	147
4.130000e+01	162	126
4.140000e+01	114	156
4.150000e+01	157	123
4.160000e+01	114	150
4.170000e+01	155	120
4.180000e+01	114	154
4.190000e+01	167	129
42	113	155
4.210000e+01	159	124
4.220000e+01	114	147
4.230000e+01	166	123
4.240000e+01	114	155
4.250000e+01	149	130
4.260000e+01	114	145
4.270000e+01	161	134
4.280000e+01	114	157
4.290000e+01	159	134
43	116	155
4.310000e+01	173	127
4.320000e+01	115	157
4.330000e+01	156	124
4.340000e+01	117	152
4.350000e+01	166	136
4.360000e+01	113	145
4.370000e+01	163	130
4.380000e+01	113	142
4.390000e+01	148	127
44	114	151
4.410000e+01	172	124
4.420000e+01	114	152
4.430000e+01	157	122
4.440000e+01	114	160
4.450000e+01	153	130
4.460000e+01	113	151
4.470000e+01	166	135
4.480000e+01	114	154
4.490000e+01	159	119
45	113	151
4.510000e+01	164	123
4.520000e+01	116	151
4.530000e+01	162	128
4.540000e+01	114	164
4.550000e+01	160	127
4.560000e+01	113	152
4.570000e+01	159	122
4.580000e+01	113	151
4.590000e+01	167	123
46	115	150
4.610000e+01	165	121
4.620000e+01	115	157
4.630000e+01	146	124
4.640000e+01	117	143
4.650000e+01	164	128
4.660000e+01	115	154
4.670000e+01	163	127
4.680000e+01	114	133
4.690000e+01	154	131
47	115	145
4.710000e+01	158	120
4.720000e+01	115	153
4.730000e+01	165	131
4.740000e+01	114	152
4.750000e+01	165	127
4.760000e+01	115	145
4.770000e+01	156	125
4.780000e+01	114	149
4.790000e+01	167	122
48	116	155
4.810000e+01	164	126
4.820000e+01	113	145
4.830000e+01	168	117
4.840000e+01	115	152
4.850000e+01	168	125
4.860000e+01	113	145
4.870000e+01	155	119
4.880000e+01	114	153
4.890000e+01	163	125
49	114	153
4.910000e+01	161	129
4.920000e+01	115	152
4.930000e+01	163	123
4.940000e+01	113	159
4.950000e+01	148	126
4.960000e+01	115	137
4.970000e+01	170	129
4.980000e+01	116	160
4.990000e+01	146	123
50	116	149
5.010000e+01	155	127
5.020000e+01	115	146
5.030000e+01	160	131
5.040000e+01	114	151
5.050000e+01	158	125
5.060000e+01	114	154
5.070000e+01	176	122
5.080000e+01	113	154
5.090000e+01	160	126
51	114	141
5.110000e+01	150	132
5.120000e+01	113	154
5.130000e+01	169	133
5.140000e+01	116	154
5.150000e+01	162	128
5.160000e+01	115	146
5.170000e+01	162	125
5.180000e+01	114	158
5.190000e+01	164	127
52	116	149
5.210000e+01	166	123
5.220000e+01	113	153
5.230000e+01	163	125
5.240000e+01	114	143
5.250000e+01	170	126
5.260000e+01	113	152
5.270000e+01	151	126
5.280000e+01	114	153
5.290000e+01	169	129
53	116	150
5.310000e+01	155	127
5.320000e+01	113	150
5.330000e+01	164	127
5.340000e+01	117	150
5.350000e+01	151	122
5.360000e+01	115	146
5.370000e+01	163	127
5.380000e+01	113	152
5.390000e+01	158	120
54	114	159
5.410000e+01	168	124
5.420000e+01	113	150
5.430000e+01	158	121
5.440000e+01	113	159
5.450000e+01	159	125
5.460000e+01	113	145
5.470000e+01	167	131
5.480000e+01	115	156
5.490000e+01	159	126
55	114	157
5.510000e+01	156	125
5.520000e+01	114	147
5.530000e+01	156	122
5.540000e+01	115	152
5.550000e+01	151	123
5.560000e+01	114	156
5.570000e+01	158	122
5.580000e+01	115	145
5.590000e+01	162	127
56	115	145
5.610000e+01	167	131
5.620000e+01	115	161
5.630000e+01	154	130
5.640000e+01	114	149
5.650000e+01	159	120
5.660000e+01	114	152
5.670000e+01	156	127
5.680000e+01	115	147
5.690000e+01	165	126
57	114	162
5.710000e+01	172	127
5.720000e+01	116	147
5.730000e+01	148	133
5.740000e+01	114	157
5.750000e+01	155	122
5.760000e+01	114	156
5.770000e+01	159	128
5.780000e+01	114	144
5.790000e+01	153	129
58	114	154
5.810000e+01	169	125
5.820000e+01	114	153
5.830000e+01	146	125
5.840000e+01	115	146
5.850000e+01	182	124
5.860000e+01	116	151
5.870000e+01	149	127
5.880000e+01	114	146
5.890000e+01	167	126
59	114	158
5.910000e+01	161	126
5.920000e+01	114	145
5.930000e+01	153	130
5.940000e+01	114	151
5.950000e+01	155	124
5.960000e+01	115	147
5.970000e+01	143	140
5.980000e+01	116	144
5.990000e+01	144	131
60	116	148
