coordinates:	28.9,65.4	78.9,65.4
1.570000e+01	148	135
1.580000e+01	118	158
1.590000e+01	146	143
16	115	164
1.610000e+01	145	133
1.620000e+01	115	153
1.630000e+01	146	138
1.640000e+01	116	162
1.650000e+01	143	144
1.660000e+01	115	151
1.670000e+01	141	136
1.680000e+01	114	144
1.690000e+01	147	134
17	115	149
1.710000e+01	138	146
1.720000e+01	114	159
1.730000e+01	150	151
1.740000e+01	113	155
1.750000e+01	151	143
1.760000e+01	114	161
1.770000e+01	148	128
1.780000e+01	115	148
1.790000e+01	144	134
18	115	150
1.810000e+01	143	137
1.820000e+01	113	149
1.830000e+01	143	134
1.840000e+01	116	157
1.850000e+01	142	138
1.860000e+01	115	152
1.870000e+01	139	133
1.880000e+01	114	149
1.890000e+01	146	133
19	113	148
1.910000e+01	158	137
1.920000e+01	114	144
1.930000e+01	137	143
1.940000e+01	113	152
1.950000e+01	146	142
1.960000e+01	115	162
1.970000e+01	159	135
1.980000e+01	115	154
1.990000e+01	147	134
20	116	146
2.010000e+01	146	142
2.020000e+01	113	140
2.030000e+01	148	142
2.040000e+01	113	145
2.050000e+01	137	138
2.060000e+01	115	146
2.070000e+01	143	138
2.080000e+01	115	143
2.090000e+01	155	142
21	113	157
2.110000e+01	146	134
2.120000e+01	117	144
2.130000e+01	142	139
2.140000e+01	114	150
2.150000e+01	153	144
2.160000e+01	113	149
2.170000e+01	141	146
2.180000e+01	115	155
2.190000e+01	154	140
22	114	156
2.210000e+01	146	131
2.220000e+01	113	157
2.230000e+01	144	138
2.240000e+01	115	147
2.250000e+01	145	133
2.260000e+01	116	145
2.270000e+01	160	139
2.280000e+01	113	165
2.290000e+01	140	137
23	117	149
2.310000e+01	147	139
2.320000e+01	114	150
2.330000e+01	142	141
2.340000e+01	116	156
2.350000e+01	151	147
2.360000e+01	114	151
2.370000e+01	144	148
2.380000e+01	114	162
2.390000e+01	151	136
24	115	163
2.410000e+01	155	136
2.420000e+01	116	157
2.430000e+01	144	137
2.440000e+01	115	159
2.450000e+01	144	148
2.460000e+01	113	152
2.470000e+01	142	140
2.480000e+01	113	149
2.490000e+01	143	134
25	113	149
2.510000e+01	146	137
2.520000e+01	113	162
2.530000e+01	146	142
2.540000e+01	114	145
2.550000e+01	157	135
2.560000e+01	114	148
2.570000e+01	150	141
2.580000e+01	116	148
2.590000e+01	150	139
26	115	151
2.610000e+01	141	137
2.620000e+01	115	155
2.630000e+01	143	140
2.640000e+01	114	150
2.650000e+01	138	142
2.660000e+01	115	143
2.670000e+01	144	135
2.680000e+01	115	147
2.690000e+01	140	127
27	114	145
2.710000e+01	145	151
2.720000e+01	114	148
2.730000e+01	145	136
2.740000e+01	115	157
2.750000e+01	140	139
2.760000e+01	115	153
2.770000e+01	146	130
2.780000e+01	114	155
2.790000e+01	161	139
28	116	162
2.810000e+01	142	140
2.820000e+01	113	149
2.830000e+01	152	147
2.840000e+01	116	151
2.850000e+01	144	147
2.860000e+01	117	156
2.870000e+01	155	130
2.880000e+01	115	159
2.890000e+01	147	144
29	114	151
2.910000e+01	144	140
2.920000e+01	115	168
2.930000e+01	153	135
2.940000e+01	114	148
2.950000e+01	152	138
2.960000e+01	113	156
2.970000e+01	139	139
2.980000e+01	114	158
2.990000e+01	145	144
30	113	153
3.010000e+01	143	135
3.020000e+01	115	165
3.030000e+01	151	145
3.040000e+01	115	149
3.050000e+01	149	141
3.060000e+01	118	162
3.070000e+01	142	133
3.080000e+01	114	143
3.090000e+01	147	130
31	117	142
3.110000e+01	152	134
3.120000e+01	113	154
3.130000e+01	151	141
3.140000e+01	116	152
3.150000e+01	149	141
3.160000e+01	116	138
3.170000e+01	146	142
3.180000e+01	117	153
3.190000e+01	155	136
32	114	158
3.210000e+01	154	139
3.220000e+01	116	156
3.230000e+01	143	146
3.240000e+01	114	151
3.250000e+01	149	134
3.260000e+01	114	157
3.270000e+01	143	132
3.280000e+01	113	148
3.290000e+01	144	142
33	120	143
3.310000e+01	156	138
3.320000e+01	113	139
3.330000e+01	156	132
3.340000e+01	114	154
3.350000e+01	153	138
3.360000e+01	116	163
3.370000e+01	151	140
3.380000e+01	115	155
3.390000e+01	148	142
34	115	159
3.410000e+01	147	138
3.420000e+01	113	152
3.430000e+01	140	138
3.440000e+01	115	159
3.450000e+01	136	143
3.460000e+01	113	154
3.470000e+01	148	142
3.480000e+01	115	159
3.490000e+01	146	145
35	113	159
3.510000e+01	145	132
3.520000e+01	116	146
3.530000e+01	147	142
3.540000e+01	114	148
3.550000e+01	147	137
3.560000e+01	114	162
3.570000e+01	142	139
3.580000e+01	113	153
3.590000e+01	137	135
36	113	141
3.610000e+01	142	139
3.620000e+01	115	148
3.630000e+01	151	137
3.640000e+01	116	161
3.650000e+01	161	139
3.660000e+01	113	152
3.670000e+01	162	153
3.680000e+01	114	142
3.690000e+01	155	146
37	114	150
3.710000e+01	148	146
3.720000e+01	114	146
3.730000e+01	148	135
3.740000e+01	117	139
3.750000e+01	149	135
3.760000e+01	114	155
3.770000e+01	157	138
3.780000e+01	115	152
3.790000e+01	135	150
38	113	152
3.810000e+01	138	133
3.820000e+01	116	141
3.830000e+01	148	139
3.840000e+01	116	165
3.850000e+01	140	141
3.860000e+01	115	152
3.870000e+01	149	132
3.880000e+01	114	148
3.890000e+01	153	146
39	113	136
3.910000e+01	156	136
3.920000e+01	113	149
3.930000e+01	146	137
3.940000e+01	116	147
3.950000e+01	145	136
3.960000e+01	113	153
3.970000e+01	145	140
3.980000e+01	113	150
3.990000e+01	158	121
40	113	150
4.010000e+01	156	128
4.020000e+01	115	152
4.030000e+01	171	124
4.040000e+01	114	150
4.050000e+01	161	129
4.060000e+01	113	162
4.070000e+01	162	125
4.080000e+01	115	149
4.090000e+01	167	124
41	114	150
4.110000e+01	170	128
4.120000e+01	113	143
4.130000e+01	159	127
4.140000e+01	115	147
4.150000e+01	163	126
4.160000e+01	114	152
4.170000e+01	160	125
4.180000e+01	115	163
4.190000e+01	172	127
42	115	153
4.210000e+01	156	124
4.220000e+01	117	145
4.230000e+01	161	122
4.240000e+01	114	151
4.250000e+01	155	124
4.260000e+01	113	149
4.270000e+01	162	123
4.280000e+01	114	148
4.290000e+01	159	122
43	113	141
4.310000e+01	165	124
4.320000e+01	113	146
4.330000e+01	150	127
4.340000e+01	114	152
4.350000e+01	163	122
4.360000e+01	113	162
4.370000e+01	161	125
4.380000e+01	115	157
4.390000e+01	159	119
44	114	155
4.410000e+01	162	124
4.420000e+01	115	169
4.430000e+01	144	127
4.440000e+01	113	149
4.450000e+01	156	123
4.460000e+01	115	162
4.470000e+01	158	125
4.480000e+01	115	161
4.490000e+01	154	123
45	114	149
4.510000e+01	145	135
4.520000e+01	114	154
4.530000e+01	139	138
4.540000e+01	114	152
4.550000e+01	140	140
4.560000e+01	116	153
4.570000e+01	150	153
4.580000e+01	114	162
4.590000e+01	134	131
46	116	156
4.610000e+01	132	150
4.620000e+01	114	146
4.630000e+01	131	142
4.640000e+01	115	157
4.650000e+01	146	145
4.660000e+01	115	149
4.670000e+01	135	146
4.680000e+01	116	153
4.690000e+01	141	143
47	114	150
4.710000e+01	143	142
4.720000e+01	113	148
4.730000e+01	142	141
4.740000e+01	113	158
4.750000e+01	143	148
4.760000e+01	116	144
4.770000e+01	138	149
4.780000e+01	114	137
4.790000e+01	146	145
48	114	150
4.810000e+01	139	151
4.820000e+01	113	153
4.830000e+01	138	147
4.840000e+01	115	151
4.850000e+01	140	147
4.860000e+01	115	145
4.870000e+01	126	144
4.880000e+01	113	148
4.890000e+01	144	140
49	115	156
4.910000e+01	150	135
4.920000e+01	113	145
4.930000e+01	137	147
4.940000e+01	114	160
4.950000e+01	145	141
4.960000e+01	116	158
4.970000e+01	135	153
4.980000e+01	116	151
4.990000e+01	140	142
50	117	147
5.010000e+01	144	150
5.020000e+01	113	155
5.030000e+01	142	147
5.040000e+01	115	149
5.050000e+01	150	146
5.060000e+01	116	148
5.070000e+01	146	146
5.080000e+01	116	157
5.090000e+01	138	136
51	115	152
5.110000e+01	137	145
5.120000e+01	115	146
5.130000e+01	142	154
5.140000e+01	115	145
5.150000e+01	149	147
5.160000e+01	118	161
5.170000e+01	138	141
5.180000e+01	114	164
5.190000e+01	143	155
52	116	169
5.210000e+01	139	146
5.220000e+01	115	151
5.230000e+01	137	137
5.240000e+01	115	146
5.250000e+01	144	144
5.260000e+01	115	162
5.270000e+01	140	142
5.280000e+01	114	153
5.290000e+01	150	134
53	114	156
5.310000e+01	136	146
5.320000e+01	113	162
5.330000e+01	136	135
5.340000e+01	114	158
5.350000e+01	133	144
5.360000e+01	113	148
5.370000e+01	144	146
5.380000e+01	114	153
5.390000e+01	143	144
54	113	164
5.410000e+01	143	148
5.420000e+01	114	160
5.430000e+01	128	146
5.440000e+01	113	151
5.450000e+01	138	140
5.460000e+01	115	164
5.470000e+01	139	150
5.480000e+01	113	160
5.490000e+01	141	142
55	116	162
5.510000e+01	144	143
5.520000e+01	116	154
5.530000e+01	141	159
5.540000e+01	113	152
5.550000e+01	139	147
5.560000e+01	116	161
5.570000e+01	131	132
5.580000e+01	114	147
5.590000e+01	139	142
56	119	157
5.610000e+01	143	143
5.620000e+01	115	139
5.630000e+01	138	144
5.640000e+01	115	150
5.650000e+01	137	140
5.660000e+01	118	152
5.670000e+01	135	152
5.680000e+01	114	157
5.690000e+01	137	144
57	115	156
5.710000e+01	139	150
5.720000e+01	114	151
5.730000e+01	144	134
5.740000e+01	114	159
5.750000e+01	139	149
5.760000e+01	115	146
5.770000e+01	134	142
5.780000e+01	113	151
5.790000e+01	136	158
58	114	139
5.810000e+01	146	146
5.820000e+01	114	153
5.830000e+01	147	155
5.840000e+01	114	152
5.850000e+01	131	144
5.860000e+01	115	151
5.870000e+01	146	143
5.880000e+01	115	157
5.890000e+01	143	152
59	115	161
5.910000e+01	145	146
5.920000e+01	114	153
5.930000e+01	133	144
5.940000e+01	113	151
5.950000e+01	144	138
5.960000e+01	114	148
5.970000e+01	137	139
5.980000e+01	114	163
5.990000e+01	143	153
60	113	169
