coordinates:	28.9,65.4	78.9,65.4
2.030000e+01	159	136
2.040000e+01	114	155
2.050000e+01	149	133
2.060000e+01	114	145
2.070000e+01	143	135
2.080000e+01	118	144
2.090000e+01	139	148
21	114	149
2.110000e+01	146	130
2.120000e+01	115	153
2.130000e+01	147	150
2.140000e+01	113	145
2.150000e+01	146	139
2.160000e+01	114	155
2.170000e+01	141	139
2.180000e+01	114	153
2.190000e+01	142	143
22	113	144
2.210000e+01	146	136
2.220000e+01	116	154
2.230000e+01	144	134
2.240000e+01	117	151
2.250000e+01	149	147
2.260000e+01	113	148
2.270000e+01	146	143
2.280000e+01	114	143
2.290000e+01	150	142
23	115	158
2.310000e+01	144	135
2.320000e+01	114	154
2.330000e+01	143	149
2.340000e+01	113	151
2.350000e+01	149	138
2.360000e+01	115	145
2.370000e+01	143	145
2.380000e+01	114	158
2.390000e+01	148	140
24	113	153
2.410000e+01	139	132
2.420000e+01	116	138
2.430000e+01	150	139
2.440000e+01	115	146
2.450000e+01	149	134
2.460000e+01	114	144
2.470000e+01	144	144
2.480000e+01	114	157
2.490000e+01	150	145
25	113	150
2.510000e+01	148	141
2.520000e+01	119	158
2.530000e+01	145	136
2.540000e+01	115	145
2.550000e+01	148	146
2.560000e+01	117	168
2.570000e+01	144	135
2.580000e+01	116	152
2.590000e+01	143	141
26	113	152
2.610000e+01	136	137
2.620000e+01	113	149
2.630000e+01	142	137
2.640000e+01	117	159
2.650000e+01	146	138
2.660000e+01	114	146
2.670000e+01	152	143
2.680000e+01	113	163
2.690000e+01	142	137
27	116	156
2.710000e+01	136	140
2.720000e+01	113	151
2.730000e+01	145	141
2.740000e+01	115	161
2.750000e+01	151	139
2.760000e+01	115	152
2.770000e+01	141	143
2.780000e+01	114	141
2.790000e+01	143	134
28	114	151
2.810000e+01	151	135
2.820000e+01	118	149
2.830000e+01	151	132
2.840000e+01	114	151
2.850000e+01	140	133
2.860000e+01	116	151
2.870000e+01	135	144
2.880000e+01	117	152
2.890000e+01	150	136
29	117	157
2.910000e+01	144	130
2.920000e+01	113	144
2.930000e+01	143	138
2.940000e+01	115	145
2.950000e+01	151	131
2.960000e+01	117	143
2.970000e+01	128	142
2.980000e+01	113	149
2.990000e+01	151	134
30	114	157
3.010000e+01	148	139
3.020000e+01	115	161
3.030000e+01	142	141
3.040000e+01	115	156
3.050000e+01	148	131
3.060000e+01	115	160
3.070000e+01	160	144
3.080000e+01	114	154
3.090000e+01	164	137
31	118	149
3.110000e+01	146	139
3.120000e+01	114	149
3.130000e+01	147	139
3.140000e+01	113	154
3.150000e+01	149	138
3.160000e+01	114	157
3.170000e+01	153	140
3.180000e+01	113	157
3.190000e+01	141	137
32	113	154
3.210000e+01	151	138
3.220000e+01	117	152
3.230000e+01	152	131
3.240000e+01	116	157
3.250000e+01	147	134
3.260000e+01	115	156
3.270000e+01	146	144
3.280000e+01	114	151
3.290000e+01	150	138
33	114	158
3.310000e+01	152	146
3.320000e+01	115	141
3.330000e+01	154	137
3.340000e+01	114	154
3.350000e+01	146	145
3.360000e+01	117	140
3.370000e+01	142	139
3.380000e+01	114	147
3.390000e+01	141	140
34	113	152
3.410000e+01	141	142
3.420000e+01	115	158
3.430000e+01	143	133
3.440000e+01	116	160
3.450000e+01	154	133
3.460000e+01	115	148
3.470000e+01	146	138
3.480000e+01	115	153
3.490000e+01	148	141
35	115	149
3.510000e+01	132	128
3.520000e+01	114	152
3.530000e+01	146	139
3.540000e+01	113	161
3.550000e+01	140	137
3.560000e+01	116	155
3.570000e+01	145	141
3.580000e+01	114	159
3.590000e+01	148	143
36	113	152
3.610000e+01	151	143
3.620000e+01	117	154
3.630000e+01	151	138
3.640000e+01	114	155
3.650000e+01	146	137
3.660000e+01	115	151
3.670000e+01	142	142
3.680000e+01	115	149
3.690000e+01	154	132
37	113	151
3.710000e+01	157	137
3.720000e+01	115	160
3.730000e+01	147	141
3.740000e+01	113	160
3.750000e+01	134	143
3.760000e+01	115	153
3.770000e+01	148	141
3.780000e+01	113	155
3.790000e+01	146	142
38	115	157
3.810000e+01	144	132
3.820000e+01	117	156
3.830000e+01	150	140
3.840000e+01	113	151
3.850000e+01	151	133
3.860000e+01	114	148
3.870000e+01	143	145
3.880000e+01	114	154
3.890000e+01	142	132
39	116	154
3.910000e+01	156	134
3.920000e+01	114	147
3.930000e+01	144	134
3.940000e+01	115	151
3.950000e+01	143	146
3.960000e+01	113	151
3.970000e+01	149	137
3.980000e+01	114	150
3.990000e+01	154	137
40	113	141
4.010000e+01	144	140
4.020000e+01	115	147
4.030000e+01	157	144
4.040000e+01	115	151
4.050000e+01	143	128
4.060000e+01	114	148
4.070000e+01	141	135
4.080000e+01	114	149
4.090000e+01	142	144
41	116	147
4.110000e+01	147	134
4.120000e+01	114	151
4.130000e+01	139	141
4.140000e+01	113	148
4.150000e+01	145	138
4.160000e+01	116	152
4.170000e+01	142	141
4.180000e+01	114	155
4.190000e+01	148	132
42	116	156
4.210000e+01	143	136
4.220000e+01	113	151
4.230000e+01	146	143
4.240000e+01	114	147
4.250000e+01	132	142
4.260000e+01	117	144
4.270000e+01	150	136
4.280000e+01	114	162
4.290000e+01	147	140
43	114	150
4.310000e+01	149	135
4.320000e+01	116	145
4.330000e+01	143	136
4.340000e+01	114	159
4.350000e+01	146	135
4.360000e+01	113	156
4.370000e+01	157	133
4.380000e+01	114	160
4.390000e+01	144	139
44	114	154
4.410000e+01	144	138
4.420000e+01	116	149
4.430000e+01	148	136
4.440000e+01	114	149
4.450000e+01	153	139
4.460000e+01	115	154
4.470000e+01	147	143
4.480000e+01	115	146
4.490000e+01	146	132
45	113	154
4.510000e+01	150	139
4.520000e+01	113	155
4.530000e+01	139	131
4.540000e+01	113	147
4.550000e+01	142	139
4.560000e+01	114	170
4.570000e+01	153	139
4.580000e+01	115	152
4.590000e+01	148	127
46	113	156
4.610000e+01	148	132
4.620000e+01	120	152
4.630000e+01	155	131
4.640000e+01	114	158
4.650000e+01	147	133
4.660000e+01	114	142
4.670000e+01	150	132
4.680000e+01	114	157
4.690000e+01	150	138
47	114	146
4.710000e+01	145	136
4.720000e+01	113	149
4.730000e+01	149	135
4.740000e+01	114	152
4.750000e+01	136	133
4.760000e+01	114	148
4.770000e+01	147	133
4.780000e+01	113	137
4.790000e+01	141	140
48	113	151
4.810000e+01	149	136
4.820000e+01	115	146
4.830000e+01	154	136
4.840000e+01	115	150
4.850000e+01	151	139
4.860000e+01	118	156
4.870000e+01	143	137
4.880000e+01	117	160
4.890000e+01	144	159
49	115	157
4.910000e+01	134	131
4.920000e+01	115	149
4.930000e+01	152	138
4.940000e+01	114	148
4.950000e+01	141	150
4.960000e+01	115	146
4.970000e+01	161	136
4.980000e+01	115	150
4.990000e+01	148	131
50	114	147
5.010000e+01	145	137
5.020000e+01	115	155
5.030000e+01	142	136
5.040000e+01	114	146
5.050000e+01	145	139
5.060000e+01	114	146
5.070000e+01	151	144
5.080000e+01	114	167
5.090000e+01	149	132
51	116	142
5.110000e+01	146	152
5.120000e+01	113	153
5.130000e+01	146	144
5.140000e+01	114	146
5.150000e+01	142	135
5.160000e+01	114	150
5.170000e+01	151	135
5.180000e+01	114	158
5.190000e+01	141	142
52	114	161
5.210000e+01	136	134
5.220000e+01	115	162
5.230000e+01	148	152
5.240000e+01	113	159
5.250000e+01	149	143
5.260000e+01	116	161
5.270000e+01	152	145
5.280000e+01	113	150
5.290000e+01	155	145
53	114	143
5.310000e+01	135	134
5.320000e+01	115	151
5.330000e+01	146	132
5.340000e+01	113	147
5.350000e+01	146	135
5.360000e+01	113	152
5.370000e+01	143	147
5.380000e+01	113	157
5.390000e+01	151	128
54	115	147
5.410000e+01	137	140
5.420000e+01	113	158
5.430000e+01	148	139
5.440000e+01	113	160
5.450000e+01	146	135
5.460000e+01	114	142
5.470000e+01	140	142
5.480000e+01	113	155
5.490000e+01	143	142
55	116	152
5.510000e+01	155	139
5.520000e+01	114	150
5.530000e+01	149	144
5.540000e+01	113	154
5.550000e+01	144	142
5.560000e+01	114	149
5.570000e+01	139	134
5.580000e+01	115	149
5.590000e+01	140	129
56	114	149
5.610000e+01	152	130
5.620000e+01	115	152
5.630000e+01	151	137
5.640000e+01	114	155
5.650000e+01	150	140
5.660000e+01	114	160
5.670000e+01	153	138
5.680000e+01	115	145
5.690000e+01	153	133
57	114	162
5.710000e+01	141	136
5.720000e+01	115	152
5.730000e+01	145	140
5.740000e+01	116	151
5.750000e+01	147	130
5.760000e+01	114	148
5.770000e+01	144	132
5.780000e+01	115	157
5.790000e+01	150	136
58	115	157
5.810000e+01	146	135
5.820000e+01	115	161
5.830000e+01	149	130
5.840000e+01	114	146
5.850000e+01	147	140
5.860000e+01	115	149
5.870000e+01	150	144
5.880000e+01	113	153
5.890000e+01	147	139
59	114	152
5.910000e+01	153	145
5.920000e+01	113	135
5.930000e+01	142	144
5.940000e+01	114	150
5.950000e+01	143	143
5.960000e+01	115	155
5.970000e+01	155	146
5.980000e+01	114	152
5.990000e+01	145	134
60	113	150
