coordinates:	21.0,62.4
timeat741nm	I_1at741nm
1.000000e-01	150
3.000000e-01	146
5.000000e-01	145
7.000000e-01	140
9.000000e-01	147
1.100000e+00	142
1.300000e+00	142
1.500000e+00	147
1.700000e+00	157
1.900000e+00	149
2.100000e+00	211
2.300000e+00	148
2.500000e+00	136
2.700000e+00	147
2.900000e+00	143
3.100000e+00	139
3.300000e+00	137
3.500000e+00	142
3.700000e+00	180
3.900000e+00	141
4.100000e+00	143
4.300000e+00	143
4.500000e+00	148
4.700000e+00	144
4.900000e+00	151
5.100000e+00	141
5.300000e+00	145
5.500000e+00	149
5.700000e+00	137
5.900000e+00	137
6.100000e+00	147
6.300000e+00	148
6.500000e+00	151
6.700000e+00	138
6.900000e+00	134
7.100000e+00	218
7.300000e+00	212
7.500000e+00	204
7.700000e+00	161
7.900000e+00	193
8.100000e+00	212
8.300000e+00	218
8.500000e+00	220
8.700000e+00	220
8.900000e+00	213
9.100000e+00	217
9.300000e+00	234
9.500000e+00	210
9.700000e+00	217
9.900000e+00	221
1.010000e+01	218
1.030000e+01	205
1.050000e+01	223
1.070000e+01	174
1.090000e+01	199
1.110000e+01	125
1.130000e+01	223
1.150000e+01	212
1.170000e+01	216
1.190000e+01	127
1.210000e+01	204
1.230000e+01	114
1.250000e+01	113
1.270000e+01	115
1.290000e+01	113
1.310000e+01	114
1.330000e+01	115
1.350000e+01	116
1.370000e+01	115
1.390000e+01	115
1.410000e+01	115
1.430000e+01	113
1.450000e+01	113
1.470000e+01	113
1.490000e+01	116
1.510000e+01	115
1.530000e+01	114
1.550000e+01	118
1.570000e+01	115
1.590000e+01	115
1.610000e+01	113
1.630000e+01	113
1.650000e+01	117
1.670000e+01	115
1.690000e+01	115
1.710000e+01	117
1.730000e+01	114
1.750000e+01	113
1.770000e+01	114
1.790000e+01	113
1.810000e+01	113
1.830000e+01	114
1.850000e+01	115
1.870000e+01	113
1.890000e+01	114
1.910000e+01	114
1.930000e+01	113
1.950000e+01	115
1.970000e+01	114
1.990000e+01	115
