coordinates:	10.7,24.4
timeat741nm	I_1at741nm
1.000000e-01	119
3.000000e-01	117
5.000000e-01	117
7.000000e-01	117
9.000000e-01	135
1.100000e+00	118
1.300000e+00	120
1.500000e+00	113
1.700000e+00	188
1.900000e+00	117
2.100000e+00	119
2.300000e+00	114
2.500000e+00	115
2.700000e+00	119
2.900000e+00	117
3.100000e+00	115
3.300000e+00	121
3.500000e+00	115
3.700000e+00	114
3.900000e+00	118
4.100000e+00	209
4.300000e+00	181
4.500000e+00	216
4.700000e+00	222
4.900000e+00	228
5.100000e+00	205
5.300000e+00	153
5.500000e+00	214
5.700000e+00	197
5.900000e+00	218
6.100000e+00	220
6.300000e+00	198
6.500000e+00	229
6.700000e+00	222
6.900000e+00	211
7.100000e+00	221
7.300000e+00	220
7.500000e+00	216
7.700000e+00	224
7.900000e+00	219
8.100000e+00	215
8.300000e+00	217
8.500000e+00	219
8.700000e+00	205
8.900000e+00	210
9.100000e+00	207
9.300000e+00	216
9.500000e+00	203
9.700000e+00	223
9.900000e+00	220
1.010000e+01	224
1.030000e+01	115
1.050000e+01	113
1.070000e+01	115
1.090000e+01	117
1.110000e+01	114
1.130000e+01	118
1.150000e+01	113
1.170000e+01	116
1.190000e+01	114
1.210000e+01	114
1.230000e+01	113
1.250000e+01	115
1.270000e+01	115
1.290000e+01	113
1.310000e+01	116
1.330000e+01	117
1.350000e+01	113
1.370000e+01	113
1.390000e+01	114
1.410000e+01	113
1.430000e+01	113
1.450000e+01	115
1.470000e+01	114
1.490000e+01	113
1.510000e+01	114
1.530000e+01	115
1.550000e+01	115
1.570000e+01	115
1.590000e+01	116
1.610000e+01	115
1.630000e+01	114
1.650000e+01	114
1.670000e+01	115
1.690000e+01	114
1.710000e+01	113
1.730000e+01	117
1.750000e+01	116
1.770000e+01	115
1.790000e+01	113
1.810000e+01	113
1.830000e+01	116
1.850000e+01	116
1.870000e+01	116
1.890000e+01	114
1.910000e+01	113
1.930000e+01	115
1.950000e+01	115
1.970000e+01	113
1.990000e+01	115
