coordinates:	55.8,114.4	140.8,114.4	225.8,114.4
1.080000e+01	113	147	121
1.090000e+01	145	113	131
11	113	137	116
1.110000e+01	145	113	125
1.120000e+01	113	140	126
1.130000e+01	150	113	123
1.140000e+01	113	134	122
1.150000e+01	147	116	139
1.160000e+01	113	142	116
1.170000e+01	138	118	130
1.180000e+01	113	131	117
1.190000e+01	140	116	130
12	113	133	121
1.210000e+01	136	114	128
1.220000e+01	113	142	117
1.230000e+01	152	118	133
1.240000e+01	113	148	120
1.250000e+01	136	115	125
1.260000e+01	113	130	124
1.270000e+01	152	114	128
1.280000e+01	113	133	119
1.290000e+01	145	117	135
13	113	141	122
1.310000e+01	139	119	123
1.320000e+01	113	142	120
1.330000e+01	134	117	125
1.340000e+01	113	147	122
1.350000e+01	141	113	130
1.360000e+01	113	137	122
1.370000e+01	155	114	125
1.380000e+01	113	143	121
1.390000e+01	151	113	129
14	113	139	118
1.410000e+01	150	114	131
1.420000e+01	113	144	117
1.430000e+01	145	116	129
1.440000e+01	113	136	116
1.450000e+01	145	116	126
1.460000e+01	113	143	126
1.470000e+01	139	114	132
1.480000e+01	113	128	121
1.490000e+01	148	116	122
15	113	131	123
1.510000e+01	143	115	134
1.520000e+01	113	144	115
1.530000e+01	141	118	130
1.540000e+01	113	137	117
1.550000e+01	144	116	126
1.560000e+01	113	137	118
1.570000e+01	148	114	131
1.580000e+01	113	135	116
1.590000e+01	137	116	131
16	113	136	117
1.610000e+01	143	116	131
1.620000e+01	113	134	123
1.630000e+01	140	117	128
1.640000e+01	113	138	119
1.650000e+01	143	113	130
1.660000e+01	113	136	123
1.670000e+01	155	115	128
1.680000e+01	113	141	120
1.690000e+01	145	114	129
17	113	138	120
1.710000e+01	141	115	131
1.720000e+01	113	140	124
1.730000e+01	139	118	125
1.740000e+01	113	142	121
1.750000e+01	155	114	130
1.760000e+01	113	138	120
1.770000e+01	147	116	127
1.780000e+01	113	145	120
1.790000e+01	133	118	131
18	113	132	120
1.810000e+01	146	114	130
1.820000e+01	113	133	116
1.830000e+01	149	114	128
1.840000e+01	113	145	125
1.850000e+01	141	114	129
1.860000e+01	113	139	122
1.870000e+01	150	114	126
1.880000e+01	113	131	122
1.890000e+01	149	114	127
19	113	139	119
1.910000e+01	139	115	122
1.920000e+01	113	144	121
1.930000e+01	142	115	128
1.940000e+01	113	139	114
1.950000e+01	144	115	134
1.960000e+01	113	134	118
1.970000e+01	141	114	121
1.980000e+01	113	146	117
1.990000e+01	147	114	130
20	113	136	120
2.010000e+01	154	116	126
2.020000e+01	113	141	117
2.030000e+01	144	113	133
2.040000e+01	113	130	118
2.050000e+01	139	117	125
2.060000e+01	113	143	123
2.070000e+01	143	118	130
2.080000e+01	113	142	120
2.090000e+01	146	119	124
21	113	141	120
2.110000e+01	142	120	130
2.120000e+01	113	138	121
2.130000e+01	150	117	131
2.140000e+01	113	136	118
2.150000e+01	148	117	130
2.160000e+01	113	130	117
2.170000e+01	145	114	126
2.180000e+01	113	136	118
2.190000e+01	156	116	133
22	113	143	121
2.210000e+01	149	114	122
2.220000e+01	113	146	125
2.230000e+01	142	115	130
2.240000e+01	113	152	120
2.250000e+01	145	114	125
2.260000e+01	113	137	119
2.270000e+01	143	115	125
2.280000e+01	113	132	116
2.290000e+01	136	113	126
23	113	133	116
2.310000e+01	148	113	130
2.320000e+01	113	131	116
2.330000e+01	138	115	133
2.340000e+01	113	139	117
2.350000e+01	143	115	129
2.360000e+01	113	146	125
2.370000e+01	138	115	130
2.380000e+01	113	135	126
2.390000e+01	139	117	126
24	113	134	120
2.410000e+01	150	114	128
2.420000e+01	113	142	118
2.430000e+01	140	114	127
2.440000e+01	113	135	121
2.450000e+01	145	114	133
2.460000e+01	113	133	117
2.470000e+01	134	116	125
2.480000e+01	113	133	118
2.490000e+01	157	114	128
25	113	139	121
2.510000e+01	139	114	134
2.520000e+01	113	140	122
2.530000e+01	148	116	126
2.540000e+01	113	136	121
2.550000e+01	142	116	123
2.560000e+01	113	134	117
2.570000e+01	147	115	126
2.580000e+01	113	141	119
2.590000e+01	147	117	133
26	113	142	124
2.610000e+01	151	114	129
2.620000e+01	113	132	118
2.630000e+01	153	114	135
2.640000e+01	113	145	126
2.650000e+01	147	117	132
2.660000e+01	113	139	122
2.670000e+01	142	117	130
2.680000e+01	113	135	122
2.690000e+01	143	114	129
27	113	138	119
2.710000e+01	142	114	130
2.720000e+01	113	132	118
2.730000e+01	134	117	130
2.740000e+01	113	133	121
2.750000e+01	136	116	126
2.760000e+01	113	139	120
2.770000e+01	146	114	126
2.780000e+01	113	135	120
2.790000e+01	142	114	131
28	113	135	118
2.810000e+01	152	114	131
2.820000e+01	113	139	121
2.830000e+01	141	115	128
2.840000e+01	113	140	123
2.850000e+01	144	115	130
2.860000e+01	113	147	120
2.870000e+01	145	115	134
2.880000e+01	113	137	118
2.890000e+01	149	113	122
29	113	138	116
2.910000e+01	148	114	122
2.920000e+01	113	134	118
2.930000e+01	146	114	132
2.940000e+01	113	139	117
2.950000e+01	142	116	122
2.960000e+01	113	135	120
2.970000e+01	141	115	123
2.980000e+01	113	146	124
2.990000e+01	139	116	124
30	113	143	122
3.010000e+01	147	114	128
3.020000e+01	113	141	132
3.030000e+01	136	118	127
3.040000e+01	113	142	120
3.050000e+01	142	115	131
3.060000e+01	113	146	121
3.070000e+01	141	116	127
3.080000e+01	113	147	121
3.090000e+01	136	117	131
31	113	138	124
3.110000e+01	135	116	133
3.120000e+01	113	137	123
3.130000e+01	149	115	128
3.140000e+01	113	145	121
3.150000e+01	146	113	127
3.160000e+01	113	135	120
3.170000e+01	142	116	125
3.180000e+01	113	137	123
3.190000e+01	145	116	128
32	113	145	121
3.210000e+01	147	114	130
3.220000e+01	113	147	122
3.230000e+01	141	115	130
3.240000e+01	113	139	121
3.250000e+01	140	113	131
3.260000e+01	113	138	124
3.270000e+01	146	116	127
3.280000e+01	113	151	119
3.290000e+01	148	115	134
33	113	138	118
3.310000e+01	140	115	132
3.320000e+01	113	140	121
3.330000e+01	142	114	123
3.340000e+01	113	138	122
3.350000e+01	146	115	129
3.360000e+01	113	137	118
3.370000e+01	140	113	129
3.380000e+01	113	143	120
3.390000e+01	155	114	124
34	113	135	122
3.410000e+01	142	113	135
3.420000e+01	113	140	117
3.430000e+01	147	116	131
3.440000e+01	113	150	117
3.450000e+01	140	118	133
3.460000e+01	113	146	118
3.470000e+01	134	114	133
3.480000e+01	113	143	123
3.490000e+01	143	118	129
35	113	139	118
3.510000e+01	144	114	120
3.520000e+01	113	140	118
3.530000e+01	151	115	126
3.540000e+01	113	135	120
3.550000e+01	152	114	127
3.560000e+01	113	145	122
3.570000e+01	144	115	134
3.580000e+01	113	137	118
3.590000e+01	146	117	128
36	113	139	120
3.610000e+01	145	115	129
3.620000e+01	113	142	119
3.630000e+01	139	117	126
3.640000e+01	113	137	120
3.650000e+01	145	114	125
3.660000e+01	113	144	117
3.670000e+01	138	114	146
3.680000e+01	113	140	120
3.690000e+01	147	114	127
37	113	137	123
3.710000e+01	142	115	126
3.720000e+01	113	142	119
3.730000e+01	147	115	130
3.740000e+01	113	135	121
3.750000e+01	150	117	130
3.760000e+01	113	139	130
3.770000e+01	148	115	120
3.780000e+01	113	146	118
3.790000e+01	154	115	130
38	113	139	118
3.810000e+01	148	116	125
3.820000e+01	113	137	118
3.830000e+01	151	116	129
3.840000e+01	113	147	122
3.850000e+01	149	115	126
3.860000e+01	113	137	115
3.870000e+01	139	115	132
3.880000e+01	113	140	120
3.890000e+01	149	116	133
39	113	141	119
3.910000e+01	146	115	125
3.920000e+01	113	134	119
3.930000e+01	142	115	118
3.940000e+01	113	139	124
3.950000e+01	152	114	129
3.960000e+01	113	143	120
3.970000e+01	142	116	125
3.980000e+01	113	143	123
3.990000e+01	144	116	126
40	113	132	117
4.010000e+01	158	116	131
4.020000e+01	113	144	120
4.030000e+01	147	115	123
4.040000e+01	113	141	118
4.050000e+01	146	113	124
4.060000e+01	113	129	126
4.070000e+01	143	117	129
4.080000e+01	113	132	119
4.090000e+01	140	113	127
41	113	138	120
4.110000e+01	145	114	131
4.120000e+01	113	143	121
4.130000e+01	146	115	128
4.140000e+01	113	140	123
4.150000e+01	145	114	131
4.160000e+01	113	135	120
4.170000e+01	145	114	128
4.180000e+01	113	140	115
4.190000e+01	143	115	126
42	113	148	118
4.210000e+01	139	117	125
4.220000e+01	113	136	121
4.230000e+01	151	114	122
4.240000e+01	113	142	124
4.250000e+01	144	117	131
4.260000e+01	113	134	114
4.270000e+01	141	114	132
4.280000e+01	113	139	118
4.290000e+01	144	116	129
43	113	146	123
4.310000e+01	153	118	126
4.320000e+01	113	143	124
4.330000e+01	140	116	126
4.340000e+01	113	142	117
4.350000e+01	160	114	132
4.360000e+01	113	131	118
4.370000e+01	141	114	131
4.380000e+01	113	141	121
4.390000e+01	164	115	131
44	113	136	118
4.410000e+01	145	114	128
4.420000e+01	113	141	121
4.430000e+01	144	115	131
4.440000e+01	113	131	121
4.450000e+01	138	114	125
4.460000e+01	113	146	122
4.470000e+01	146	117	124
4.480000e+01	113	134	124
4.490000e+01	153	114	135
45	113	136	117
4.510000e+01	143	116	125
4.520000e+01	113	130	118
4.530000e+01	137	115	130
4.540000e+01	113	128	124
4.550000e+01	137	116	129
4.560000e+01	113	136	119
4.570000e+01	149	116	125
4.580000e+01	113	138	120
4.590000e+01	153	117	125
46	113	141	120
4.610000e+01	143	116	128
4.620000e+01	113	138	123
4.630000e+01	135	114	122
4.640000e+01	113	133	119
4.650000e+01	141	114	127
4.660000e+01	113	137	120
4.670000e+01	145	114	126
4.680000e+01	113	140	120
4.690000e+01	143	113	132
47	113	146	117
4.710000e+01	137	120	130
4.720000e+01	113	141	125
4.730000e+01	137	114	127
4.740000e+01	113	139	117
4.750000e+01	146	117	134
4.760000e+01	113	140	118
4.770000e+01	137	113	133
4.780000e+01	113	144	119
4.790000e+01	160	115	128
48	113	142	120
4.810000e+01	142	116	136
4.820000e+01	113	135	124
4.830000e+01	138	115	120
4.840000e+01	113	140	121
4.850000e+01	140	116	129
4.860000e+01	113	140	117
4.870000e+01	139	113	128
4.880000e+01	113	149	123
4.890000e+01	149	118	131
49	113	134	121
4.910000e+01	151	113	124
4.920000e+01	113	140	120
4.930000e+01	147	113	125
4.940000e+01	113	142	121
4.950000e+01	145	117	137
4.960000e+01	113	140	120
4.970000e+01	141	116	127
4.980000e+01	113	145	119
4.990000e+01	140	117	127
50	113	145	119
5.010000e+01	140	114	129
5.020000e+01	113	133	121
5.030000e+01	139	116	124
5.040000e+01	113	127	122
5.050000e+01	151	117	135
5.060000e+01	113	141	117
5.070000e+01	143	113	126
5.080000e+01	113	140	116
5.090000e+01	136	115	130
51	113	135	119
5.110000e+01	143	114	123
5.120000e+01	113	133	122
5.130000e+01	133	117	130
5.140000e+01	113	140	115
5.150000e+01	144	115	120
5.160000e+01	113	135	125
5.170000e+01	146	118	125
5.180000e+01	113	141	118
5.190000e+01	140	120	127
52	113	145	118
5.210000e+01	148	115	127
5.220000e+01	113	138	122
5.230000e+01	144	115	123
5.240000e+01	113	145	124
5.250000e+01	154	117	128
5.260000e+01	113	138	118
5.270000e+01	142	113	133
5.280000e+01	113	140	117
5.290000e+01	147	114	132
53	113	137	123
5.310000e+01	140	115	131
5.320000e+01	113	145	119
5.330000e+01	147	116	131
5.340000e+01	113	144	124
5.350000e+01	149	114	133
5.360000e+01	113	137	118
5.370000e+01	144	117	131
5.380000e+01	113	137	119
5.390000e+01	149	113	124
54	113	140	119
5.410000e+01	142	114	127
5.420000e+01	113	142	120
5.430000e+01	152	113	127
5.440000e+01	113	138	123
5.450000e+01	140	119	133
5.460000e+01	113	140	121
5.470000e+01	157	117	132
5.480000e+01	113	137	118
5.490000e+01	135	114	127
55	113	145	117
5.510000e+01	145	117	128
5.520000e+01	113	142	116
5.530000e+01	142	116	129
5.540000e+01	113	152	119
5.550000e+01	142	114	122
5.560000e+01	113	142	123
5.570000e+01	153	117	122
5.580000e+01	113	139	124
5.590000e+01	135	118	126
56	113	141	117
5.610000e+01	140	117	125
5.620000e+01	113	143	121
5.630000e+01	142	114	127
5.640000e+01	113	142	119
5.650000e+01	144	114	127
5.660000e+01	113	134	125
5.670000e+01	144	114	129
5.680000e+01	113	141	123
5.690000e+01	148	114	127
57	113	146	121
5.710000e+01	140	115	126
5.720000e+01	113	135	120
5.730000e+01	137	117	126
5.740000e+01	113	137	121
5.750000e+01	148	114	126
5.760000e+01	113	139	120
5.770000e+01	136	115	133
5.780000e+01	113	129	123
5.790000e+01	136	116	126
58	113	133	122
5.810000e+01	142	114	128
5.820000e+01	113	148	120
5.830000e+01	143	115	127
5.840000e+01	113	145	119
5.850000e+01	150	114	125
5.860000e+01	113	137	119
5.870000e+01	143	114	132
5.880000e+01	113	134	122
5.890000e+01	151	113	133
59	113	146	119
5.910000e+01	149	116	126
5.920000e+01	113	144	119
5.930000e+01	156	115	125
5.940000e+01	113	152	123
5.950000e+01	143	113	129
5.960000e+01	113	137	118
5.970000e+01	142	115	125
5.980000e+01	113	131	120
5.990000e+01	151	115	132
60	113	140	121
6.010000e+01	146	114	126
6.020000e+01	113	147	119
6.030000e+01	142	115	130
6.040000e+01	113	140	121
6.050000e+01	134	116	124
6.060000e+01	113	130	118
6.070000e+01	147	115	120
6.080000e+01	113	140	116
6.090000e+01	145	113	132
61	113	141	116
6.110000e+01	136	113	128
6.120000e+01	113	139	121
6.130000e+01	140	116	130
6.140000e+01	113	135	117
6.150000e+01	149	113	123
6.160000e+01	113	144	117
6.170000e+01	148	114	124
6.180000e+01	113	144	118
6.190000e+01	154	113	128
62	113	144	117
6.210000e+01	146	115	135
6.220000e+01	113	138	119
6.230000e+01	143	115	129
6.240000e+01	113	145	125
6.250000e+01	139	117	136
6.260000e+01	113	146	119
6.270000e+01	143	114	127
6.280000e+01	113	137	117
6.290000e+01	148	113	133
63	113	138	123
6.310000e+01	149	115	132
6.320000e+01	113	137	121
6.330000e+01	142	116	128
6.340000e+01	113	137	121
6.350000e+01	139	118	132
6.360000e+01	113	137	121
6.370000e+01	132	114	123
6.380000e+01	113	134	127
6.390000e+01	141	114	127
64	113	136	116
6.410000e+01	151	119	127
6.420000e+01	113	139	120
6.430000e+01	143	116	124
6.440000e+01	113	132	121
6.450000e+01	134	113	128
6.460000e+01	113	135	120
6.470000e+01	147	113	130
6.480000e+01	113	140	126
6.490000e+01	146	115	135
65	113	137	119
6.510000e+01	136	115	125
6.520000e+01	113	139	123
6.530000e+01	138	113	128
6.540000e+01	113	146	123
6.550000e+01	154	116	131
6.560000e+01	113	141	121
6.570000e+01	156	114	129
6.580000e+01	113	149	120
6.590000e+01	148	115	138
66	113	148	120
6.610000e+01	141	116	123
6.620000e+01	113	138	119
6.630000e+01	149	114	129
6.640000e+01	113	138	118
6.650000e+01	147	115	120
6.660000e+01	113	136	121
6.670000e+01	159	115	121
6.680000e+01	113	138	120
6.690000e+01	144	116	129
67	113	138	119
6.710000e+01	148	113	132
6.720000e+01	113	142	122
6.730000e+01	151	115	126
6.740000e+01	113	144	124
6.750000e+01	144	116	130
6.760000e+01	113	136	124
6.770000e+01	134	117	133
6.780000e+01	113	136	121
6.790000e+01	145	118	129
68	113	142	121
6.810000e+01	141	115	136
6.820000e+01	113	136	115
6.830000e+01	132	116	124
6.840000e+01	113	130	123
6.850000e+01	149	114	130
6.860000e+01	113	136	122
6.870000e+01	141	113	121
6.880000e+01	113	139	120
6.890000e+01	137	115	119
69	113	142	118
6.910000e+01	135	119	119
6.920000e+01	113	130	119
6.930000e+01	151	114	130
6.940000e+01	113	137	117
6.950000e+01	140	114	136
6.960000e+01	113	141	120
6.970000e+01	156	116	125
6.980000e+01	113	147	122
6.990000e+01	141	115	128
70	113	141	121
7.010000e+01	143	114	127
7.020000e+01	113	133	123
7.030000e+01	150	115	128
7.040000e+01	113	141	121
7.050000e+01	132	116	126
7.060000e+01	113	136	122
7.070000e+01	139	115	129
7.080000e+01	113	147	121
7.090000e+01	146	115	129
71	113	144	118
7.110000e+01	146	117	130
7.120000e+01	113	142	114
7.130000e+01	139	116	129
7.140000e+01	113	135	123
7.150000e+01	141	114	125
7.160000e+01	113	140	116
7.170000e+01	150	118	133
7.180000e+01	113	141	115
7.190000e+01	145	114	125
72	113	137	120
7.210000e+01	141	117	124
7.220000e+01	113	141	122
7.230000e+01	144	116	134
7.240000e+01	113	150	118
7.250000e+01	148	115	125
7.260000e+01	113	143	120
7.270000e+01	137	113	135
7.280000e+01	113	139	124
7.290000e+01	143	116	123
73	113	143	127
7.310000e+01	144	113	129
7.320000e+01	113	143	121
7.330000e+01	151	117	129
7.340000e+01	113	144	118
7.350000e+01	147	114	131
7.360000e+01	113	150	122
7.370000e+01	145	115	129
7.380000e+01	113	147	117
7.390000e+01	135	114	125
74	113	129	125
7.410000e+01	146	114	130
7.420000e+01	113	128	122
7.430000e+01	151	115	132
7.440000e+01	113	138	121
7.450000e+01	139	115	134
7.460000e+01	113	141	116
7.470000e+01	136	116	129
7.480000e+01	113	141	119
7.490000e+01	158	114	127
75	113	142	120
7.510000e+01	141	114	128
7.520000e+01	113	139	120
7.530000e+01	140	114	128
7.540000e+01	113	147	122
7.550000e+01	146	115	130
7.560000e+01	113	140	117
7.570000e+01	140	117	127
7.580000e+01	113	142	117
7.590000e+01	151	116	131
76	113	140	122
7.610000e+01	142	114	128
7.620000e+01	113	133	120
7.630000e+01	136	113	132
7.640000e+01	113	143	122
7.650000e+01	143	116	123
7.660000e+01	113	136	121
7.670000e+01	151	113	125
7.680000e+01	113	131	125
7.690000e+01	144	115	122
77	113	136	118
7.710000e+01	137	114	127
7.720000e+01	113	139	125
7.730000e+01	143	114	127
7.740000e+01	113	131	122
7.750000e+01	142	113	124
7.760000e+01	113	136	124
7.770000e+01	144	113	122
7.780000e+01	113	132	116
7.790000e+01	142	114	130
78	113	134	124
7.810000e+01	148	113	122
7.820000e+01	113	140	119
7.830000e+01	144	113	130
7.840000e+01	113	139	122
7.850000e+01	141	115	125
7.860000e+01	113	142	120
7.870000e+01	133	116	128
7.880000e+01	113	149	123
7.890000e+01	141	118	127
79	113	132	118
7.910000e+01	137	117	130
7.920000e+01	113	143	122
7.930000e+01	135	115	134
7.940000e+01	113	140	121
7.950000e+01	147	114	130
7.960000e+01	113	138	124
7.970000e+01	143	114	131
7.980000e+01	113	138	117
7.990000e+01	152	114	123
80	113	133	121
8.010000e+01	151	114	133
8.020000e+01	113	135	120
8.030000e+01	137	113	128
8.040000e+01	113	143	119
8.050000e+01	140	113	127
8.060000e+01	113	133	123
8.070000e+01	145	115	131
8.080000e+01	113	138	119
8.090000e+01	142	117	123
81	113	136	119
8.110000e+01	137	114	121
8.120000e+01	113	133	128
8.130000e+01	150	115	123
8.140000e+01	113	128	126
8.150000e+01	146	115	133
8.160000e+01	113	137	117
8.170000e+01	146	113	120
8.180000e+01	113	140	118
8.190000e+01	139	115	123
82	113	140	123
8.210000e+01	145	118	133
8.220000e+01	113	141	122
8.230000e+01	143	117	130
8.240000e+01	113	145	120
8.250000e+01	149	114	126
8.260000e+01	113	135	117
8.270000e+01	142	118	129
8.280000e+01	113	138	117
8.290000e+01	137	117	124
83	113	134	120
8.310000e+01	143	116	128
8.320000e+01	113	140	120
8.330000e+01	145	115	127
8.340000e+01	113	134	124
8.350000e+01	146	116	132
8.360000e+01	113	138	120
8.370000e+01	141	115	130
8.380000e+01	113	134	120
8.390000e+01	141	115	136
84	113	144	118
8.410000e+01	143	115	127
8.420000e+01	113	135	120
8.430000e+01	144	116	126
8.440000e+01	113	139	120
8.450000e+01	149	115	130
8.460000e+01	113	140	119
8.470000e+01	149	115	127
8.480000e+01	113	140	120
8.490000e+01	150	115	131
85	113	137	119
8.510000e+01	152	116	129
8.520000e+01	113	135	120
8.530000e+01	138	114	129
8.540000e+01	113	146	117
8.550000e+01	140	114	126
8.560000e+01	113	131	119
8.570000e+01	141	115	119
8.580000e+01	113	131	123
8.590000e+01	142	113	124
86	113	140	122
8.610000e+01	144	115	124
8.620000e+01	113	142	121
8.630000e+01	139	116	124
8.640000e+01	113	142	122
8.650000e+01	145	116	135
8.660000e+01	113	138	123
8.670000e+01	143	115	124
8.680000e+01	113	138	121
8.690000e+01	142	115	127
87	113	139	121
8.710000e+01	150	115	128
8.720000e+01	113	137	121
8.730000e+01	141	116	122
8.740000e+01	113	134	118
8.750000e+01	147	118	126
8.760000e+01	113	141	116
8.770000e+01	141	117	130
8.780000e+01	113	137	118
8.790000e+01	143	115	121
88	113	143	121
8.810000e+01	155	113	125
8.820000e+01	113	133	122
8.830000e+01	153	114	126
8.840000e+01	113	130	117
8.850000e+01	137	118	125
8.860000e+01	113	141	121
8.870000e+01	142	114	128
8.880000e+01	113	140	119
8.890000e+01	140	114	126
89	113	139	119
8.910000e+01	146	117	126
8.920000e+01	113	143	117
8.930000e+01	151	116	124
8.940000e+01	113	138	119
8.950000e+01	143	115	133
8.960000e+01	113	140	121
8.970000e+01	145	115	129
8.980000e+01	113	140	121
8.990000e+01	150	116	117
90	113	140	119
9.010000e+01	139	113	123
9.020000e+01	113	139	117
9.030000e+01	137	115	131
9.040000e+01	113	142	117
9.050000e+01	134	114	128
9.060000e+01	113	132	122
9.070000e+01	149	117	128
9.080000e+01	113	134	118
9.090000e+01	144	113	135
91	113	133	119
9.110000e+01	143	116	132
9.120000e+01	113	136	121
9.130000e+01	144	118	124
9.140000e+01	113	139	116
9.150000e+01	144	115	132
9.160000e+01	113	139	117
9.170000e+01	143	116	127
9.180000e+01	113	131	117
9.190000e+01	144	116	131
92	113	132	122
9.210000e+01	143	114	137
9.220000e+01	113	140	120
9.230000e+01	147	116	125
9.240000e+01	113	148	118
9.250000e+01	148	114	121
9.260000e+01	113	134	117
9.270000e+01	150	117	124
9.280000e+01	113	144	124
9.290000e+01	149	118	135
93	113	138	122
9.310000e+01	140	113	131
9.320000e+01	113	136	124
9.330000e+01	147	117	128
9.340000e+01	113	134	124
9.350000e+01	148	113	132
9.360000e+01	113	141	116
9.370000e+01	146	114	139
9.380000e+01	113	144	118
9.390000e+01	149	114	131
94	113	141	122
9.410000e+01	148	115	134
9.420000e+01	113	136	123
9.430000e+01	141	115	126
9.440000e+01	113	132	118
9.450000e+01	145	114	131
9.460000e+01	113	130	119
9.470000e+01	149	115	124
9.480000e+01	113	129	116
9.490000e+01	148	118	135
95	113	131	121
9.510000e+01	141	116	126
9.520000e+01	113	142	124
9.530000e+01	149	115	138
9.540000e+01	113	140	116
9.550000e+01	152	114	128
9.560000e+01	113	150	122
9.570000e+01	140	116	123
9.580000e+01	113	139	122
9.590000e+01	154	117	130
96	113	140	116
9.610000e+01	150	119	126
9.620000e+01	113	134	117
9.630000e+01	149	116	128
9.640000e+01	113	151	118
9.650000e+01	140	113	135
9.660000e+01	113	144	122
9.670000e+01	141	114	130
9.680000e+01	113	142	122
9.690000e+01	143	115	129
97	113	138	122
9.710000e+01	144	113	125
9.720000e+01	113	134	122
9.730000e+01	144	115	125
9.740000e+01	113	146	127
9.750000e+01	157	116	123
9.760000e+01	113	151	124
9.770000e+01	138	116	131
9.780000e+01	113	129	115
9.790000e+01	138	113	126
98	113	137	121
9.810000e+01	140	114	128
9.820000e+01	113	141	119
9.830000e+01	143	115	130
9.840000e+01	113	133	116
9.850000e+01	143	114	134
9.860000e+01	113	143	121
9.870000e+01	147	115	128
9.880000e+01	113	139	121
9.890000e+01	138	114	131
99	113	137	125
9.910000e+01	136	117	133
9.920000e+01	113	141	121
9.930000e+01	145	120	127
9.940000e+01	113	134	120
9.950000e+01	139	117	127
9.960000e+01	113	138	123
9.970000e+01	148	115	128
9.980000e+01	113	141	117
9.990000e+01	144	114	131
100	113	135	122
