time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	I_3 at 532nm(counts)	discr.I_3 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	I_3 at 638nm(counts)	discr.I_3 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
4.375250e+00	43	8.493817e+03	1.065026e+04	-3.563916e+01	3.107590e+02	-5.976307e+01	3.865643e+01	4.477000e+00	44	-1.086568e+02	9.064233e+00	6.782864e+03	7.922359e+03	1.160879e+02	2.803274e+02	4.375250e+00	43	-4.213575e-03	2.862095e-02	4.375250e+00	43	5.549606e-01	5.491766e-01	
4.578750e+00	45	8.178817e+03	1.065026e+04	2.936308e+02	3.107590e+02	2.369327e-01	3.865643e+01	4.680500e+00	46	2.303432e+02	9.064233e+00	6.421864e+03	7.922359e+03	2.770879e+02	2.803274e+02	4.578750e+00	45	3.465714e-02	2.862095e-02	4.578750e+00	45	5.688378e-01	5.491766e-01	
4.782250e+00	47	1.165682e+04	1.065026e+04	-1.435092e+02	3.107590e+02	-1.437631e+02	3.865643e+01	4.884000e+00	48	2.783432e+02	9.064233e+00	8.655864e+03	7.922359e+03	5.200879e+02	2.803274e+02	4.782250e+00	47	-1.246463e-02	2.862095e-02	4.782250e+00	47	5.708369e-01	5.491766e-01	
4.985750e+00	49	8.773817e+03	1.065026e+04	2.845008e+02	3.107590e+02	8.523693e+01	3.865643e+01	5.087500e+00	50	-3.765677e+01	9.064233e+00	7.195864e+03	7.922359e+03	1.250879e+02	2.803274e+02	4.985750e+00	49	3.140769e-02	2.862095e-02	4.985750e+00	49	5.572915e-01	5.491766e-01	
5.189250e+00	51	9.538817e+03	1.065026e+04	4.295108e+02	3.107590e+02	8.523693e+01	3.865643e+01	5.291000e+00	52	-1.186568e+02	9.064233e+00	9.617864e+03	7.922359e+03	3.330879e+02	2.803274e+02	5.189250e+00	51	4.308755e-02	2.862095e-02	5.189250e+00	51	5.089467e-01	5.491766e-01	
5.392750e+00	53	1.021382e+04	1.065026e+04	9.558408e+02	3.107590e+02	1.023693e+01	3.865643e+01	5.494500e+00	54	-5.656767e+00	9.064233e+00	6.888864e+03	7.922359e+03	2.270879e+02	2.803274e+02	5.392750e+00	53	8.557477e-02	2.862095e-02	5.392750e+00	53	6.185256e-01	5.491766e-01	
5.596250e+00	55	4.115817e+03	6.322631e+03	6.111008e+02	3.107590e+02	1.072369e+02	3.865643e+01	5.698000e+00	56	-9.865677e+01	9.064233e+00	8.568864e+03	7.922359e+03	5.610879e+02	2.803274e+02	5.596250e+00	55	1.292810e-01	2.862095e-02	5.596250e+00	55	3.555201e-01	5.491766e-01	
5.799750e+00	57	6.693817e+03	6.322631e+03	3.141208e+02	3.107590e+02	-7.376307e+01	3.865643e+01	5.901500e+00	58	1.093432e+02	9.064233e+00	7.044864e+03	7.922359e+03	6.808787e+01	2.803274e+02	5.799750e+00	57	4.482358e-02	2.862095e-02	5.799750e+00	57	4.986861e-01	5.491766e-01	
6.003250e+00	59	1.057282e+04	9.048483e+03	-1.174892e+02	3.107590e+02	2.732369e+02	3.865643e+01	6.105000e+00	60	2.343432e+02	9.064233e+00	7.798864e+03	7.922359e+03	1.220879e+02	2.803274e+02	6.003250e+00	59	-1.123725e-02	2.862095e-02	6.003250e+00	59	5.727631e-01	5.491766e-01	
6.206750e+00	61	7.812817e+03	9.048483e+03	1.834908e+02	3.107590e+02	2.032369e+02	3.865643e+01	6.308500e+00	62	9.134323e+01	9.064233e+00	8.459864e+03	7.922359e+03	3.550879e+02	2.803274e+02	6.206750e+00	61	2.294695e-02	2.862095e-02	6.206750e+00	61	4.859154e-01	5.491766e-01	
6.410250e+00	63	1.091882e+04	1.198828e+04	-1.424916e+01	3.107590e+02	2.332369e+02	3.865643e+01	6.512000e+00	64	1.053432e+02	9.064233e+00	9.075864e+03	7.922359e+03	3.860879e+02	2.803274e+02	6.410250e+00	63	-1.306715e-03	2.862095e-02	6.410250e+00	63	5.457623e-01	5.491766e-01	
6.613750e+00	65	1.261982e+04	1.198828e+04	3.469608e+02	3.107590e+02	1.672369e+02	3.865643e+01	6.715500e+00	66	4.634323e+01	9.064233e+00	7.361864e+03	7.922359e+03	4.940879e+02	2.803274e+02	6.613750e+00	65	2.675768e-02	2.862095e-02	6.613750e+00	65	6.378575e-01	6.184874e-01	
6.817250e+00	67	1.124082e+04	1.198828e+04	-1.735292e+02	3.107590e+02	-9.676307e+01	3.865643e+01	6.919000e+00	68	2.143432e+02	9.064233e+00	8.062864e+03	7.922359e+03	2.210879e+02	2.803274e+02	6.817250e+00	67	-1.567947e-02	2.862095e-02	6.817250e+00	67	5.785259e-01	6.184874e-01	
7.020750e+00	69	1.153982e+04	1.198828e+04	4.784008e+02	3.107590e+02	-1.517631e+02	3.865643e+01	7.122500e+00	70	-6.765677e+01	9.064233e+00	8.219864e+03	7.922359e+03	5.330879e+02	2.803274e+02	7.020750e+00	69	3.980631e-02	2.862095e-02	7.020750e+00	69	5.938417e-01	6.184874e-01	
7.224250e+00	71	1.095582e+04	1.198828e+04	4.581408e+02	3.107590e+02	7.523693e+01	3.865643e+01	7.326000e+00	72	1.613432e+02	9.064233e+00	6.426864e+03	7.922359e+03	6.190879e+02	2.803274e+02	7.224250e+00	71	4.013865e-02	2.862095e-02	7.224250e+00	71	6.397663e-01	6.184874e-01	
7.427750e+00	73	1.179182e+04	1.198828e+04	3.320208e+02	3.107590e+02	1.523693e+01	3.865643e+01	7.529500e+00	74	1.134323e+01	9.064233e+00	8.206864e+03	7.922359e+03	2.200879e+02	2.803274e+02	7.427750e+00	73	2.738579e-02	2.862095e-02	7.427750e+00	73	5.963315e-01	6.184874e-01	
7.631250e+00	75	1.265682e+04	1.198828e+04	5.492508e+02	3.107590e+02	1.112369e+02	3.865643e+01	7.733000e+00	76	-2.016568e+02	9.064233e+00	7.917864e+03	7.922359e+03	3.300879e+02	2.803274e+02	7.631250e+00	75	4.159079e-02	2.862095e-02	7.631250e+00	75	6.251709e-01	6.184874e-01	
7.834750e+00	77	1.204982e+04	1.198828e+04	4.092608e+02	3.107590e+02	-1.967631e+02	3.865643e+01	7.936500e+00	78	-1.976568e+02	9.064233e+00	9.441864e+03	7.922359e+03	4.070879e+02	2.803274e+02	7.834750e+00	77	3.284841e-02	2.862095e-02	7.834750e+00	77	5.688832e-01	6.184874e-01	
8.038250e+00	79	1.124182e+04	1.198828e+04	-2.865916e+01	3.107590e+02	6.023693e+01	3.865643e+01	8.140000e+00	80	-5.065677e+01	9.064233e+00	8.165864e+03	7.922359e+03	2.830879e+02	2.803274e+02	8.038250e+00	79	-2.555851e-03	2.862095e-02	8.038250e+00	79	5.786235e-01	6.184874e-01	
8.241750e+00	81	1.329382e+04	1.198828e+04	-2.102192e+02	3.107590e+02	-7.976307e+01	3.865643e+01	8.343500e+00	82	-1.665677e+01	9.064233e+00	8.211864e+03	7.922359e+03	4.808787e+01	2.803274e+02	8.241750e+00	81	-1.606738e-02	2.862095e-02	8.241750e+00	81	6.143843e-01	6.184874e-01	
8.445250e+00	83	1.264782e+04	1.198828e+04	5.919608e+02	3.107590e+02	4.023693e+01	3.865643e+01	8.547000e+00	84	3.432327e-01	9.064233e+00	7.863864e+03	7.922359e+03	4.300879e+02	2.803274e+02	8.445250e+00	83	4.471078e-02	2.862095e-02	8.445250e+00	83	6.273693e-01	6.184874e-01	
8.648750e+00	85	1.325582e+04	1.198828e+04	7.288608e+02	3.107590e+02	3.236933e+00	3.865643e+01	8.750500e+00	86	-5.665677e+01	9.064233e+00	8.490864e+03	7.922359e+03	4.160879e+02	2.803274e+02	8.648750e+00	85	5.211853e-02	2.862095e-02	8.648750e+00	85	6.222176e-01	6.184874e-01	
8.852250e+00	87	1.143082e+04	1.198828e+04	-2.380692e+02	3.107590e+02	-5.276307e+01	3.865643e+01	8.954000e+00	88	2.243432e+02	9.064233e+00	8.274864e+03	7.922359e+03	4.050879e+02	2.803274e+02	8.852250e+00	87	-2.126995e-02	2.862095e-02	8.852250e+00	87	5.749420e-01	6.184874e-01	
9.055750e+00	89	1.262282e+04	1.198828e+04	-3.758916e+01	3.107590e+02	-3.176307e+01	3.865643e+01	9.157500e+00	90	-3.165677e+01	9.064233e+00	8.628864e+03	7.922359e+03	1.950879e+02	2.803274e+02	9.055750e+00	89	-2.986769e-03	2.862095e-02	9.055750e+00	89	5.932485e-01	6.184874e-01	
9.259250e+00	91	1.208382e+04	1.198828e+04	1.854808e+02	3.107590e+02	1.052369e+02	3.865643e+01	9.361000e+00	92	5.334323e+01	9.064233e+00	8.461864e+03	7.922359e+03	2.520879e+02	2.803274e+02	9.259250e+00	91	1.511748e-02	2.862095e-02	9.259250e+00	91	5.918287e-01	6.184874e-01	
9.462750e+00	93	1.183282e+04	1.198828e+04	5.928108e+02	3.107590e+02	3.423693e+01	3.865643e+01	9.564500e+00	94	6.034323e+01	9.064233e+00	7.523864e+03	7.922359e+03	2.130879e+02	2.803274e+02	9.462750e+00	93	4.770872e-02	2.862095e-02	9.462750e+00	93	6.228543e-01	6.184874e-01	
9.666250e+00	95	1.169182e+04	1.198828e+04	2.603808e+02	3.107590e+02	-1.276307e+01	3.865643e+01	9.768000e+00	96	-3.656767e+00	9.064233e+00	8.588864e+03	7.922359e+03	3.290879e+02	2.803274e+02	9.666250e+00	95	2.178519e-02	2.862095e-02	9.666250e+00	95	5.818685e-01	6.184874e-01	
9.869750e+00	97	1.286182e+04	1.198828e+04	7.119808e+02	3.107590e+02	-1.437631e+02	3.865643e+01	9.971500e+00	98	-1.026568e+02	9.064233e+00	7.313864e+03	7.922359e+03	6.980879e+02	2.803274e+02	9.869750e+00	97	5.245259e-02	2.862095e-02	9.869750e+00	97	6.498476e-01	6.184874e-01	
1.007325e+01	99	1.335382e+04	1.198828e+04	2.496608e+02	3.107590e+02	1.892369e+02	3.865643e+01	1.017500e+01	100	-1.356568e+02	9.064233e+00	7.907864e+03	7.922359e+03	1.920879e+02	2.803274e+02	1.007325e+01	99	1.835272e-02	2.862095e-02	1.007325e+01	99	6.323863e-01	6.184874e-01	
1.027675e+01	101	9.809817e+03	1.198828e+04	6.386808e+02	3.107590e+02	-6.776307e+01	3.865643e+01	1.037850e+01	102	-2.026568e+02	9.064233e+00	6.910864e+03	7.922359e+03	1.810879e+02	2.803274e+02	1.027675e+01	101	6.112657e-02	2.862095e-02	1.027675e+01	101	6.018941e-01	6.184874e-01	
1.048025e+01	103	1.307382e+04	1.198828e+04	5.224008e+02	3.107590e+02	-2.376307e+01	3.865643e+01	1.058200e+01	104	3.134323e+01	9.064233e+00	8.100864e+03	7.922359e+03	2.240879e+02	2.803274e+02	1.048025e+01	103	3.842251e-02	2.862095e-02	1.048025e+01	103	6.266381e-01	6.184874e-01	
1.068375e+01	105	1.303982e+04	1.198828e+04	4.908084e+01	3.107590e+02	1.792369e+02	3.865643e+01	1.078550e+01	106	-1.816568e+02	9.064233e+00	6.885864e+03	7.922359e+03	2.500879e+02	2.803274e+02	1.068375e+01	105	3.749807e-03	2.862095e-02	1.068375e+01	105	6.552718e-01	6.184874e-01	
1.088725e+01	107	1.074082e+04	1.198828e+04	-5.770916e+01	3.107590e+02	-5.376307e+01	3.865643e+01	1.098900e+01	108	1.323432e+02	9.064233e+00	7.521864e+03	7.922359e+03	3.060879e+02	2.803274e+02	1.088725e+01	107	-5.401908e-03	2.862095e-02	1.088725e+01	107	5.868236e-01	6.184874e-01	
1.109075e+01	109	1.282382e+04	1.198828e+04	5.993208e+02	3.107590e+02	8.323693e+01	3.865643e+01	1.119250e+01	110	-5.765677e+01	9.064233e+00	7.429864e+03	7.922359e+03	1.780879e+02	2.803274e+02	1.109075e+01	109	4.464834e-02	2.862095e-02	1.109075e+01	109	6.437029e-01	6.184874e-01	
1.129425e+01	111	1.163782e+04	1.198828e+04	4.829008e+02	3.107590e+02	2.923693e+01	3.865643e+01	1.139600e+01	112	4.034323e+01	9.064233e+00	8.051864e+03	7.922359e+03	3.640879e+02	2.803274e+02	1.129425e+01	111	3.984094e-02	2.862095e-02	1.129425e+01	111	6.008511e-01	6.184874e-01	
1.149775e+01	113	1.182982e+04	1.198828e+04	4.586608e+02	3.107590e+02	-1.376307e+01	3.865643e+01	1.159950e+01	114	-4.565677e+01	9.064233e+00	7.991864e+03	7.922359e+03	5.050879e+02	2.803274e+02	1.149775e+01	113	3.732446e-02	2.862095e-02	1.149775e+01	113	6.059305e-01	6.184874e-01	
1.170125e+01	115	1.127782e+04	1.198828e+04	4.715408e+02	3.107590e+02	1.523693e+01	3.865643e+01	1.180300e+01	116	3.734323e+01	9.064233e+00	8.579864e+03	7.922359e+03	1.610879e+02	2.803274e+02	1.170125e+01	115	4.013333e-02	2.862095e-02	1.170125e+01	115	5.779541e-01	6.184874e-01	
1.190475e+01	117	1.116182e+04	1.198828e+04	3.980808e+02	3.107590e+02	-1.347631e+02	3.865643e+01	1.200650e+01	118	2.893432e+02	9.064233e+00	6.558864e+03	7.922359e+03	3.608787e+01	2.803274e+02	1.190475e+01	117	3.443636e-02	2.862095e-02	1.190475e+01	117	6.380070e-01	6.184874e-01	
1.210825e+01	119	1.170782e+04	1.198828e+04	6.713008e+02	3.107590e+02	2.832369e+02	3.865643e+01	1.221000e+01	120	-6.565677e+01	9.064233e+00	6.986864e+03	7.922359e+03	1.420879e+02	2.803274e+02	1.210825e+01	119	5.422849e-02	2.862095e-02	1.210825e+01	119	6.392197e-01	6.184874e-01	
1.231175e+01	121	1.144182e+04	1.198828e+04	-1.171916e+01	3.107590e+02	-1.167631e+02	3.865643e+01	1.241350e+01	122	-6.565677e+01	9.064233e+00	8.868864e+03	7.922359e+03	4.330879e+02	2.803274e+02	1.231175e+01	121	-1.025290e-03	2.862095e-02	1.231175e+01	121	5.630878e-01	6.184874e-01	
1.251525e+01	123	1.118982e+04	1.198828e+04	6.781208e+02	3.107590e+02	2.012369e+02	3.865643e+01	1.261700e+01	124	1.733432e+02	9.064233e+00	8.208864e+03	7.922359e+03	3.250879e+02	2.803274e+02	1.251525e+01	123	5.713890e-02	2.862095e-02	1.251525e+01	123	5.911269e-01	6.184874e-01	
1.271875e+01	125	1.209282e+04	1.198828e+04	-2.894916e+01	3.107590e+02	-9.876307e+01	3.865643e+01	1.282050e+01	126	-3.665677e+01	9.064233e+00	1.030186e+04	7.922359e+03	3.920879e+02	2.803274e+02	1.271875e+01	125	-2.399658e-03	2.862095e-02	1.271875e+01	125	5.393907e-01	6.184874e-01	
1.292225e+01	127	1.065982e+04	1.198828e+04	7.579208e+02	3.107590e+02	-5.876307e+01	3.865643e+01	1.302400e+01	128	-2.166568e+02	9.064233e+00	8.173864e+03	7.922359e+03	1.760879e+02	2.803274e+02	1.292225e+01	127	6.638100e-02	2.862095e-02	1.292225e+01	127	5.827873e-01	6.184874e-01	
1.312575e+01	129	1.137482e+04	1.198828e+04	6.888508e+02	3.107590e+02	7.223693e+01	3.865643e+01	1.322750e+01	130	-2.886568e+02	9.064233e+00	7.674864e+03	7.922359e+03	3.880879e+02	2.803274e+02	1.312575e+01	129	5.710128e-02	2.862095e-02	1.312575e+01	129	6.111735e-01	6.184874e-01	
1.332925e+01	131	1.020482e+04	1.198828e+04	4.925908e+02	3.107590e+02	-1.117631e+02	3.865643e+01	1.343100e+01	132	3.734323e+01	9.064233e+00	7.732864e+03	7.922359e+03	5.908787e+01	2.803274e+02	1.332925e+01	131	4.604768e-02	2.862095e-02	1.332925e+01	131	5.804259e-01	6.184874e-01	
1.353275e+01	133	1.182582e+04	1.198828e+04	3.261808e+02	3.107590e+02	-1.176307e+01	3.865643e+01	1.363450e+01	134	3.834323e+01	9.064233e+00	8.429864e+03	7.922359e+03	-7.991213e+01	2.803274e+02	1.353275e+01	133	2.684175e-02	2.862095e-02	1.353275e+01	133	5.904227e-01	6.184874e-01	
1.373625e+01	135	1.199582e+04	1.198828e+04	5.616608e+02	3.107590e+02	-1.157631e+02	3.865643e+01	1.383800e+01	136	3.773432e+02	9.064233e+00	9.010864e+03	7.922359e+03	3.310879e+02	2.803274e+02	1.373625e+01	135	4.472720e-02	2.862095e-02	1.373625e+01	135	5.822180e-01	6.184874e-01	
1.393975e+01	137	1.279482e+04	1.198828e+04	-4.182092e+02	3.107590e+02	7.023693e+01	3.865643e+01	1.404150e+01	138	1.233432e+02	9.064233e+00	7.607864e+03	7.922359e+03	3.450879e+02	2.803274e+02	1.393975e+01	137	-3.379029e-02	2.862095e-02	1.393975e+01	137	6.193112e-01	6.184874e-01	
1.414325e+01	139	1.205382e+04	1.198828e+04	7.801208e+02	3.107590e+02	9.023693e+01	3.865643e+01	1.424500e+01	140	-1.066568e+02	9.064233e+00	7.134864e+03	7.922359e+03	7.708787e+01	2.803274e+02	1.414325e+01	139	6.078578e-02	2.862095e-02	1.414325e+01	139	6.426994e-01	6.184874e-01	
1.434675e+01	141	1.413682e+04	1.198828e+04	-2.669892e+02	3.107590e+02	-1.017631e+02	3.865643e+01	1.444850e+01	142	4.093432e+02	9.064233e+00	8.649864e+03	7.922359e+03	1.720879e+02	2.803274e+02	1.434675e+01	141	-1.924964e-02	2.862095e-02	1.434675e+01	141	6.158977e-01	6.184874e-01	
1.455025e+01	143	1.191682e+04	1.198828e+04	2.836708e+02	3.107590e+02	-6.876307e+01	3.865643e+01	1.465200e+01	144	6.634323e+01	9.064233e+00	8.186864e+03	7.922359e+03	8.708787e+01	2.803274e+02	1.455025e+01	143	2.325078e-02	2.862095e-02	1.455025e+01	143	5.984341e-01	6.184874e-01	
1.475375e+01	145	1.222282e+04	1.198828e+04	4.495508e+02	3.107590e+02	9.023693e+01	3.865643e+01	1.485550e+01	146	1.373432e+02	9.064233e+00	8.621864e+03	7.922359e+03	1.040879e+02	2.803274e+02	1.475375e+01	145	3.547489e-02	2.862095e-02	1.475375e+01	145	5.951080e-01	6.184874e-01	
1.495725e+01	147	1.152382e+04	1.198828e+04	2.934808e+02	3.107590e+02	-5.763067e+00	3.865643e+01	1.505900e+01	148	-1.216568e+02	9.064233e+00	7.771864e+03	7.922359e+03	1.870879e+02	2.803274e+02	1.495725e+01	147	2.483485e-02	2.862095e-02	1.495725e+01	147	6.032569e-01	6.184874e-01	
1.516075e+01	149	1.318782e+04	1.198828e+04	5.419008e+02	3.107590e+02	4.723693e+01	3.865643e+01	1.526250e+01	150	-1.165677e+01	9.064233e+00	7.926864e+03	7.922359e+03	9.708787e+01	2.803274e+02	1.516075e+01	149	3.946919e-02	2.862095e-02	1.516075e+01	149	6.339744e-01	6.184874e-01	
1.536425e+01	151	1.284582e+04	1.198828e+04	1.175208e+02	3.107590e+02	7.023693e+01	3.865643e+01	1.546600e+01	152	3.234323e+01	9.064233e+00	7.042864e+03	7.922359e+03	1.430879e+02	2.803274e+02	1.536425e+01	151	9.065631e-03	2.862095e-02	1.536425e+01	151	6.479659e-01	6.184874e-01	
1.556775e+01	153	1.099482e+04	1.198828e+04	1.364811e+03	3.107590e+02	1.382369e+02	3.865643e+01	1.566950e+01	154	2.683432e+02	9.064233e+00	7.956864e+03	7.922359e+03	4.780879e+02	2.803274e+02	1.556775e+01	153	1.104249e-01	2.862095e-02	1.556775e+01	153	6.083544e-01	6.184874e-01	
1.577125e+01	155	1.265782e+04	1.198828e+04	1.015641e+03	3.107590e+02	1.312369e+02	3.865643e+01	1.587300e+01	156	1.313432e+02	9.064233e+00	8.294864e+03	7.922359e+03	9.108787e+01	2.803274e+02	1.577125e+01	155	7.427828e-02	2.862095e-02	1.577125e+01	155	6.224170e-01	6.184874e-01	
