time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	I_3 at 532nm(counts)	discr.I_3 at 532nm(counts)	time at 638nm	frame at 638nm	I_1 at 638nm(counts)	discr.I_1 at 638nm(counts)	I_2 at 638nm(counts)	discr.I_2 at 638nm(counts)	I_3 at 638nm(counts)	discr.I_3 at 638nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	time at 532nm	frame at 532nm	S_1>2	discr.S_1>2	
1.149775e+01	113	1.016103e+04	9.681417e+03	1.362837e+03	1.024752e+03	1.309186e+02	5.289865e+01	1.159950e+01	114	-1.155792e+02	1.224976e+01	7.711501e+03	8.116522e+03	3.714996e+02	3.142081e+02	1.149775e+01	113	2.082269e-01	1.720050e-01	1.149775e+01	113	4.590873e-01	4.317745e-01	
1.170125e+01	115	8.916026e+03	9.681417e+03	8.897066e+02	1.024752e+03	1.379186e+02	5.289865e+01	1.180300e+01	116	-2.385792e+02	1.224976e+01	8.225501e+03	8.116522e+03	3.414996e+02	3.142081e+02	1.170125e+01	115	1.636429e-01	1.720050e-01	1.170125e+01	115	3.979453e-01	4.317745e-01	
1.190475e+01	117	9.925026e+03	9.681417e+03	5.873566e+02	1.024752e+03	-9.908135e+01	5.289865e+01	1.200650e+01	118	2.594208e+02	1.224976e+01	8.261501e+03	8.116522e+03	1.424996e+02	3.142081e+02	1.190475e+01	117	1.039731e-01	1.720050e-01	1.190475e+01	117	4.061012e-01	4.317745e-01	
1.210825e+01	119	9.943026e+03	9.681417e+03	1.001277e+03	1.024752e+03	1.189186e+02	5.289865e+01	1.221000e+01	120	2.024208e+02	1.224976e+01	9.552501e+03	8.116522e+03	5.264996e+02	3.142081e+02	1.210825e+01	119	1.648947e-01	1.720050e-01	1.210825e+01	119	3.886290e-01	4.317745e-01	
1.231175e+01	121	1.027003e+04	9.681417e+03	1.108707e+03	1.024752e+03	1.269186e+02	5.289865e+01	1.241350e+01	122	-1.205792e+02	1.224976e+01	9.736501e+03	8.116522e+03	7.149963e+01	3.142081e+02	1.231175e+01	121	1.746980e-01	1.720050e-01	1.231175e+01	121	3.946062e-01	4.317745e-01	
1.251525e+01	123	8.759026e+03	9.681417e+03	5.892566e+02	1.024752e+03	1.949186e+02	5.289865e+01	1.261700e+01	124	-8.857924e+01	1.224976e+01	8.897501e+03	8.116522e+03	1.854996e+02	3.142081e+02	1.251525e+01	123	1.165377e-01	1.720050e-01	1.251525e+01	123	3.623628e-01	4.317745e-01	
1.271875e+01	125	8.371026e+03	9.681417e+03	1.036577e+03	1.024752e+03	1.059186e+02	5.289865e+01	1.282050e+01	126	-5.557924e+01	1.224976e+01	8.339501e+03	8.116522e+03	6.949963e+01	3.142081e+02	1.271875e+01	125	1.953667e-01	1.720050e-01	1.271875e+01	125	3.888371e-01	4.317745e-01	
1.292225e+01	127	1.016303e+04	9.681417e+03	7.114966e+02	1.024752e+03	-2.308135e+01	5.289865e+01	1.302400e+01	128	-1.475792e+02	1.224976e+01	8.671501e+03	8.116522e+03	3.814996e+02	3.142081e+02	1.292225e+01	127	1.207023e-01	1.720050e-01	1.292225e+01	127	4.046809e-01	4.317745e-01	
1.312575e+01	129	1.021903e+04	9.681417e+03	1.296017e+03	1.024752e+03	5.891865e+01	5.289865e+01	1.322750e+01	130	-2.057924e+01	1.224976e+01	9.349501e+03	8.116522e+03	2.774996e+02	3.142081e+02	1.312575e+01	129	1.991506e-01	1.720050e-01	1.312575e+01	129	4.103947e-01	4.317745e-01	
1.332925e+01	131	8.326026e+03	9.681417e+03	1.217907e+03	1.024752e+03	1.609186e+02	5.289865e+01	1.343100e+01	132	-1.065792e+02	1.224976e+01	9.230501e+03	8.116522e+03	5.314996e+02	3.142081e+02	1.332925e+01	131	2.228892e-01	1.720050e-01	1.332925e+01	131	3.718475e-01	4.317745e-01	
1.353275e+01	133	1.000803e+04	9.681417e+03	5.093066e+02	1.024752e+03	-9.081351e+00	5.289865e+01	1.363450e+01	134	-3.857924e+01	1.224976e+01	8.773501e+03	8.116522e+03	1.504996e+02	3.142081e+02	1.353275e+01	133	9.073051e-02	1.720050e-01	1.353275e+01	133	3.901743e-01	4.317745e-01	
1.373625e+01	135	1.040103e+04	9.681417e+03	5.428566e+02	1.024752e+03	7.918649e+00	5.289865e+01	1.383800e+01	136	2.334208e+02	1.224976e+01	8.320501e+03	8.116522e+03	4.004996e+02	3.142081e+02	1.373625e+01	135	9.283758e-02	1.720050e-01	1.373625e+01	135	4.127208e-01	4.317745e-01	
1.393975e+01	137	1.034003e+04	9.681417e+03	5.163066e+02	1.024752e+03	8.591865e+01	5.289865e+01	1.404150e+01	138	9.042076e+01	1.224976e+01	1.171150e+04	8.116522e+03	3.494996e+02	3.142081e+02	1.393975e+01	137	8.917644e-02	1.720050e-01	1.393975e+01	137	3.308180e-01	4.317745e-01	
1.414325e+01	139	1.124503e+04	9.681417e+03	1.255157e+03	1.024752e+03	1.399186e+02	5.289865e+01	1.424500e+01	140	-1.835792e+02	1.224976e+01	8.301501e+03	8.116522e+03	3.364996e+02	3.142081e+02	1.414325e+01	139	1.795615e-01	1.720050e-01	1.414325e+01	139	4.571209e-01	4.317745e-01	
1.434675e+01	141	1.115603e+04	9.681417e+03	9.481066e+02	1.024752e+03	2.169186e+02	5.289865e+01	1.444850e+01	142	-9.457924e+01	1.224976e+01	8.215501e+03	8.116522e+03	5.954996e+02	3.142081e+02	1.434675e+01	141	1.428371e-01	1.720050e-01	1.434675e+01	141	4.468861e-01	4.317745e-01	
1.455025e+01	143	1.062703e+04	9.681417e+03	4.316366e+02	1.024752e+03	1.749186e+02	5.289865e+01	1.465200e+01	144	2.384208e+02	1.224976e+01	7.190501e+03	8.116522e+03	3.484996e+02	3.142081e+02	1.455025e+01	143	7.376613e-02	1.720050e-01	1.455025e+01	143	4.486624e-01	4.317745e-01	
