time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	1095	6.348679e+02	4604	5.871439e+03	1.000000e-01	1	8.078610e-01	9.024227e-01	
2.000000e-01	2	-9.139000e+02	6.348679e+02	6032	5.871439e+03	2.000000e-01	2	1.178562e+00	9.024227e-01	
3.000000e-01	3	3.703000e+02	6.348679e+02	5464	5.871439e+03	3.000000e-01	3	9.365305e-01	9.024227e-01	
4.000000e-01	4	7.949000e+02	6.348679e+02	5759	5.871439e+03	4.000000e-01	4	8.787134e-01	9.024227e-01	
5.000000e-01	5	1221	6.348679e+02	5607	5.871439e+03	5.000000e-01	5	8.211775e-01	9.024227e-01	
6.000000e-01	6	2.639000e+02	6.348679e+02	6865	5.871439e+03	6.000000e-01	6	9.629817e-01	9.024227e-01	
7.000000e-01	7	8.709000e+02	6.348679e+02	5355	5.871439e+03	7.000000e-01	7	8.601166e-01	9.024227e-01	
8.000000e-01	8	6.536000e+01	6.348679e+02	7219	5.871439e+03	8.000000e-01	8	9.910274e-01	9.024227e-01	
9.000000e-01	9	1880	6.348679e+02	5853	5.871439e+03	9.000000e-01	9	7.568861e-01	9.024227e-01	
1	10	4.817000e+02	6.348679e+02	5211	5.871439e+03	1	10	9.153829e-01	9.024227e-01	
1.100000e+00	11	4.576000e+02	6.348679e+02	6432	5.871439e+03	1.100000e+00	11	9.335810e-01	9.024227e-01	
1.200000e+00	12	2.884000e+02	6.348679e+02	5511	5.871439e+03	1.200000e+00	12	9.502707e-01	9.024227e-01	
1.300000e+00	13	8.124000e+02	6.348679e+02	6763	5.871439e+03	1.300000e+00	13	8.927581e-01	9.024227e-01	
1.400000e+00	14	1643	6.348679e+02	5509	5.871439e+03	1.400000e+00	14	7.702740e-01	9.024227e-01	
1.500000e+00	15	7320	5.883950e+03	4.606000e+02	7.422959e+02	1.500000e+00	15	5.919852e-02	1.120236e-01	
1.600000e+00	16	5633	5.883950e+03	3.189000e+02	7.422959e+02	1.600000e+00	16	5.357953e-02	1.120236e-01	
1.700000e+00	17	5779	5.883950e+03	4.398000e+02	7.422959e+02	1.700000e+00	17	7.072104e-02	1.120236e-01	
1.800000e+00	18	7281	5.883950e+03	-1.541000e+02	7.422959e+02	1.800000e+00	18	-2.162230e-02	1.120236e-01	
1.900000e+00	19	6045	5.883950e+03	8.975000e+02	7.422959e+02	1.900000e+00	19	1.292762e-01	1.120236e-01	
2	20	6058	5.883950e+03	392	7.422959e+02	2	20	6.077519e-02	1.120236e-01	
2.100000e+00	21	6769	5.883950e+03	2.394000e+02	7.422959e+02	2.100000e+00	21	3.415901e-02	1.120236e-01	
2.200000e+00	22	4353	5.883950e+03	2181	7.422959e+02	2.200000e+00	22	3.337925e-01	1.120236e-01	
2.300000e+00	23	7.928000e+02	6.348679e+02	6993	5.871439e+03	2.300000e+00	23	8.981736e-01	9.024227e-01	
2.400000e+00	24	1160	6.348679e+02	5725	5.871439e+03	2.400000e+00	24	8.315178e-01	9.024227e-01	
2.500000e+00	25	-3.427000e+02	6.348679e+02	5309	5.871439e+03	2.500000e+00	25	1.069005e+00	9.024227e-01	
2.600000e+00	26	-1.374000e+02	6.348679e+02	5402	5.871439e+03	2.600000e+00	26	1.026099e+00	9.024227e-01	
2.700000e+00	27	1583	6.348679e+02	5406	5.871439e+03	2.700000e+00	27	7.735012e-01	9.024227e-01	
2.800000e+00	28	4.769000e+01	6.348679e+02	6500	5.871439e+03	2.800000e+00	28	9.927165e-01	9.024227e-01	
2.900000e+00	29	1015	6.348679e+02	6088	5.871439e+03	2.900000e+00	29	8.571026e-01	9.024227e-01	
3	30	1723	6.348679e+02	4205	5.871439e+03	3	30	7.093455e-01	9.024227e-01	
3.100000e+00	31	1278	6.348679e+02	7558	5.871439e+03	3.100000e+00	31	8.553644e-01	9.024227e-01	
3.200000e+00	32	661	6.348679e+02	5882	5.871439e+03	3.200000e+00	32	8.989760e-01	9.024227e-01	
3.300000e+00	33	8.557000e+02	6.348679e+02	6229	5.871439e+03	3.300000e+00	33	8.792186e-01	9.024227e-01	
3.400000e+00	34	1655	6.348679e+02	5023	5.871439e+03	3.400000e+00	34	7.521713e-01	9.024227e-01	
3.500000e+00	35	1172	6.348679e+02	5977	5.871439e+03	3.500000e+00	35	8.360610e-01	9.024227e-01	
3.600000e+00	36	3718	5.883950e+03	3779	5.871439e+03	3.600000e+00	36	5.040683e-01	9.024227e-01	
3.700000e+00	37	4683	5.883950e+03	9.802000e+02	7.422959e+02	3.700000e+00	37	1.730824e-01	1.120236e-01	
3.800000e+00	38	7100	5.883950e+03	8.826000e+02	7.422959e+02	3.800000e+00	38	1.105655e-01	1.120236e-01	
3.900000e+00	39	6023	5.883950e+03	4.127000e+02	7.422959e+02	3.900000e+00	39	6.412667e-02	1.120236e-01	
4	40	6277	5.883950e+03	-4.349000e+02	7.422959e+02	4	40	-7.444241e-02	1.120236e-01	
4.100000e+00	41	5926	5.883950e+03	7.202000e+02	7.422959e+02	4.100000e+00	41	1.083627e-01	1.120236e-01	
4.200000e+00	42	4104	3.046641e+03	2678	3.745864e+03	4.200000e+00	42	3.948688e-01	5.514702e-01	
4.300000e+00	43	3210	3.046641e+03	4242	3.745864e+03	4.300000e+00	43	5.692432e-01	5.514702e-01	
4.400000e+00	44	2580	3.046641e+03	4450	3.745864e+03	4.400000e+00	44	6.330014e-01	5.514702e-01	
4.500000e+00	45	3567	3.046641e+03	3259	3.745864e+03	4.500000e+00	45	4.774392e-01	5.514702e-01	
