time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	5.117000e+02	8.009280e+02	6412	6.016620e+03	1.000000e-01	1	9.260944e-01	8.825196e-01	
2.000000e-01	2	3.074000e+02	8.009280e+02	6347	6.016620e+03	2.000000e-01	2	9.538050e-01	8.825196e-01	
3.000000e-01	3	7.141000e+02	8.009280e+02	5794	6.016620e+03	3.000000e-01	3	8.902752e-01	8.825196e-01	
4.000000e-01	4	-166	8.009280e+02	5880	6.016620e+03	4.000000e-01	4	1.029051e+00	8.825196e-01	
5.000000e-01	5	6.688000e+02	8.009280e+02	6097	6.016620e+03	5.000000e-01	5	9.011499e-01	8.825196e-01	
6.000000e-01	6	-2.153000e+01	8.009280e+02	6154	6.016620e+03	6.000000e-01	6	1.003511e+00	8.825196e-01	
7.000000e-01	7	3.174000e+02	8.009280e+02	6364	6.016620e+03	7.000000e-01	7	9.524950e-01	8.825196e-01	
8.000000e-01	8	3.755000e+02	8.009280e+02	5336	6.016620e+03	8.000000e-01	8	9.342554e-01	8.825196e-01	
9.000000e-01	9	185	8.009280e+02	7027	6.016620e+03	9.000000e-01	9	9.743483e-01	8.825196e-01	
1	10	1195	8.009280e+02	7087	6.016620e+03	1	10	8.557112e-01	8.825196e-01	
1.100000e+00	11	1789	8.009280e+02	8235	6.016620e+03	1.100000e+00	11	8.215283e-01	8.825196e-01	
1.200000e+00	12	1169	8.009280e+02	4185	6.016620e+03	1.200000e+00	12	7.816586e-01	8.825196e-01	
1.300000e+00	13	-5.221000e+02	8.009280e+02	8215	6.016620e+03	1.300000e+00	13	1.067868e+00	8.825196e-01	
1.400000e+00	14	4.605000e+02	8.009280e+02	5737	6.016620e+03	1.400000e+00	14	9.256958e-01	8.825196e-01	
1.500000e+00	15	-6.124000e+01	8.009280e+02	6343	6.016620e+03	1.500000e+00	15	1.009749e+00	8.825196e-01	
1.600000e+00	16	1282	8.009280e+02	6714	6.016620e+03	1.600000e+00	16	8.396698e-01	8.825196e-01	
1.700000e+00	17	1908	8.009280e+02	5975	6.016620e+03	1.700000e+00	17	7.579602e-01	8.825196e-01	
1.800000e+00	18	1749	8.009280e+02	6503	6.016620e+03	1.800000e+00	18	7.880514e-01	8.825196e-01	
1.900000e+00	19	1275	8.009280e+02	5630	6.016620e+03	1.900000e+00	19	8.153512e-01	8.825196e-01	
2	20	8.238000e+02	8.009280e+02	6384	6.016620e+03	2	20	8.857072e-01	8.825196e-01	
2.100000e+00	21	2.784000e+02	8.009280e+02	3810	6.016620e+03	2.100000e+00	21	9.319049e-01	8.825196e-01	
2.200000e+00	22	1241	8.009280e+02	7400	6.016620e+03	2.200000e+00	22	8.563824e-01	8.825196e-01	
2.300000e+00	23	6.878000e+02	8.009280e+02	5936	6.016620e+03	2.300000e+00	23	8.961623e-01	8.825196e-01	
2.400000e+00	24	6.794000e+02	8.009280e+02	6949	6.016620e+03	2.400000e+00	24	9.109381e-01	8.825196e-01	
2.500000e+00	25	2012	8.009280e+02	6333	6.016620e+03	2.500000e+00	25	7.588975e-01	8.825196e-01	
2.600000e+00	26	9.323000e+02	8.009280e+02	7783	6.016620e+03	2.600000e+00	26	8.930272e-01	8.825196e-01	
2.700000e+00	27	8.495000e+02	8.009280e+02	6831	6.016620e+03	2.700000e+00	27	8.893952e-01	8.825196e-01	
2.800000e+00	28	-5.526000e+02	8.009280e+02	8284	6.016620e+03	2.800000e+00	28	1.071475e+00	8.825196e-01	
2.900000e+00	29	-1.122000e+02	8.009280e+02	7380	6.016620e+03	2.900000e+00	29	1.015438e+00	8.825196e-01	
3	30	3.158000e+02	8.009280e+02	5820	6.016620e+03	3	30	9.485316e-01	8.825196e-01	
3.100000e+00	31	1228	8.009280e+02	5828	6.016620e+03	3.100000e+00	31	8.259637e-01	8.825196e-01	
3.200000e+00	32	6.934000e+02	8.009280e+02	6830	6.016620e+03	3.200000e+00	32	9.078342e-01	8.825196e-01	
3.300000e+00	33	-553	8.009280e+02	6677	6.016620e+03	3.300000e+00	33	1.090300e+00	8.825196e-01	
3.400000e+00	34	6.313000e+02	8.009280e+02	5158	6.016620e+03	3.400000e+00	34	8.909540e-01	8.825196e-01	
3.500000e+00	35	4.606000e+02	8.009280e+02	6243	6.016620e+03	3.500000e+00	35	9.312906e-01	8.825196e-01	
3.600000e+00	36	1159	8.009280e+02	4364	6.016620e+03	3.600000e+00	36	7.901503e-01	8.825196e-01	
3.700000e+00	37	360	8.009280e+02	5294	6.016620e+03	3.700000e+00	37	9.363283e-01	8.825196e-01	
3.800000e+00	38	1084	8.009280e+02	7314	6.016620e+03	3.800000e+00	38	8.709216e-01	8.825196e-01	
3.900000e+00	39	1132	8.009280e+02	6426	6.016620e+03	3.900000e+00	39	8.502249e-01	8.825196e-01	
4	40	1506	8.009280e+02	6352	6.016620e+03	4	40	8.083482e-01	8.825196e-01	
4.100000e+00	41	8.809000e+02	8.009280e+02	6047	6.016620e+03	4.100000e+00	41	8.728475e-01	8.825196e-01	
4.200000e+00	42	369	8.009280e+02	6648	6.016620e+03	4.200000e+00	42	9.474134e-01	8.825196e-01	
4.300000e+00	43	1477	8.009280e+02	6063	6.016620e+03	4.300000e+00	43	8.041114e-01	8.825196e-01	
4.400000e+00	44	1516	8.009280e+02	6657	6.016620e+03	4.400000e+00	44	8.145112e-01	8.825196e-01	
4.500000e+00	45	7.283000e+02	8.009280e+02	7195	6.016620e+03	4.500000e+00	45	9.080812e-01	8.825196e-01	
4.600000e+00	46	390	8.009280e+02	7217	6.016620e+03	4.600000e+00	46	9.487314e-01	8.825196e-01	
4.700000e+00	47	3.299000e+02	8.009280e+02	5918	6.016620e+03	4.700000e+00	47	9.471983e-01	8.825196e-01	
4.800000e+00	48	1016	8.009280e+02	5780	6.016620e+03	4.800000e+00	48	8.505003e-01	8.825196e-01	
