time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	6062	5.231060e+03	7.732000e+02	1.877498e+03	1.000000e-01	1	1.131203e-01	2.641180e-01	
2.000000e-01	2	7393	5.231060e+03	1237	1.877498e+03	2.000000e-01	2	1.433372e-01	2.641180e-01	
3.000000e-01	3	6646	5.231060e+03	1615	1.877498e+03	3.000000e-01	3	1.954969e-01	2.641180e-01	
4.000000e-01	4	5994	5.231060e+03	9.737000e+02	1.877498e+03	4.000000e-01	4	1.397448e-01	2.641180e-01	
5.000000e-01	5	6707	5.231060e+03	1115	1.877498e+03	5.000000e-01	5	1.425467e-01	2.641180e-01	
6.000000e-01	6	6520	5.231060e+03	2.498000e+02	1.877498e+03	6.000000e-01	6	3.689917e-02	2.641180e-01	
7.000000e-01	7	6309	5.231060e+03	1.831000e+02	1.877498e+03	7.000000e-01	7	2.820351e-02	2.641180e-01	
8.000000e-01	8	2443	5.231060e+03	4518	6.224318e+03	8.000000e-01	8	6.490447e-01	2.641180e-01	
9.000000e-01	9	4.193000e+02	7.793157e+02	6378	6.224318e+03	9.000000e-01	9	9.383137e-01	8.887269e-01	
1	10	1139	7.793157e+02	6310	6.224318e+03	1	10	8.470936e-01	8.887269e-01	
1.100000e+00	11	7.357000e+02	7.793157e+02	5320	6.224318e+03	1.100000e+00	11	8.785112e-01	8.887269e-01	
1.200000e+00	12	5.227000e+02	7.793157e+02	5546	6.224318e+03	1.200000e+00	12	9.138695e-01	8.887269e-01	
1.300000e+00	13	7.786000e+02	7.793157e+02	5576	6.224318e+03	1.300000e+00	13	8.774746e-01	8.887269e-01	
1.400000e+00	14	5.849000e+02	7.793157e+02	7899	6.224318e+03	1.400000e+00	14	9.310577e-01	8.887269e-01	
1.500000e+00	15	1620	7.793157e+02	6611	6.224318e+03	1.500000e+00	15	8.031831e-01	8.887269e-01	
1.600000e+00	16	3.925000e+02	7.793157e+02	7412	6.224318e+03	1.600000e+00	16	9.497085e-01	8.887269e-01	
1.700000e+00	17	7.822000e+02	7.793157e+02	7286	6.224318e+03	1.700000e+00	17	9.030515e-01	8.887269e-01	
1.800000e+00	18	8.154000e+02	7.793157e+02	5434	6.224318e+03	1.800000e+00	18	8.695235e-01	8.887269e-01	
1.900000e+00	19	-2.882000e+02	7.793157e+02	6186	6.224318e+03	1.900000e+00	19	1.048866e+00	8.887269e-01	
2	20	1592	7.793157e+02	6034	6.224318e+03	2	20	7.912405e-01	8.887269e-01	
2.100000e+00	21	9.779000e+02	7.793157e+02	7747	6.224318e+03	2.100000e+00	21	8.879185e-01	8.887269e-01	
2.200000e+00	22	1460	7.793157e+02	5858	6.224318e+03	2.200000e+00	22	8.004919e-01	8.887269e-01	
2.300000e+00	23	1435	7.793157e+02	6150	6.224318e+03	2.300000e+00	23	8.108108e-01	8.887269e-01	
2.400000e+00	24	7.021000e+02	7.793157e+02	5804	6.224318e+03	2.400000e+00	24	8.920859e-01	8.887269e-01	
2.500000e+00	25	9.986000e+02	7.793157e+02	5519	6.224318e+03	2.500000e+00	25	8.467841e-01	8.887269e-01	
2.600000e+00	26	1591	7.793157e+02	5261	6.224318e+03	2.600000e+00	26	7.678050e-01	8.887269e-01	
2.700000e+00	27	1642	7.793157e+02	5637	6.224318e+03	2.700000e+00	27	7.744196e-01	8.887269e-01	
2.800000e+00	28	2303	7.793157e+02	7774	6.224318e+03	2.800000e+00	28	7.714598e-01	8.887269e-01	
2.900000e+00	29	-204	7.793157e+02	6803	6.224318e+03	2.900000e+00	29	1.030914e+00	8.887269e-01	
3	30	4.193000e+02	7.793157e+02	6841	6.224318e+03	3	30	9.422476e-01	8.887269e-01	
3.100000e+00	31	6.562000e+02	7.793157e+02	5631	6.224318e+03	3.100000e+00	31	8.956292e-01	8.887269e-01	
3.200000e+00	32	2.032000e+02	7.793157e+02	5253	6.224318e+03	3.200000e+00	32	9.627580e-01	8.887269e-01	
3.300000e+00	33	162	7.793157e+02	6183	6.224318e+03	3.300000e+00	33	9.744681e-01	8.887269e-01	
3.400000e+00	34	1771	7.793157e+02	5749	6.224318e+03	3.400000e+00	34	7.644947e-01	8.887269e-01	
3.500000e+00	35	4.164000e+01	7.793157e+02	6483	6.224318e+03	3.500000e+00	35	9.936180e-01	8.887269e-01	
3.600000e+00	36	2270	7.793157e+02	5804	6.224318e+03	3.600000e+00	36	7.188506e-01	8.887269e-01	
3.700000e+00	37	1393	7.793157e+02	6120	6.224318e+03	3.700000e+00	37	8.145880e-01	8.887269e-01	
3.800000e+00	38	5.355000e+02	7.793157e+02	6721	6.224318e+03	3.800000e+00	38	9.262041e-01	8.887269e-01	
3.900000e+00	39	7.087000e+02	7.793157e+02	4789	6.224318e+03	3.900000e+00	39	8.710915e-01	8.887269e-01	
4	40	565	7.793157e+02	5925	6.224318e+03	4	40	9.129430e-01	8.887269e-01	
4.100000e+00	41	-233	7.793157e+02	4931	6.224318e+03	4.100000e+00	41	1.049596e+00	8.887269e-01	
4.200000e+00	42	998	7.793157e+02	6019	6.224318e+03	4.200000e+00	42	8.577740e-01	8.887269e-01	
4.300000e+00	43	1039	7.793157e+02	5777	6.224318e+03	4.300000e+00	43	8.475646e-01	8.887269e-01	
4.400000e+00	44	2.368000e+02	7.793157e+02	6561	6.224318e+03	4.400000e+00	44	9.651652e-01	8.887269e-01	
4.500000e+00	45	2000	7.793157e+02	5324	6.224318e+03	4.500000e+00	45	7.269252e-01	8.887269e-01	
4.600000e+00	46	1.709000e+02	7.793157e+02	6522	6.224318e+03	4.600000e+00	46	9.744655e-01	8.887269e-01	
4.700000e+00	47	6.396000e+02	7.793157e+02	6413	6.224318e+03	4.700000e+00	47	9.093100e-01	8.887269e-01	
