time at 532nm	frame at 532nm	I_1 at 532nm(counts)	discr.I_1 at 532nm(counts)	I_2 at 532nm(counts)	discr.I_2 at 532nm(counts)	time at 532nm	frame at 532nm	FRET_1>2	discr.FRET_1>2	
1.000000e-01	1	3.095000e+02	7.244669e+02	5309	6.100026e+03	1.000000e-01	1	9.449141e-01	8.938431e-01	
2.000000e-01	2	2.451000e+02	7.244669e+02	6294	6.100026e+03	2.000000e-01	2	9.625178e-01	8.938431e-01	
3.000000e-01	3	1370	7.244669e+02	5916	6.100026e+03	3.000000e-01	3	8.119682e-01	8.938431e-01	
4.000000e-01	4	1318	7.244669e+02	6565	6.100026e+03	4.000000e-01	4	8.328048e-01	8.938431e-01	
5.000000e-01	5	636	7.244669e+02	8699	6.100026e+03	5.000000e-01	5	9.318693e-01	8.938431e-01	
6.000000e-01	6	1134	7.244669e+02	5676	6.100026e+03	6.000000e-01	6	8.334802e-01	8.938431e-01	
7.000000e-01	7	8.245000e+02	7.244669e+02	5291	6.100026e+03	7.000000e-01	7	8.651786e-01	8.938431e-01	
8.000000e-01	8	1.832000e+02	7.244669e+02	4810	6.100026e+03	8.000000e-01	8	9.633101e-01	8.938431e-01	
9.000000e-01	9	7.336000e+02	7.244669e+02	4338	6.100026e+03	9.000000e-01	9	8.553514e-01	8.938431e-01	
1	10	2.982000e+02	7.244669e+02	6053	6.100026e+03	1	10	9.530482e-01	8.938431e-01	
1.100000e+00	11	790	7.244669e+02	6396	6.100026e+03	1.100000e+00	11	8.900640e-01	8.938431e-01	
1.200000e+00	12	4.216000e+01	7.244669e+02	5250	6.100026e+03	1.200000e+00	12	9.920335e-01	8.938431e-01	
1.300000e+00	13	1305	7.244669e+02	5637	6.100026e+03	1.300000e+00	13	8.120138e-01	8.938431e-01	
1.400000e+00	14	-1.167000e+02	7.244669e+02	5629	6.100026e+03	1.400000e+00	14	1.021171e+00	8.938431e-01	
1.500000e+00	15	1391	7.244669e+02	6131	6.100026e+03	1.500000e+00	15	8.150758e-01	8.938431e-01	
1.600000e+00	16	8.024000e+02	7.244669e+02	4150	6.100026e+03	1.600000e+00	16	8.379775e-01	8.938431e-01	
1.700000e+00	17	-3.471000e+02	7.244669e+02	6336	6.100026e+03	1.700000e+00	17	1.057957e+00	8.938431e-01	
1.800000e+00	18	3.581000e+02	7.244669e+02	6516	6.100026e+03	1.800000e+00	18	9.479059e-01	8.938431e-01	
1.900000e+00	19	4.703000e+02	7.244669e+02	4384	6.100026e+03	1.900000e+00	19	9.031168e-01	8.938431e-01	
2	20	1.842000e+02	7.244669e+02	6112	6.100026e+03	2	20	9.707443e-01	8.938431e-01	
2.100000e+00	21	8.898000e+02	7.244669e+02	5471	6.100026e+03	2.100000e+00	21	8.601119e-01	8.938431e-01	
2.200000e+00	22	1086	7.244669e+02	6241	6.100026e+03	2.200000e+00	22	8.517811e-01	8.938431e-01	
2.300000e+00	23	3.715000e+02	7.244669e+02	7492	6.100026e+03	2.300000e+00	23	9.527564e-01	8.938431e-01	
2.400000e+00	24	1.281000e+02	7.244669e+02	5303	6.100026e+03	2.400000e+00	24	9.764136e-01	8.938431e-01	
2.500000e+00	25	1123	7.244669e+02	6530	6.100026e+03	2.500000e+00	25	8.532602e-01	8.938431e-01	
2.600000e+00	26	5.306000e+02	7.244669e+02	5955	6.100026e+03	2.600000e+00	26	9.181880e-01	8.938431e-01	
2.700000e+00	27	5.049000e+02	7.244669e+02	7026	6.100026e+03	2.700000e+00	27	9.329562e-01	8.938431e-01	
2.800000e+00	28	1261	7.244669e+02	6216	6.100026e+03	2.800000e+00	28	8.313495e-01	8.938431e-01	
2.900000e+00	29	9.668000e+02	7.244669e+02	6553	6.100026e+03	2.900000e+00	29	8.714328e-01	8.938431e-01	
3	30	-5.947000e+01	7.244669e+02	6351	6.100026e+03	3	30	1.009452e+00	8.938431e-01	
3.100000e+00	31	8.698000e+02	7.244669e+02	5856	6.100026e+03	3.100000e+00	31	8.706771e-01	8.938431e-01	
3.200000e+00	32	5.156000e+02	7.244669e+02	5116	6.100026e+03	3.200000e+00	32	9.084452e-01	8.938431e-01	
3.300000e+00	33	9.815000e+02	7.244669e+02	4763	6.100026e+03	3.300000e+00	33	8.291409e-01	8.938431e-01	
3.400000e+00	34	2.153000e+02	7.244669e+02	6969	6.100026e+03	3.400000e+00	34	9.700319e-01	8.938431e-01	
3.500000e+00	35	1195	7.244669e+02	5876	6.100026e+03	3.500000e+00	35	8.309999e-01	8.938431e-01	
3.600000e+00	36	3.993000e+02	7.244669e+02	6982	6.100026e+03	3.600000e+00	36	9.459038e-01	8.938431e-01	
3.700000e+00	37	1.898000e+02	7.244669e+02	6837	6.100026e+03	3.700000e+00	37	9.729891e-01	8.938431e-01	
3.800000e+00	38	-9.415000e+02	7.244669e+02	7338	6.100026e+03	3.800000e+00	38	1.147190e+00	8.938431e-01	
3.900000e+00	39	5.307000e+02	7.244669e+02	4814	6.100026e+03	3.900000e+00	39	9.007054e-01	8.938431e-01	
4	40	4.220000e+01	7.244669e+02	5640	6.100026e+03	4	40	9.925733e-01	8.938431e-01	
4.100000e+00	41	5240	4.520287e+03	3436	6.100026e+03	4.100000e+00	41	3.960350e-01	8.938431e-01	
4.200000e+00	42	5478	4.520287e+03	1237	3.870640e+03	4.200000e+00	42	1.842144e-01	4.612887e-01	
4.300000e+00	43	2059	7.244669e+02	4029	1.157265e+03	4.300000e+00	43	6.617937e-01	6.150000e-01	
4.400000e+00	44	3.126000e+02	7.244669e+02	7184	6.100026e+03	4.400000e+00	44	9.583011e-01	6.150000e-01	
4.500000e+00	45	7.472000e+02	7.244669e+02	5396	6.100026e+03	4.500000e+00	45	8.783696e-01	6.150000e-01	
4.600000e+00	46	1207	7.244669e+02	5987	6.100026e+03	4.600000e+00	46	8.322213e-01	6.150000e-01	
4.700000e+00	47	9.279000e+02	7.244669e+02	7229	6.100026e+03	4.700000e+00	47	8.862435e-01	6.150000e-01	
4.800000e+00	48	1.133000e+02	7.244669e+02	7090	6.100026e+03	4.800000e+00	48	9.842711e-01	6.150000e-01	
4.900000e+00	49	1275	7.244669e+02	5405	6.100026e+03	4.900000e+00	49	8.091317e-01	6.150000e-01	
5	50	2840	4.520287e+03	4902	6.100026e+03	5	50	6.331697e-01	6.150000e-01	
5.100000e+00	51	4665	4.520287e+03	3467	3.870640e+03	5.100000e+00	51	4.263404e-01	4.612887e-01	
5.200000e+00	52	3522	4.520287e+03	3824	3.870640e+03	5.200000e+00	52	5.205554e-01	4.612887e-01	
5.300000e+00	53	3494	4.520287e+03	5056	3.870640e+03	5.300000e+00	53	5.913450e-01	4.612887e-01	
5.400000e+00	54	4307	4.520287e+03	3585	3.870640e+03	5.400000e+00	54	4.542575e-01	4.612887e-01	
5.500000e+00	55	3163	4.520287e+03	3689	3.870640e+03	5.500000e+00	55	5.383830e-01	4.612887e-01	
5.600000e+00	56	2943	4.520287e+03	4062	3.870640e+03	5.600000e+00	56	5.798715e-01	4.612887e-01	
5.700000e+00	57	2998	4.520287e+03	2827	3.870640e+03	5.700000e+00	57	4.853219e-01	4.612887e-01	
5.800000e+00	58	5917	4.520287e+03	3641	3.870640e+03	5.800000e+00	58	3.809374e-01	4.612887e-01	
5.900000e+00	59	5076	4.520287e+03	3530	3.870640e+03	5.900000e+00	59	4.101789e-01	4.612887e-01	
6	60	3733	4.520287e+03	4250	3.870640e+03	6	60	5.323813e-01	4.612887e-01	
6.100000e+00	61	3207	4.520287e+03	3610	3.870640e+03	6.100000e+00	61	5.295585e-01	4.612887e-01	
6.200000e+00	62	4217	4.520287e+03	4627	3.870640e+03	6.200000e+00	62	5.231796e-01	4.612887e-01	
6.300000e+00	63	3735	4.520287e+03	4115	3.870640e+03	6.300000e+00	63	5.242038e-01	4.612887e-01	
6.400000e+00	64	4347	4.520287e+03	2878	3.870640e+03	6.400000e+00	64	3.983391e-01	4.612887e-01	
6.500000e+00	65	3806	4.520287e+03	3686	3.870640e+03	6.500000e+00	65	4.919915e-01	4.612887e-01	
6.600000e+00	66	3429	4.520287e+03	4634	3.870640e+03	6.600000e+00	66	5.747240e-01	4.612887e-01	
6.700000e+00	67	3572	4.520287e+03	4947	3.870640e+03	6.700000e+00	67	5.807020e-01	4.612887e-01	
6.800000e+00	68	2959	4.520287e+03	3352	3.870640e+03	6.800000e+00	68	5.311361e-01	4.612887e-01	
6.900000e+00	69	2927	4.520287e+03	3866	3.870640e+03	6.900000e+00	69	5.691153e-01	4.612887e-01	
7	70	2572	4.520287e+03	3777	3.870640e+03	7	70	5.948968e-01	4.612887e-01	
7.100000e+00	71	3228	4.520287e+03	3617	3.870640e+03	7.100000e+00	71	5.284149e-01	4.612887e-01	
7.200000e+00	72	4032	4.520287e+03	3517	3.870640e+03	7.200000e+00	72	4.658895e-01	4.612887e-01	
7.300000e+00	73	5132	4.520287e+03	4390	3.870640e+03	7.300000e+00	73	4.610376e-01	4.612887e-01	
7.400000e+00	74	2991	4.520287e+03	4459	3.870640e+03	7.400000e+00	74	5.985235e-01	4.612887e-01	
7.500000e+00	75	2559	4.520287e+03	2825	3.870640e+03	7.500000e+00	75	5.247028e-01	4.612887e-01	
7.600000e+00	76	4189	4.520287e+03	4035	3.870640e+03	7.600000e+00	76	4.906372e-01	4.612887e-01	
7.700000e+00	77	4414	4.520287e+03	4082	3.870640e+03	7.700000e+00	77	4.804614e-01	4.612887e-01	
7.800000e+00	78	3540	4.520287e+03	3804	3.870640e+03	7.800000e+00	78	5.179739e-01	4.612887e-01	
7.900000e+00	79	2660	4.520287e+03	4348	3.870640e+03	7.900000e+00	79	6.204338e-01	4.612887e-01	
8	80	3428	4.520287e+03	3853	3.870640e+03	8	80	5.291856e-01	4.612887e-01	
8.100000e+00	81	4290	4.520287e+03	4411	3.870640e+03	8.100000e+00	81	5.069532e-01	4.612887e-01	
8.200000e+00	82	3609	4.520287e+03	3266	3.870640e+03	8.200000e+00	82	4.750545e-01	4.612887e-01	
8.300000e+00	83	3868	4.520287e+03	5262	3.870640e+03	8.300000e+00	83	5.763417e-01	4.612887e-01	
8.400000e+00	84	4021	4.520287e+03	3089	3.870640e+03	8.400000e+00	84	4.344585e-01	4.612887e-01	
8.500000e+00	85	4279	4.520287e+03	4171	3.870640e+03	8.500000e+00	85	4.936095e-01	4.612887e-01	
8.600000e+00	86	2625	4.520287e+03	5225	6.100026e+03	8.600000e+00	86	6.656051e-01	4.612887e-01	
8.700000e+00	87	1820	7.244669e+02	7118	6.100026e+03	8.700000e+00	87	7.963750e-01	8.938431e-01	
8.800000e+00	88	1228	7.244669e+02	6508	6.100026e+03	8.800000e+00	88	8.412616e-01	8.938431e-01	
8.900000e+00	89	1383	7.244669e+02	6708	6.100026e+03	8.900000e+00	89	8.290693e-01	8.938431e-01	
9	90	9.488000e+02	7.244669e+02	6293	6.100026e+03	9	90	8.689828e-01	8.938431e-01	
9.100000e+00	91	-5.548000e+02	7.244669e+02	7478	6.100026e+03	9.100000e+00	91	1.080136e+00	8.938431e-01	
9.200000e+00	92	5.998000e+02	7.244669e+02	4414	6.100026e+03	9.200000e+00	92	8.803702e-01	8.938431e-01	
9.300000e+00	93	1249	7.244669e+02	5898	6.100026e+03	9.300000e+00	93	8.252414e-01	8.938431e-01	
9.400000e+00	94	1811	7.244669e+02	4658	6.100026e+03	9.400000e+00	94	7.200495e-01	8.938431e-01	
9.500000e+00	95	5.078000e+02	7.244669e+02	8052	6.100026e+03	9.500000e+00	95	9.406762e-01	8.938431e-01	
9.600000e+00	96	5.491000e+02	7.244669e+02	5546	6.100026e+03	9.600000e+00	96	9.099112e-01	8.938431e-01	
9.700000e+00	97	1570	7.244669e+02	6266	6.100026e+03	9.700000e+00	97	7.996427e-01	8.938431e-01	
9.800000e+00	98	6.281000e+02	7.244669e+02	5791	6.100026e+03	9.800000e+00	98	9.021514e-01	8.938431e-01	
9.900000e+00	99	5.028000e+02	7.244669e+02	5842	6.100026e+03	9.900000e+00	99	9.207540e-01	8.938431e-01	
10	100	7.043000e+02	7.244669e+02	5933	6.100026e+03	10	100	8.938876e-01	8.938431e-01	
1.010000e+01	101	2036	7.244669e+02	6393	6.100026e+03	1.010000e+01	101	7.584530e-01	8.938431e-01	
1.020000e+01	102	1962	7.244669e+02	6628	6.100026e+03	1.020000e+01	102	7.715949e-01	8.938431e-01	
1.030000e+01	103	9.368000e+02	7.244669e+02	6130	6.100026e+03	1.030000e+01	103	8.674365e-01	8.938431e-01	
1.040000e+01	104	6.925000e+02	7.244669e+02	5368	6.100026e+03	1.040000e+01	104	8.857355e-01	8.938431e-01	
1.050000e+01	105	8.242000e+02	7.244669e+02	6379	6.100026e+03	1.050000e+01	105	8.855786e-01	8.938431e-01	
1.060000e+01	106	1209	7.244669e+02	5782	6.100026e+03	1.060000e+01	106	8.270634e-01	8.938431e-01	
