coordinates:	43.9,143.0	128.9,143.0	213.9,143.0
timeat184nm	I_1at184nm	I_2at184nm	I_3at184nm
1.032000e+02	113	113	151
1.033000e+02	126	115	134
1.034000e+02	113	144	118
1.035000e+02	113	113	153
1.036000e+02	123	116	137
1.037000e+02	113	135	121
1.038000e+02	113	113	148
1.039000e+02	123	113	133
104	113	143	125
1.041000e+02	113	113	141
1.042000e+02	130	117	136
1.043000e+02	113	141	118
1.044000e+02	113	113	138
1.045000e+02	125	117	140
1.046000e+02	113	134	124
1.047000e+02	113	113	134
1.048000e+02	129	115	133
1.049000e+02	113	139	119
105	113	113	145
1.051000e+02	118	116	130
1.052000e+02	113	143	121
1.053000e+02	113	113	137
1.054000e+02	127	115	140
1.055000e+02	113	137	119
1.056000e+02	113	113	136
1.057000e+02	124	118	136
1.058000e+02	113	141	118
1.059000e+02	113	113	150
106	131	116	141
1.061000e+02	113	137	119
1.062000e+02	113	113	143
1.063000e+02	121	118	138
1.064000e+02	113	130	125
1.065000e+02	113	113	151
1.066000e+02	122	117	139
1.067000e+02	113	136	122
1.068000e+02	113	113	137
1.069000e+02	124	118	132
107	113	135	125
1.071000e+02	113	113	143
1.072000e+02	126	116	138
1.073000e+02	113	138	119
1.074000e+02	113	113	139
1.075000e+02	121	115	134
1.076000e+02	113	128	122
1.077000e+02	113	113	140
1.078000e+02	120	114	130
1.079000e+02	113	142	122
108	113	113	134
1.081000e+02	124	115	136
1.082000e+02	113	131	129
1.083000e+02	113	113	144
1.084000e+02	123	118	148
1.085000e+02	113	134	118
1.086000e+02	113	113	141
1.087000e+02	122	114	136
1.088000e+02	113	133	122
1.089000e+02	113	113	139
109	126	117	140
1.091000e+02	113	134	124
1.092000e+02	113	113	131
1.093000e+02	126	116	133
1.094000e+02	113	141	119
1.095000e+02	113	113	156
1.096000e+02	129	117	143
1.097000e+02	113	136	122
1.098000e+02	113	113	136
1.099000e+02	126	117	137
110	113	130	120
1.101000e+02	113	113	134
1.102000e+02	121	118	132
1.103000e+02	113	126	121
1.104000e+02	113	113	145
1.105000e+02	127	116	138
1.106000e+02	113	135	118
1.107000e+02	113	113	142
1.108000e+02	119	115	132
1.109000e+02	113	132	122
111	113	113	150
1.111000e+02	129	116	133
1.112000e+02	113	134	120
1.113000e+02	113	113	152
1.114000e+02	124	118	143
1.115000e+02	113	140	121
1.116000e+02	113	113	135
1.117000e+02	126	116	132
1.118000e+02	113	137	124
1.119000e+02	113	113	145
112	125	114	133
1.121000e+02	113	133	121
1.122000e+02	113	113	147
1.123000e+02	124	115	132
1.124000e+02	113	137	119
1.125000e+02	113	113	143
1.126000e+02	125	117	129
1.127000e+02	113	134	121
1.128000e+02	113	113	138
1.129000e+02	120	116	145
113	113	136	124
1.131000e+02	113	113	137
1.132000e+02	127	116	145
1.133000e+02	113	138	120
1.134000e+02	113	113	151
1.135000e+02	124	120	129
1.136000e+02	113	137	116
1.137000e+02	113	113	153
1.138000e+02	123	116	155
1.139000e+02	113	137	127
114	113	113	138
1.141000e+02	126	117	141
1.142000e+02	113	131	120
1.143000e+02	113	113	147
1.144000e+02	125	115	136
1.145000e+02	113	139	119
1.146000e+02	113	113	142
1.147000e+02	128	116	134
1.148000e+02	113	144	121
1.149000e+02	113	113	146
115	125	118	134
1.151000e+02	113	133	127
1.152000e+02	113	113	139
1.153000e+02	125	116	140
1.154000e+02	113	134	121
1.155000e+02	113	113	144
1.156000e+02	120	115	133
1.157000e+02	113	129	120
1.158000e+02	113	113	142
1.159000e+02	131	113	131
116	113	141	122
1.161000e+02	113	113	148
1.162000e+02	128	117	129
1.163000e+02	113	140	117
1.164000e+02	113	113	149
1.165000e+02	123	116	129
1.166000e+02	113	134	123
1.167000e+02	113	113	143
1.168000e+02	126	113	139
1.169000e+02	113	132	117
117	113	113	136
1.171000e+02	121	115	132
1.172000e+02	113	132	121
1.173000e+02	113	113	141
1.174000e+02	118	118	134
1.175000e+02	113	136	121
1.176000e+02	113	113	138
1.177000e+02	125	119	141
1.178000e+02	113	131	121
1.179000e+02	113	113	147
118	132	117	131
1.181000e+02	113	135	124
1.182000e+02	113	113	144
1.183000e+02	125	114	134
1.184000e+02	113	134	118
1.185000e+02	113	113	144
1.186000e+02	120	116	137
1.187000e+02	113	139	121
1.188000e+02	113	113	149
1.189000e+02	123	117	136
119	113	129	120
1.191000e+02	113	113	151
1.192000e+02	125	115	133
1.193000e+02	113	136	123
1.194000e+02	113	113	137
1.195000e+02	127	115	138
1.196000e+02	113	132	122
1.197000e+02	113	113	132
1.198000e+02	120	116	132
1.199000e+02	113	139	123
120	113	113	150
1.201000e+02	121	116	136
1.202000e+02	113	132	124
1.203000e+02	113	113	136
1.204000e+02	123	114	147
1.205000e+02	113	130	127
1.206000e+02	113	113	151
1.207000e+02	124	116	137
1.208000e+02	113	138	119
1.209000e+02	113	113	152
121	125	115	132
1.211000e+02	113	145	118
1.212000e+02	113	113	154
1.213000e+02	124	116	146
1.214000e+02	113	138	118
1.215000e+02	113	113	137
1.216000e+02	126	113	135
1.217000e+02	113	130	123
1.218000e+02	113	113	147
1.219000e+02	121	114	137
122	113	132	119
1.221000e+02	113	113	142
1.222000e+02	123	117	144
1.223000e+02	113	135	120
1.224000e+02	113	113	157
1.225000e+02	122	118	129
1.226000e+02	113	136	118
1.227000e+02	113	113	153
1.228000e+02	124	116	136
1.229000e+02	113	137	120
123	113	113	150
1.231000e+02	123	114	131
1.232000e+02	113	145	123
1.233000e+02	113	113	143
1.234000e+02	123	115	146
1.235000e+02	113	133	124
1.236000e+02	113	113	140
1.237000e+02	131	116	140
1.238000e+02	113	138	121
1.239000e+02	113	113	140
124	120	115	134
1.241000e+02	113	134	124
1.242000e+02	113	113	141
1.243000e+02	118	117	144
1.244000e+02	113	135	123
1.245000e+02	113	113	146
1.246000e+02	119	117	141
1.247000e+02	113	141	123
1.248000e+02	113	113	153
1.249000e+02	130	114	137
125	113	134	118
1.251000e+02	113	113	131
1.252000e+02	128	115	132
1.253000e+02	113	136	120
1.254000e+02	113	113	142
1.255000e+02	122	115	130
1.256000e+02	113	139	118
1.257000e+02	113	113	143
1.258000e+02	120	117	124
1.259000e+02	113	139	120
126	113	113	144
1.261000e+02	122	118	127
1.262000e+02	113	134	122
1.263000e+02	113	113	137
1.264000e+02	125	114	132
1.265000e+02	113	136	122
1.266000e+02	113	113	150
1.267000e+02	124	115	144
1.268000e+02	113	131	119
1.269000e+02	113	113	132
127	121	117	143
1.271000e+02	113	139	126
1.272000e+02	113	113	144
1.273000e+02	122	122	129
1.274000e+02	113	146	119
1.275000e+02	113	113	147
1.276000e+02	121	131	134
1.277000e+02	113	134	117
1.278000e+02	113	113	143
1.279000e+02	122	119	132
128	113	140	121
1.281000e+02	113	113	143
1.282000e+02	125	120	131
1.283000e+02	113	137	125
1.284000e+02	113	113	139
1.285000e+02	126	122	134
1.286000e+02	113	139	118
1.287000e+02	113	113	137
1.288000e+02	120	123	127
1.289000e+02	113	134	118
129	113	113	143
1.291000e+02	123	123	142
1.292000e+02	113	140	122
1.293000e+02	113	113	148
1.294000e+02	121	119	132
1.295000e+02	113	140	123
1.296000e+02	113	113	151
1.297000e+02	122	119	130
1.298000e+02	113	131	116
1.299000e+02	113	113	139
130	122	122	140
1.301000e+02	113	134	125
1.302000e+02	113	113	138
1.303000e+02	121	121	137
1.304000e+02	113	135	118
1.305000e+02	113	113	148
1.306000e+02	121	122	129
1.307000e+02	113	137	120
1.308000e+02	113	113	145
1.309000e+02	125	121	128
131	113	135	123
1.311000e+02	113	113	139
1.312000e+02	121	121	131
1.313000e+02	113	141	121
1.314000e+02	113	113	150
1.315000e+02	129	119	134
1.316000e+02	113	135	120
1.317000e+02	113	113	138
1.318000e+02	125	123	141
1.319000e+02	113	134	124
132	113	113	152
1.321000e+02	120	123	130
1.322000e+02	113	129	123
1.323000e+02	113	113	148
1.324000e+02	120	121	134
1.325000e+02	113	139	119
1.326000e+02	113	113	142
1.327000e+02	119	119	129
1.328000e+02	113	141	122
1.329000e+02	113	113	139
133	125	127	132
1.331000e+02	113	131	120
1.332000e+02	113	113	137
1.333000e+02	119	121	122
1.334000e+02	113	137	120
1.335000e+02	113	113	141
1.336000e+02	119	119	132
1.337000e+02	113	147	121
1.338000e+02	113	113	133
1.339000e+02	123	123	125
134	113	136	122
1.341000e+02	113	113	154
1.342000e+02	122	116	133
1.343000e+02	113	140	124
1.344000e+02	113	113	144
1.345000e+02	121	116	131
1.346000e+02	113	136	118
1.347000e+02	113	113	148
1.348000e+02	119	123	130
1.349000e+02	113	135	123
135	113	113	157
1.351000e+02	122	124	133
1.352000e+02	113	141	122
1.353000e+02	113	113	141
1.354000e+02	121	124	129
1.355000e+02	113	139	121
1.356000e+02	113	113	149
1.357000e+02	122	117	132
1.358000e+02	113	139	118
1.359000e+02	113	113	154
136	121	124	134
1.361000e+02	113	136	119
1.362000e+02	113	113	152
1.363000e+02	120	121	140
1.364000e+02	113	137	120
1.365000e+02	113	113	141
1.366000e+02	126	124	129
1.367000e+02	113	134	120
1.368000e+02	113	113	137
1.369000e+02	121	123	136
137	113	138	117
1.371000e+02	113	113	149
1.372000e+02	122	121	128
1.373000e+02	113	133	121
1.374000e+02	113	113	140
1.375000e+02	121	123	139
1.376000e+02	113	134	119
1.377000e+02	113	113	146
1.378000e+02	118	120	137
1.379000e+02	113	144	117
138	113	113	151
1.381000e+02	123	125	129
1.382000e+02	113	138	120
1.383000e+02	113	113	137
1.384000e+02	119	122	130
1.385000e+02	113	142	119
1.386000e+02	113	113	136
1.387000e+02	125	125	141
1.388000e+02	113	133	120
1.389000e+02	113	113	136
139	122	121	138
1.391000e+02	113	133	124
1.392000e+02	113	113	153
1.393000e+02	118	122	132
1.394000e+02	113	132	123
1.395000e+02	113	113	142
1.396000e+02	121	118	135
1.397000e+02	113	130	119
1.398000e+02	113	113	149
1.399000e+02	120	122	132
140	113	139	127
1.401000e+02	113	113	142
1.402000e+02	129	120	129
1.403000e+02	113	134	128
1.404000e+02	113	113	145
1.405000e+02	117	122	137
1.406000e+02	113	134	122
1.407000e+02	113	113	140
1.408000e+02	117	122	135
1.409000e+02	113	136	124
141	113	113	146
1.411000e+02	119	117	123
1.412000e+02	113	128	117
1.413000e+02	113	113	141
1.414000e+02	126	125	140
1.415000e+02	113	138	120
1.416000e+02	113	113	151
1.417000e+02	116	121	139
1.418000e+02	113	141	120
1.419000e+02	113	113	139
142	122	127	129
1.421000e+02	113	130	120
1.422000e+02	113	113	131
1.423000e+02	122	124	129
1.424000e+02	113	141	123
1.425000e+02	113	113	142
1.426000e+02	119	121	131
1.427000e+02	113	136	122
1.428000e+02	113	113	151
1.429000e+02	122	117	125
143	113	134	117
1.431000e+02	113	113	143
1.432000e+02	117	122	129
1.433000e+02	113	136	120
1.434000e+02	113	113	149
1.435000e+02	124	128	131
1.436000e+02	113	133	123
1.437000e+02	113	113	146
1.438000e+02	120	121	126
1.439000e+02	113	136	123
144	113	113	138
1.441000e+02	121	126	130
1.442000e+02	113	135	116
1.443000e+02	113	113	142
1.444000e+02	121	117	130
1.445000e+02	113	149	126
1.446000e+02	113	113	139
1.447000e+02	119	127	136
1.448000e+02	113	139	121
1.449000e+02	113	113	133
145	115	122	133
1.451000e+02	113	135	121
1.452000e+02	113	113	134
1.453000e+02	119	119	135
1.454000e+02	113	135	120
1.455000e+02	113	113	135
1.456000e+02	125	122	131
1.457000e+02	113	129	124
1.458000e+02	113	113	145
1.459000e+02	122	123	127
146	113	139	127
1.461000e+02	113	113	147
1.462000e+02	115	126	129
1.463000e+02	113	131	119
1.464000e+02	113	113	139
1.465000e+02	123	118	131
1.466000e+02	113	134	124
1.467000e+02	113	113	136
1.468000e+02	123	123	139
1.469000e+02	113	131	127
147	113	113	136
1.471000e+02	118	115	131
1.472000e+02	113	130	129
1.473000e+02	113	113	142
1.474000e+02	127	118	129
1.475000e+02	113	130	124
1.476000e+02	113	113	142
1.477000e+02	123	127	131
1.478000e+02	113	137	124
1.479000e+02	113	113	141
148	120	120	130
1.481000e+02	113	125	120
1.482000e+02	113	113	145
1.483000e+02	118	120	131
1.484000e+02	113	137	123
1.485000e+02	113	113	148
1.486000e+02	115	117	134
1.487000e+02	113	135	129
1.488000e+02	113	113	148
1.489000e+02	123	119	143
149	113	125	129
1.491000e+02	113	113	136
1.492000e+02	124	122	139
1.493000e+02	113	132	122
1.494000e+02	113	113	150
1.495000e+02	127	123	137
1.496000e+02	113	127	121
1.497000e+02	113	113	139
1.498000e+02	121	116	140
1.499000e+02	113	121	133
150	113	113	136
