coordinates 	94.25	212.53	222.25	212.53
time(s)	frame	Idon noise(photons)	Iacc noise(photons)	Idon ideal(photons)	Iacc ideal(photons)	FRET	FRET ideal	state sequence
2.600000e+00	26	4.947368e+01	1.157895e+01	3.340769e+01	1.100847e+01	1.896552e-01	2.478483e-01	2
2.700000e+00	27	6.947368e+01	1.684211e+01	3.340769e+01	1.100847e+01	1.951220e-01	2.478483e-01	2
2.800000e+00	28	5.473684e+01	9.473684e+00	3.340769e+01	1.100847e+01	1.475410e-01	2.478483e-01	2
2.900000e+00	29	60	1.473684e+01	3.340769e+01	1.100847e+01	1.971831e-01	2.478483e-01	2
3	30	5.263158e+01	1.684211e+01	3.340769e+01	1.100847e+01	2.424242e-01	2.478483e-01	2
3.100000e+00	31	4.421053e+01	1.157895e+01	3.340769e+01	1.100847e+01	2.075472e-01	2.478483e-01	2
3.200000e+00	32	7.473684e+01	1.894737e+01	3.340769e+01	1.100847e+01	2.022472e-01	2.478483e-01	2
3.300000e+00	33	3.684211e+01	1.684211e+01	3.340769e+01	1.100847e+01	3.137255e-01	2.478483e-01	2
3.400000e+00	34	7.263158e+01	1.052632e+01	3.340769e+01	1.100847e+01	1.265823e-01	2.478483e-01	2
3.500000e+00	35	60	1.263158e+01	3.340769e+01	1.100847e+01	1.739130e-01	2.478483e-01	2
3.600000e+00	36	6.631579e+01	8.421053e+00	3.340769e+01	1.100847e+01	1.126761e-01	2.478483e-01	2
3.700000e+00	37	7.157895e+01	1.578947e+01	3.340769e+01	1.100847e+01	1.807229e-01	2.478483e-01	2
3.800000e+00	38	5.368421e+01	1.578947e+01	3.340769e+01	1.100847e+01	2.272727e-01	2.478483e-01	2
3.900000e+00	39	60	1.368421e+01	3.340769e+01	1.100847e+01	1.857143e-01	2.478483e-01	2
4	40	4.210526e+01	1.894737e+01	3.340769e+01	1.100847e+01	3.103448e-01	2.478483e-01	2
4.100000e+00	41	4.736842e+01	2.105263e+01	3.340769e+01	1.100847e+01	3.076923e-01	2.478483e-01	2
4.200000e+00	42	5.157895e+01	9.473684e+00	3.340769e+01	1.100847e+01	1.551724e-01	2.478483e-01	2
4.300000e+00	43	4.421053e+01	2.105263e+01	3.340769e+01	1.100847e+01	3.225806e-01	2.478483e-01	2
4.400000e+00	44	5.894737e+01	8.421053e+00	3.340769e+01	1.100847e+01	1.250000e-01	2.478483e-01	2
4.500000e+00	45	7.684211e+01	9.473684e+00	3.340769e+01	1.100847e+01	1.097561e-01	2.478483e-01	2
4.600000e+00	46	6.315789e+01	1.789474e+01	3.340769e+01	1.100847e+01	2.207792e-01	2.478483e-01	2
4.700000e+00	47	4.421053e+01	1.578947e+01	3.340769e+01	1.100847e+01	2.631579e-01	2.478483e-01	2
4.800000e+00	48	4.105263e+01	7.368421e+00	3.340769e+01	1.100847e+01	1.521739e-01	2.478483e-01	2
4.900000e+00	49	4.526316e+01	1.157895e+01	3.340769e+01	1.100847e+01	2.037037e-01	2.478483e-01	2
5	50	7.473684e+01	1.789474e+01	3.340769e+01	1.100847e+01	1.931818e-01	2.478483e-01	2
5.100000e+00	51	6.421053e+01	2.105263e+01	3.340769e+01	1.100847e+01	2.469136e-01	2.478483e-01	2
5.200000e+00	52	7.052632e+01	2.421053e+01	3.340769e+01	1.100847e+01	2.555556e-01	2.478483e-01	2
5.300000e+00	53	6.210526e+01	9.473684e+00	3.340769e+01	1.100847e+01	1.323529e-01	2.478483e-01	2
5.400000e+00	54	4.526316e+01	2.421053e+01	3.340769e+01	1.100847e+01	3.484848e-01	2.478483e-01	2
5.500000e+00	55	4.842105e+01	2.105263e+01	3.340769e+01	1.100847e+01	3.030303e-01	2.478483e-01	2
5.600000e+00	56	7.473684e+01	8.421053e+00	3.340769e+01	1.100847e+01	1.012658e-01	2.478483e-01	2
5.700000e+00	57	5.473684e+01	8.421053e+00	3.340769e+01	1.100847e+01	1.333333e-01	2.478483e-01	2
5.800000e+00	58	4.631579e+01	9.473684e+00	3.340769e+01	1.100847e+01	1.698113e-01	2.478483e-01	2
5.900000e+00	59	5.263158e+01	1.789474e+01	3.340769e+01	1.100847e+01	2.537313e-01	2.478483e-01	2
6	60	6.105263e+01	1.894737e+01	3.340769e+01	1.100847e+01	2.368421e-01	2.478483e-01	2
6.100000e+00	61	6.842105e+01	2.105263e+00	3.340769e+01	1.100847e+01	2.985075e-02	2.478483e-01	2
6.200000e+00	62	8.315789e+01	1.789474e+01	3.340769e+01	1.100847e+01	1.770833e-01	2.478483e-01	2
6.300000e+00	63	5.157895e+01	1.789474e+01	3.340769e+01	1.100847e+01	2.575758e-01	2.478483e-01	2
6.400000e+00	64	5.263158e+01	1.578947e+01	3.340769e+01	1.100847e+01	2.307692e-01	2.478483e-01	2
6.500000e+00	65	6.526316e+01	6.315789e+00	3.340769e+01	1.100847e+01	8.823529e-02	2.478483e-01	2
6.600000e+00	66	6.315789e+01	3.578947e+01	3.340769e+01	1.100847e+01	3.617021e-01	2.478483e-01	2
6.700000e+00	67	5.052632e+01	2.736842e+01	3.340769e+01	1.100847e+01	3.513514e-01	2.478483e-01	2
6.800000e+00	68	5.789474e+01	6.315789e+00	3.340769e+01	1.100847e+01	9.836066e-02	2.478483e-01	2
6.900000e+00	69	6.421053e+01	2.526316e+01	3.340769e+01	1.100847e+01	2.823529e-01	2.478483e-01	2
7	70	60	8.421053e+00	3.340769e+01	1.100847e+01	1.230769e-01	2.478483e-01	2
7.100000e+00	71	3.157895e+01	1.157895e+01	3.340769e+01	1.100847e+01	2.682927e-01	2.478483e-01	2
7.200000e+00	72	6.947368e+01	2.842105e+01	3.340769e+01	1.100847e+01	2.903226e-01	2.478483e-01	2
7.300000e+00	73	5.684211e+01	1.368421e+01	3.340769e+01	1.100847e+01	1.940299e-01	2.478483e-01	2
7.400000e+00	74	7.894737e+01	1.578947e+01	3.340769e+01	1.100847e+01	1.666667e-01	2.478483e-01	2
7.500000e+00	75	7.894737e+01	1.157895e+01	3.340769e+01	1.100847e+01	1.279070e-01	2.478483e-01	2
7.600000e+00	76	4.842105e+01	1.684211e+01	3.340769e+01	1.100847e+01	2.580645e-01	2.478483e-01	2
7.700000e+00	77	60	2.421053e+01	3.340769e+01	1.100847e+01	2.875000e-01	2.478483e-01	2
7.800000e+00	78	6.842105e+01	1.368421e+01	3.340769e+01	1.100847e+01	1.666667e-01	2.478483e-01	2
7.900000e+00	79	2.736842e+01	1.789474e+01	3.340769e+01	1.100847e+01	3.953488e-01	2.478483e-01	2
8	80	6.526316e+01	2.842105e+01	3.340769e+01	1.100847e+01	3.033708e-01	2.478483e-01	2
8.100000e+00	81	5.684211e+01	1.578947e+01	3.340769e+01	1.100847e+01	2.173913e-01	2.478483e-01	2
8.200000e+00	82	4.631579e+01	1.789474e+01	3.340769e+01	1.100847e+01	2.786885e-01	2.478483e-01	2
8.300000e+00	83	6.210526e+01	1.789474e+01	3.340769e+01	1.100847e+01	2.236842e-01	2.478483e-01	2
8.400000e+00	84	80	1.684211e+01	3.340769e+01	1.100847e+01	1.739130e-01	2.478483e-01	2
8.500000e+00	85	4.631579e+01	20	3.340769e+01	1.100847e+01	3.015873e-01	2.478483e-01	2
8.600000e+00	86	6.631579e+01	7.368421e+00	3.340769e+01	1.100847e+01	1.000000e-01	2.478483e-01	2
8.700000e+00	87	7.578947e+01	1.684211e+01	3.340769e+01	1.100847e+01	1.818182e-01	2.478483e-01	2
8.800000e+00	88	5.684211e+01	1.578947e+01	3.340769e+01	1.100847e+01	2.173913e-01	2.478483e-01	2
8.900000e+00	89	5.473684e+01	1.052632e+01	3.340769e+01	1.100847e+01	1.612903e-01	2.478483e-01	2
9	90	4.631579e+01	2.210526e+01	3.340769e+01	1.100847e+01	3.230769e-01	2.478483e-01	2
9.100000e+00	91	4.842105e+01	1.263158e+01	3.340769e+01	1.100847e+01	2.068966e-01	2.478483e-01	2
9.200000e+00	92	60	7.368421e+00	3.340769e+01	1.100847e+01	1.093750e-01	2.478483e-01	2
9.300000e+00	93	6.947368e+01	1.368421e+01	3.340769e+01	1.100847e+01	1.645570e-01	2.478483e-01	2
9.400000e+00	94	7.263158e+01	1.368421e+01	3.340769e+01	1.100847e+01	1.585366e-01	2.478483e-01	2
9.500000e+00	95	7.368421e+01	2.526316e+01	3.340769e+01	1.100847e+01	2.553191e-01	2.478483e-01	2
9.600000e+00	96	6.105263e+01	1.578947e+01	3.340769e+01	1.100847e+01	2.054795e-01	2.478483e-01	2
9.700000e+00	97	5.368421e+01	1.684211e+01	3.340769e+01	1.100847e+01	2.388060e-01	2.478483e-01	2
9.800000e+00	98	4.736842e+01	1.684211e+01	3.340769e+01	1.100847e+01	2.622951e-01	2.478483e-01	2
9.900000e+00	99	5.578947e+01	1.894737e+01	3.340769e+01	1.100847e+01	2.535211e-01	2.478483e-01	2
10	100	6.631579e+01	20	3.340769e+01	1.100847e+01	2.317073e-01	2.478483e-01	2
